Source_Name_4FGL,GLON,GLAT,Pivot_Energy,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,PLEC_Exp_Index,hr34,hr45,hr56,hr67,Variability_Index,SpectrumType,Category_4FGL,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC_FHL,CLASS1,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times_in_Testing,Category_Prob
4FGL J0010.6-3025,10.263708,-80.482315,798.3064,-21.8247237,2.4291213,0.109506525,0.10359336,1.7034289,0.90000385,-0.50310785,0.0022344782,0.6666667,-0.6358786,-0.8608819,-0.6418626,-0.9999945,4.36220622,PowerLaw,AGN,0.07065257,0.20601568,,,fsrq,PKS 0008-307,0.99674195,0.9643442,0,0.930486786,0.0695132143,0.931228832,0.0687711678,0.924094592,0.075905408,0.929918364,0.0700816358,303,AGN
4FGL J0010.8-2154,60.28118,-79.400505,892.483,-22.9766412,2.4946294,0.19624367,-0.034287505,0.3283757,0.98301333,-0.41385394,0.001863804,0.6666667,-0.6621985,-0.7733015,-0.55652726,-0.19732912,2.33997129,PowerLaw,AGN,0.08828161,0.2913024,,,bcu,PKS 0008-222,0.9900694,0.95401853,0,0.928131835,0.0718681654,0.929847906,0.0701520942,0.918217752,0.0817822481,0.928092932,0.0719070678,308,AGN
4FGL J0011.4+0057,102.407234,-60.302692,1207.6956,-21.4667681,2.3197815,0.11698573,0.055365816,0.9152117,-0.40855178,-0.6915806,0.0018534434,0.6666667,-0.6581666,-0.46316186,-0.8582718,-0.92524153,4.37340517,PowerLaw,AGN,0.064857274,0.2408841,2FGL J0011.3+0054,,fsrq,RX J0011.5+0058,0.99867564,0.9197632,0,0.916577326,0.0834226743,0.928141877,0.0718581228,0.907389374,0.0926106264,0.909899229,0.0901007707,297,AGN
4FGL J0011.8-3142,2.5585456,-80.23526,3578.9922,-22.9100858,1.9738964,0.28676894,0.14012496,1.0242977,-0.4804183,-0.8730768,0.0019068412,0.6666667,-0.6048648,-0.19277471,-0.5248339,-0.53191084,3.02863512,PowerLaw,AGN,0.16189341,0.5150135,,,bcu,SUMSS J001141-314220,0,0.85099846,0,0.936874761,0.0631252394,0.931851944,0.068148056,0.933946688,0.066053312,0.941294924,0.058705076,279,AGN
4FGL J0012.0+7043,119.6611,8.111637,1733.1971,-21.5636239,2.4747853,0.1142351,0.008237447,0.16537851,0.91432005,-0.719811,0.0012182813,0.6666667,-0.7224102,-0.63522357,-0.6704733,-0.99433124,2.58745216,PowerLaw,AGN,0.05154001,0.11787345,3FGL J0012.4+7040,,bcu,TXS 0008+704,0.97765577,0.9222099,0,0.925049315,0.0749506846,0.931167045,0.0688329551,0.915147733,0.0848522666,0.927338441,0.0726615592,317,AGN
4FGL J0013.1-3955,332.33987,-74.936165,1955.6699,-21.5247311,2.0500717,0.10833041,0.07450506,1.4529521,0.75587547,-0.32381836,0.0010678782,0.6666667,-0.5099509,-0.58401316,-0.36393547,-0.97305566,2.41275083,PowerLaw,AGN,0.059356764,0.19826326,3FGL J0013.2-3954,3FHL J0013.0-3956,bll,PKS 0010-401,0.99866146,0.9994357,0,0.936057988,0.0639420118,0.932610843,0.0673891568,0.92516219,0.0748378104,0.92827609,0.0717239104,315,AGN
4FGL J0013.6+4051,115.2578,-21.451033,2040.5833,-22.4339304,2.21155,0.14623235,-0.0017525448,0.012294384,-0.3695242,-0.49439335,0.00044292756,0.6666667,-0.5855026,-0.64891684,-0.83440757,0.40872505,2.0312457,PowerLaw,AGN,0.0677058,0.17173387,,,agn,4C +40.01,0.9970998,0.9888399,0,0.929079559,0.0709204408,0.932620563,0.0673794369,0.923196599,0.0768034015,0.923443102,0.0765568977,308,AGN
4FGL J0013.6-0424,99.6602,-65.55318,1846.4111,-22.4718272,2.3586702,0.14496373,-0.08897229,1.0614702,-0.99938726,0.96326756,0.00031992182,0.6666667,-0.74510133,-0.6099102,-0.4173698,-0.99768794,1.81922074,PowerLaw,AGN,0.05192615,0.22163093,,,fsrq,PKS 0011-046,0.9918854,0.95783323,16,0.913569434,0.0864305659,0.931059462,0.0689405385,0.91170165,0.0882983496,0.91696213,0.0830378702,293,AGN
4FGL J0013.9-1854,74.58781,-78.09192,2609.2893,-21.998807,1.9660697,0.15060115,0.08232986,1.2266417,-0.7748842,-0.45901757,0.0011011278,0.6666667,-0.45060542,-0.3900339,-0.6016834,-0.4578393,0.95862498,PowerLaw,AGN,0.07438293,0.2677723,3FGL J0013.9-1853,3FHL J0013.8-1855,bll,RBS 0030,0.99950737,0.98459005,0,0.941723373,0.0582766269,0.933363985,0.0666360153,0.938562212,0.0614377883,0.935814356,0.0641856443,270,AGN
4FGL J0014.1+1910,110.88994,-42.826824,1473.7736,-22.3641038,2.2641912,0.2772186,0.34991562,2.659895,0.9428984,-0.069656536,0.005486404,0.6666667,-0.67514765,-0.5906292,-0.9999873,-0.99807376,2.79184714,PowerLaw,AGN,0.19538191,0.6566895,2FGL J0013.8+1907,,bll,MG3 J001356+1910,0.9916659,0.8200502,0,0.932751177,0.0672488227,0.930527058,0.0694729416,0.924990745,0.0750092551,0.927914009,0.0720859913,315,AGN
4FGL J0014.1-5022,317.45294,-65.69481,2545.143,-22.0795624,1.9924736,0.17179203,0.13571842,1.7620411,0.9285301,-0.67540383,0.0014156428,0.6666667,-0.35404137,-0.55790603,-0.41514832,-0.9998084,0.520232534,PowerLaw,AGN,0.096285805,0.29849443,3FGL J0014.0-5025,3FHL J0014.0-5024,bll,RBS 0032,0.999756,0.9081001,0,0.935356796,0.0646432044,0.933194251,0.0668057488,0.926308241,0.0736917586,0.933445961,0.066554039,309,AGN
4FGL J0014.2+0854,107.61855,-52.85195,1016.6225,-22.4246997,2.4980073,0.1484973,-0.047722973,0.58525515,0.23263466,-0.31530988,0.00052796456,0.6666667,-0.6204872,-0.7033512,-0.99999976,0.99999887,2.38731466,PowerLaw,AGN,0.06611666,0.18360731,,,bll,MS 0011.7+0837,0.9983077,0.9370092,0,0.930382345,0.0696176545,0.928681598,0.0713184023,0.926235858,0.0737641417,0.930112604,0.0698873963,300,AGN
4FGL J0014.3-0500,99.509476,-66.18239,1877.6715,-21.6275693,2.3452647,0.13339931,0.023047293,0.33971137,0.9634183,-0.6393423,0.0012148909,0.6666667,-0.8068283,-0.35485289,-0.65790325,-0.9999446,2.99255043,PowerLaw,AGN,0.06613631,0.23306042,3FGL J0014.3-0455,,bcu,GALEXASC J001420.46-045929.1,0.9956731,0.8810071,0,0.924682642,0.0753173576,0.932892915,0.067107085,0.922500953,0.0774990469,0.922568369,0.0774316314,286,AGN
4FGL J0014.7+5801,118.074745,-4.4981065,9809.645,-22.1106174,1.7403266,0.1795938,0.15785687,1.92132,-0.99629235,0.9950866,0.0005047747,0.6666667,-0.67607266,0.14505653,-0.3875114,-0.44803885,2.55968599,PowerLaw,AGN,0.101961285,0.26793647,3FGL J0014.7+5802,3FHL J0014.7+5801,bll,1RXS J001442.2+580201,0.9999288,0.9859474,0,0.935922492,0.0640775085,0.930809192,0.0691908077,0.93505467,0.0649453296,0.93328737,0.0667126301,308,AGN
4FGL J0014.8+6118,118.5573,-1.257189,3743.1567,-21.0953034,2.0077274,0.18973738,0.27680916,3.4934657,-0.8956941,-0.46390438,0.0017327766,0.6666667,-0.31436062,-0.30697995,-0.4602657,-0.790448,1.26487052,LogParabola,AGN,0.120383464,0.44480944,3FGL J0014.6+6119,3FHL J0014.9+6118,bcu,4C +60.01,0.9992715,0.9976481,0,0.908143954,0.091856046,0.929203839,0.070796161,0.909181138,0.0908188619,0.910945912,0.0890540875,303,AGN
4FGL J0014.9+3212,114.00973,-30.021877,403.67023,-22.2211259,2.676878,0.16861759,0.3146403,3.0807612,0.39478225,-0.4767924,0.008130112,0.6666667,-0.8399325,-0.8573707,-0.99986684,0.5720467,1.56813354,LogParabola,AGN,0.1384451,0.40147224,,,bcu,3C 6,0.96470517,0.96670157,0,0.951495259,0.0485047407,0.930820507,0.0691794925,0.943529015,0.0564709851,0.947738333,0.052261667,304,AGN
4FGL J0015.2+3537,114.71823,-26.677507,3627.431,-22.763009,2.0663972,0.1527464,-0.056847345,0.7804479,-0.005956009,-0.723641,0.00054327585,0.6666667,-0.70328504,-0.45947632,-0.32762265,-0.6395126,1.68022407,PowerLaw,AGN,0.0593215,0.27968657,,,bll,RX J0015.4+3536,0.99849707,0.91047436,0,0.931397307,0.0686026925,0.933870218,0.0661297818,0.927371366,0.0726286342,0.92992565,0.0700743497,303,AGN
4FGL J0015.6+5551,117.8881,-6.6570644,5870.8926,-21.7769684,1.9079775,0.10031315,-0.029441735,0.5630203,0.7700385,-0.5396964,0.00027144866,0.6666667,-0.64019966,-0.46400204,-0.4649574,-0.1825569,2.18353895,PowerLaw,AGN,0.04418891,0.17221698,3FGL J0015.7+5552,3FHL J0015.7+5551,bll,GB6 J0015+5551,0.99993026,0.98932874,0,0.923152314,0.076847686,0.928195886,0.0718041136,0.910277317,0.0897226828,0.919159446,0.0808405536,295,AGN
4FGL J0015.9+2440,112.76397,-37.48992,2312.8862,-22.2534501,2.1628017,0.1299406,-0.04911716,0.8798769,-0.44532767,-0.78545296,0.00074017985,0.6666667,-0.7733137,-0.13857353,-0.82285243,-0.054959245,2.53056685,PowerLaw,AGN,0.047290523,0.26607433,,,bcu,GB6 J0016+2440,0.9978396,0.8603775,0,0.963390648,0.036609352,0.928211588,0.0717884115,0.952521444,0.0474785559,0.953508507,0.0464914935,284,AGN
4FGL J0016.2-0016,104.012276,-61.85269,363.43,-21.4668748,2.726546,0.07921617,0.18653215,4.009281,-0.10060008,-0.6679757,0.0039052467,0.6666667,-0.7716553,-1,0.9999915,-0.9991738,4.2398461,LogParabola,AGN,0.056901317,0.1933121,3FGL J0016.3-0013,,fsrq,S3 0013-00,0.997477,0.97896254,0,0.948323292,0.0516767085,0.936104383,0.0638956165,0.937113523,0.0628864771,0.941147448,0.0588525524,305,AGN
4FGL J0016.5+1702,111.096794,-45.029816,622.57336,-22.4579964,2.6308897,0.3034599,0.44820043,2.5804365,-0.6509662,-0.592994,0.011370583,0.6666667,-0.70416987,-0.9023887,-0.99999887,0.99999595,2.04977897,PowerLaw,AGN,0.26498622,0.72432286,3FGL J0016.5+1713,,fsrq,GB6 J0015+1700,0.80752254,0,4,0.957579162,0.0424208378,0.936223808,0.0637761915,0.952944777,0.0470552231,0.952258806,0.0477411941,295,AGN
4FGL J0017.0-0649,99.46171,-68.12262,1008.6437,-21.8039822,2.3924778,0.10895304,0.0364026,0.66064906,0.9948694,-0.47349125,0.0013043818,0.6666667,-0.7328528,-0.5602087,-0.77242404,-0.44174528,3.16449759,PowerLaw,AGN,0.057143807,0.17387098,3FGL J0017.2-0643,,bcu,PMN J0017-0650,0.9970226,0.9240779,0,0.950823584,0.0491764164,0.923734172,0.0762658278,0.949298742,0.0507012578,0.94769775,0.0523022496,289,AGN
4FGL J0017.5-0514,101.209854,-66.667816,808.75867,-20.8643367,2.5345943,0.05932179,0.110736616,3.1191134,0.103086345,-0.6072476,0.0016582585,0.6666667,-0.75492203,-0.7826226,-0.57943034,-0.9998269,5.41519667,LogParabola,AGN,0.039825425,0.11731377,3FGL J0017.6-0512,,FSRQ,PMN J0017-0512,1,0.93868506,0,0.9343752,0.0656247999,0.930495001,0.0695049988,0.9358732,0.0641267998,0.935256675,0.064743325,290,AGN
4FGL J0017.8+1455,110.96526,-47.16783,1733.5139,-22.1297825,2.1791823,0.23200671,0.20386355,1.6166002,0.99283016,-0.517261,0.008264866,0.6666667,-0.56388575,-0.47534934,-0.7199061,-0.6534468,2.1774362,PowerLaw,AGN,0.20289727,0.9672762,,,bll,GB6 J0017+1450,0.9556661,0,0,0.935231427,0.0647685731,0.928250803,0.0717491968,0.930808661,0.0691913393,0.932974412,0.0670255876,303,AGN
4FGL J0018.4+2946,114.44117,-32.54827,5379.739,-22.0655981,1.7145041,0.15376137,0.13607325,1.9924904,0.99322087,-0.8344493,0.0005347227,0.6666667,0.04749239,-0.25345275,-0.61591023,0.007773072,1.68857301,PowerLaw,AGN,0.07744503,0.22208281,3FGL J0018.4+2947,3FHL J0018.6+2946,bll,RBS 0042,0.9997198,0.98570234,0,0.931113772,0.068886228,0.929678858,0.070321142,0.930167238,0.0698327617,0.933582326,0.0664176741,316,AGN
4FGL J0019.2-5640,311.75082,-59.890987,1436.7468,-22.3184698,2.2656467,0.13900854,0.02424963,0.3739991,0.83203155,-0.3783391,0.0017218034,0.6666667,-0.68477905,-0.49247536,-0.6508962,-0.9998907,3.13286617,PowerLaw,AGN,0.06958597,0.26246452,3FGL J0019.1-5645,,bcu,PMN J0019-5641,0.9977795,0.91748077,0,0.947453895,0.0525461046,0.932751856,0.0672481443,0.943051132,0.0569488679,0.940444384,0.0595556159,304,AGN
4FGL J0019.3-8152,304.31436,-35.16209,2274.4697,-21.3561445,2.1021957,0.094057135,0.018712848,0.4083841,-0.6985619,-0.5307329,0.0006076632,0.6666667,-0.58834225,-0.47926122,-0.44888213,-0.8558036,2.66864385,PowerLaw,AGN,0.045235727,0.1483041,3FGL J0018.9-8152,3FHL J0019.1-8151,bll,PMN J0019-8152,0.9998258,0.9766397,0,0.950108545,0.0498914551,0.931020835,0.0689791647,0.94701048,0.0529895197,0.940230993,0.0597690069,311,AGN
4FGL J0019.6+2022,112.90082,-41.875835,1793.6635,-22.0018602,2.152031,0.1550773,0.15015662,1.8228939,-0.52900416,0.9942902,0.0029878737,0.6666667,-0.5989148,-0.6102986,-0.81159765,-0.47472712,2.42371184,PowerLaw,AGN,0.10576743,0.37516862,3FGL J0019.4+2021,,bll,PKS 0017+200,0.9986458,0.9856926,0,0.959466487,0.0405335129,0.934160879,0.0658391206,0.946698725,0.0533012753,0.952674338,0.047325662,295,AGN
4FGL J0019.6+7327,120.63282,10.72648,1100.5109,-20.4832244,2.5941908,0.05952287,0.07975241,2.5625913,0.9611499,-0.5693957,0.0011963206,0.6666667,-0.7626359,-0.66688186,-0.95585066,-0.99934983,5.66379555,PowerLaw,AGN,0.034428574,0.12149048,,,fsrq,S5 0016+73,0.99985063,0.99271715,0,0.877778358,0.122221642,0.924570141,0.0754298588,0.882863352,0.117136648,0.885938391,0.114061609,298,AGN
4FGL J0021.0+0322,108.237045,-58.623074,4172.7144,-22.5054041,1.8668073,0.24928713,0.1320154,1.2610363,0.9938401,-0.46303213,0.0013680798,0.6666667,-0.64612556,-0.2727355,-0.459989,-0.6137886,2.77971511,PowerLaw,AGN,0.1280042,0.4374165,3FGL J0020.9+0323,,bcu,2MASS J00205023+0323578,0.89689606,0,0,0.941213382,0.0587866182,0.931682042,0.0683179584,0.936210578,0.0637894225,0.937774392,0.0622256079,320,AGN
4FGL J0021.5-2552,41.9261,-83.19968,1389.8618,-21.1864541,2.09977,0.07069952,0.038864486,1.133172,-0.4363683,-0.3609441,0.0005918262,0.6666667,-0.5567458,-0.48181877,-0.74655634,-0.32177502,3.19275939,PowerLaw,AGN,0.035313495,0.105254196,3FGL J0021.6-2553,3FHL J0021.4-2550,bll,CRATES J002132.55-255049.3,0.9981949,0.853463,0,0.916822382,0.0831776177,0.924854881,0.0751451186,0.908728628,0.091271372,0.914165384,0.0858346162,305,AGN
4FGL J0021.6-0855,100.40253,-70.47483,1163.7213,-22.6396889,2.3502548,0.40486714,0.2468853,1.4760517,-0.54812014,-0.5849364,0.007891183,0.6666667,-0.50473213,-0.7628938,-0.9996623,-0.96150815,2.5004948,PowerLaw,AGN,0.25630593,0.9184468,,,bll,NVSS J002142-090044,0.9744128,0,0,0.921546227,0.0784537733,0.928464905,0.0715350954,0.915071122,0.0849288781,0.916962678,0.0830373219,280,AGN
4FGL J0021.9-5140,313.70114,-64.835396,1691.6196,-21.1993217,2.042762,0.07007171,0.03680977,1.059753,0.32244897,-0.5987349,0.00046056753,0.6666667,-0.45048606,-0.5654227,-0.4436634,-0.56719285,2.93647408,PowerLaw,AGN,0.03328733,0.10136266,3FGL J0022.1-5141,3FHL J0021.8-5140,bll,1RXS J002159.2-514028,0.9998968,0.98146844,0,0.964842709,0.0351572912,0.934485071,0.065514929,0.958887636,0.0411123638,0.961077765,0.0389222348,289,AGN
4FGL J0022.0+0006,107.20704,-61.85817,18064.906,-22.9625226,1.4715182,0.13055088,-0.062057972,0.9743299,0.02316369,0.9948637,0.00024337218,0.6666667,-0.63596565,-0.7874662,-0.024217866,0.39475808,2.19450694,PowerLaw,AGN,0.05209534,0.2866135,,3FHL J0022.0+0006,bll,RX J0022.0+0006,0.99893326,0.9400744,0,0.931972947,0.068027053,0.928545977,0.0714540232,0.92211492,0.0778850802,0.925320427,0.074679573,292,AGN
4FGL J0022.1-1854,82.08266,-79.37435,1955.795,-20.9061216,1.9354254,0.07684233,0.09708254,2.6534843,0.83035195,-0.5211309,0.0005784703,0.6666667,-0.32822764,-0.39617792,-0.77663004,-0.13127887,1.11990811,PowerLaw,AGN,0.039340027,0.1205609,3FGL J0022.1-1855,3FHL J0022.1-1855,bll,1RXS J002209.2-185333,0.99966353,0.922496,0,0.917982927,0.0820170729,0.933269225,0.0667307748,0.903890013,0.0961099868,0.914451533,0.0855484673,289,AGN
4FGL J0022.5+0608,110.012115,-56.01111,1126.1342,-20.0808922,2.1697786,0.03923954,0.0326319,1.6125371,-0.12532182,-0.52196646,0.00040075346,0.6666667,-0.5937424,-0.55565256,-0.665805,-0.7050968,3.8917106,PowerLaw,AGN,0.019763228,0.06130793,3FGL J0022.5+0608,3FHL J0022.4+0607,bll,PKS 0019+058,0.99987024,0.98650587,0,0.940096728,0.0599032721,0.924197892,0.075802108,0.93086959,0.0691304103,0.93591716,0.0640828395,322,AGN
4FGL J0023.4+0920,111.42019,-52.896538,939.9425,-20.5249607,2.2529113,0.1277537,0.44762367,6.883797,-0.69173604,-0.108961545,0.0034614666,0.6666667,-0.4972621,-0.7325199,-0.8432816,-0.99671096,1.9617664,PLSuperExpCutoff,PSR,0.09485375,0.31599844,3FGL J0023.4+0923,,PSR,PSR J0023+0923,1,0.9383404,0,0.950137595,0.0498624051,0.933148007,0.0668519932,0.945543217,0.0544567828,0.944802826,0.0551971741,301,AGN
4FGL J0023.7+4457,117.80447,-17.645323,874.5667,-21.5827382,2.4419997,0.098467514,0.09911969,1.9071074,0.99962735,-0.5648693,0.0018204177,0.6666667,-0.68999565,-0.74771523,-0.77919817,-0.4930236,3.40785433,PowerLaw,AGN,0.059611127,0.17925437,3FGL J0023.5+4454,,fsrq,B3 0020+446,0.9976239,0.8584,0,0.947956848,0.0520431519,0.928320856,0.0716791437,0.937903388,0.0620966116,0.943589768,0.0564102321,301,AGN
4FGL J0023.7-6820,306.7893,-48.58217,453.92496,-22.1752731,2.765263,0.09677886,0.11925611,1.9217516,0.2793556,-0.7428984,0.0034074995,0.6666667,-0.8138159,-0.6500102,-0.999953,0.02919986,3.39688908,PowerLaw,AGN,0.068275884,0.19165434,3FGL J0021.6-6835,,bcu,PKS 0021-686,0.996154,0.97795117,0,0.951286419,0.0487135808,0.933172322,0.0668276781,0.94584395,0.05415605,0.949672906,0.0503270936,283,AGN
4FGL J0023.9+1603,113.34497,-46.295124,2173.6548,-22.046581,2.0656276,0.25141633,0.26769617,2.4179752,0.94035196,-0.2225199,0.003561166,0.6666667,-0.40946996,-0.4549642,-0.72279406,-0.99997866,2.03003222,PowerLaw,AGN,0.17168823,0.57122785,,,bll,87GB 002122.5+154553,0.997018,0,0,0.946756486,0.0532435135,0.932364593,0.0676354074,0.950071086,0.0499289136,0.944008932,0.0559910677,286,AGN
4FGL J0024.4+4647,118.14276,-15.823961,892.0653,-22.4308212,2.559695,0.12566137,-0.04708186,0.7276206,-0.46507776,-0.77535903,0.0011069637,0.6666667,-0.79813355,-0.39793408,-0.9979247,0.9701501,2.63754011,PowerLaw,AGN,0.05561719,0.1330018,,,bcu,B3 0021+464,0.9415452,0.893634,0,0.889071498,0.110928502,0.927317149,0.0726828508,0.897052583,0.102947417,0.892113246,0.107886754,279,AGN
4FGL J0024.7+0349,110.177605,-58.378212,1280.2596,-22.4130742,2.3887396,0.19263145,0.10263876,0.9701172,-0.51646644,0.9991273,0.0022213894,0.6666667,-0.78952086,-0.553495,-0.7131285,-1,4.44092004,PowerLaw,AGN,0.119471736,0.30478266,3FGL J0024.4+0350,,fsrq,GB6 J0024+0349,0.9975917,0,0,0.921589116,0.0784108839,0.931503949,0.068496051,0.919163517,0.080836483,0.921355357,0.0786446432,306,AGN
4FGL J0025.2-2231,69.19585,-82.484505,1252.8844,-22.9161151,2.4007282,0.1719414,-0.018409936,0.19492668,0.99406266,-0.3344447,0.0009924083,0.6666667,-0.96496314,0.31899616,-0.99994034,0.99950266,1.49378405,PowerLaw,AGN,0.079247,0.22805801,,,fsrq,PMN J0025-2228,0.9489406,0.9310918,0,0.923245304,0.0767546961,0.925943378,0.0740566218,0.927473198,0.0725268019,0.923068001,0.0769319988,261,AGN
4FGL J0025.7-4801,314.72382,-68.51652,1588.6167,-21.7312337,2.2063763,0.31702313,0.21659291,1.6883891,0.97266257,-0.40891546,0.0026988226,0.6666667,-0.60541123,-0.4687515,-0.8112241,-0.99990076,4.39334831,PowerLaw,AGN,0.18160604,0.44434872,,,bcu,SUMSS J002545-480356,0.9858329,0.91305333,0,0.912077883,0.0879221172,0.932174372,0.0678256285,0.919537329,0.0804626711,0.919766229,0.080233771,299,AGN
4FGL J0026.6-4600,315.91986,-70.481415,2976.1826,-22.2585373,1.9649565,0.13280459,-0.027233807,0.45964387,0.9999201,-0.71033436,0.00048163213,0.6666667,-0.57458776,-0.33943447,-0.75882006,0.2726583,2.5072804,PowerLaw,AGN,0.05228317,0.20307714,3FGL J0026.7-4603,3FHL J0026.5-4602,bll,1RXS J002636.3-460101,0.99990463,0.9883211,0,0.949334514,0.0506654863,0.931074424,0.0689255765,0.940919716,0.0590802839,0.945659884,0.0543401155,326,AGN
4FGL J0028.1+7505,121.40364,12.293515,2446.705,-21.7862446,2.1871247,0.24108857,0.4436431,3.3273304,-0.69205016,-0.86108166,0.0026337777,0.6666667,0.27477533,-0.5801831,-0.6459675,-0.9997455,1.88065501,LogParabola,AGN,0.2039337,0.42938337,3FGL J0028.6+7507,,bcu,GB6 J0028+7506,0.99707437,0.905469,4,0.937525308,0.0624746919,0.930099083,0.0699009175,0.930747582,0.0692524182,0.934962135,0.0650378649,300,AGN
4FGL J0028.4+2001,115.611595,-42.51422,816.01074,-21.5149021,2.4357517,0.0848314,0.05410553,1.123353,0.9969329,-0.6049153,0.002440904,0.6666667,-0.7253794,-0.5985736,-0.92238283,-0.20462553,3.31982147,PowerLaw,AGN,0.05286022,0.20834792,3FGL J0028.8+1951,,fsrq,TXS 0025+197,0.9976342,0.94375205,0,0.954380264,0.0456197362,0.933295499,0.0667045012,0.948275544,0.0517244563,0.948264165,0.0517358348,318,AGN
4FGL J0028.9+3553,117.82134,-26.757605,1623.94,-22.2965219,2.2594097,0.16157958,-0.009681202,0.15077801,-0.39303836,-0.497993,0.0015503027,0.6666667,-0.79582167,-0.12739056,-0.8713641,-0.99999714,2.72597896,PowerLaw,AGN,0.07107151,0.30719253,,,bcu,GB6 J0028+3550,0.98213834,0,0,0.95555366,0.0444463405,0.928787288,0.0712127121,0.948629571,0.0513704287,0.946209929,0.0537900709,322,AGN
4FGL J0029.0-7044,305.60474,-46.27025,1456.1017,-21.2972545,2.2238069,0.08580016,0.04705529,1.1358839,0.9593503,-0.65461504,0.0011584072,0.6666667,-0.6180762,-0.4075126,-0.8444849,-0.99936765,3.23552329,PowerLaw,AGN,0.044087842,0.17401323,3FGL J0029.1-7045,,bll,PKS 0026-710,0.99931973,0.95868856,0,0.921508263,0.0784917371,0.934639656,0.0653603436,0.925953434,0.0740465663,0.927675395,0.0723246045,288,AGN
4FGL J0029.4+2051,116.05021,-41.71177,13235.658,-23.4238842,1.5339124,0.5377735,0.5266564,2.1865823,-1,0.99996793,0.00091999985,0.6666667,-0.9998157,0.9998242,-0.39438376,0.16064931,1.87486282,PowerLaw,AGN,0.4038332,0.18535656,,3FHL J0029.4+2052,bcu,NVSS J002928+205332,0.99705195,0,0,0.916570644,0.0834293564,0.93208023,0.0679197704,0.914345115,0.0856548851,0.915907616,0.0840923841,312,AGN
4FGL J0030.2-1647,96.46627,-78.56577,4143.749,-21.8852584,1.7404137,0.13805887,0.14545472,2.3859136,-0.85371464,0.998613,0.00066796294,0.6666667,-0.023397576,-0.30475256,-0.45447758,-0.3125329,3.39209586,PowerLaw,AGN,0.07257415,0.21365131,3FGL J0030.2-1646,3FHL J0030.2-1648,bll,2MASS J00302045-1647130,0.9995532,0.9006456,0,0.915750435,0.0842495647,0.926335186,0.0736648139,0.921686212,0.0783137877,0.91659647,0.0834035302,295,AGN
4FGL J0030.3-4224,317.26767,-74.12445,600.2783,-20.6566798,2.520737,0.040767297,0.06309153,2.6456742,-0.32578543,-0.6368263,0.00091130787,0.6666667,-0.74528795,-0.7064764,-0.938383,0.112139955,4.27541709,PowerLaw,AGN,0.024810283,0.07070685,3FGL J0030.3-4223,,fsrq,PKS 0027-426,0.9994261,0.9721535,0,0.941760266,0.0582397339,0.932946114,0.0670538865,0.932540803,0.0674591969,0.937446483,0.0625535167,316,AGN
4FGL J0030.4+0451,113.13404,-57.6126,807.5275,-18.4166181,2.088048,0.027561028,0.38857684,28.292454,-0.0353865,-0.16498752,0.00071784155,0.6666667,-0.4578671,-0.73802865,-0.9547629,-1,2.38847512,PLSuperExpCutoff,PSR,0.02029327,0.060484033,3FGL J0030.4+0451,,PSR,PSR J0030+0451,1,0,0,0.931665855,0.0683341449,0.933363008,0.0666369922,0.920287842,0.0797121581,0.931638533,0.0683614668,306,AGN
4FGL J0030.6-0212,110.743324,-64.57944,474.4633,-20.184181,2.3923953,0.041906994,0.10139001,4.341539,0.29112798,-0.54008234,0.0009610365,0.6666667,-0.70748365,-0.6326803,-0.8696996,-1,6.54400616,LogParabola,AGN,0.02470129,0.0752626,3FGL J0030.7-0209,3FHL J0030.5-0210,bcu,PKS B0027-024,0.9876088,0.96144694,0,0.944248612,0.0557513876,0.931118592,0.0688814078,0.938107883,0.0618921166,0.944465579,0.0555344207,323,AGN
4FGL J0031.3+0726,114.195915,-55.085846,3216.963,-22.3171042,1.9919337,0.17080864,-0.046899144,0.49854127,-0.4975948,-0.87766004,0.0006578855,0.6666667,-0.07004214,-0.77603966,0.13037522,-0.59735,2.58640956,PowerLaw,AGN,0.07418946,0.26949245,3FGL J0031.3+0724,3FHL J0031.2+0727,bll,NVSS J003119+072456,0.9895536,0,0,0.92275825,0.0772417499,0.926356569,0.0736434315,0.921924338,0.0780756615,0.92781927,0.0721807297,292,AGN
4FGL J0032.3-5522,308.63895,-61.549007,1110.9536,-21.4154434,2.2393293,0.08571115,0.14148334,2.7500248,0.99982154,-0.3513343,0.0016269921,0.6666667,-0.6534987,-0.69153017,-0.59481436,-0.9997436,5.63703263,PowerLaw,AGN,0.059057478,0.16982397,3FGL J0032.3-5522,,bcu,SUMSS J003210-552228,0.9991089,0,0,0.948295917,0.0517040834,0.933798387,0.0662016134,0.941827854,0.0581721456,0.946101527,0.0538984731,315,AGN
