SourceName_4FGL,GLON_4FGL,GLAT_4FGL,Pivot_Energy,Flux1000,PL_Index,Unc_LP_Index,LP_Beta,LP_Sigcurv,hr12,hr23,Unc_PLEC_Expfactor,Unc_PLEC_Index,hr34,hr45,hr56,hr67,Variability_Index,Spectrum_Type,Unc_LP_beta,PLEC_Expfactor,ASSOC_FGL,ASSOC_FHL,CLASS1,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,FLAGS,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_Predict,NN_Predict,LR_Predict,RF_Predict
4FGL J0137.3-3239,244.7201,-78.62133,1744.1489,-22.920885843399844,2.252944,0.2471971,0.059750095,0.48446235,0.8493735,0.15434808,0.002128816,0.3671257,-0.7755035,-0.1541218,-0.99989015,0.9983735,2.0541873344139256,PowerLaw,0.14089927,0.6666667,,,,,0.0,0.0,0,0.9931916092911156,0.006808390708896022,0.9597395899381472,0.04026041006185337,0.9980000562951575,0.00199994370484229,0.9918385756914615,0.008161424308538596,0.0,0.0,0.0,0.0
4FGL J0138.6+6821,127.284904,5.8786836,987.35345,-21.530076954735286,2.6994045,0.11209629,0.061733,1.0013779,0.996168,-0.4854619,0.0011484515,0.0873777,-0.88301605,-0.7367484,-0.52255034,-0.6924381,0.3892659905122038,PowerLaw,0.0679488,0.6666667,,,unk,87GB 013451.9+680621,0.0,0.8131367,0,0.9992342379337511,7.657620662532364E-4,0.9246307844645031,0.07536921553549848,0.7883620935759176,0.211637906424082,0.9723384862915361,0.027661513708463325,0.0,0.004,0.0,0.0
4FGL J0139.5-2228,192.49397,-78.132126,1619.142,-21.810245079640612,2.0709014,0.30222672,0.6364676,4.1017823,-0.9999989,0.9999901,0.0062574195,0.80142176,-0.32230237,-0.4133878,-0.9338976,-0.9999195,2.23084141670175,LogParabola,0.26772854,0.6666667,,,,,0.0,0.0,0,0.9966241445066599,0.003375855493330208,0.9328167568722978,0.06718324312770399,0.9710712113012948,0.028928788698705608,0.6882340943769617,0.31176590562303796,0.0,0.005,0.0,0.002
4FGL J0140.3+7054,126.94713,8.414599,5510.8564,-22.208467479112716,2.001321,0.23352878,0.19876093,1.444324,0.89403147,-0.95221096,0.0014557715,0.51091564,0.037887704,-0.4076255,-0.4174423,-0.5623125,1.7920495031020713,PowerLaw,0.14053155,0.6666667,,3FHL J0140.3+7054,,,0.0,0.0,0,0.9993315422584192,6.684577415817648E-4,0.9545554858012484,0.04544451419875306,0.9868127655732118,0.013187234426788806,0.9932478451552662,0.006752154844732722,0.0,0.0,0.0,0.0
4FGL J0140.5-4730,280.91638,-67.46981,465.21622,-23.11661649213191,2.8653383,0.13779512,-0.11463478,1.6899593,-0.6277197,-0.8509598,8.1229047E-4,0.2173876,-0.5180796,-0.7500977,-0.9998597,0.5184178,1.7591493448850613,PowerLaw,0.048151884,0.6666667,,,,,0.0,0.0,4,0.9983276596688098,0.0016723403311860252,0.9715542358185966,0.028445764181403942,0.9975832986211193,0.0024167013788788387,0.9884952937055902,0.011504706294410107,0.0,0.0,0.0,0.0
4FGL J0142.5+6650,127.93481,4.459727,1128.8978,-21.576457433067198,2.569033,0.30122668,0.5064655,3.4151874,-0.78020245,0.013785608,0.09466242,6.807821,-0.6697796,-0.833776,-0.9524619,-0.9931345,1.1177449972044917,LogParabola,0.2630764,0.6666667,,,,,0.0,0.0,9,0.9369950740552585,0.06300492594476566,0.7277090772724463,0.2722909227275544,0.4784103431196017,0.5215896568803986,0.3747074269556051,0.6252925730443942,0.0,0.242,0.435,0.985
4FGL J0144.3+5959,129.50565,-2.1973364,966.2428,-21.92268352672218,2.6243238,0.18116315,0.06326261,0.63419175,0.9999999,-0.55668896,0.0033476532,0.36957064,-0.7387664,-0.79999906,-0.6693385,-0.9998638,1.5939137134384038,PowerLaw,0.10859622,0.6666667,,,,,0.0,0.0,9,0.9997021766628648,2.9782333713678367E-4,0.9587325709173949,0.041267429082605646,0.9753303777166804,0.024669622283320397,0.9817499294262986,0.018250070573700608,0.0,0.0,0.0,0.0
4FGL J0150.4+4848,132.83994,-12.919026,4082.8174,-22.56780764613329,2.098816,0.4097392,0.9999538,3.2805753,0.9998983,-0.8270344,0.0018786913,0.02801396,-0.50877696,0.13861662,-0.9750211,-0.99718904,1.323271224105543,LogParabola,,0.6666667,3FGL J0149.6+4846,,,,0.0,0.0,2052,0.9785640487590875,0.02143595124091122,0.8619256471049976,0.13807435289500294,0.6447853515015215,0.35521464849847895,0.7618497141945655,0.2381502858054342,0.0,0.072,0.0,0.0
4FGL J0153.3+5416,131.96814,-7.508969,5661.3086,-22.52206055493081,1.9180267,0.22563702,0.051203556,0.5265455,-0.80462694,-0.06347771,4.958211E-4,0.2575326,-0.8316336,-0.11881941,-0.58899593,-0.30379006,2.5835853362272765,PowerLaw,0.10362572,0.6666667,,,,,0.0,0.0,0,0.9998782696750362,1.2173032495169022E-4,0.9582424630783409,0.041757536921659524,0.9995643128997185,4.3568710028118107E-4,0.9983601945180843,0.0016398054819154288,0.0,0.0,0.0,0.0
4FGL J0156.3-2420,205.71896,-75.13678,2909.2756,-22.22018061390237,1.863597,0.14531232,0.122865185,1.8109763,-0.99997455,0.99966604,8.0385053E-4,0.20808989,-0.0824855,-0.66202134,-0.30320153,-0.35854203,3.610139411448603,PowerLaw,0.079004616,0.6666667,3FGL J0156.5-2423,3FHL J0156.2-2419,,,0.0,0.0,0,0.9999053155635859,9.468443641405077E-5,0.9595987695727558,0.040401230427245076,0.9999537093007365,4.629069926276147E-5,0.9935926283264,0.006407371673600683,0.0,0.0,0.0,0.0
4FGL J0159.0+3313,138.85968,-27.553938,3033.875,-22.32780634171616,2.021613,0.16302508,0.055568516,0.8242024,0.8519521,-0.37766007,9.798636E-4,0.25853962,-0.57466334,-0.6442524,-0.0063022776,-0.999996,3.138431692335169,PowerLaw,0.07377131,0.6666667,,3FHL J0158.8+3314,,,0.0,0.0,0,0.9999219674786112,7.80325214015237E-5,0.9592388724534935,0.040761127546507514,0.9997561535968981,2.4384640310275675E-4,0.9981277552559945,0.0018722447440065319,0.0,0.0,0.0,0.0
4FGL J0202.4+2943,140.86646,-30.656414,2272.2278,-22.290440864059722,2.1965,0.14199749,-0.033239007,0.54810256,-0.23318046,-0.6716214,4.3235772E-4,0.19557993,-0.64516973,-0.6020524,-0.62282443,-0.0987261,1.7174636544990645,PowerLaw,0.05237976,0.6666667,,,,,0.0,0.0,0,0.9998983376922047,1.0166230779026707E-4,0.9593522461701676,0.0406477538298342,0.9983870143355801,0.0016129856644191433,0.9982280056952949,0.001771994304705628,0.0,0.0,0.0,0.0
4FGL J0204.7+6656,130.0389,5.082897,1133.8226,-21.04643542124607,2.5340078,0.14929028,0.29989386,4.126601,0.92228496,-0.44919533,0.0037594899,0.3741972,-0.644367,-0.7128648,-0.9999337,-0.9122258,1.7618364663618378,LogParabola,0.10406268,0.6666667,,,,,0.0,0.0,0,0.7715129072341196,0.22848709276587767,0.6740078644837876,0.32599213551621264,0.47498663093183346,0.5250133690681669,0.2095376818325907,0.7904623181674099,0.0,0.349,0.815,1.0
4FGL J0209.8+2626,143.97766,-33.213352,1697.4338,-22.462557238736537,2.2450566,0.22600193,0.08180269,0.5228105,-0.48427042,-0.5976034,0.0026060608,0.42693865,-0.6384753,-0.55502325,-0.66387326,-0.9998468,1.966083807031227,PowerLaw,0.13728482,0.6666667,,,,,0.0,0.0,0,0.9998775972699687,1.2240273002652312E-4,0.9597761542807772,0.040223845719223016,0.9989590902204525,0.0010409097795487066,0.9950076874666373,0.004992312533363695,0.0,0.0,0.0,0.0
4FGL J0211.5+6219,132.09172,0.885798,1206.474,-21.491816077346666,2.6623602,0.17937708,0.09220082,1.1134979,0.3009014,-0.20461446,0.0026760853,0.33538526,-0.8036332,-0.54678786,-0.9112884,-0.9987016,1.9795024194700748,PowerLaw,0.09313692,0.6666667,,,,,0.0,0.0,4,0.9562592207282749,0.04374077927173366,0.9583295301670737,0.04167046983292671,0.9743671086452806,0.025632891354718843,0.9019891857348713,0.09801081426512939,0.0,0.0,0.0,0.0
4FGL J0212.1+5321,134.92581,-7.630409,1033.5746,-19.743616920503495,2.2148967,0.055856057,0.37051806,11.080697,-0.44509444,-0.0863497,0.0013856454,0.14145896,-0.4521677,-0.67736125,-0.9361664,-0.999579,1.1742170332053314,LogParabola,0.046264093,0.6666667,3FGL J0212.1+5320,,,,0.0,0.0,0,7.272103689619571E-4,0.9992727896310253,0.5408957656583224,0.4591042343416774,0.0039870987017574435,0.9960129012982426,0.00901405016797054,0.9909859498320291,1.0,0.537,1.0,1.0
4FGL J0215.0-5330,278.26434,-59.439705,3946.8267,-23.169321335284817,2.0064764,0.5275361,0.35460654,1.0340322,-0.8756417,-0.80823356,0.004160896,1.1458097,-0.4252863,-0.15834582,-0.45488584,-0.9999123,2.328940739522558,PowerLaw,0.3445032,0.6666667,,,,,0.0,0.0,0,0.999934605766151,6.539423386399369E-5,0.9592282378595187,0.040771762140481414,0.999821420722879,1.7857927712099504E-4,0.9937276102797219,0.006272389720277209,0.0,0.0,0.0,0.0
4FGL J0221.4+6241e,133.04836,1.599426,1543.3099,-19.424778086619504,2.4054542,0.15471672,0.48992616,5.694505,-0.64766484,-0.03939233,0.0051445183,0.44946945,-0.54536724,-0.84297484,-0.85657126,-0.8048553,0.8737746703983053,LogParabola,0.15438019,0.6666667,3FGL J0224.0+6235,,SNR,HB 3,,,4,0.19191533615468898,0.8080846638453064,0.5647736072996218,0.4352263927003786,0.11737673343555433,0.8826232665644461,0.07563435885860784,0.9243656411413916,1.0,0.513,1.0,1.0
4FGL J0222.4+6156e,133.41885,0.9361786,1458.3889,-18.205159872220534,2.4307818,0.030976178,0.22853066,14.274336,0.1583215,-0.32185888,0.001128353,0.09040477,-0.66550505,-0.75164276,-0.9112924,-0.6238322,1.989672457725362,LogParabola,0.024264878,0.6666667,3FGL J0223.6+6204,,snr,W 3,,,4,0.001145507926529952,0.9988544920734772,0.541423667682833,0.45857633231716743,2.6096579020269884E-4,0.9997390342097967,0.03583417403916642,0.9641658259608338,1.0,0.538,1.0,1.0
4FGL J0224.8+2937,146.1344,-28.999453,439.57773,-22.880129414524927,2.8368835,0.19315235,0.012786744,0.13873585,-0.20835866,-0.91313195,0.0039019994,0.31641743,-0.49294123,-0.75799966,-0.99997354,-0.9456715,1.8727616263619644,PowerLaw,0.091763854,0.6666667,,,,,0.0,0.0,4,0.9999137924826854,8.620751730206491E-5,0.9683245716782712,0.03167542832172972,0.9970764610687444,0.0029235389312548565,0.9842354630816186,0.015764536918383455,0.0,0.0,0.0,0.0
4FGL J0225.5-5530,278.4642,-56.925102,2159.2012,-22.50214588937509,2.4725177,0.1331438,-0.0946596,1.5791787,-0.70343834,-0.92211145,0.005064464,1.9830775,-0.29648504,-0.5292427,-0.59666044,-0.99990255,1.9351621105425618,PowerLaw,0.040827934,0.6666667,,,,,0.0,0.0,0,0.9999827301780901,1.7269821904152393E-5,0.9595277035029622,0.04047229649703927,0.9987771337403208,0.0012228662596787108,0.9744443140800252,0.02555568591997542,0.0,0.0,0.0,0.0
4FGL J0226.9+7744,128.05937,15.830147,5003.3135,-22.699344577854777,1.9986678,0.23975381,0.1295983,1.2087916,-0.97365284,0.99929017,0.0013169784,0.42085096,0.5516809,-0.709451,-0.3486303,-0.70027095,1.9896772175192654,PowerLaw,0.13295363,0.6666667,,,,,0.0,0.0,0,0.9997993525815488,2.0064741844278225E-4,0.9574882173421788,0.0425117826578223,0.9982366223639004,0.0017633776360995008,0.9865354927311573,0.013464507268843047,0.0,0.0,0.0,0.0
4FGL J0230.3+1713,154.16728,-39.57315,1091.6952,-21.97785873904159,2.503713,0.19267654,0.11410546,0.93327445,-0.06825986,-0.46793306,0.0034865935,0.3994895,-0.7777019,-0.58671105,-0.9999739,0.9836957,2.0909833972920095,PowerLaw,0.13590579,0.6666667,,,,,0.0,0.0,0,0.9992743824524619,7.256175475383212E-4,0.9602625811332819,0.03973741886671877,0.9965833956004859,0.003416604399513837,0.9881155749011776,0.01188442509882249,0.0,0.0,0.0,0.0
4FGL J0231.0+3505,145.00188,-23.465021,8759.94,-23.257225704799268,1.6851197,0.56078464,0.9910717,2.6112323,0.99983525,-0.89550066,9.7071065E-4,0.06961679,-0.999908,0.9997371,-0.32627967,-0.67084485,2.1519102779565755,PowerLaw,0.15063961,0.6666667,,,,,0.0,0.0,256,0.999271781953945,7.282180460569494E-4,0.9442802217349786,0.05571977826502197,0.9801595830201023,0.019840416979897624,0.9823699991621794,0.017630000837820223,0.0,0.009,0.0,0.0
4FGL J0235.3+5650,136.81866,-3.1947489,832.3169,-21.143342489790555,2.6387558,0.1517038,0.40222147,4.063979,-0.14192066,-0.2007072,0.0046690493,0.33946764,-0.74427396,-0.83127666,-0.8923203,-0.99793303,2.273243694372345,LogParabola,0.14375019,0.6666667,3FGL J0235.7+5647,,,,0.0,0.0,0,0.8960229080523638,0.10397709194762692,0.8751748768309661,0.12482512316903456,0.8551633809665566,0.1448366190334445,0.35173646422009314,0.6482635357799067,0.0,0.018,0.0,0.991
4FGL J0237.8+5238,138.82658,-6.920497,1590.0896,-20.470706554202554,2.223028,0.13521756,0.5178352,6.919236,-0.19924258,-0.37286356,0.002140647,0.2681321,-0.269704,-0.5847505,-0.98114526,-0.9989447,1.8482663731356095,LogParabola,0.11481656,0.6666667,3FGL J0238.0+5237,,,,0.0,0.0,0,6.723945529181898E-4,0.9993276054470764,0.5718202230677882,0.42817977693221243,0.2740108566383616,0.7259891433616383,0.011936235292159501,0.9880637647078406,1.0,0.506,1.0,1.0
4FGL J0240.5+6113,135.68022,1.0876453,1177.757,-16.8655612810944,2.3717105,0.008191214,0.15187922,28.226702,-0.13987109,-0.4753456,1.2364417E-4,0.012195752,-0.64861304,-0.70558125,-0.8729564,-0.7386893,5.297133346781401,LogParabola,0.0053875674,0.6666667,3FGL J0240.5+6113,3FHL J0240.5+6113,HMB,LSI +61 303,1.0,0.9958602,0,0.9889963513771103,0.011003648622888159,0.5361772067342192,0.4638227932657807,1.5799665729870905E-6,0.9999984200334273,0.7500548391500101,0.24994516084998977,0.0,0.54,1.0,0.0
4FGL J0242.6-0000,172.09357,-51.930832,836.02264,-21.272130838343468,2.3761196,0.06984864,0.03636767,0.9410782,-0.49752656,-0.5242195,9.1778196E-4,0.107514046,-0.726952,-0.7044718,-0.28194702,-0.99989873,2.4761819188414838,PowerLaw,0.04027592,0.6666667,3FGL J0242.7-0001,3FHL J0242.7-0002,sbg,NGC 1068,0.9995775,0.99712574,0,0.9995065446891321,4.934553108611454E-4,0.9623910709446619,0.037608929055339003,0.9996213152399258,3.786847600744825E-4,0.9964861740691981,0.0035138259308019983,0.0,0.0,0.0,0.0
4FGL J0245.0+4755,141.86679,-10.73122,1356.3013,-22.578326655920357,2.4183786,0.24357596,0.13862322,0.8121866,-0.99784523,0.96291184,0.0029765791,0.41690543,-0.5823744,-0.7631915,-0.56532353,-0.9999911,2.2522121224343703,PowerLaw,0.18930508,0.6666667,3FGL J0244.4+4745,,,,0.0,0.0,0,0.9997263519893809,2.73648010624258E-4,0.9592878985678944,0.04071210143210653,0.9985765630700673,0.0014234369299321059,0.9569864788567038,0.04301352114329658,0.0,0.0,0.0,0.0
4FGL J0246.0-4838,264.79352,-59.122177,1356.6874,-23.062070976239745,2.4489474,0.50514865,0.44653854,1.1978357,-0.82260805,-0.6961459,0.008050426,1.0706692,-0.49561316,-0.66698444,-0.99999934,0.9947189,2.20037795761073,PowerLaw,0.34560296,0.6666667,,,,,0.0,0.0,0,0.9996481303641075,3.5186963589422794E-4,0.9609020359930834,0.03909796400691785,0.9992700187939236,7.299812060760282E-4,0.9664030154622052,0.03359698453779581,0.0,0.0,0.0,0.0
4FGL J0251.1-1830,201.90068,-61.187057,6462.734,-22.673722664424,1.6237446,0.3006073,0.5034518,3.6969025,0.30631596,0.0729381,0.0015110536,0.05409047,0.28433666,0.24762112,-0.34700093,-0.65106136,1.6211577161481832,LogParabola,0.23109514,0.6666667,3FGL J0251.1-1829,3FHL J0251.2-1830,,,0.0,0.0,0,0.9967533846889328,0.003246615311059643,0.9364077981342436,0.06359220186575767,0.9736214068071178,0.026378593192882428,0.9581327346262348,0.041867265373764666,0.0,0.012,0.0,0.0
4FGL J0252.0-3657,241.66917,-62.75466,3276.7622,-23.021827523994496,1.9457521,1.2139058,0.8501078,2.028907,-0.99999094,0.99985284,0.002179714,0.13014,-0.66875607,0.0938463,-0.8095272,-0.9999948,2.839841357274157,PowerLaw,0.7247968,0.6666667,,,,,0.0,0.0,0,0.99543736735776,0.004562632642229012,0.9591362042319861,0.04086379576801403,0.9991059290392792,8.940709607212418E-4,0.9849749822051561,0.01502501779484395,0.0,0.0,0.0,0.0
4FGL J0257.8+7044,133.05244,10.397166,1642.129,-22.04685086670727,2.5081384,0.316204,0.16710939,1.1017648,0.99215543,-0.34944054,0.0017398952,0.14029007,-0.66479445,-0.81371963,-0.7801682,-0.37160745,1.5319173352092106,PowerLaw,0.23539655,0.6666667,,,,,0.0,0.0,8,0.9979314754122697,0.002068524587733411,0.9563659579719638,0.0436340420280374,0.9516640513825897,0.048335948617409086,0.9149597529232276,0.08504024707677173,0.0,0.0,0.0,0.0
4FGL J0259.0+0552,170.74869,-44.826824,2067.9392,-21.081882856091433,2.0966868,0.11199852,0.11677192,2.2822864,-0.99768406,0.96077615,0.0011830973,0.21659712,-0.5798425,-0.3829876,-0.7404004,-0.9999816,2.691687170100304,PowerLaw,0.0617976,0.6666667,3FGL J0258.9+0552,3FHL J0258.9+0554,,,0.0,0.0,0,0.9997314555055772,2.6854449442367866E-4,0.9593154728510734,0.040684527148927174,0.9973804899771932,0.0026195100228058065,0.9894504980886618,0.010549501911338133,0.0,0.0,0.0,0.0
4FGL J0301.6-5617,273.40692,-52.710155,3409.3887,-22.682359040130958,1.9123611,0.21282975,0.16577199,1.6337589,0.7575351,-0.5140158,0.00162112,0.3967896,-0.14821222,-0.75799197,0.23603174,-0.9999404,3.0412915341283706,PowerLaw,0.12462048,0.6666667,,3FHL J0301.4-5618,,,0.0,0.0,0,0.999782010239132,2.179897608674156E-4,0.959191238350169,0.040808761649831944,0.9998513081926813,1.4869180731885343E-4,0.9927409486225091,0.007259051377491871,0.0,0.0,0.0,0.0
4FGL J0302.5+3354,151.80461,-21.519827,1725.5463,-22.070957154448656,2.3196275,0.11252829,-0.035490427,0.6991621,0.9996526,-0.10495581,4.1364535E-4,0.1532559,-0.8378174,-0.48451173,-0.43290496,-0.49818608,1.5835184729036273,PowerLaw,0.043443825,0.6666667,,3FHL J0302.6+3354,,,0.0,0.0,4,0.9997131545691286,2.8684543088982066E-4,0.9589495187124835,0.041050481287517655,0.9911121834151536,0.008887816584845686,0.9962494899335819,0.00375051006641764,0.0,0.0,0.0,0.0
4FGL J0302.7+5717,139.97336,-1.1731087,667.91,-21.671677214085364,2.7672262,0.15781347,0.060876064,0.7558986,0.99993324,-0.44055873,0.0034260815,0.2673511,-0.7726494,-0.73681414,-0.99068415,-0.9750391,1.3721792372032053,PowerLaw,0.09031651,0.6666667,,,,,0.0,0.0,13,0.9845792769869021,0.015420723013099423,0.9571703383804488,0.04282966161955188,0.9049113338403583,0.0950886661596412,0.8954505865345136,0.10454941346548596,0.0,0.0,0.0,0.0
4FGL J0304.6+6554,135.96774,6.4649677,2594.101,-21.925931200807522,2.2824311,0.3645293,0.5852535,2.5282261,-0.9999848,0.99980265,0.0061596544,0.9466474,-0.17837913,-0.5738279,-0.9999979,0.99983686,1.7121169663879767,PowerLaw,0.38527027,0.6666667,,,,,0.0,0.0,0,0.9980456461015538,0.0019543538984558846,0.941746273803384,0.05825372619661708,0.9560578774205065,0.04394212257949341,0.9059278553501345,0.09407214464986528,0.0,0.006,0.0,0.0
4FGL J0308.9-4702,258.67087,-56.538757,12573.063,-23.824931397463565,1.5949936,0.99733293,0.37524292,1.5498742,-0.99970156,-0.8122497,0.0011790945,0.04039778,0.9972342,-0.4565232,0.32228872,-0.9993279,2.717057151861107,PowerLaw,0.5534051,0.6666667,,,,,0.0,0.0,0,0.9996904639979922,3.095360020090165E-4,0.9557078215964595,0.04429217840354145,0.9999183410503455,8.165894965457848E-5,0.994494099522138,0.005505900477863118,0.0,0.0,0.0,0.0
4FGL J0312.1-0921,191.49574,-52.37003,1171.3226,-20.673275260977643,2.2159896,0.13050081,0.6026905,7.7608595,-0.9995446,0.99793696,0.0039581554,0.37097552,-0.4002052,-0.7066268,-0.96584773,-0.99110126,1.846720686693255,LogParabola,0.12184812,0.6666667,3FGL J0312.1-0921,,,,0.0,0.0,0,0.11253360853738609,0.8874663914626095,0.565405930724284,0.43459406927571614,0.25268669725185156,0.747313302748149,0.06676780611757113,0.9332321938824282,1.0,0.514,0.999,1.0
4FGL J0312.7+2012,162.51157,-31.580492,6029.088,-22.521339497733535,1.8239946,0.23648778,0.18265142,1.6182717,0.81004304,0.6928802,0.0013097981,0.46584284,-0.39447942,0.011290143,-0.68933946,-0.3290874,2.494170515031823,PowerLaw,0.14005542,0.6666667,3FGL J0312.7+2011,3FHL J0312.7+2013,,,0.0,0.0,0,0.9994182367994356,5.817632005706859E-4,0.9546416901354854,0.04535830986451511,0.9927069749806213,0.007293025019378996,0.9958792860450209,0.004120713954979039,0.0,0.0,0.0,0.0
4FGL J0313.6-7508,291.90625,-38.782734,365.73334,-23.145074706015286,2.926913,0.2039447,0.064050645,0.50695926,-0.7663442,-0.50941604,0.0057184934,0.3530975,-0.86687756,-0.74880874,-0.9999906,-0.15271813,1.8673565504071665,PowerLaw,0.13022013,0.6666667,,,,,0.0,0.0,4,0.9998888499305486,1.1115006945107424E-4,0.9710125018424107,0.028987498157588557,0.9984789746632515,0.0015210253367491738,0.9803374724411746,0.019662527558825842,0.0,0.0,0.0,0.0
4FGL J0314.1+2827,157.3119,-24.727674,876.62286,-22.196446085359685,2.527619,0.1833692,0.118248135,1.2988452,-0.02565783,-0.5295493,0.003995706,0.37186915,-0.84430563,-0.44044143,-0.63139266,-0.99999875,1.1543769388982863,PowerLaw,0.10890834,0.6666667,,,,,0.0,0.0,0,0.9999326118775395,6.738812246790488E-5,0.9596002279922564,0.04039977200774496,0.9826596358503349,0.017340364149665957,0.9763731905391212,0.02362680946087881,0.0,0.0,0.0,0.0
4FGL J0314.1+5033,144.81888,-6.147501,1186.4335,-22.083359711665377,2.503041,0.32348642,0.48030564,2.8834333,-0.995854,0.9992722,0.008279423,0.77792937,-0.71399635,-0.6166533,-0.9997961,0.6674638,2.719932426593835,PowerLaw,0.2623922,0.6666667,,,,,0.0,0.0,8,0.9990374904917873,9.625095082114243E-4,0.9572857072348208,0.04271429276518033,0.9880648958376164,0.01193510416238359,0.9530327420839768,0.046967257916024234,0.0,0.0,0.0,0.0
4FGL J0314.4-4805,259.68732,-55.260857,1359.0547,-22.755878120865965,2.2823741,0.2611729,0.19914441,1.3210007,-0.6196112,0.459938,0.0039763823,0.48523107,-0.6385499,-0.5815292,-0.8849659,-0.99515826,1.7286939464899662,PowerLaw,0.18882303,0.6666667,,,,,0.0,0.0,0,0.9988651221846319,0.0011348778153760352,0.9601209973199945,0.03987900268000708,0.9960357275960264,0.003964272403973674,0.9599715492241517,0.04002845077584654,0.0,0.0,0.0,0.0
4FGL J0327.6+2620,161.34569,-24.651138,5275.1377,-22.80180464806152,1.944023,0.30428487,0.07238403,0.61668974,0.9695793,-0.5211064,0.0013992428,0.5605841,-0.99849033,0.9883585,-0.22711487,-0.7065509,1.2779342575294228,PowerLaw,0.13625085,0.6666667,,3FHL J0327.6+2619,,,0.0,0.0,0,0.9998220073248624,1.7799267512380964E-4,0.9571405592384755,0.042859440761525654,0.9944411890944851,0.00555881090551506,0.9902181463288274,0.00978185367117314,0.0,0.0,0.0,0.0
4FGL J0328.4-4736,257.45047,-53.26914,1107.3514,-22.337020706027882,2.363674,0.117786676,0.002292942,0.046484556,0.9467169,-0.647172,0.0010225048,0.17333035,-0.715679,-0.6085828,-0.38838872,-0.99983937,2.61769920838846,PowerLaw,0.057185672,0.6666667,,,,,0.0,0.0,0,0.9997660836442775,2.3391635572904765E-4,0.9624129408104825,0.037587059189519594,0.9996876235412229,3.12376458777741E-4,0.9991300347922353,8.699652077655471E-4,0.0,0.0,0.0,0.0
