Source_Name_3FGL,Flux_Density_log,Unc_Energy_Flux100_log,Spec_index,signif_curv_log,variability_index__log,hr12,hr23,hr34,hr45,GLAT_3FGL,Category_3FGL,Class_3FGL,Pivot_Energy,Spectrum_Type,Assoc1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times_in_Testing,GLON_3FGL,Flags_3FGL
3FGL J2029.4+4923,-26.29217073049654,-26.979576890737608,2.4107566,1.1930556080089612,5.1085603551470475,-0.5856337374943537,-0.5001688586679752,-0.7939392504268336,-0.8762549219893327,6.0879297,AGN,bll,846.04205,PowerLaw,MG4 J202932+4925,0.9182283065661698,0.08177169343382992,0.9099845439871757,0.09001545601282455,0.907828753045486,0.09217124695451336,0.9067088188351186,0.0932911811648817,320,86.38035,512
3FGL J2030.2-0622,-26.560839852348437,-27.356436137199026,2.6407297,0.19523128319107805,5.12715803962426,-0.7597361383894902,-0.7910504177338449,-0.5755120260802175,-0.6546080094264347,-24.856869,AGN,fsrq,663.6238,PowerLaw,TXS 2027-065,0.9066043923938718,0.09339560760612854,0.9009865784631395,0.0990134215368599,0.8952649158453788,0.10473508415462114,0.8974536506914409,0.10254634930855934,306,38.66767,0
3FGL J2031.0+1937,-30.79067033103806,-27.433841242666265,1.825664,0.6597307698050642,3.8473091729244353,-0.4357771744083926,-0.049279267912364706,-0.38966187652738515,-0.41746939092673585,-11.530037,AGN,bcu,3806.5706,PowerLaw,RX J2030.8+1935,0.9286013722879085,0.07139862771209193,0.9150134934468972,0.08498650655310223,0.9159622234912842,0.08403777650871505,0.9166758014313872,0.08332419856861356,319,62.243427,0
3FGL J2031.8+1223,-27.971898740035343,-27.206272207902312,2.445055,0.3225727997319214,4.190093130768522,-0.6037440704966901,-0.6803775576503468,-0.7925041058957173,-0.46806644372946604,-15.714415,AGN,bll,1186.7216,PowerLaw,PKS 2029+121,0.9444328971602722,0.055567102839727746,0.9268457808407932,0.07315421915920697,0.9358933107084798,0.06410668929152019,0.9329836229495694,0.06701637705043019,311,56.170185,0
3FGL J2033.6+6309,-32.230368437742946,-27.768906315487722,1.8951125,-0.020378294160558443,3.532837269852867,-0.8374940994231588,-0.6917550488691934,0.022011237881285277,-0.3451307814309782,13.496661,AGN,bcu,5595.953,PowerLaw,87GB 203249.5+625814,0.9099537499447455,0.0900462500552551,0.9085659145860339,0.09143408541396622,0.9116041751402527,0.08839582485974692,0.9065191902720191,0.09348080972798109,315,98.16016,4
3FGL J2034.3+1155,-28.98730722242769,-27.07995007343018,2.4749558,0.6736197044062179,4.1931383037372045,-0.6701320537490734,-0.7751401122670071,-0.7177291551582877,-0.6726372644750228,-16.486124,AGN,fsrq,1511.8053,PowerLaw,TXS 2032+117,0.9336573376142635,0.0663426623857366,0.9230875258469663,0.07691247415303344,0.9219054311571526,0.0780945688428475,0.9237327985651308,0.0762672014348696,284,56.117226,16
3FGL J2035.3+1055,-26.114343656616285,-27.15532509413515,2.4678743,1.1889130330853626,5.505600686699915,-0.5491153938668639,-0.7038877404311639,-0.7095084672208647,-0.8205467185585305,-17.230917,AGN,fsrq,795.26215,PowerLaw,PKS 2032+107,0.9241881828080271,0.07581181719197291,0.9169590290257515,0.08304097097424859,0.9149429923391375,0.08505700766086245,0.9203083485500027,0.07969165144999735,308,55.37927,0
3FGL J2036.4+6551,-30.237797139090127,-27.650841141376073,2.0107946,0.5712562314687868,3.9606302957343154,-0.539615933246266,-0.5198024245949456,-0.3070611178842075,-0.6730193062870489,14.780903,AGN,bll,2886.4106,PowerLaw,87GB 203539.4+654245,0.916605870975563,0.08339412902443633,0.9112941002150856,0.08870589978491474,0.909079305039794,0.0909206949602061,0.9128389323398868,0.08716106766011324,289,100.63569,0
3FGL J2036.6-3325,-34.528814677983725,-27.640097784535744,1.3048888,0.7138167358869727,3.323368155762677,0.9251082404715449,-0.9979264493974564,0.9912665865320955,0.3639668354255371,-35.48346,AGN,bcu,19583.46,PowerLaw,1RXS J203650.9-332817,0.9267729465888314,0.07322705341116967,0.9153311620060884,0.08466883799391128,0.9165399710263596,0.08346002897363991,0.920722178018557,0.07927782198144258,321,9.672207,0
3FGL J2036.8-2830,-26.725181284971853,-27.666995711427248,2.5774386,-1.0882820299966562,4.231619210946924,-0.5845245833806599,-0.6764252363799095,-0.7459687255675422,-0.731163523235941,-34.39618,AGN,fsrq,598.44165,PowerLaw,PMN J2036-2830,0.9112516845475369,0.0887483154524628,0.9043068054762601,0.09569319452374012,0.9032979896091454,0.09670201039085474,0.9041651036281538,0.09583489637184599,292,15.528886,0
3FGL J2038.8+5113,-24.296025433273382,-26.76049582730779,2.8915272,-1.7583031846690647,4.6355245939815255,-0.7654054556323043,-0.8426134793373425,-0.779679737435144,-0.7360495732849386,5.9558024,AGN,fsrq,362.02975,PowerLaw,3C 418,0.9287415351594591,0.07125846484054041,0.9219359255095785,0.07806407449042112,0.9211279022927094,0.07887209770729045,0.9255426319831932,0.07445736801680675,293,88.7475,16
3FGL J2039.5+5217,-32.60069878310304,-27.373753045797677,1.8924838,-3.0272635193840443,3.669356184293823,0.44225371110741407,0.845981649316397,-0.5722769350265081,-0.33830655197398374,6.510643,AGN,bll,8013.6304,PowerLaw,1ES 2037+521,0.9493112957457345,0.050688704254265464,0.935713482686607,0.06428651731339319,0.936573260165431,0.06342673983456872,0.9382380215833175,0.061761978416683384,315,89.68449,0
3FGL J2040.0-5734,-29.66175303001527,-27.725674931187218,2.2694423,-1.9331565727508315,3.747324007188793,0.9253555830354853,-0.8109911886749401,-0.34935829881432745,-0.8841730226059502,-37.059025,AGN,bcu,1635.31,PowerLaw,PKS 2036-577,0.9302016765778722,0.06979832342212763,0.9282959124042274,0.07170408759577336,0.9255408192770812,0.07445918072291954,0.9232890853744071,0.07671091462559362,331,339.65103,0
3FGL J2040.2-7115,-30.88307763166537,-27.525530928678446,1.7978425,-0.3713192212847465,3.729193967887617,-0.7134262470152078,-0.33783521385787657,-0.35308625441416247,-0.279804388214558,-34.23343,AGN,bcu,4043.453,PowerLaw,PKS 2035-714,0.9107023954902419,0.08929760450975785,0.907347719401177,0.09265228059882284,0.9006619991088166,0.09933800089118364,0.9078687154859464,0.09213128451405371,301,323.1503,0
3FGL J2041.7-3732,-31.989869493826337,-27.592229918080683,1.7845706,-0.708455558142735,3.715658181934981,0.6211079178384973,-0.5849167094780193,-0.6286689575181703,-0.05098794334017271,-37.20424,AGN,bll,5797.04,PowerLaw,NVSS J204150-373341,0.9059180596405034,0.0940819403594965,0.9041759347382803,0.09582406526171976,0.9088311452866001,0.09116885471339976,0.9058686108317293,0.09413138916827075,303,4.8508506,0
3FGL J2041.9-7318,-29.724877088144172,-27.787732763903815,2.2097712,1.2086692586991052,3.9741903425295364,-0.8021457362969245,-0.8532140024157738,0.10703187073689266,-0.5770418818219021,-33.729923,AGN,bcu,1941.4371,PowerLaw,SUMSS J204201-731911,0.9037436922813823,0.0962563077186184,0.9056594099742711,0.09434059002572875,0.899663512178497,0.10033648782150312,0.9032499795218493,0.09675002047815055,300,320.75336,0
3FGL J2042.1+2428,-31.086578278318992,-27.523834288992877,1.8669777,-2.8425926475265575,3.9428677765736326,-0.8565878219528897,-0.2277731791601577,-0.31902579038685713,-0.3810160463303943,-10.794465,AGN,bll,4176.1978,PowerLaw,MG2 J204208+2426,0.9175919807474634,0.08240801925253673,0.9014710982784284,0.0985289017215712,0.903971481542752,0.09602851845724794,0.9107059395275265,0.08929406047247333,327,67.787224,0
3FGL J2046.7-1011,-32.794496676319035,-27.5757271947308,1.6092138,0.1250479598500988,3.568524780253718,0.9981280131676354,-0.12007274770620772,-0.3622180838936928,-0.24222242254820212,-30.197136,AGN,bcu,7480.4863,PowerLaw,PMN J2046-1010,0.8948935342833507,0.10510646571664933,0.9119336897946032,0.08806631020539725,0.9010781798661939,0.0989218201338059,0.9063227178131888,0.09367728218681036,272,36.8444,0
3FGL J2049.0-6801,-30.504580890520167,-27.7662623122919,2.0589967,0.6843458623388634,3.891529847770745,-0.9223141329393223,0.2644228737770018,-0.583006585675713,-0.6599461764216933,-35.895763,AGN,bcu,2658.989,PowerLaw,PKS 2043-682,0.9585135431546379,0.04148645684536239,0.9452190364974731,0.05478096350252752,0.9541550616447271,0.045844938355272764,0.9502556122436168,0.04974438775638331,310,326.659,0
3FGL J2049.7+1002,-27.104656116091906,-27.486178190593733,2.4032507,0.31415468526722795,4.353540736664695,-0.6675498853804553,-0.690285370880141,-0.672008408557997,-0.7353419474093663,-20.675896,AGN,bcu,854.3127,PowerLaw,PKS 2047+098,0.9017494263507732,0.09825057364922696,0.901179083004599,0.09882091699540145,0.9044154172231844,0.09558458277681516,0.9013610455411637,0.09863895445883682,304,56.687332,0
3FGL J2050.2+0409,-29.457664929960107,-27.578987170890418,2.0669215,0.6011890613178845,3.642659767185386,-0.021303169560500854,-0.5064496758892478,-0.4598067947791527,-0.7119219544517806,-24.00959,AGN,bll,1928.9192,PowerLaw,PKS 2047+039,0.9006410215590023,0.09935897844099778,0.9078921830459677,0.0921078169540323,0.9056363306037379,0.09436366939626223,0.906352375064281,0.0936476249357187,322,51.43216,0
3FGL J2051.8-5535,-27.378011159202064,-27.64722255329989,2.577328,0.18648487813183345,4.471765528189514,-0.8476574902660704,-0.7493643807637624,-0.4444246897213469,-0.508733849322255,-38.93877,AGN,bcu,737.34045,PowerLaw,PMN J2052-5533,0.910346811082153,0.08965318891784749,0.9056432445618682,0.09435675543813235,0.9054406625558473,0.09455933744415293,0.9034651589941108,0.09653484100588876,313,341.86533,0
3FGL J2055.0+0016,-32.13576369306236,-27.619280705056745,1.7330041,1.9658067675258335E-4,3.622481712363018,0.9985381331856784,-0.7811254653064338,-0.4170457464602471,-0.026655778773922445,-27.052588,AGN,bll,5074.2046,PowerLaw,RGB J2054+002,0.9158479079775304,0.08415209202247007,0.9012765603485267,0.09872343965147352,0.9045945352965294,0.09540546470347128,0.9088687014217086,0.09113129857829207,298,48.450184,0
3FGL J2055.2-0019,-32.12993353890563,-27.389846623474696,1.6247876,0.44730169175875545,3.8008163230794936,0.958938328602711,-0.09738143513862568,-0.21944222065624533,-0.3035635348024627,-27.407537,AGN,bll,6709.83,PowerLaw,1RXS J205528.2-002123,0.8993485560168369,0.10065144398316275,0.8988800227835706,0.10111997721642925,0.8913031798427266,0.10869682015727315,0.8987244098812138,0.10127559011878609,299,47.903393,0
3FGL J2056.7+4938,-31.106639611075746,-26.896114908000783,1.7832723,0.7829072140299038,3.794657315171055,-0.36021443573900297,0.9996859446774637,-0.36291557916808004,-0.46339891627499186,2.7444854,AGN,bcu,7206.762,PowerLaw,RGB J2056+496,0.9301330065639342,0.06986699343606557,0.9165596302637259,0.08344036973627399,0.9146895092614903,0.08531049073850985,0.9258613219523182,0.07413867804768164,296,89.30135,0
3FGL J2103.9-3546,-27.286449836703124,-27.656047581741706,2.363093,-0.43700989431100673,4.764703638380748,-0.7220606978294722,-0.6283252016545549,-0.42644436796852125,-0.8655886257274449,-41.399784,AGN,bcu,842.44525,PowerLaw,NVSS J210353-354620,0.9224842082544517,0.07751579174554903,0.9145431351547645,0.08545686484523547,0.9210178631086603,0.07898213689133922,0.9210669628947055,0.07893303710529435,311,7.8447704,0
3FGL J2103.9-6233,-28.320873849144373,-27.396194794706634,1.9754117,0.7882309711037916,4.337489936677955,0.06113415860403033,-0.5827137763293445,-0.4734100043327809,-0.6021737050942678,-38.96227,AGN,bcu,1642.0968,PowerLaw,PMN J2103-6232,0.902237932563555,0.09776206743644522,0.9128471601623735,0.08715283983762631,0.9032893291935119,0.0967106708064889,0.9075423759009708,0.09245762409902926,282,332.6881,0
3FGL J2104.2-0211,-33.36598031315381,-27.69604316728135,1.5239964,0.7740330096298038,3.5176604354145002,-0.9443616999777488,0.9904937011727348,0.052175929771548085,-0.20597205753207232,-30.284906,AGN,bcu,8835.632,PowerLaw,NVSS J210421-021239,0.903395040001775,0.09660495999822477,0.9008908488584975,0.09910915114150239,0.8992191902796359,0.10078080972036403,0.8995853151375369,0.10041468486246295,327,47.378307,0
3FGL J2106.1+2505,-27.654764164497568,-27.565948987184843,2.527667,0.3800380291967593,3.952361094084842,-0.41463474043786636,-0.8507863289898703,-0.7845869943742103,-0.33599701544298083,-14.680529,AGN,bcu,756.1163,PowerLaw,MG3 J210642+2501,0.9140699704660701,0.08593002953392917,0.9101139092209888,0.08988609077901182,0.9134695569354895,0.08653044306451071,0.9079059794053872,0.09209402059461283,318,71.75476,0
3FGL J2107.7-4822,-26.821697166846608,-27.666548091338225,2.7111645,-0.19284461042150539,3.7988539041869287,-0.8376672405423042,-0.8586069982569112,-0.43737236029163945,-0.3590787965284046,-42.22589,AGN,bcu,539.9266,PowerLaw,PMN J2107-4827,0.884498753216285,0.11550124678371465,0.8765631639589389,0.12343683604106098,0.8759959764306284,0.12400402356937236,0.8809979163105242,0.11900208368947639,302,350.93024,0
3FGL J2108.0+3654,-31.374160112027425,-27.551648263327063,1.9340574,0.4140403685726903,3.6935692896233987,-0.896372514955016,-0.2819119641692221,-0.2847140609775885,-0.46709789889189995,-7.211473,AGN,bcu,4482.962,PowerLaw,TXS 2106+367,0.9166225001503367,0.08337749984966313,0.9032830647642542,0.09671693523574568,0.9099548512851724,0.09004514871482794,0.9139623512758643,0.08603764872413572,286,81.09748,0
3FGL J2108.6-0250,-31.585617648915754,-27.879691933059245,1.9378606,0.501035314708652,3.703824124149734,0.9637366045220654,-0.2808747690441167,-0.45609664961220686,-0.4886902474332258,-31.5805,AGN,bll,3611.3892,PowerLaw,TXS 2106-030,0.9138728715435475,0.08612712845645361,0.9105814336435704,0.08941856635642983,0.9038002370334927,0.09619976296650727,0.9151031766004166,0.08489682339958353,293,47.383926,0
3FGL J2108.6-8619,-33.28063670691252,-27.832555462007328,1.7400016,-0.8739310082655294,3.560931587413364,-0.38168649458801895,-0.7684879648909767,-0.9267353631662322,0.9236644142334802,-29.160488,AGN,bcu,8678.96,PowerLaw,1RXS J210959.5-861853,0.9348063895671356,0.06519361043286438,0.9220885320325005,0.07791146796750005,0.9225286788928769,0.07747132110712267,0.9229051497793411,0.07709485022065861,300,306.41534,4
3FGL J2109.1-6638,-29.286056574365418,-27.664657633763284,2.0057156,-0.3180475386258761,4.008624423952099,-0.7110562205498093,-0.4072582258257214,-0.569706006609919,-0.5183713038148081,-38.175934,AGN,bcu,1961.0155,PowerLaw,PKS 2104-668,0.934219384197527,0.06578061580247224,0.9240909285876973,0.07590907141230332,0.9270209360788404,0.07297906392116017,0.9248245741732634,0.07517542582673661,300,327.5219,0
3FGL J2110.0+0812,-27.225808906463218,-27.403619283974255,2.3252745,0.8598151060578727,4.550103042740199,-0.7374218297648273,-0.48676988940176724,-0.6191763229375091,-0.8914569300462925,-25.84195,AGN,fsrq,931.5728,PowerLaw,PMN J2110+0810,0.9612358596111834,0.038764140388816655,0.9376692084941359,0.062330791505864645,0.9496017085466443,0.0503982914533558,0.949866943965182,0.05013305603481732,305,58.16228,0
3FGL J2110.3+3540,-26.713591912359295,-27.420119390938982,2.6446986,0.048029589291388626,3.9882411039841026,-0.6480653924824405,-0.6869693443368307,-0.7810325808400229,-0.999938708524448,-8.394399,AGN,bcu,600.6384,PowerLaw,B2 2107+35A,0.8988599825031257,0.10114001749687511,0.895635149516227,0.10436485048377281,0.8886252853315131,0.11137471466848725,0.8971790135978246,0.10282098640217593,310,80.48276,1
3FGL J2110.3-1013,-25.504934983987198,-27.596242465682966,2.711878,0.9193019934716551,3.865737571800552,-0.581578535474535,-0.8919691431456078,-0.8452361034113723,-0.9988598914819866,-35.433144,AGN,fsrq,392.4523,PowerLaw,PKS 2107-105,0.9090220630027334,0.09097793699726611,0.9070223766651889,0.0929776233348113,0.9030627258421332,0.09693727415786689,0.9028953370482742,0.09710466295172658,288,39.81291,0
3FGL J2112.7+0819,-31.205910924646307,-27.383676780268726,1.8062974,-0.13385373028401026,3.9310160894462975,0.46166507154851355,-0.8962970658966608,0.16898066065898676,-0.46721452174315864,-26.310297,AGN,bcu,5171.3354,PowerLaw,1RXS J211242.5+081831,0.9170047237929214,0.08299527620707943,0.9160630706575918,0.08393692934240811,0.9127020109003552,0.08729798909964501,0.9116843538658103,0.08831564613418938,300,58.706596,0
3FGL J2114.7+3130,-28.92562394575321,-27.52589157694378,2.3489888,-1.6724583863885663,3.5339099558129776,-0.5389612354411292,-0.9357260234205764,0.3920899672813602,-0.897578574790792,-11.883619,AGN,bcu,1342.7216,PowerLaw,B2 2112+31,0.9281247112929351,0.0718752887070654,0.9207022178109833,0.0792977821890165,0.9235891484289896,0.07641085157100934,0.9272698011557367,0.07273019884426306,313,77.99427,0
3FGL J2115.4+2933,-26.796587069324254,-27.423692524435317,2.372584,0.540889832248864,4.19794281600821,-0.6745245401995046,-0.7193479746759699,-0.5258873132669167,-0.44321276056082176,-13.2996,AGN,fsrq,882.2382,PowerLaw,B2 2113+29,0.9175699692981907,0.08243003070181,0.9041740133098916,0.09582598669010849,0.9010135294120961,0.09898647058790395,0.9033860447889248,0.09661395521107612,304,76.611496,0
3FGL J2116.1+3339,-27.735301881393145,-26.839728369980904,1.9074515,0.8415117531073791,5.313808260687966,-0.3945498434506849,-0.5165834076491622,-0.34176484913874033,-0.5037380482059489,-10.646517,AGN,bll,1930.0951,PowerLaw,B2 2114+33,0.9466253860200513,0.0533746139799492,0.935550935459562,0.06444906454043815,0.9418105926046755,0.05818940739532483,0.9428751278372458,0.05712487216275464,318,79.8052,0
3FGL J2118.0-3241,-31.003595385397773,-26.9014968287425,2.3106139,0.4303481415917171,3.658191225560544,-0.7711605688193743,-0.761789186538871,-0.5160574223328492,-0.39756571690492487,-43.90024,AGN,bcu,2968.9526,PowerLaw,NVSS J211754-324326,0.9432389394248312,0.05676106057516814,0.9313543418470139,0.06864565815298643,0.9323055033911126,0.06769449660888731,0.9317099108714407,0.06829008912856038,305,12.49283,0
3FGL J2118.4+0013,-31.618291080371293,-27.82765727553134,1.9385674,-0.5633913062434178,4.009874571355187,0.957769194723126,-0.7546456452417206,-0.38677859149681765,-0.23403833377014222,-32.043343,AGN,fsrq,3798.1274,PowerLaw,PMN J2118+0013,0.927905956669908,0.07209404333009183,0.9213222494790249,0.07867775052097485,0.9200076112074919,0.07999238879250833,0.9163742199242102,0.08362578007578983,295,51.961365,0
3FGL J2119.2-3313,-30.159317930163944,-26.914554313679503,2.3515677,-0.7566126349729372,3.8266714792146326,0.9517025856867575,-0.3755614514081547,-0.8810228924715134,-0.29497974501715035,-44.22591,AGN,bcu,2344.7905,PowerLaw,PMN J2118-3316,0.9301771891767093,0.06982281082329055,0.9267748555012022,0.07322514449879745,0.9295428048150366,0.07045719518496382,0.9263694139130548,0.07363058608694537,294,11.804396,0
3FGL J2121.0+1901,-26.758633787910444,-27.275878475367236,2.1582634,0.951451058959541,4.072982288309196,-0.5237464311722453,-0.5950995402459425,-0.5277791044010862,-0.7726111868948432,-21.254625,AGN,fsrq,1035.0292,PowerLaw,OX 131,0.9261341436384769,0.07386585636152385,0.9118930139627658,0.0881069860372342,0.914460556991709,0.08553944300829106,0.9193778553555535,0.0806221446444467,302,69.25036,0
3FGL J2123.6+0533,-29.023631380441593,-27.683124527846395,2.1720572,0.2552008220154338,4.070984153520605,-0.09395318821822449,-0.6693557062191934,-0.5712594023992559,-0.5698592622968266,-30.126154,AGN,fsrq,1467.5199,PowerLaw,OX 036,0.9326888549995914,0.06731114500040807,0.9194065066018631,0.080593493398137,0.9196585301120834,0.08034146988791722,0.9237770217238251,0.07622297827617473,307,57.97172,0
3FGL J2126.5-3926,-29.715960945528167,-27.903253944892167,2.2030427,0.46036854807116545,3.6744839086676477,0.8727796778812524,-0.5325507995687045,-0.49424516654104217,-0.9999338709162031,-46.060703,AGN,bcu,1546.0012,PowerLaw,PMN J2126-3921,0.917972032798909,0.08202796720109119,0.9064743893100324,0.09352561068996773,0.9082881546884799,0.09171184531152002,0.9100649785476732,0.08993502145232686,300,3.1223197,0
3FGL J2126.5-4605,-24.480135950643753,-27.52023405066023,2.5022886,1.112324182827744,6.357542394861317,-0.5930760641063653,-0.7381452143467077,-0.7473596222553184,-0.8740634468181201,-45.643753,AGN,FSRQ,435.531,PowerLaw,PKS 2123-463,0.9036686408110551,0.09633135918894434,0.9088743837263985,0.0911256162736014,0.900339516372029,0.09966048362797075,0.8997782349679125,0.10022176503208749,285,353.6003,0
3FGL J2127.7+3612,-29.56813489671919,-27.26867995535821,1.8990947,0.6126822379244388,3.842162572003858,-0.4067326997051104,-0.5396588087097609,-0.32283932979130364,-0.47773121850764344,-10.574122,AGN,bll,2783.9912,PowerLaw,B2 2125+35,0.9015521838333723,0.09844781616662812,0.9055331766419789,0.09446682335802091,0.9038057014238626,0.09619429857613745,0.9088096655001827,0.0911903344998171,328,83.35349,0
3FGL J2130.8-2745,-31.30753671843155,-27.498996332670163,1.6985779,1.0036137169756005,3.7046709347616114,0.9845250858418565,0.9340142608336519,-0.35216846578956196,-0.5448143350136697,-45.823296,AGN,bll,4370.574,PowerLaw,RBS 1751,0.9300109067761984,0.06998909322380131,0.915940334285515,0.08405966571448382,0.9120214742144143,0.08797852578558503,0.9126872735654137,0.08731272643458614,298,19.997412,0
3FGL J2131.5-0915,-29.25379977167423,-27.52234062748435,2.0244122,0.38604508760866857,3.98413612919422,-0.442801805475277,-0.7343810809319755,-0.42672444684766614,-0.17246526832491163,-39.66656,AGN,bll,2106.5337,PowerLaw,RBS 1752,0.9106435674619036,0.08935643253809744,0.9067539939953554,0.0932460060046439,0.8970927743186131,0.10290722568138702,0.9128205745588621,0.08717942544113848,327,43.894054,0
3FGL J2131.8-2516,-30.595491455868675,-27.840803328812907,2.0131836,-1.4858974824257047,3.761087086050139,-0.5200636832727946,-0.4062900197614113,-0.5806668623891583,-0.4403598983324077,-45.47955,AGN,bll,2626.5808,PowerLaw,RBS 1755,0.9395298421883211,0.06047015781167869,0.9252751735156803,0.07472482648431915,0.93005742247018,0.06994257752981997,0.9298540336775923,0.0701459663224078,277,23.544815,0
3FGL J2132.4-5420,-25.73567159739369,-27.717324925121506,2.634446,-0.8669437227716443,4.848287722464903,-0.680964712684485,-0.803335583695839,-0.5476089444197754,-0.8604502254449262,-44.884922,AGN,bcu,482.48325,PowerLaw,PMN J2132-5420,0.9459522088554745,0.054047791144525986,0.9334473832525477,0.06655261674745203,0.9344559079670928,0.0655440920329072,0.94024180109071,0.05975819890928987,289,341.82635,0
3FGL J2133.3+2533,-31.419437674720037,-27.647608122877994,2.009719,-0.9060552189169918,3.7027352674443414,-0.8897156746687312,-0.3656850030167421,-0.3123920116184821,-0.6208548434294919,-18.942165,AGN,bcu,3908.2651,PowerLaw,87GB 213100.1+251534,0.9479945365475209,0.052005463452478695,0.9386241822929706,0.061375817707028914,0.9401531542846567,0.059846845715343475,0.9360827079429545,0.06391729205704591,333,76.429276,0
3FGL J2133.8+6648,-29.31232287429843,-27.27697169566262,2.077785,-2.841542051651388,4.428780441159382,-0.7331578073262126,-0.6732015244975079,-0.1715481357041077,-0.4759002409211053,11.006269,AGN,bcu,2645.2317,PowerLaw,NVSS J213349+664706,0.9099552057684925,0.09004479423150771,0.91429172149381,0.08570827850618985,0.9085191652547403,0.0914808347452596,0.9131635454161956,0.08683645458380485,325,105.1939,4
3FGL J2134.1-0152,-27.404365897740327,-27.538241043238454,2.2074988,0.84057332989817,5.279662236624846,-0.4284415392344334,-0.657746672490904,-0.5364879982758125,-0.8006460388611686,-36.485188,AGN,bll,1035.4043,PowerLaw,PKS 2131-021,0.9091096534121403,0.0908903465878597,0.9035908760528323,0.09640912394716741,0.8995841017860967,0.10041589821390323,0.9055299862063018,0.09447001379369739,293,52.401764,0
3FGL J2135.3-5008,-26.924861564674817,-27.45472819489623,2.4698315,0.6765524973047572,4.296636951119262,-0.5738911256612005,-0.7387351632658098,-0.6894595136661577,-0.9444845669024267,-46.38513,AGN,fsrq,819.03467,PowerLaw,PMN J2135-5006,0.9219849826623069,0.07801501733769356,0.9178506092325482,0.08214939076745145,0.9158212317254356,0.08417876827456451,0.9174689756338678,0.08253102436613319,304,347.4788,0
3FGL J2141.6-6412,-25.82690982878975,-27.652325552375764,2.495175,1.0938091051620893,5.752516256283786,-0.576899902804012,-0.7323261659616621,-0.7263847921114905,-0.9994373429833727,-42.259003,AGN,bcu,562.845,PowerLaw,PMN J2141-6411,0.9039129985845832,0.09608700141541632,0.9059293264728504,0.09407067352714932,0.9028664893961906,0.09713351060380998,0.8944861809730154,0.10551381902698448,289,328.60226,0
3FGL J2141.7-3734,-26.435023801438582,-27.76089614975872,2.5915022,-0.2991091940237693,4.4992560726789135,-0.5488389572397344,-0.9106782769858426,-0.3816671888527162,-0.7348426073420791,-49.045094,AGN,fsrq,532.31964,PowerLaw,PKS 2138-377,0.9273072155446125,0.07269278445538763,0.9185521576611259,0.08144784233887423,0.9127045823677776,0.08729541763222214,0.911973006146422,0.08802699385357789,305,5.87143,0
3FGL J2142.2-2546,-28.64238793001001,-27.808568407684618,2.2312193,0.5935727266486422,4.166768474285166,-0.5264903049903905,-0.5331995544417792,-0.5703939158987146,-0.9998461117524197,-47.8948,AGN,bcu,1184.2208,PowerLaw,PMN J2142-2551,0.9099962240192194,0.09000377598078148,0.9058085582360915,0.09419144176390887,0.8993265107959681,0.10067348920403271,0.899849603367917,0.10015039663208394,297,23.612799,0
3FGL J2143.1-3928,-29.756356659706835,-27.73815898792657,2.072968,0.2535337748195784,4.185767347404542,-0.6241682494060117,-0.6039885305468106,-0.6054499063599813,-0.20864815293523012,-49.264652,AGN,bll,2092.6472,PowerLaw,PMN J2143-3929,0.9253133308165693,0.07468666918343105,0.9070432318399106,0.09295676816008931,0.9125419959100267,0.08745800408997301,0.9196594877899201,0.08034051221008004,325,2.9630942,0
3FGL J2144.2+3132,-27.94314279064718,-27.631550956269155,2.3621793,0.07788996140792027,3.9069172934352507,-0.6977754370557363,-0.7593604495842847,-0.5145044457691029,-0.3757317799511506,-16.296494,AGN,bcu,1019.19073,PowerLaw,MG3 J214415+3132,0.9114737880303068,0.0885262119696931,0.9073377044045653,0.09266229559543514,0.9067711352083215,0.09322886479167818,0.9058665845441413,0.09413341545585871,294,82.589226,0
3FGL J2144.9-3356,-26.549206657484362,-27.61609861238349,2.295209,0.7306496395134571,5.599671178398807,-0.41501132369685023,-0.6754820167924563,-0.6744723797455459,-0.7653336718845222,-49.60681,AGN,fsrq,753.40454,PowerLaw,PMN J2145-3357,0.8945751471368,0.10542485286319972,0.889738149687313,0.1102618503126869,0.8872615163434071,0.11273848365659275,0.8914087444480101,0.10859125555198927,306,11.47503,0
3FGL J2145.7+0717,-26.795246623826557,-27.544164475910065,2.6564586,-2.4385539681526605,3.8239263852296173,-0.8426192906830321,-0.7174353915391897,-0.6715167342075257,-0.21881521983231042,-33.41761,AGN,bll,628.4587,PowerLaw,MS 2143.4+0704,0.9159742978725844,0.08402570212741695,0.910854407155731,0.08914559284426875,0.9156672442093694,0.08433275579063143,0.9152932945017381,0.08470670549826179,287,63.532288,4
3FGL J2146.6-1344,-30.509642277293956,-27.068184805162634,1.6634502,1.1245816468474645,3.9993766155160144,0.9925156061793138,0.4945276925396381,-0.38787685125673665,-0.296708913751842,-44.96935,AGN,bll,4464.812,PowerLaw,NVSS J214637-134359,0.9206069519428792,0.07939304805712007,0.9116644927187924,0.08833550728120752,0.9114254018847303,0.08857459811526897,0.9186874282492863,0.0813125717507133,321,40.66086,0
