Source_Name_3FGL,Flux_Density_log,Unc_Energy_Flux100_log,Spec_index,signif_curv_log,variability_index__log,hr12,hr23,hr34,hr45,GLAT_3FGL,Category_3FGL,Class_3FGL,Pivot_Energy,Spectrum Type,Assoc1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,TimesinTraining,GLON_3FGL,Flags_3FGL
3FGL J0805.4+7534,-28.71486904,-27.45113661,1.9177074,-1.66070926,4.558550323,-0.40243799,-0.494737375,-0.469867085,-0.272172651,30.791399,AGN,bll,2018.2462,PowerLaw,RX J0805.4+7534,0.99991026,8.97E-05,0.992204359,0.007795641,0.999995335,4.66E-06,0.996018061,0.003981939,294,138.888,0
3FGL J0806.6+5933,-31.50100843,-27.93661428,1.8798909,-2.562194904,3.769999312,-0.998388683,0.977978515,-0.867743571,0.318522773,32.58277,AGN,bll,3867.7078,PowerLaw,SBS 0802+596,0.999623937,3.76E-04,0.992566485,0.007433515,0.999999068,9.32E-07,0.980544152,0.019455848,318,157.62444,0
3FGL J0807.1+7744,-28.02228521,-28.09089051,2.4361255,-0.807550302,4.448413447,-0.751549049,-0.686116107,-0.709680804,-0.563798419,30.457012,AGN,bcu,848.99274,PowerLaw,NVSS J080637+774607,0.999973337,2.67E-05,0.991696316,0.008303684,0.999901476,9.85E-05,0.992283734,0.007716266,287,136.40927,0
3FGL J0807.1-0541,-28.17987819,-27.26149487,2.0682082,1.018920567,4.549187651,0.19978619,-0.516949914,-0.526505691,-0.695634643,14.001584,AGN,bll,1690.3591,PowerLaw,PKS 0804-05,0.999873921,1.26E-04,0.956129485,0.043870515,0.973487418,0.026512582,0.984336289,0.015663711,295,226.9765,0
3FGL J0807.9+4946,-26.9721365,-27.9478942,2.5718997,0.547049273,4.079659597,-0.581581701,-0.607022384,-0.999994613,-0.390252383,32.451023,AGN,fsrq,558.72565,PowerLaw,OJ 508,0.999776148,2.24E-04,0.985353705,0.014646295,0.98613996,0.01386004,0.960362151,0.039637849,321,169.23592,0
3FGL J0809.5+4045,-27.1426043,-27.82319779,2.6499283,-1.047453104,4.207759033,-0.675729742,-0.796222635,-0.508608447,-0.999873822,31.542915,AGN,fsrq,584.4678,PowerLaw,S4 0805+41,0.999898362,1.02E-04,0.99211014,0.00788986,0.999819947,1.80E-04,0.99560418,0.00439582,290,179.82329,0
3FGL J0809.5+5342,-27.85411267,-27.90934692,2.4068167,0.130524539,4.484969656,-0.488517651,-0.686504953,-0.777322505,-0.431993095,32.93562,AGN,fsrq,876.9447,PowerLaw,87GB 080551.6+535010,0.999956512,4.35E-05,0.990329889,0.009670111,0.998790848,0.001209152,0.987459712,0.012540288,316,164.5862,0
3FGL J0809.6+3456,-31.82839245,-27.60689442,1.669029,0.02412367,3.852119486,-0.133445441,0.98829316,-0.313347076,-0.55196487,30.350399,AGN,bll,5061.092,PowerLaw,B2 0806+35,0.999611553,3.88E-04,0.987486127,0.012513873,0.996195682,0.003804318,0.998171793,0.001828207,326,186.46132,0
3FGL J0809.8+5218,-27.14491526,-26.78564207,1.8761054,0.131992008,6.184462697,-0.549354621,-0.425823416,-0.434242929,-0.375587428,32.909893,AGN,bll,1632.0687,PowerLaw,1ES 0806+524,0.999927225,7.28E-05,0.992988124,0.007011876,0.99997755,2.24E-05,0.995152417,0.004847583,315,166.2555,0
3FGL J0811.2-7529,-27.95570444,-27.06410206,1.9477731,-0.035773406,3.806818255,-0.49685464,-0.496084563,-0.437793897,-0.498413129,-21.429789,AGN,bll,1853.8813,PowerLaw,PMN J0810-7530,0.994865081,0.005134919,0.987149501,0.012850499,0.99465434,0.00534566,0.962935123,0.037064877,300,288.27856,0
3FGL J0811.3+0146,-26.62903816,-27.21286067,2.1584735,0.699416239,5.320640345,-0.477112497,-0.614757953,-0.526652824,-0.659057169,18.55743,AGN,bll,1023.43317,PowerLaw,OJ 014,0.999942481,5.75E-05,0.987758056,0.012241944,0.998465782,0.001534218,0.996639523,0.003360477,314,220.70013,0
3FGL J0812.0+0237,-32.02224286,-27.5058903,1.7199494,-3.954115181,3.937944053,-0.633725379,-0.545395242,-0.326812331,-0.153046894,19.09078,AGN,bll,6125.133,PowerLaw,PMN J0811+0237,0.99986966,1.30E-04,0.992847895,0.007152105,0.99999992,8.02E-08,0.995931369,0.004068631,300,219.98854,0
3FGL J0812.9+5555,-30.63765799,-28.0572249,2.1109536,-0.072903221,3.568366383,-0.584478226,-0.62984058,-0.590148086,-0.361346762,33.460648,AGN,bll,2330.3896,PowerLaw,NVSS J081251+555422,0.999894781,1.05E-04,0.990604044,0.009395956,0.994288439,0.005711561,0.997749537,0.002250463,335,161.938,0
3FGL J0813.3+6509,-30.85609481,-27.83069936,2.1966252,0.246928201,3.665349534,-0.844916954,-0.423063046,-0.534207427,-0.773509881,33.001476,AGN,bcu,2538.0315,PowerLaw,GB6 J0812+6508,0.998654556,0.001345444,0.981950055,0.018049945,0.964334394,0.035665606,0.976248951,0.023751049,293,150.90855,0
3FGL J0814.1-1012,-28.62220583,-27.29892824,2.0713966,0.167798692,4.323461703,-0.682975182,-0.643632122,-0.422800893,-0.508313951,13.213834,AGN,bll,1885.1696,PowerLaw,NVSS J081411-101208,0.999810979,1.89E-04,0.987325089,0.012674911,0.99777431,0.00222569,0.995678647,0.004321353,297,231.88928,0
3FGL J0814.5+2943,-31.0662203,-27.91974045,1.9388798,0.614576102,3.663594415,-0.966450152,0.76734892,-0.526902354,-0.658931265,30.027458,AGN,bll,2967.5708,PowerLaw,EXO 0811.2+2949,0.999406663,5.93E-04,0.955893014,0.044106986,0.936857754,0.063142246,0.989575747,0.010424253,276,192.61098,0
3FGL J0814.7+6428,-26.85979135,-27.49146346,2.296867,-2.231239511,4.994804038,-0.577563323,-0.691160348,-0.521447148,-0.60336566,33.213924,AGN,bll,1030.8308,PowerLaw,GB6 J0814+6431,0.999978745,2.13E-05,0.992456966,0.007543034,0.999999243,7.57E-07,0.99849675,0.00150325,299,151.70497,0
3FGL J0816.4-1311,-29.22133884,-26.87408454,1.776834,0.777074916,4.468456019,0.002961039,-0.557147742,-0.214655282,-0.426548457,12.128057,AGN,bll,3215.833,PowerLaw,PMN J0816-1311,0.999932111,6.79E-05,0.97860282,0.02139718,0.993668669,0.006331331,0.998750187,0.001249813,305,234.79323,0
3FGL J0816.5+2049,-30.75881386,-27.93560909,2.031205,0.189769419,3.702407338,0.094524854,-0.429091555,-0.405068274,-0.793764383,27.64919,AGN,bll,2414.3813,PowerLaw,SDSS J081649.78+205106.4,0.994668167,0.005331833,0.983001236,0.016998764,0.982207325,0.017792675,0.945777193,0.054222807,302,202.41878,0
3FGL J0816.7+5739,-28.01045407,-27.62928842,2.1128411,-0.720573466,4.356727801,-0.62474369,-0.524378549,-0.403735521,-0.731753025,33.943764,AGN,bll,1362.8193,PowerLaw,SBS 0812+578,0.999940137,5.99E-05,0.993174091,0.006825909,0.999762266,2.38E-04,0.997154069,0.002845931,266,159.85098,0
3FGL J0816.7-2421,-26.83306645,-27.49778748,2.4318402,-0.056659297,4.506166158,-0.512541832,-0.74199637,-0.761573133,-0.423030558,6.1268888,AGN,bcu,748.4093,PowerLaw,PMN J0816-2421,0.999932109,6.79E-05,0.985533529,0.014466471,0.999351307,6.49E-04,0.988585304,0.011414696,311,244.336,4
3FGL J0817.8-0935,-28.4822884,-27.28006288,2.043598,0.739808557,3.943511285,0.045807562,-0.472153158,-0.537578416,-0.529249188,14.316846,AGN,bll,1844.2263,PowerLaw,TXS 0815-094,0.998923033,0.001076967,0.964721098,0.035278902,0.966058267,0.033941733,0.970028749,0.029971251,298,231.83133,0
3FGL J0818.8+2751,-27.88607913,-27.88887368,2.4633145,-0.458198813,3.208703179,-0.619800378,-0.77587463,-0.374432735,-0.999981457,30.395435,AGN,bll,790.2792,PowerLaw,5C 07.119,0.998277934,0.001722066,0.98770125,0.01229875,0.987183514,0.012816486,0.956832796,0.043167204,298,194.98744,0
3FGL J0820.4+3640,-28.85769512,-27.88951581,2.2827642,-1.530798558,3.81964731,-0.441081538,-0.731816154,-0.588059625,-0.508965034,32.875847,AGN,bll,1247.6987,PowerLaw,MG2 J082018+3640,0.999928039,7.20E-05,0.992935756,0.007064244,0.999950021,5.00E-05,0.988450598,0.011549402,287,185.02365,0
3FGL J0820.9-1258,-30.13539711,-27.7155067,2.271888,-1.155011861,3.812932304,-0.840117029,-0.577340346,-0.452470426,-0.700286364,13.163185,AGN,bll,1881.7379,PowerLaw,PKS 0818-128,0.99984442,1.56E-04,0.991596646,0.008403354,0.999773456,2.27E-04,0.988572463,0.011427537,302,235.19954,0
3FGL J0822.9+4041,-27.71073609,-27.68671904,2.488815,-0.495045947,4.415307023,-0.64354559,-0.679544286,-0.815177009,-0.27812552,34.03187,AGN,fsrq,866.5263,PowerLaw,B3 0819+408,0.999984193,1.58E-05,0.991999946,0.008000054,0.999841834,1.58E-04,0.993738738,0.006261262,302,180.38193,0
3FGL J0824.1+2434,-27.56700273,-27.67411454,2.517771,-0.059244028,4.256140514,-0.638522946,-0.719931895,-0.674800503,-0.677825371,30.542795,AGN,fsrq,810.4498,PowerLaw,B2 0821+24,0.999931186,6.88E-05,0.99168538,0.00831462,0.998115294,0.001884706,0.996965429,0.003034571,332,199.02855,0
3FGL J0824.9+3916,-27.47180716,-27.83241378,2.4449432,0.575806466,4.35404212,-0.767653724,-0.458653225,-0.754997374,-0.999985065,34.20573,AGN,fsrq,797.19305,PowerLaw,4C +39.23,0.996299352,0.003700648,0.976569877,0.023430123,0.963867948,0.036132052,0.887355706,0.112644294,308,182.14641,0
3FGL J0824.9+5551,-25.67415485,-27.81747745,2.6063306,0.133791634,5.40909472,-0.604992446,-0.81535247,-0.646754369,-0.81038648,35.137623,AGN,fsrq,482.6363,PowerLaw,OJ 535,0.999982194,1.78E-05,0.991460948,0.008539052,0.999781481,2.19E-04,0.997648082,0.002351918,305,161.9822,0
3FGL J0825.4-0213,-28.39544357,-27.81213348,2.4011776,-0.096761813,3.149783891,-0.730074119,-0.631742257,-0.701266911,-0.711735524,19.683033,AGN,bcu,929.68536,PowerLaw,PMN J0825-0204,0.998035252,0.001964748,0.980813353,0.019186647,0.961705152,0.038294848,0.921802593,0.078197407,281,226.21349,0
3FGL J0825.8-3217,-26.43877794,-27.35346575,2.4895906,-1.874947423,5.370242648,-0.732633669,-0.64257193,-0.645453383,-0.815603028,3.3016357,AGN,bcu,683.7338,PowerLaw,PKS 0823-321,0.999734206,2.66E-04,0.990086114,0.009913886,0.999998642,1.36E-06,0.972554724,0.027445276,301,252.03549,4
3FGL J0825.9-2230,-26.46378871,-26.78489923,2.0040965,0.720679757,4.800925932,-0.430143751,-0.566150733,-0.483272864,-0.456940736,8.925569,AGN,bll,1247.0631,PowerLaw,PKS 0823-223,0.999890529,1.09E-04,0.9776057,0.0223943,0.996068849,0.003931151,0.995267058,0.004732942,308,243.98424,0
3FGL J0826.0+0307,-29.88238523,-27.67476007,2.0296783,-0.904206244,4.156441088,-0.652465714,-0.54157363,-0.374276878,-0.610981895,22.425808,AGN,bll,2250.231,PowerLaw,PKS 0823+033,0.999930115,6.99E-05,0.991128009,0.008871991,0.999813358,1.87E-04,0.999730882,2.69E-04,279,221.28035,0
3FGL J0827.2-0711,-29.93912451,-27.69855152,2.067197,-0.015662723,3.677095293,-0.48171537,-0.765439938,-0.238374208,-0.39478182,17.539202,AGN,bcu,2259.1777,PowerLaw,PMN J0827-0708,0.999881442,1.19E-04,0.988973389,0.011026611,0.997478891,0.002521109,0.998144021,0.001855979,297,230.95642,0
3FGL J0828.5+5217,-30.66417388,-28.13130368,2.1311088,-0.105008355,3.509963292,-0.872334096,-0.343751698,-0.317325795,-0.860806247,35.773926,AGN,fsrq,2103.8145,PowerLaw,TXS 0824+524,0.979909084,0.020090916,0.98694213,0.01305787,0.986841172,0.013158828,0.895094711,0.104905289,307,166.33563,0
3FGL J0828.8-2420,-31.00624948,-27.69158695,1.9996922,-0.69733815,3.721516669,-0.285908483,-0.781352526,-0.191875933,-0.596622729,8.417407,AGN,bcu,3300.9531,PowerLaw,NVSS J082841-241850,0.999792976,2.07E-04,0.987686889,0.012313111,0.999404617,5.95E-04,0.998392444,0.001607556,299,245.88571,1
3FGL J0829.3+0901,-31.3708876,-27.87640831,1.9474756,0.475952276,3.423598428,-0.999979662,0.999690161,-0.529625461,-0.327594802,25.827297,AGN,fsrq,3164.7258,PowerLaw,TXS 0826+091,0.999847407,1.53E-04,0.973754425,0.026245575,0.974746027,0.025253973,0.994318243,0.005681757,321,215.93268,0
3FGL J0829.6-1137,-31.4819612,-27.74853334,1.889613,-1.336457012,4.063556263,-0.208528713,-0.883634174,0.27335754,-0.31949822,15.680108,AGN,bcu,3957.691,PowerLaw,NVSS J082939-114103,0.999885911,1.14E-04,0.99199153,0.00800847,0.999994098,5.90E-06,0.998845725,0.001154275,310,235.19868,0
3FGL J0830.3-5855,-25.98407363,-27.52370269,2.6082685,0.75629051,4.310494515,-0.768567771,-0.771017579,-0.628637549,-0.999961818,-11.443565,AGN,bcu,516.2584,PowerLaw,PMN J0829-5856,0.999700296,3.00E-04,0.938030332,0.061969668,0.961412164,0.038587836,0.97846123,0.02153877,313,274.3459,0
3FGL J0830.7+2408,-25.31196488,-27.51134343,2.6269174,0.9429757,4.976919242,-0.664158429,-0.787854076,-0.73267083,-0.888387209,31.83092,AGN,FSRQ,514.8975,PowerLaw,OJ 248,0.999796697,2.03E-04,0.981949159,0.018050841,0.986737781,0.013262219,0.988424975,0.011575025,312,200.0609,0
3FGL J0832.6+4914,-29.08956295,-28.0556481,2.3634026,-0.270043746,3.696590398,-0.105052514,-0.786568461,-0.502314994,-0.727804149,36.425663,AGN,bll,1091.9078,PowerLaw,OJ 448,0.999757094,2.43E-04,0.99021834,0.00978166,0.996816739,0.003183261,0.97601805,0.02398195,302,170.10498,0
3FGL J0834.1+4223,-27.02256869,-27.78339358,2.4393318,-1.288626599,4.059230258,-0.677171639,-0.739472169,-0.458271046,-0.801156081,36.310112,AGN,fsrq,771.46625,PowerLaw,OJ 451,0.999557376,4.43E-04,0.992740527,0.007259473,0.999905615,9.44E-05,0.989690219,0.010309781,290,178.62254,0
3FGL J0834.7+4403,-29.76426056,-28.01080627,2.2173972,-2.457291677,4.036721699,-0.816842886,-0.245362619,-0.629682758,-0.56930603,36.566277,AGN,bll,1638.2781,PowerLaw,B3 0831+442,0.99984196,1.58E-04,0.993085409,0.006914591,0.999995888,4.11E-06,0.996469239,0.003530761,334,176.57397,0
3FGL J0835.4+0930,-29.50456,-27.82815767,2.2889588,-0.141667775,3.462603377,-0.640970735,-0.823043503,-0.275989273,-0.48440147,27.400051,AGN,bll,1501.865,PowerLaw,GB6 J0835+0936,0.999857538,1.42E-04,0.989733399,0.010266601,0.996864285,0.003135715,0.985180406,0.014819594,283,216.16983,0
3FGL J0836.3+2143,-27.86645177,-27.82845628,2.565724,-0.042232155,4.263209385,-0.729857859,-0.750725115,-0.745340447,-0.299339047,32.287712,AGN,bcu,746.3534,PowerLaw,MG2 J083615+2138,0.999951372,4.86E-05,0.990978894,0.009021106,0.999336906,6.63E-04,0.99482447,0.00517553,300,203.25522,0
3FGL J0836.5-2020,-25.53567227,-27.63620885,2.7320032,0.380598002,4.031281219,-0.762138751,-0.800614035,-0.785177394,-0.999725991,12.178603,AGN,fsrq,399.26926,PowerLaw,PKS 0834-20,0.998174874,0.001825126,0.968967619,0.031032381,0.96790227,0.03209773,0.957165235,0.042834765,291,243.60933,0
3FGL J0839.5+0102,-28.31656249,-27.76782142,2.2376363,1.134258255,5.058745989,-0.103331088,-0.516518472,-0.633481997,-0.999944261,24.372257,AGN,fsrq,1140.2728,PowerLaw,PKS 0837+012,0.993899363,0.006100637,0.961118561,0.038881439,0.9688108,0.0311892,0.756217967,0.243782033,316,225.04092,0
3FGL J0839.6+1803,-31.36793006,-27.85819886,1.9042722,-1.093277345,3.792888507,0.082615883,-0.487514687,-0.437448851,-0.067914213,31.757734,AGN,bll,3587.1943,PowerLaw,TXS 0836+182,0.999840067,1.60E-04,0.992856778,0.007143222,0.999952382,4.76E-05,0.997945211,0.002054789,316,207.62492,0
3FGL J0839.6+3538,-30.3567345,-27.7444781,1.9229548,0.211563318,3.741162487,-0.423099616,-0.377506682,-0.432081194,-0.61527538,36.487755,AGN,bll,2591.3547,PowerLaw,FIRST J083943.3+354001,0.999836713,1.63E-04,0.986787427,0.013212573,0.984128141,0.015871859,0.998367234,0.001632766,300,187.12361,0
3FGL J0840.8+1315,-26.7950916,-27.75016654,2.4681647,0.858733693,4.758031212,-0.56898417,-0.764788089,-0.584546678,-0.999966066,30.168201,AGN,ssrq,638.12976,PowerLaw,3C 207,0.999965738,3.43E-05,0.977718143,0.022281857,0.979977964,0.020022036,0.983799176,0.016200824,315,212.92525,0
3FGL J0841.3-3554,-30.06229495,-26.94072665,1.7641761,1.180458078,4.363290581,-0.371078425,-0.343964268,-0.206064309,-0.45232413,3.7373996,AGN,bcu,4497.2085,PowerLaw,NVSS J084121-355506,0.986248128,0.013751872,0.878012063,0.121987937,0.968532227,0.031467773,0.988056834,0.011943166,318,256.86453,0
3FGL J0842.0-6055,-26.99857822,-27.47929924,2.3280368,1.0744409,4.436375606,-0.598600213,-0.678410893,-0.528467649,-0.909929214,-11.40695,AGN,bcu,890.53406,PowerLaw,PMN J0842-6053,0.995218134,0.004781866,0.900917731,0.099082269,0.937847006,0.062152994,0.905050705,0.094949295,306,276.8891,0
3FGL J0843.9+5311,-28.93204987,-28.02780963,2.2397738,0.041893964,3.791896496,-0.696977794,-0.610257322,-0.416070405,-0.999906583,38.061108,AGN,bll,1297.5236,PowerLaw,NVSS J084411+531250,0.997293542,0.002706458,0.98512655,0.01487345,0.982189187,0.017810813,0.882159669,0.117840331,295,165.07172,0
3FGL J0845.1-5458,-26.6371897,-27.2773799,2.2945511,0.78480269,3.765304982,-0.545775251,-0.679146206,-0.546927996,-0.810716912,-7.4783993,AGN,bcu,934.31256,PowerLaw,PMN J0845-5458,0.985915959,0.014084041,0.812956209,0.187043791,0.889117092,0.110882908,0.804440328,0.195559672,301,272.33307,0
3FGL J0846.7-0651,-26.91947052,-27.76558722,2.6027143,-0.013320931,3.879456962,-0.639497636,-0.747349317,-0.73691889,-0.999506558,21.807222,AGN,bll,575.7627,PowerLaw,TXS 0845-068,0.998130301,0.001869699,0.984081522,0.015918478,0.984209197,0.015790803,0.972825568,0.027174432,299,233.38976,1
3FGL J0846.9-2336,-28.68537337,-27.33731592,2.0268004,-0.632830183,4.171832933,-0.578277862,-0.530117222,-0.617821501,-0.091397695,12.20619,AGN,bll,1873.3201,PowerLaw,PMN J0847-2337,0.999604569,3.95E-04,0.98900862,0.01099138,0.999862297,1.38E-04,0.991514833,0.008485167,308,247.76245,0
3FGL J0847.1+1134,-31.22554153,-27.47065814,1.7403616,-0.952699821,3.804357547,0.993883724,-0.381331846,-0.372186148,-0.257961109,30.877285,AGN,bll,4575.7847,PowerLaw,RX J0847.1+1133,0.999743005,2.57E-04,0.991901302,0.008098698,0.999893529,1.06E-04,0.99800379,0.00199621,278,215.44392,0
3FGL J0849.1+6607,-29.92722078,-27.84412243,2.016145,0.16349265,4.223155529,-0.408804288,-0.550003102,-0.283364884,-0.738022472,36.4412,AGN,bll,2338.5107,PowerLaw,GB6 J0848+6605,0.999942973,5.70E-05,0.989253018,0.010746982,0.996321994,0.003678006,0.997768877,0.002231123,315,148.91716,0
3FGL J0849.3+0458,-30.0187302,-27.63999335,1.9695315,-0.224012804,3.78298277,0.995283744,-0.601969496,-0.410777096,-0.458813779,28.406387,AGN,bll,2407.2554,PowerLaw,TXS 0846+051,0.999832063,1.68E-04,0.989523449,0.010476551,0.998599191,0.001400809,0.997529407,0.002470593,291,222.4999,0
3FGL J0849.5-2912,-29.00448091,-27.51651553,2.118041,0.402953156,3.897350387,-0.577094802,-0.610179095,-0.356848107,-0.687456661,9.232295,AGN,bcu,1747.9441,PowerLaw,NVSS J084922-291149,0.999724504,2.75E-04,0.972582492,0.027417508,0.984072854,0.015927146,0.992659493,0.007340507,285,252.62666,0
3FGL J0849.9+5108,-25.96081868,-27.57889794,2.2824476,1.014625388,6.893525981,-0.540378803,-0.644178182,-0.567808751,-0.877674927,39.12927,AGN,NLSY1,706.66205,PowerLaw,SBS 0846+513,0.998463972,0.001536028,0.991319901,0.008680099,0.999813382,1.87E-04,0.931830814,0.068169186,297,167.60318,0
3FGL J0849.9-3540,-27.09750686,-27.22524219,2.3709333,0.650282215,4.972680366,-0.621034258,-0.556724735,-0.775004371,-0.660843477,5.2434487,AGN,bcu,947.1268,PowerLaw,PMN J0849-3541,0.999658513,3.41E-04,0.970456495,0.029543505,0.99550816,0.00449184,0.967830784,0.032169216,307,257.7707,0
3FGL J0850.0+4855,-26.29341109,-27.43681529,2.1829193,0.827253158,5.944320658,-0.532301138,-0.564318227,-0.664379745,-0.600699324,39.28076,AGN,bll,841.9932,PowerLaw,GB6 J0850+4855,0.999839025,1.61E-04,0.990909272,0.009090728,0.999428175,5.72E-04,0.983058948,0.016941052,278,170.46793,64
3FGL J0850.2+3500,-31.30398577,-27.96562634,1.9211302,-0.275100224,3.594445965,-0.851372751,-0.169414897,-0.246219179,-0.650285831,38.522903,AGN,bll,3153.2148,PowerLaw,RX J0850.5+3455,0.999816316,1.84E-04,0.990798437,0.009201563,0.996158651,0.003841349,0.997140088,0.002859912,308,188.35638,0
3FGL J0851.8+5531,-28.42329407,-28.05716603,2.342383,-1.827349176,4.237432128,-0.739696181,-0.528123861,-0.488872701,-0.903555066,38.941612,AGN,bll,997.6545,PowerLaw,SDSS J085135.93+552834.5,0.994470421,0.005529579,0.992049061,0.007950939,0.999980472,1.95E-05,0.944228272,0.055771728,308,161.95596,0
3FGL J0852.6-5756,-26.5964638,-27.33965892,2.4033082,0.803948836,5.000701786,-0.568807035,-0.699352865,-0.65461719,-0.692688907,-8.515575,AGN,bcu,824.69183,PowerLaw,PMN J0852-5755,0.999810557,1.89E-04,0.967319281,0.032680719,0.995386925,0.004613075,0.984330052,0.015669948,302,275.334,0
3FGL J0853.0-3654,-29.67081926,-27.26236129,2.059383,-0.014246907,3.863270481,-0.474304649,-0.479750637,-0.492534919,-0.574830089,4.9548864,AGN,bcu,2692.7734,PowerLaw,NVSS J085310-365820,0.999654522,3.45E-04,0.97409002,0.02590998,0.994436648,0.005563352,0.997190227,0.002809773,301,259.1354,0
3FGL J0854.2+4408,-32.27464589,-28.09025716,1.809473,0.493825619,3.616089006,-0.999852949,0.99775231,-0.076446056,-0.717372755,40.073395,AGN,bll,4271.005,PowerLaw,B3 0850+443,0.999693721,3.06E-04,0.974022842,0.025977158,0.978067944,0.021932056,0.986762673,0.013237327,323,176.65842,0
3FGL J0855.2-0718,-27.269352,-27.77278032,2.5650089,0.777925917,3.765901142,-0.559628419,-0.732662034,-0.848392483,-0.998273658,23.327375,AGN,bcu,639.276,PowerLaw,PKS 0852-07,0.995042611,0.004957389,0.884283705,0.115716295,0.747692205,0.252307795,0.920599154,0.079400846,301,235.05464,0
3FGL J0856.5+2057,-29.60888395,-27.5044208,2.1859374,-0.860990376,3.968856261,-0.74719525,-0.597582277,-0.57561707,-0.439150614,36.49549,AGN,bll,2131.9622,PowerLaw,TXS 0853+211,0.999897834,1.02E-04,0.991914069,0.008085931,0.999722025,2.78E-04,0.998456831,0.001543169,316,205.98894,0
3FGL J0856.7-1105,-27.21370129,-27.12324566,2.0503523,1.013031887,4.439121694,-0.412509428,-0.530617552,-0.507587084,-0.644207919,21.489798,AGN,bll,1319.1843,PowerLaw,PMN J0856-1105,0.999857328,1.43E-04,0.966685069,0.033314931,0.962867136,0.037132864,0.990720203,0.009279797,337,238.64821,0
3FGL J0858.1-1951,-26.56175862,-27.50383126,2.4627125,0.714043229,4.941796054,-0.679306866,-0.600689193,-0.823873876,-0.545529081,16.544569,AGN,bcu,663.5664,PowerLaw,PKS 0855-19,0.999959678,4.03E-05,0.986893816,0.013106184,0.99625778,0.00374222,0.983380283,0.016619717,289,246.32031,0
3FGL J0858.1-3130,-32.83444384,-27.5629164,1.731347,-1.347462955,3.610472516,-0.569379676,-0.60863959,-0.465625167,0.008615001,9.219239,AGN,bcu,8126.5894,PowerLaw,1RXS J085802.6-313043,0.999758446,2.42E-04,0.989572472,0.010427528,0.999937463,6.25E-05,0.996697183,0.003302817,283,255.63075,0
3FGL J0859.1+6219,-28.3029513,-28.02916402,2.432387,-0.906350253,3.859565181,-0.589278183,-0.898989428,-0.173769111,-0.838427499,38.49618,AGN,bll,894.09827,PowerLaw,1RXS J085930.5+621737,0.999545611,4.54E-04,0.99231885,0.00768115,0.999749806,2.50E-04,0.984923072,0.015076928,288,153.17778,0
