Source_Name_4FGL,GLAT,Ln_Flux1000,PL_Index,Unc_LP_Index,LP_beta,Ln_LP_SigCurv,HR12,HR23,Unc_PLEC_Expfactor,HR34,HR45,HR56,HR67,Ln_Variability_Index,Pivot_Energy,Category_4FGL,CLASS_4FGL,SpectrumType,ASSOC_FGL,ASSOC1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times_in_Testing,Flags,Category_Prob,GLON
4FGL J0132.8-4413,-70.986404,-21.8822338,2.2169113,0.09481335,-0.015465127,0.32838425,0.9996173,-0.6738488,0.000482,-0.5004631,-0.6247707,-0.7790293,0.29686132,1.37932326,7.22840289,AGN,bll,PowerLaw,3FGL J0133.0-4413,SUMSS J013306-441422,0.999709337,0.000291,0.994735291,0.005264709,0.997997465,0.002002535,0.994661537,0.005338463,301,0,AGN,279.658569
4FGL J0133.1-5201,-63.902428,-21.0914254,2.5423996,0.060589332,0.09593916,2.7623932,-0.1914631,-0.6101956,0.001537452,-0.742978,-0.7315999,-0.8435613,-0.99984795,5.87973282,6.09597631,AGN,bcu,LogParabola,3FGL J0133.2-5159,PKS 0131-522,0.999811029,0.000189,0.997304107,0.002695893,0.999989902,1.01e-05,0.996620223,0.003379777,291,0,AGN,288.255798
4FGL J0133.2-4533,-69.782936,-23.4878845,1.5889504,0.508408,0.7532792,2.7086732,-0.99990267,0.99953836,0.000998,-0.99474174,0.951679,-0.29700395,-0.3547369,1.2186797,9.1474469,AGN,bcu,PowerLaw,,1RXS J013308.8-453528,0.994631245,0.005368755,0.989285998,0.010714002,0.998503871,0.001496129,0.978220308,0.021779692,268,0,AGN,281.389771
4FGL J0134.3-3842,-75.3533,-22.4707949,2.3909676,0.18217844,0.15829751,1.5470076,-0.496033,-0.036574904,0.003642822,-0.6982996,-0.62859935,-0.9999108,0.15380676,3.37365787,6.83426976,AGN,fsrq,PowerLaw,3FGL J0134.3-3842,PMN J0134-3843,0.998848024,0.001151976,0.996885682,0.003114318,0.999842809,0.000157,0.988439441,0.011560559,299,0,AGN,267.865417
4FGL J0134.5+2637,-35.253414,-20.9049483,1.9554049,0.08290065,0.034961283,0.9203711,-0.3779965,-0.7621697,0.000365,-0.55456036,-0.2439842,-0.5874458,-0.54319733,2.43536654,7.92874881,AGN,fsrq,PowerLaw,3FGL J0134.5+2638,RX J0134.4+2638,0.999835406,0.000165,0.997038475,0.002961525,0.997909582,0.002090418,0.999331377,0.000669,300,0,AGN,134.733139
4FGL J0135.0+5338,-8.683987,-22.3487325,2.5720394,0.3229742,0.5304993,2.9475615,0.9828304,-0.43352005,0.008533741,-0.6990945,-0.9431922,-0.99999976,0.99916047,1.39378146,6.7838244,AGN,bcu,PowerLaw,,LQAC 023+053,0.960972669,0.039027331,0.770954318,0.229045682,0.857487815,0.142512185,0.944945655,0.055054345,306,0,AGN,129.447021
4FGL J0135.1+0255,-58.16204,-22.9513971,1.6824008,0.22168085,0.066120125,0.6803407,0.5190319,0.9590371,0.000622,0.5015918,-0.34928012,-0.9993076,0.9984549,2.58029816,8.98651221,AGN,bcu,PowerLaw,,1RXS J013506.7+025558,0.999194933,0.000805,0.995951744,0.004048256,0.998914598,0.001085402,0.988154841,0.011845159,318,0,AGN,143.943878
4FGL J0136.5+3906,-22.938679,-19.1752034,1.7116307,0.028308492,0.07951834,6.3246684,0.9997872,-0.2903692,0.000131,-0.34004387,-0.28954825,-0.34733018,-0.5372477,3.93343571,7.56116295,AGN,bll,LogParabola,3FGL J0136.5+3905,B3 0133+388,0.991692302,0.008307698,0.96584255,0.03415745,0.992966307,0.007033693,0.97061494,0.02938506,303,512,AGN,132.421768
4FGL J0137.0+4751,-14.310297,-19.2291374,2.2902436,0.026468439,0.09805931,7.6952295,-0.21283594,-0.50716007,0.00046,-0.64785796,-0.6190596,-0.7934227,-0.84950143,6.61802986,6.51239891,AGN,fsrq,LogParabola,3FGL J0137.0+4752,OC 457,0.999437976,0.000562,0.987841595,0.012158405,0.9989894,0.0010106,0.996570494,0.003429506,311,0,AGN,130.798325
4FGL J0137.6-2430,-79.287186,-20.5749689,2.5145247,0.04593662,0.11303189,4.006453,-0.25716123,-0.57251763,0.001289352,-0.7321021,-0.76881665,-0.8550277,-0.99997264,5.04419977,5.91100345,AGN,fsrq,LogParabola,3FGL J0137.6-2430,PKS 0135-247,0.999792054,0.000208,0.997015839,0.002984161,0.99985725,0.000143,0.99370576,0.00629424,306,0,AGN,201.395981
4FGL J0137.9+5814,-4.069274,-20.3937982,1.9581922,0.05144307,0.01935496,0.792331,-0.59422284,-0.53060204,0.00017,-0.49121255,-0.49484742,-0.43057775,-0.46540013,2.66986875,8.08673638,AGN,bll,PowerLaw,3FGL J0137.8+5813,TXS 0134+579,0.996362599,0.003637401,0.996441878,0.003558122,0.997549396,0.002450604,0.998306009,0.001693991,303,0,AGN,129.040085
4FGL J0138.0+2247,-38.822086,-21.6404035,1.9193134,0.11277593,0.022261284,0.43927026,-0.23148155,-0.7985661,0.000412,-0.3878152,-0.3714068,-0.58930016,-0.16720332,3.54006717,8.13786715,AGN,bll,PowerLaw,,GB6 J0138+2248,0.999968501,3.15e-05,0.99733637,0.00266363,0.999864009,0.000136,0.99940869,0.000591,278,0,AGN,136.752274
4FGL J0138.5-4613,-68.75417,-21.9642028,2.2258418,0.12798105,0.008302396,0.122704275,0.9948419,-0.15393923,0.000777,-0.77304345,-0.36490935,-0.6369582,-0.68117124,1.56344442,7.3427076,AGN,bcu,PowerLaw,3FGL J0138.5-4612,PMN J0138-4614,0.999875571,0.000124,0.995586962,0.004413038,0.998643677,0.001356323,0.998235754,0.001764246,301,0,AGN,279.981598
4FGL J0139.0+2601,-35.62143,-22.4149557,2.3524756,0.16769008,-0.030883478,0.38138193,-0.8601002,-0.36532894,0.001186304,-0.54214567,-0.6266306,-0.5260645,-0.99928206,3.12047843,7.54509774,AGN,bll,PowerLaw,,WISE J013859.14+260015.7,0.999970985,2.9e-05,0.997150254,0.002849746,0.999867022,0.000133,0.997632828,0.002367172,306,0,AGN,136.106171
4FGL J0140.6+8736,24.788372,-22.1012582,2.1156158,0.17221099,0.1767693,1.9448954,0.9941102,0.70573735,0.002158183,-0.4212558,-0.5736226,-0.68269914,-0.5168975,3.19236947,7.8294587,AGN,bcu,PowerLaw,3FGL J0139.9+8735,WN B0126.6+8722,0.999867758,0.000132,0.996183785,0.003816215,0.997009557,0.002990443,0.997439317,0.002560683,286,0,AGN,123.493889
4FGL J0140.6-0758,-67.578,-22.4957162,1.8550669,0.24954152,0.15790658,1.4598421,-0.9903606,0.897544,0.00147982,-0.36652517,-0.4328232,-0.2184032,-0.8417938,2.20311194,8.30136492,AGN,bll,PowerLaw,,RX J0140.7-0758,0.999579684,0.00042,0.996168872,0.003831128,0.999752409,0.000248,0.996239296,0.003760704,302,0,AGN,156.522095
4FGL J0141.4-0928,-68.7694,-20.1106389,2.1664367,0.034719523,0.019733066,1.0681769,-0.044863187,-0.50808185,0.000289,-0.60798603,-0.5557714,-0.6366224,-0.5598512,3.87531986,6.9354008,AGN,bll,PowerLaw,3FGL J0141.4-0929,PKS 0139-09,0.999907425,9.26e-05,0.997077192,0.002922808,0.999773441,0.000227,0.999180064,0.00082,290,0,AGN,159.065887
4FGL J0142.7-0543,-65.371185,-22.4756102,2.229235,0.1942002,0.10593196,1.1033521,0.9935004,-0.43224475,0.003020902,-0.59024924,-0.7466967,-0.37152642,-0.9997315,2.54132913,7.38409641,AGN,bll,PowerLaw,,PKS 0140-059,0.999906002,9.4e-05,0.996253346,0.003746654,0.999656175,0.000344,0.997623884,0.002376116,288,0,AGN,154.911224
4FGL J0143.1-3622,-75.66542,-22.3967324,2.6118698,0.12402427,0.04778303,0.7009023,0.99925673,-0.78087765,0.002654314,-0.7955256,-0.5364352,-0.9999525,-0.872116,3.62254937,6.3584142,AGN,bcu,PowerLaw,,PMN J0143-3623,0.999807164,0.000193,0.997028261,0.002971739,0.999875163,0.000125,0.997192362,0.002807638,318,0,AGN,256.251801
4FGL J0143.5-3156,-77.68691,-23.0260024,2.4859724,0.1292032,-0.12996991,2.1798549,0.04580882,-0.629966,0.00019,-0.7767471,-0.7102512,-0.4698153,-0.9999765,1.25863619,6.93799521,AGN,bcu,PowerLaw,,PKS 0140-322,0.999892036,0.000108,0.993119094,0.006880906,0.999014636,0.000985,0.995497377,0.004502623,297,0,AGN,239.078293
4FGL J0143.7-5846,-57.070656,-20.5712387,1.8074455,0.04711865,0.048178572,2.187408,0.99979305,-0.4091813,0.000226,-0.38822863,-0.45926043,-0.46150878,-0.25291508,3.89855418,7.84427764,AGN,bll,PowerLaw,3FGL J0143.7-5845,SUMSS J014347-584550,0.999909899,9.01e-05,0.996808095,0.003191905,0.999844405,0.000156,0.998023447,0.001976553,296,0,AGN,290.459106
4FGL J0144.6+2705,-34.296703,-18.9653778,2.135039,0.023440275,0.08026475,7.3542795,0.09581167,-0.44692773,0.000288,-0.5628648,-0.57431096,-0.6881698,-0.7179831,5.38620748,6.64367091,AGN,bll,LogParabola,3FGL J0144.6+2705,TXS 0141+268,0.999836521,0.000163,0.983427728,0.016572272,0.99661089,0.00338911,0.99274659,0.00725341,281,0,AGN,137.276138
4FGL J0145.0-2732,-78.09566,-21.0156132,2.5887558,0.058013856,0.09351441,2.8384488,-0.3737253,-0.6357989,0.001718268,-0.74163586,-0.8391104,-0.89914083,-0.84475815,6.47931899,5.760562,AGN,fsrq,LogParabola,3FGL J0145.1-2732,PKS 0142-278,0.999840826,0.000159,0.997122673,0.002877327,0.999995657,4.34e-06,0.995066253,0.004933747,289,0,AGN,217.973541
4FGL J0146.0-6746,-48.52304,-21.5908682,2.0923064,0.105061956,0.14305307,2.7377956,0.96081245,0.14430517,0.000992,-0.48127988,-0.52358717,-0.782157,-0.68795764,3.63529059,7.45523035,AGN,bcu,PowerLaw,3FGL J0146.4-6746,SUMSS J014554-674646,0.999800652,0.000199,0.996472771,0.003527229,0.999321034,0.000679,0.997183518,0.002816482,299,0,AGN,295.181519
4FGL J0146.3+4606,-15.708392,-22.3580915,2.1391785,0.20473796,0.16958575,1.5549482,-0.989956,0.9894673,0.001645212,-0.483602,-0.61745065,-0.5697391,-0.5570671,1.72523381,7.66388665,AGN,bcu,PowerLaw,,B3 0143+458,0.99957725,0.000423,0.995156345,0.004843655,0.996582374,0.003417626,0.994579794,0.005420206,303,0,AGN,132.775208
4FGL J0146.9-5202,-62.991943,-21.9001729,2.075545,0.1517584,0.086659126,1.2503681,0.9635788,-0.39888445,0.001236558,-0.51723206,-0.5364777,-0.37772536,-0.9994813,1.74396085,7.59237152,AGN,bll,PowerLaw,3FGL J0147.0-5204,PKS 0144-522,0.999898482,0.000102,0.9951906,0.0048094,0.99896009,0.00103991,0.998265268,0.001734732,294,0,AGN,283.98819
4FGL J0147.7-1321,-70.966286,-22.9386246,2.3891077,0.30606303,0.048476025,0.3250502,0.99225825,-0.7365226,0.00400827,-0.6117168,-0.4019503,-0.9999393,-0.1887902,1.81345633,7.07754387,AGN,bcu,PowerLaw,,NVSS J014804-132019,0.999455799,0.000544,0.995455347,0.004544653,0.998274449,0.001725551,0.993699343,0.006300657,299,0,AGN,169.408249
4FGL J0148.2+5201,-9.872843,-21.3502005,1.8166113,0.08661738,0.06600073,1.7287724,-0.9965716,0.99941206,0.000311,-0.32663062,-0.47454348,-0.30986404,-0.412023,2.67566516,8.47164337,AGN,bll,PowerLaw,3FGL J0148.3+5200,GB6 J0148+5202,0.9971895,0.0028105,0.996483892,0.003516108,0.998939619,0.001060381,0.998042308,0.001957692,290,0,AGN,131.745056
4FGL J0148.6+0127,-58.266453,-22.0208705,2.1969182,0.10926246,-0.046164487,0.9673976,0.9945479,-0.6346569,0.000637,-0.71633786,-0.43462032,-0.32805726,-0.9999979,2.58385935,7.59271176,AGN,bll,PowerLaw,3FGL J0148.6+0128,PMN J0148+0129,0.999937153,6.28e-05,0.996780872,0.003219128,0.999661496,0.000339,0.999544296,0.000456,280,0,AGN,150.926849
4FGL J0149.6-0734,-66.07856,-23.0123501,2.4623604,0.29562747,0.14321408,0.93559986,-0.6810151,-0.2690696,0.005392558,-0.78934664,-0.6294679,-0.9999769,0.73626274,0.897473804,6.98690614,AGN,bcu,PowerLaw,,PMN J0149-0733,0.998256272,0.001743728,0.990981557,0.009018443,0.993510508,0.006489492,0.974553066,0.025446934,302,0,AGN,160.80806
4FGL J0150.6-5448,-60.292126,-22.6049287,2.025385,0.38896865,0.054697752,0.2643798,0.7167473,-0.8112439,0.001418933,-0.5611167,-0.16019273,-0.8090536,0.034209616,1.54502735,7.95350522,AGN,bcu,PowerLaw,3FGL J0150.5-5447,PMN J0150-5450,0.999531339,0.000469,0.995820122,0.004179878,0.998857145,0.001142855,0.995907689,0.004092311,313,0,AGN,285.641449
4FGL J0151.0+0539,-54.184326,-22.3163139,2.3865619,0.09369924,-0.10664427,2.4609962,0.60244167,-0.8915545,0.000396,-0.7730019,-0.17002025,-0.28461134,-0.99987644,1.82906646,7.30529184,AGN,bcu,PowerLaw,3FGL J0151.0+0537,PMN J0151+0540,0.999840171,0.00016,0.994597543,0.005402457,0.998931908,0.001068092,0.993609268,0.006390732,292,0,AGN,148.887985
4FGL J0151.3+8601,23.27852,-21.8039476,2.2180257,0.10736156,0.023350572,0.43055037,-0.7505498,-0.38126168,0.000463,-0.74298483,-0.5422048,-0.64504856,-0.30731004,2.25175949,7.54387364,AGN,bll,PowerLaw,3FGL J0145.6+8600,WN B0140.0+8546,0.999865839,0.000134,0.997524438,0.002475562,0.998036502,0.001963498,0.998916645,0.001083355,302,0,AGN,124.051086
4FGL J0151.4-3607,-74.399864,-22.3372375,2.2127743,0.16277522,0.070665784,0.91533005,-0.89243466,0.18906194,0.001979377,-0.7052784,-0.48336315,-0.8025572,-0.99948186,2.10745739,7.37758039,AGN,bcu,PowerLaw,3FGL J0151.0-3609,PMN J0151-3605,0.999739089,0.000261,0.996644489,0.003355511,0.999179566,0.00082,0.996672053,0.003327947,302,0,AGN,251.861374
4FGL J0151.7+5455,-6.9377823,-22.2194234,2.465154,0.2551358,0.31487125,1.9069338,-0.4076952,-0.47499284,0.005498698,-0.65720963,-0.7385707,-0.88605475,-0.6112531,2.91183055,7.02412229,AGN,bcu,PowerLaw,,7C 0148+5439,0.997904233,0.002095767,0.995711644,0.004288356,0.996296114,0.003703886,0.991738825,0.008261175,300,0,AGN,131.591064
4FGL J0152.2+2206,-38.607136,-21.7052244,2.7094116,0.08835182,0.10684532,1.9732338,0.04878404,-0.702808,0.002800157,-0.7509541,-0.7977971,-1,0.9997772,3.61055081,6.10576084,AGN,fsrq,PowerLaw,3FGL J0151.6+2205,PKS 0149+21,0.999870531,0.000129,0.996957981,0.003042019,0.999530229,0.00047,0.995936315,0.004063685,291,0,AGN,141.057632
4FGL J0152.2+3714,-24.071594,-22.1649365,2.394748,0.15470962,0.12756728,1.5312856,0.9999986,-0.49531975,0.002900984,-0.7662819,-0.52303195,-0.8935765,-0.9959726,3.12990894,6.90085549,AGN,bcu,PowerLaw,3FGL J0152.2+3707,B2 0149+37,0.999660775,0.000339,0.996565384,0.003434616,0.998227033,0.001772967,0.99296272,0.00703728,351,0,AGN,136.151443
4FGL J0152.6+0147,-57.54142,-20.8452124,1.9550902,0.060726326,-0.019231087,0.68458503,-0.28936487,-0.4633479,0.00023,-0.51218826,-0.43807146,-0.5001418,-0.25949663,2.72321504,7.83751079,AGN,bll,PowerLaw,3FGL J0152.6+0148,PMN J0152+0146,0.999946893,5.31e-05,0.996855557,0.003144443,0.999421952,0.000578,0.999617876,0.000382,320,0,AGN,152.370361
4FGL J0153.0+7517,12.892864,-21.4535934,2.0319438,0.102269314,0.06945794,1.4939197,-0.8198451,-0.27766466,0.000532,-0.4256752,-0.54017913,-0.5077656,-0.6209243,1.94653802,8.11298665,AGN,bll,PowerLaw,3FGL J0152.8+7517,1RXS J015308.4+751756,0.999579428,0.000421,0.996020551,0.003979449,0.992460017,0.007539983,0.998216109,0.001783891,314,0,AGN,126.897255
4FGL J0153.4+7114,8.972914,-21.8254618,1.8987863,0.09687133,-0.030910527,0.74392927,-0.927086,0.99844617,0.000143,-0.76279813,-0.38600618,-0.3981531,-0.53658825,2.05379872,8.81989382,AGN,rdg,PowerLaw,3FGL J0153.4+7114,TXS 0149+710,0.999903584,9.64e-05,0.995771819,0.004228181,0.996405781,0.003594219,0.998882729,0.001117271,311,0,AGN,127.924294
4FGL J0153.9+0823,-51.380608,-20.1841264,1.9383603,0.059522007,0.082281284,3.5052516,-0.18269187,-0.32234323,0.000444,-0.47783718,-0.32377914,-0.5748519,-0.81042325,3.57283431,7.31376804,AGN,bll,LogParabola,3FGL J0154.0+0824,GB6 J0154+0823,0.999901082,9.89e-05,0.996324971,0.003675029,0.99872833,0.00127167,0.997745121,0.002254879,317,0,AGN,148.22522
4FGL J0154.3-0236,-61.234547,-22.2945144,2.1686378,0.13818961,-0.010212232,0.16678675,0.9995853,-0.5004279,0.000673,-0.7219145,-0.5872398,-0.22675596,-0.9679086,1.64257411,7.45058531,AGN,bcu,PowerLaw,,TXS 0151-028,0.999886442,0.000114,0.996243286,0.003756714,0.999565975,0.000434,0.99828622,0.00171378,308,0,AGN,157.148209
4FGL J0155.0+4433,-16.854156,-21.3813498,2.1793876,0.13729627,0.26038283,3.619093,0.986638,-0.109595485,0.001767807,-0.4778111,-0.7236007,-0.6549254,-0.39752638,2.95130261,7.23297682,AGN,bll,LogParabola,3FGL J0154.9+4433,GB6 J0154+4433,0.998993646,0.001006354,0.986757389,0.013242611,0.991865054,0.008134946,0.98137837,0.01862163,297,0,AGN,134.70755
4FGL J0156.5+3914,-21.90672,-21.3561147,2.4185915,0.06924832,0.024493977,0.5943436,-0.07781104,-0.5814409,0.000834,-0.7482967,-0.6088204,-0.7131421,-0.65176636,4.05166539,6.72863861,AGN,bcu,PowerLaw,3FGL J0156.3+3913,MG4 J015630+3913,0.999957549,4.25e-05,0.997287892,0.002712108,0.99988927,0.000111,0.998983496,0.001016504,271,0,AGN,136.457932
4FGL J0156.8-4744,-65.753914,-22.1734121,2.3100917,0.10389638,-0.06351403,1.2222542,-0.71532965,-0.6075688,0.000609,-0.7966421,-0.36790073,-0.36902407,-0.9995809,1.13711049,7.22862609,AGN,bll,PowerLaw,3FGL J0156.9-4742,2MASS J01564603-4744174,0.996033431,0.003966569,0.995737258,0.004262742,0.999281487,0.000719,0.99696576,0.00303424,274,0,AGN,275.465454
4FGL J0156.9+4648,-14.588901,-22.6908235,2.234811,0.2940005,0.23738316,1.4333032,0.5146542,0.9988185,0.003774969,-0.50899255,-0.7126678,-0.49516308,-0.9999818,1.49371681,7.5727419,AGN,bcu,PowerLaw,,MG4 J015651+4648,0.999684491,0.000316,0.988953446,0.011046554,0.992563058,0.007436942,0.989648766,0.010351234,289,0,AGN,134.437653
4FGL J0156.9-5301,-61.38199,-21.3745543,1.738746,0.08621849,0.09686428,2.3530352,-0.76625293,-0.5970963,0.000352,-0.04770536,-0.33762762,-0.5924328,-0.09848863,3.77084694,8.26682157,AGN,bll,PowerLaw,3FGL J0157.0-5301,1RXS J015658.6-530208,0.999970934,2.91e-05,0.997171959,0.002828041,0.999905806,9.42e-05,0.999387933,0.000612,306,0,AGN,282.203217
4FGL J0157.7-4614,-66.82179,-21.1795683,2.4165123,0.12990949,0.24512945,4.1524,0.9956906,-0.44055656,0.002966756,-0.666097,-0.79861933,-0.86598814,-0.9990582,4.4260341,6.64389917,AGN,fsrq,LogParabola,3FGL J0157.9-4615,PMN J0157-4614,0.997516288,0.002483712,0.996103355,0.003896645,0.998996423,0.001003577,0.964753754,0.035246246,302,0,AGN,272.846802
4FGL J0158.5-3932,-71.33312,-20.9996822,2.0406055,0.067055374,0.07123589,2.1958416,0.9955968,-0.3683897,0.00053,-0.53430897,-0.609532,-0.5347049,-0.51649076,3.70754973,7.32466393,AGN,bll,PowerLaw,3FGL J0158.6-3931,PMN J0158-3932,0.999926706,7.33e-05,0.997028405,0.002971595,0.99980727,0.000193,0.998174058,0.001825942,293,0,AGN,258.832458
4FGL J0158.8+0101,-57.512863,-22.2126377,2.586844,0.09273139,-0.07082226,1.5146514,-0.6470864,-0.5627129,0.000386,-0.81959695,-0.5200554,-0.593312,-0.66087353,0.619895938,6.59742438,AGN,fsrq,PowerLaw,3FGL J0158.6+0102,GB6 J0158+0101,0.999857969,0.000142,0.990717574,0.009282426,0.993640087,0.006359913,0.99080598,0.00919402,309,0,AGN,155.576233
4FGL J0159.3-4523,-67.288345,-22.9630997,2.6525953,0.16458212,-0.060911052,0.746578,0.9911229,-0.83702505,0.001111192,-0.58290035,-0.6601581,-0.52911854,-0.9995199,3.16527998,6.79064028,AGN,bcu,PowerLaw,,PMN J0159-4515,0.999965295,3.47e-05,0.997119187,0.002880813,0.999958936,4.11e-05,0.99725155,0.00274845,298,0,AGN,270.871124
4FGL J0159.5+1046,-48.65477,-20.8709209,2.0457382,0.07145343,0.038706668,1.1724272,0.7585491,-0.46800208,0.00045,-0.4960763,-0.64715767,-0.32951805,-0.57495,2.99300008,7.609494,AGN,bll,PowerLaw,3FGL J0159.4+1046,RX J0159.5+1047,0.99991436,8.56e-05,0.996936439,0.003063561,0.999460717,0.000539,0.998243917,0.001756083,283,0,AGN,148.745239
4FGL J0159.7-2740,-74.831764,-21.5514485,2.0574632,0.10046009,0.08459387,1.6192974,0.9988483,-0.41777182,0.000959,-0.46841994,-0.5716388,-0.5448017,-0.6902519,2.21450867,7.41616601,AGN,bll,PowerLaw,3FGL J0159.8-2741,PMN J0159-2739,0.999663522,0.000336,0.995729488,0.004270512,0.998637391,0.001362609,0.998312347,0.001687653,292,0,AGN,218.930557
4FGL J0200.3-4109,-70.07539,-22.0527097,1.8548492,0.1408722,0.09474496,1.5271169,-0.8650646,-0.49277937,0.000686,-0.1643917,-0.49562892,-0.41125855,-0.5147742,1.23088258,8.13720113,AGN,bcu,PowerLaw,3FGL J0200.3-4108,1RXS J020021.0-410936,0.999932913,6.71e-05,0.995550318,0.004449682,0.998714118,0.001285882,0.999227568,0.000772,293,0,AGN,262.092834
4FGL J0200.6-6637,-49.084427,-21.8382504,2.5122483,0.083543934,0.024364138,0.5443211,-0.46422082,-0.6188399,0.001331305,-0.7658426,-0.5730435,-0.7948815,-0.99865925,3.76903489,6.68188902,AGN,bcu,PowerLaw,3FGL J0200.9-6635,PMN J0201-6638,0.999956417,4.36e-05,0.997248846,0.002751154,0.999940831,5.92e-05,0.998904082,0.001095918,297,0,AGN,292.554108
4FGL J0201.1+0036,-57.60042,-23.0554732,1.8519261,0.29471755,0.06439669,0.5251064,-0.95300734,-0.6429188,0.001019643,0.99242306,-0.3073014,-0.5102695,-0.41178864,1.89857988,8.56226663,AGN,bll,PowerLaw,,MS 0158.5+0019,0.999948282,5.17e-05,0.996857315,0.003142685,0.999819813,0.00018,0.999206821,0.000793,282,0,AGN,156.893738
4FGL J0201.1-4347,-68.202385,-23.5978173,1.6440704,0.61531156,0.30541408,1.3736814,-0.94882363,-0.9999735,0.001734044,0.99999946,-0.5005332,0.23129614,-0.6317813,2.37503332,9.14830676,AGN,bcu,PowerLaw,,GALEXASC J020110.83-434654.8,0.999750434,0.00025,0.997190904,0.002809096,0.999992952,7.05e-06,0.992823203,0.007176797,322,0,AGN,267.333099
4FGL J0202.4+0849,-50.134304,-22.4763904,1.8276981,0.23345926,0.22294892,1.9993725,0.9885506,-0.9550648,0.001754752,0.28824246,-0.18060522,-0.4838274,-0.7298237,2.59854875,8.52404651,AGN,fsrq,PowerLaw,3FGL J0202.3+0851,TXS 0159+085,0.99976905,0.000231,0.996208388,0.003791612,0.999066295,0.000934,0.997830707,0.002169293,306,0,AGN,150.980194
4FGL J0202.6-0258,-60.448288,-22.1764884,2.337007,0.16076039,0.062230676,0.78965926,0.99969167,-0.6729801,0.003689216,-0.6814601,-0.42839777,-0.99998176,0.9994658,1.82852754,7.14270597,AGN,fsrq,PowerLaw,,WISE J020239.94-030207.9,0.999398281,0.000602,0.995031743,0.004968257,0.996083975,0.003916025,0.991878179,0.008121821,304,0,AGN,161.198898
4FGL J0202.7+4204,-18.868233,-22.2128726,2.1928287,0.21162142,0.12665366,1.3246881,-0.8802298,0.8019749,0.002222885,-0.6680456,-0.41522375,-0.78236306,-0.99949336,3.33652803,7.5121166,AGN,bll,PowerLaw,3FGL J0202.5+4206,B3 0159+418,0.999953867,4.61e-05,0.997083625,0.002916375,0.999479605,0.00052,0.998211112,0.001788888,296,0,AGN,136.827621
4FGL J0202.9-0225,-59.936195,-22.3515757,1.945931,0.2165976,0.053805303,0.6402552,-0.9903742,0.9963499,0.000911,-0.4334386,-0.37567905,-0.859784,0.3741113,1.31371522,8.2220684,AGN,bcu,PowerLaw,3FGL J0203.1-0227,RX J0202.9-0223,0.999427069,0.000573,0.99524256,0.00475744,0.995107826,0.004892174,0.990504444,0.009495556,286,0,AGN,160.714584
4FGL J0203.6+7233,10.445589,-21.3081236,2.2439532,0.11434547,0.045952067,0.8825713,0.899103,-0.18839644,0.000567,-0.63577163,-0.5717117,-0.5683155,-0.734626,3.38458732,7.99661853,AGN,bll,PowerLaw,3FGL J0204.0+7234,S5 0159+723,0.999888665,0.000111,0.996634717,0.003365283,0.997527059,0.002472941,0.998547873,0.001452127,297,0,AGN,128.352997
4FGL J0203.7+3042,-29.636908,-19.9174325,2.223971,0.043571547,0.10078359,4.999123,-0.33935907,-0.41781688,0.000642,-0.60149986,-0.59954,-0.76635504,-0.7561672,6.66465726,6.86813766,AGN,bll,LogParabola,3FGL J0203.6+3043,NVSS J020344+304238,0.999578936,0.000421,0.996926096,0.003073904,0.999912038,8.8e-05,0.995183627,0.004816373,320,0,AGN,140.802002
4FGL J0204.0-3334,-73.08308,-22.7568985,1.9593865,0.2699367,0.075039916,0.6683165,0.9824393,-0.718383,0.001423858,-0.28424183,-0.48020804,-0.48157308,-0.6120442,1.94213753,8.05987724,AGN,bll,PowerLaw,,1RXS J020413.6-333345,0.99991091,8.91e-05,0.996575623,0.003424377,0.999629883,0.00037,0.998657417,0.001342583,305,0,AGN,239.727707
4FGL J0204.3+2417,-35.65931,-22.6333236,1.9130174,0.343335,0.19186436,1.3155255,0.99284667,-0.6520674,0.00238137,-0.61714274,-0.36769366,-0.08946129,-0.9998909,2.63146149,8.41914,AGN,bcu,PowerLaw,3FGL J0204.2+2420,B2 0201+24,0.999818623,0.000181,0.99683764,0.00316236,0.9997544,0.000246,0.997831825,0.002168175,307,0,AGN,143.483536
