Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Ln_Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,HR12,HR23,Unc_PLEC_Expfactor,HR34,HR45,HR56,HR67,Ln_Variability_Index,Ln_Pivot_Energy,Category_4FGL,CLASS_4FGL,SpectrumType,ASSOC_FGL,ASSOC1,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,AGN_BDT_O,AGN_BDT_O_STD,PSR_BDT_O,PSR_BDT_O_STD,AGN_NN_O,AGN_NN_O_STD,PSR_NN_O,PSR_NN_O_STD,AGN_RF_O,AGN_RF_O_STD,PSR_RF_O,PSR_RF_O_STD,AGN_LR_O,AGN_LR_O_STD,PSR_LR_O,PSR_LR_O_STD,Flags,Category_Prob
4FGL J1925.3+1522c,50.43136,-0.3215586,-20.1883884,2.5886858,0.19486137,0.35082316,4.886227,0.32098374,-0.71229464,0.00473119,-0.6786363,-0.77740157,-1,1,1.93788417,7.23702039,UNAS,None,LogParabola,,,0.422515194,0.275917483,0.577484806,0.275917483,0.358556743,0.149672535,0.641443257,0.149672535,0.597791686,0.081516366,0.402208314,0.081516366,0.391879853,0.078030711,0.608120147,0.078030711,0.19279659,0.264601846,0.80720341,0.264601846,0.1239871,0.169815637,0.8760129,0.169815637,0.185263984,0.069510877,0.814736016,0.069510877,0.01421319,0.00817739,0.98578681,0.00817739,56,MIXED
4FGL J1925.4+1616,51.240833,0.08552094,-19.8016137,2.3553329,0.1461874,0.09859701,2.5696669,0.16714078,0.9934482,0.000355,-0.63552344,-0.7449745,-0.6634546,-0.50531703,1.85668677,8.12621848,UNAS,None,PowerLaw,,,0.795024375,0.210456542,0.204975625,0.210456542,0.604309261,0.162957867,0.395690739,0.162957867,0.744642144,0.07511138,0.255357856,0.07511138,0.334492054,0.073135803,0.665507946,0.073135803,0.51208222,0.265673759,0.48791778,0.265673759,0.112234771,0.181622973,0.887765229,0.181622973,0.622962771,0.131555921,0.377037229,0.131555921,0.019548021,0.011886832,0.980451979,0.011886832,0,MIXED
4FGL J1926.4+1602,51.151844,-0.24995027,-19.8810997,2.4058895,0.14384824,0.17692854,3.3181114,0.98147804,-0.5440409,0.005397398,-0.65715295,-0.6884698,-0.7585441,-0.5305259,1.80302094,7.8418295,UNAS,None,LogParabola,1FGL J1926.1+1601c,,0.81452861,0.194663636,0.18547139,0.194663636,0.491574717,0.149506,0.508425283,0.149506,0.709667652,0.081247679,0.290332348,0.081247679,0.312629474,0.056938134,0.687370526,0.056938134,0.417286002,0.271893046,0.582713998,0.271893046,0.085995516,0.108294039,0.914004484,0.108294039,0.36534935,0.116364128,0.63465065,0.116364128,0.019042843,0.006716097,0.980957157,0.006716097,20,MIXED
4FGL J1927.4+0253,39.64606,-6.679157,-21.5092585,2.5905728,0.27215755,0.6713147,3.9318652,-0.3982386,-0.35194007,0.005106349,-0.5686746,-0.86333734,-0.99993664,0.9992767,2.56154488,6.80221175,UNAS,None,LogParabola,,,0.88402037,0.117783144,0.11597963,0.117783144,0.893157741,0.076483136,0.106842259,0.076483136,0.869742439,0.045947652,0.130257561,0.045947652,0.915095902,0.027047952,0.084904098,0.027047952,0.566514279,0.237520393,0.433485721,0.237520393,0.61802101,0.306491363,0.38197899,0.306491363,0.330408018,0.113290315,0.669591982,0.113290315,0.3359797,0.102689301,0.6640203,0.102689301,1,MIXED
4FGL J1929.0+1729,52.716537,-0.088364385,-19.5253663,2.5511887,0.10440665,0.3330617,7.7385564,0.98655635,-0.35422984,0.002656319,-0.64726377,-0.7664284,-0.9458524,-0.99391395,2.77121634,7.33295844,UNAS,None,LogParabola,,,0.087967373,0.129263435,0.912032627,0.129263435,0.062372805,0.039667765,0.937627195,0.039667765,0.193318779,0.070917399,0.806681221,0.070917399,0.050934844,0.014284245,0.949065156,0.014284245,0.013086625,0.053764522,0.986913375,0.053764522,0.001894501,0.004332938,0.998105499,0.004332938,0.057560907,0.042928204,0.942439093,0.042928204,0.001136112,0.000468,0.998863888,0.000468,0,PSR
4FGL J1931.0+1754c,53.319996,-0.30508024,-20.9502514,2.4736202,2.145002,0.29383898,2.7551382,0.9974675,0.56556094,0.010229496,-0.7331379,-0.7310315,-0.8378522,-0.99964887,2.3703785,7.72851978,UNAS,None,PowerLaw,,,0.615211342,0.322822994,0.384788658,0.322822994,0.474772956,0.230355055,0.525227044,0.230355055,0.733165226,0.076684789,0.266834774,0.076684789,0.403769616,0.150182729,0.596230384,0.150182729,0.412430135,0.250276068,0.587569865,0.250276068,0.243582504,0.29425996,0.756417496,0.29425996,0.374993905,0.09936256,0.625006095,0.09936256,0.021647919,0.042470422,0.978352081,0.042470422,56,MIXED
4FGL J1931.1+1656,52.47954,-0.79363585,-19.5276847,2.5084631,0.09453767,0.3812657,7.804554,0.99478793,-0.46556687,0.002569387,-0.61372024,-0.78516,-0.9198856,-0.9960957,1.62243163,7.22809269,UNAS,None,LogParabola,3FGL J1931.1+1659,,0.012170941,0.043169645,0.987829059,0.043169645,0.034889741,0.024435582,0.965110259,0.024435582,0.088076994,0.041075218,0.911923006,0.041075218,0.009355838,0.003004621,0.990644162,0.003004621,0.016156768,0.10326756,0.983843232,0.10326756,0.0005,0.001254423,0.999499702,0.001254423,0.017635357,0.012580653,0.982364643,0.012580653,0.000153,7.5e-05,0.999846811,7.5e-05,4,PSR
4FGL J1933.4-2711,12.094533,-20.655813,-22.2393661,2.5744123,0.1937683,0.23176491,2.234713,0.99902683,-0.65472347,0.005366933,-0.82421744,-0.54719067,-0.999494,-0.98058105,1.55169862,6.60499823,UNAS,None,PowerLaw,,,0.984532112,0.024763755,0.015467888,0.024763755,0.849574862,0.10023811,0.150425138,0.10023811,0.921256542,0.039999807,0.078743458,0.039999807,0.89897163,0.028041484,0.10102837,0.028041484,0.892753278,0.127095706,0.107246722,0.127095706,0.56670292,0.270528828,0.43329708,0.270528828,0.746535319,0.113790899,0.253464681,0.113790899,0.430736154,0.094586861,0.569263846,0.094586861,4,MIXED
4FGL J1934.2-1446,24.243406,-16.02347,-21.9433642,2.494667,0.33798212,0.9993564,3.5828846,0.99948233,-0.5661632,0.016968755,-0.57619035,-0.9998371,0.9923173,-0.43605205,1.14326151,6.82324934,UNAS,None,LogParabola,,,0.94908294,0.150940404,0.05091706,0.150940404,0.686380086,0.171088353,0.313619914,0.171088353,0.870281841,0.046274615,0.129718159,0.046274615,0.898800606,0.063025591,0.101199394,0.063025591,0.980244637,0.053373217,0.019755363,0.053373217,0.53117768,0.329677176,0.46882232,0.329677176,0.729879677,0.076555712,0.270120323,0.076555712,0.351993206,0.290075661,0.648006794,0.290075661,2048,MIXED
4FGL J1934.2+1036,47.27727,-4.511293,-21.8643049,2.6270125,0.23610963,0.22395548,1.7453185,-0.74175537,-0.56488514,0.004641608,-0.7397282,-0.722862,-0.99901026,0.97373706,2.35650958,6.86442399,UNAS,None,PowerLaw,,,0.998086884,0.002475707,0.001913116,0.002475707,0.993243324,0.006070142,0.006756676,0.006070142,0.983490545,0.009408977,0.016509455,0.009408977,0.99221809,0.003114045,0.00778191,0.003114045,0.99240667,0.010355334,0.00759333,0.010355334,0.975389553,0.051733805,0.024610447,0.051733805,0.868813251,0.061018106,0.131186749,0.061018106,0.87368501,0.059504354,0.12631499,0.059504354,8,AGN
4FGL J1935.0-0553,32.597115,-12.3723135,-22.0943391,2.6174757,0.22140312,0.20119059,1.6976651,-0.67062336,-0.53550225,0.025115354,-0.8157934,-0.57273275,-0.9999998,0.99644387,2.59878831,6.84211015,UNAS,None,PowerLaw,,,0.99522692,0.034690399,0.00477308,0.034690399,0.995459153,0.003791679,0.004540847,0.003791679,0.966239262,0.023840986,0.033760738,0.023840986,0.996741479,0.001330295,0.003258521,0.001330295,0.997023636,0.009569568,0.002976364,0.009569568,0.992420047,0.018814266,0.007579953,0.018814266,0.918384272,0.042551744,0.081615728,0.042551744,0.951913617,0.02536895,0.048086383,0.02536895,0,AGN
4FGL J1936.6+1921,55.22214,-0.77151924,-21.0046158,2.5709496,0.1978722,0.2198865,2.8597653,0.40015313,0.999149,0.005070933,-0.7457768,-0.70049906,-0.9997636,0.9903855,2.10302659,7.46253792,UNAS,None,PowerLaw,,,0.855823659,0.140921228,0.144176341,0.140921228,0.798546234,0.124108696,0.201453766,0.124108696,0.87339705,0.043216136,0.12660295,0.043216136,0.712048614,0.067804657,0.287951386,0.067804657,0.490644475,0.215840008,0.509355525,0.215840008,0.560780464,0.303457934,0.439219536,0.303457934,0.385722357,0.095383676,0.614277643,0.095383676,0.075684012,0.048024476,0.924315988,0.048024476,24,MIXED
4FGL J1937.1-0444,33.89388,-12.322288,-22.2852049,2.3558092,0.20795105,0.00586847,0.078493185,0.9784191,-0.8984318,0.00215718,-0.5880971,-0.5718104,-0.48810175,-0.9989665,2.02617195,7.63944544,UNAS,None,PowerLaw,,,0.996631542,0.031399836,0.003368458,0.031399836,0.994670838,0.003876279,0.005329162,0.003876279,0.989432443,0.008507249,0.010567557,0.008507249,0.993965511,0.001775257,0.006034489,0.001775257,0.991142202,0.007627377,0.008857798,0.007627377,0.991327004,0.023376745,0.008672996,0.023376745,0.963273903,0.025475217,0.036726097,0.025475217,0.970007504,0.011267262,0.029992496,0.011267262,4096,AGN
4FGL J1939.7-1242,26.781317,-16.377941,-22.3782894,2.7090805,0.24323072,0.32124263,2.1670475,0.9963033,-0.61480194,0.007402331,-0.7932772,-0.6840558,-0.99997973,-0.9966849,1.15232877,6.47189117,UNAS,None,PowerLaw,,,0.920152678,0.120807721,0.079847322,0.120807721,0.714202173,0.14826938,0.285797827,0.14826938,0.912281545,0.037257751,0.087718455,0.037257751,0.762025773,0.058692957,0.237974227,0.058692957,0.929787761,0.100617922,0.070212239,0.100617922,0.295982158,0.255508664,0.704017842,0.255508664,0.759601805,0.098057882,0.240398195,0.098057882,0.153973553,0.053699898,0.846026447,0.053699898,0,MIXED
4FGL J1940.2-2511,14.687042,-21.35808,-21.3618908,2.3159873,0.12324356,0.25783753,3.5770106,0.99432844,-0.107674494,0.003851355,-0.60663897,-0.7175516,-0.7154923,-0.9999998,2.64337805,7.13693267,UNAS,None,LogParabola,,,0.99100854,0.00947958,0.00899146,0.00947958,0.90439883,0.05813899,0.09560117,0.05813899,0.967165051,0.017910827,0.032834949,0.017910827,0.92096493,0.016191296,0.07903507,0.016191296,0.925976277,0.067193553,0.074023723,0.067193553,0.717275982,0.219887981,0.282724018,0.219887981,0.769745763,0.071440483,0.230254237,0.071440483,0.586281367,0.084168609,0.413718633,0.084168609,4,AGN
4FGL J1943.9+2841,64.169235,2.3913786,-21.3124803,2.4626517,0.2831606,0.5330769,2.9877892,0.75312996,-0.7914037,0.004547454,-0.1478185,-0.65822613,-0.99950135,-0.48018923,1.69146665,7.33382276,UNAS,None,LogParabola,,,0.806227393,0.157730775,0.193772607,0.157730775,0.559223257,0.143183987,0.440776743,0.143183987,0.787507122,0.063905043,0.212492878,0.063905043,0.562273435,0.062239946,0.437726565,0.062239946,0.418104307,0.21280319,0.581895693,0.21280319,0.181334288,0.180271969,0.818665712,0.180271969,0.409922391,0.102703956,0.590077609,0.102703956,0.099989577,0.041978155,0.900010423,0.041978155,9,MIXED
4FGL J1944.8+4301,76.8197,9.266343,-21.7401424,2.107077,0.2513244,0.466784,3.7113347,-0.94086516,0.99965173,0.001960649,-0.26314068,-0.09085806,-0.85015243,-0.9999994,1.02255117,7.90043726,UNAS,None,LogParabola,3FGL J1944.8+4300,,0.662492978,0.224391185,0.337507022,0.224391185,0.288350702,0.13266606,0.711649298,0.13266606,0.761786461,0.072651068,0.238213539,0.072651068,0.446284622,0.060324265,0.553715378,0.060324265,0.285846813,0.196178825,0.714153187,0.196178825,0.056494449,0.096122053,0.943505551,0.096122053,0.485011896,0.11678948,0.514988104,0.11678948,0.071344926,0.031000887,0.928655074,0.031000887,0,MIXED
4FGL J1946.5-1527,24.861954,-19.010408,-21.5783198,2.2985144,0.22149703,0.35562032,3.6229506,0.66143525,-0.38991067,0.004285135,-0.2939811,-0.64731413,-0.9307143,-0.9953842,2.26775977,7.37418961,UNAS,None,LogParabola,,,0.82862068,0.150231835,0.17137932,0.150231835,0.819339884,0.088456732,0.180660116,0.088456732,0.88137205,0.043740543,0.11862795,0.043740543,0.821631309,0.026941164,0.178368691,0.026941164,0.451150254,0.203242724,0.548849746,0.203242724,0.473730544,0.257217507,0.526269456,0.257217507,0.489889591,0.104969514,0.510110409,0.104969514,0.383686741,0.075019869,0.616313259,0.075019869,4,MIXED
4FGL J1947.0+0031,39.839317,-12.098929,-21.7895624,2.05095,0.27582818,0.61112666,4.181833,0.99867904,0.99971205,0.001723101,0.4032904,-0.43249962,-0.8336092,-0.9996589,2.61550902,7.95089263,UNAS,None,LogParabola,,,0.668095444,0.250796165,0.331904556,0.250796165,0.499867353,0.170063202,0.500132647,0.170063202,0.775146513,0.065325714,0.224853487,0.065325714,0.697260048,0.075800142,0.302739952,0.075800142,0.418043009,0.252163516,0.581956991,0.252163516,0.160570891,0.196371846,0.839429109,0.196371846,0.464873204,0.11485433,0.535126796,0.11485433,0.404597599,0.174322947,0.595402401,0.174322947,0,MIXED
4FGL J1947.1+1729,54.824173,-3.8491445,-22.0520794,2.2547204,0.29312947,0.52124655,2.6439242,0.8564185,0.9938955,0.004722396,-0.43798319,-0.49309352,-0.93015105,-0.9973133,2.63647779,7.83725467,UNAS,None,PowerLaw,,,0.983601949,0.021162829,0.016398051,0.021162829,0.720071628,0.139688157,0.279928372,0.139688157,0.957136825,0.021124591,0.042863175,0.021124591,0.820994586,0.042086088,0.179005414,0.042086088,0.900637781,0.095314037,0.099362219,0.095314037,0.178873959,0.210726019,0.821126041,0.210726019,0.883184219,0.055043463,0.116815781,0.055043463,0.411620269,0.129166208,0.588379731,0.129166208,0,MIXED
4FGL J1947.6-1121,28.913813,-17.564497,-21.4320874,2.418735,0.13239115,0.21759264,3.1102853,0.9680489,-0.627902,0.00306934,-0.643613,-0.64728767,-0.9128567,-0.99999195,2.09554739,7.07447035,UNAS,None,LogParabola,3FGL J1947.4-1121,,0.832655483,0.13805373,0.167344517,0.13805373,0.863572853,0.075427518,0.136427147,0.075427518,0.889629723,0.044330957,0.110370277,0.044330957,0.854713346,0.026279679,0.145286654,0.026279679,0.423362768,0.183306343,0.576637232,0.183306343,0.459665441,0.274122743,0.540334559,0.274122743,0.461414295,0.102389186,0.538585705,0.102389186,0.367150923,0.069135555,0.632849077,0.069135555,0,MIXED
