GLON,GLAT,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,CLASS2,CLASS1,Source_Name,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags
51.36354,-6.363464,-21.182277612390298,2.4606595,0.11461341,0.08877195,1.5866803,0.9743388,-0.63872266,0.001469352,-0.6733253,-0.7408398,-0.5442453,-0.99999875,2.347641517849714,7.272467626284448,AGN,bcu,4FGL J1949.0+1314,PowerLaw,0.06367012,0.20042732,3FGL J1949.0+1312,87GB 194635.4+130713,0.99407446,0.9157511,0
51.027634,-6.690099,-21.918492555164605,2.3383768,0.24939339,0.1324717,1.2463783,0.8883361,0.38999122,0.002315402,-0.57254326,-0.60456043,-0.6775545,-1.0,3.334548005221505,7.8979541744781905,AGN,bcu,4FGL J1949.4+1247,PowerLaw,0.13145669,0.48652852,,TXS 1947+126,0.98068064,0.9256262,16
47.80298,-8.5297785,-21.133269523771627,1.9817235,0.10183234,0.023762282,0.51061606,-0.43549475,-0.6952063,4.02267E-4,-0.6875104,-0.2441397,-0.49657395,-0.6322331,3.2397565325771462,8.210007215046005,AGN,bll,4FGL J1949.5+0906,PowerLaw,0.044111036,0.15301016,2FGL J1949.9+0907,1RXS J194934.1+090655,0.9998695,0.977943,0
105.37659,21.833332,-22.13397034372972,2.6815534,0.16129251,0.120716065,1.4980577,-0.25364676,-0.70527226,0.0033552086,-0.6984189,-0.75530785,-0.99999905,0.9317843,2.9569892523790355,6.862611354195022,AGN,bcu,4FGL J1949.5+7311,PowerLaw,0.095699266,0.33748883,,CRATES J195016+731028,0.9579659,0.0,0
70.30222,4.2872367,-22.0966815484782,1.9327612,0.3500549,0.14187886,1.3601782,-0.9798073,0.90730506,0.001135358,0.9992,-0.6832006,-0.022408238,-0.8287857,1.4264761589977453,8.698730824355497,AGN,bcu,4FGL J1950.6+3456,PowerLaw,0.1534066,0.48539308,,2MASS J19502776+3456224,,0.0,4
50.680996,-7.283182,-21.017641285514987,2.5228214,0.18868902,0.5509961,5.0994654,0.99771893,0.4171739,0.0060553453,-0.64553046,-0.7331862,-0.9999981,-0.43804014,1.6000261032772498,6.996057780445064,AGN,bcu,4FGL J1950.8+1211,LogParabola,0.19379632,0.5190637,3FGL J1950.2+1215,NVSS J195059+121316,,0.0,0
35.190495,-15.794222,-22.027171680831813,2.3910704,0.19197135,0.1988337,1.9639615,-0.99998957,0.99995023,0.0030248056,-0.7330082,-0.5952506,-0.80169433,-0.32978624,3.645525470152883,7.194490077911991,AGN,fsrq,4FGL J1951.8-0511,PowerLaw,0.12615821,0.33103132,,PMN J1951-0509,0.9989267,0.9654089,0
68.77147,2.822558,-17.71774171539531,2.2767303,0.018575586,0.27494246,25.993769,-0.10162971,-0.2698916,4.334153E-4,-0.5532771,-0.6692783,-0.9093296,-0.9244715,1.1874228217333311,7.058339148153582,PSR,PSR,4FGL J1952.9+3252,PLSuperExpCutoff,0.012741739,0.043481234,3FGL J1952.9+3253,PSR J1952+3252,1.0,0.99718463,0
324.97366,-30.58808,-22.064826888104804,2.1344264,0.09548253,-0.06867294,1.4776193,-0.012270139,-0.39980397,2.2949911E-4,-0.7292604,-0.46355543,-0.59759,-0.31693792,0.5137502911562288,7.900150833690272,AGN,bcu,4FGL J1953.0-7025,PowerLaw,0.035970055,0.14234753,,PKS 1947-705,0.0,0.9622229,0
65.247505,0.37318152,-17.998529652819833,2.3105032,0.032943103,0.3167744,19.15952,0.9958243,-0.106583156,6.1740086E-4,-0.5021958,-0.6740674,-0.8920315,-0.91687196,1.6266772776223979,7.292118159679603,PSR,PSR,4FGL J1954.3+2836,PLSuperExpCutoff,0.024982411,0.073224925,3FGL J1954.2+2836,PSR J1954+2836,1.0,0.0,0
29.664858,-19.128561,-20.546103924343043,2.4145749,0.055461463,0.07244777,2.281109,-0.31451467,-0.63960534,8.569732E-4,-0.71918154,-0.617809,-0.71052104,-0.76172274,5.13358903868227,6.824736973605571,AGN,bll,4FGL J1954.6-1122,PowerLaw,0.032949116,0.09183126,3FGL J1954.8-1122,TXS 1951-115,0.999686,0.9778353,0
340.9928,-30.986158,-21.662881225169922,1.9437844,0.07921612,-0.03626831,1.019778,0.99753493,-0.4458558,2.0044282E-4,-0.68633986,-0.37469354,-0.5621298,-0.08462189,2.141249701945269,8.126864930998769,AGN,bcu,4FGL J1954.9-5640,PowerLaw,0.030007653,0.11428874,3FGL J1954.9-5640,1RXS J195503.1-564031,0.99961525,0.9698512,0
25.154505,-21.148197,-21.03520546895046,2.0706484,0.071840875,0.0043027746,0.15268211,0.99915916,-0.6503827,3.3991225E-4,-0.6003775,-0.5530328,-0.4521008,-0.32979232,2.9601182001995228,7.818155656732561,AGN,bll,4FGL J1955.1-1604,PowerLaw,0.029229546,0.1059896,3FGL J1955.0-1605,1RXS J195500.6-160328,0.99680793,0.9080149,0
52.776737,-7.3134875,-20.59022670009748,2.4102843,0.08754008,0.16468228,3.5579877,0.5352047,-0.62898403,0.0015414391,-0.612531,-0.724334,-0.81299394,-0.5637503,4.833974382355026,6.829872437118233,AGN,fsrq,4FGL J1955.2+1358,LogParabola,0.05496466,0.15635674,3FGL J1955.1+1357,87GB 195252.4+135009,0.9997779,0.9145253,0
85.28848,11.801629,-21.285213478951224,2.5344357,0.10025488,0.122637175,2.1743093,-0.62465453,-0.5336441,0.0024723709,-0.6717949,-0.76102304,-0.85430884,-0.9988563,4.2323276060821176,6.87833141163647,AGN,fsrq,4FGL J1955.4+5132,PowerLaw,0.06851892,0.2270337,,OV 591,0.9984211,0.97492534,0
42.447556,-13.2123165,-21.974305199938648,1.8744272,0.15254748,0.070862375,1.2470442,-0.98326784,0.99987227,5.705741E-4,-0.4562568,-0.66256565,-0.33214474,-0.39161617,1.3340490600718815,8.781810546536867,AGN,bll,4FGL J1955.7+0214,PowerLaw,0.06334872,0.2371846,3FGL J1955.9+0212,NVSS J195547+021514,,0.9612303,0
42.79819,-13.1366205,-22.21159248434115,2.068795,0.2929233,0.32050702,2.4620128,-0.9998582,0.995199,0.004236153,0.9995475,-0.45098296,-0.7415677,-0.49961296,2.074132435057895,8.118891941490247,AGN,bcu,4FGL J1956.1+0234,PowerLaw,0.21791953,0.6179663,3FGL J1955.9+0212,2MASS J19562808+0234250,0.9740423,0.0,272
8.36026,-27.217726,-22.156414088908992,2.6196,0.12793878,-0.034369227,0.47125027,-0.87832314,0.092342846,0.0015010036,-0.90318006,-0.59407234,-0.28823525,-0.9938906,2.454007570624812,6.600757996427114,AGN,fsrq,4FGL J1957.1-3231,PowerLaw,0.061773475,0.13465093,3FGL J1957.0-3234,PKS 1953-325,0.8840251,0.9272008,0
84.5863,11.019008,-19.521995172069857,2.4042118,0.044341367,0.66834736,19.378506,0.9988242,-0.22714294,0.0013619651,-0.62206686,-0.9159295,-0.9978775,-0.9999457,1.3004009106185856,6.885586149727758,PSR,PSR,4FGL J1957.6+5033,PLSuperExpCutoff,0.026331918,0.09158231,3FGL J1957.7+5034,PSR J1957+5033,1.0,0.0,0
1.5763044,-28.961407,-19.51775050829372,2.3475225,0.034185186,0.15365545,8.459628,-0.27756223,-0.47111544,8.0773945E-4,-0.6443192,-0.7123137,-0.88071805,-0.82751375,4.075174131745391,6.415105960767742,AGN,fsrq,4FGL J1958.0-3845,LogParabola,0.021008942,0.0654509,3FGL J1958.0-3847,PKS 1954-388,0.9999304,0.99985015,0
62.29804,-2.4024239,-21.108855501734254,2.017335,0.111588635,0.03135147,0.5957468,-0.9776902,0.99900734,3.0021885E-4,0.23908211,-0.5285395,-0.69939643,-0.11527771,0.5647339126210271,8.580497138280512,AGN,bcu,4FGL J1958.1+2438,PowerLaw,0.055925332,0.13790813,3FGL J1958.1+2436,NVSS J195800+243802,0.99408937,0.0,0
34.039543,-18.08619,-21.867785537892004,2.1916819,0.14135437,0.02867823,0.5018619,0.22821668,-0.59016716,8.167659E-4,-0.6841098,-0.42192605,-0.6993456,-0.40395612,2.2138708773377105,7.705770994197099,AGN,bcu,4FGL J1958.1-0711,PowerLaw,0.06275939,0.20174676,3FGL J1957.9-0712,NVSS J195801-071348,0.99019665,0.0,0
10.960121,-26.781946,-20.893416933855125,1.8125044,0.076299235,0.056343485,1.644795,0.9999866,-0.6737088,2.3963295E-4,-0.44169098,-0.2370664,-0.4450783,-0.42656416,3.3147044610045406,8.401539661751633,AGN,bll,4FGL J1958.3-3010,PowerLaw,0.034866877,0.10267466,3FGL J1958.2-3011,1RXS J195815.6-301119,0.9991038,0.9846568,0
65.888145,-0.3570589,-17.99777699530091,2.3446944,0.030060077,0.37911054,21.5977,0.9994178,-0.21760294,7.461812E-4,-0.5135198,-0.7305542,-0.89571726,-0.9473628,1.2614461036326732,7.170072157711557,PSR,PSR,4FGL J1958.7+2846,PLSuperExpCutoff,0.01957628,0.0791375,3FGL J1958.6+2845,PSR J1958+2846,1.0,0.0,0
74.43443,4.786313,-21.208180879678363,2.562285,0.18739113,0.33784738,3.0764544,-0.5828777,-0.58102083,0.004503409,-0.7294777,-0.62875265,-0.97540075,-0.9989808,2.5074833730393458,6.998827399979445,AGN,bcu,4FGL J1959.0+3844,LogParabola,0.152974,0.41020378,3FGL J1958.6+3844,LQAC 299+038,0.9372845,0.0,0
357.09512,-30.000425,-20.734715950302142,2.4587283,0.077646464,0.14733334,3.5451598,-0.37976518,-0.4586901,0.0015430257,-0.68085647,-0.6819561,-0.9999998,0.9876284,5.683644744832722,6.454117003822666,AGN,fsrq,4FGL J1959.1-4247,LogParabola,0.046699572,0.13357407,3FGL J1959.1-4245,PMN J1959-4246,0.99947935,0.9475002,0
59.198574,-4.691877,-19.852003419242788,2.356051,0.07359847,0.5017493,10.705849,0.99997324,0.0043096943,9.3321095E-4,-0.545676,-0.7414977,-0.9745668,-0.9999949,2.035490419481473,7.211521603545466,PSR,PSR,4FGL J1959.5+2048,PLSuperExpCutoff,0.05187752,0.09024525,3FGL J1959.5+2047,PSR J1959+2048,1.0,0.0,0
351.79352,-30.84566,-20.536546020986506,1.779972,0.07352234,0.15157327,5.1038837,-0.99918246,0.9995364,3.8001555E-4,-0.2694312,-0.26303956,-0.43790266,-0.71051025,1.9923133977927063,7.865825754588315,AGN,bll,4FGL J1959.7-4725,LogParabola,0.036257267,0.10051163,3FGL J1959.8-4725,1RXS J195945.8-472531,0.9997948,0.96243143,0
77.53585,6.44718,-21.696124517264096,2.523384,0.122585446,-0.05747978,0.87953085,-0.37761274,-0.73757046,0.0011614456,-0.7073549,-0.7160473,-0.5828304,-0.8681033,3.8313009301246437,7.237987084553894,AGN,bcu,4FGL J2000.0+4214,PowerLaw,0.050750796,0.15138695,3FGL J2000.1+4212,MG4 J195957+4213,0.9978532,0.96117485,8
98.005104,17.665113,-18.61227491972197,1.8164151,0.017873524,0.034047004,3.6855555,-0.09828871,-0.2098809,5.153687E-5,-0.42080474,-0.38587004,-0.5103983,-0.32176372,6.9588356478706315,7.457505591321225,AGN,bll,4FGL J2000.0+6508,LogParabola,0.006486838,0.019351678,3FGL J2000.0+6509,1ES 1959+650,0.99997777,0.99898267,0
11.823073,-26.995905,-21.205922145781408,2.4230433,0.08054459,0.052460756,1.0987997,-0.5559158,-0.46207848,7.879418E-4,-0.7292058,-0.69366133,-0.7180055,-0.4794973,1.1878053968172662,6.896038504886344,AGN,fsrq,4FGL J2000.3-2930,PowerLaw,0.048049275,0.10833121,3FGL J2000.4-2926,PMN J2000-2931,0.9988389,0.93387437,0
28.286491,-21.319443,-21.6883139477801,2.5036416,0.1161547,0.08135812,1.2707417,-0.25792712,-0.4754585,8.382368E-4,-0.7964033,-0.7576915,-0.29541004,-0.7464176,1.927139102163599,6.781536172027671,AGN,fsrq,4FGL J2000.6-1328,PowerLaw,0.07500062,0.11474063,,TXS 1957-135,0.995959,0.9638069,0
24.008142,-23.112904,-20.347703980994226,2.27094,0.04153688,-0.0020090512,0.061565723,0.9998915,-0.510986,2.1186084E-4,-0.714158,-0.5251558,-0.70418733,-0.30869296,4.343989501209248,7.1219156420099985,AGN,fsrq,4FGL J2000.9-1748,PowerLaw,0.018758265,0.052247643,3FGL J2001.0-1750,PKS 1958-179,0.99989927,0.99977446,0
79.07082,7.1134796,-19.126282826326246,1.9518577,0.03638657,0.09654351,5.192564,-0.4478888,-0.4618261,1.8168756E-4,-0.37373477,-0.40934414,-0.5587883,-0.58562833,6.934599253324839,7.615606867879171,AGN,bll,4FGL J2001.2+4353,LogParabola,0.01599286,0.044405803,3FGL J2001.1+4352,MG4 J200112+4352,0.9999882,0.97809666,0
103.3156,19.958387,-21.44470223829491,2.1376798,0.09658809,0.065401286,1.3632702,-0.18583961,-0.37920606,8.282424E-4,-0.5549009,-0.53332263,-0.5530694,-0.7069421,2.660571613497571,7.869354005017083,AGN,bll,4FGL J2001.7+7040,PowerLaw,0.053917203,0.17370047,3FGL J2001.8+7041,TXS 2001+705,0.9994203,0.95342994,0
339.90485,-31.968435,-22.06764050864084,2.1006758,0.16756946,0.10211836,1.3571446,0.99773294,-0.3847634,0.0014580444,-0.69502723,-0.39625955,-0.39199346,-0.99989915,1.6096751584589584,7.740247793408836,AGN,bcu,4FGL J2001.9-5737,PowerLaw,0.08760023,0.3002098,,1RXS J200205.7-573644,0.99888635,0.91303796,0
323.83316,-31.25267,-22.452565403190484,1.712429,0.1754323,0.0394651,0.51225066,0.98754126,-0.6543349,4.333951E-4,-0.23638642,-0.19799848,-0.5639815,0.029627148,2.2161533819500194,8.896204804156215,AGN,bcu,4FGL J2002.4-7119,PowerLaw,0.0819006,0.26756072,,SUMSS J200227-711940,0.0,0.9659677,0
96.194885,16.44337,-23.24911496905424,1.5882168,0.28247163,0.2524362,2.05977,-0.99971396,0.88382316,0.001301367,0.99868405,-0.11730883,-0.5070865,0.04132233,1.4452213488511931,9.284590705424627,AGN,bcu,4FGL J2002.6+6302,PowerLaw,0.16868143,0.6005025,3FGL J2002.7+6303,1RXS J200245.4+630226,0.9987795,0.9588295,0
102.86715,19.436934,-21.419344552568113,1.8123183,0.12944138,0.20643695,3.5627685,-0.9604884,0.8381742,5.761871E-4,-0.2338893,-0.19817631,-0.47707644,-0.6195796,3.615370767356225,8.389924660353948,AGN,bll,4FGL J2005.1+7003,LogParabola,0.0751896,0.17751567,3FGL J2004.8+7003,1RXS J200504.0+700445,0.99932045,0.9334169,0
23.882057,-24.280762,-21.96188596040946,2.4369767,0.12033749,0.0038067324,0.073100396,-0.65105253,-0.66978335,4.385257E-4,-0.76953673,-0.57328373,-0.8912664,0.3450014,2.660624747838698,7.118264957964459,AGN,fsrq,4FGL J2005.2-1822,PowerLaw,0.05625887,0.13342826,,PKS 2002-185,0.9996861,0.98617756,0
110.47017,22.733353,-19.786876727606128,2.230066,0.03344846,0.064529285,4.1308117,-0.28740925,-0.5279323,3.6890508E-4,-0.6152021,-0.5511989,-0.7594995,-0.7800495,5.806676847634371,6.714742053451978,AGN,bll,4FGL J2005.5+7752,LogParabola,0.0165482,0.048385102,3FGL J2005.2+7752,S5 2007+77,0.99995464,0.99619603,0
97.61063,16.77043,-21.623335659823613,2.3691006,0.17503934,0.29993752,3.3942416,0.7296195,-0.4366664,0.0030938587,-0.64821196,-0.5690728,-0.93215084,-0.99931264,3.622795244386093,7.263972158025162,AGN,fsrq,4FGL J2005.8+6424,LogParabola,0.12495236,0.35265493,,87GB 200541.3+641601,0.98748183,0.91422397,0
19.00372,-26.137108,-20.62405781996556,2.4629374,0.063574724,0.10251759,2.773128,-0.34176114,-0.5206316,0.0012330915,-0.71793497,-0.7258936,-0.69476515,-0.99974644,5.479867230298094,6.358234633196399,AGN,fsrq,4FGL J2005.9-2309,LogParabola,0.03743997,0.105311096,3FGL J2006.0-2311,TXS 2002-233,0.99953336,0.95035326,0
68.685074,-0.5386672,-20.285296585344774,2.4235132,0.14016572,0.37737614,4.6242595,-0.99999183,0.99989456,0.0025226194,-0.45034415,-0.6793222,-0.8939375,-0.99999976,0.8901662302857525,7.571612156251469,PSR,PSR,4FGL J2006.2+3102,PLSuperExpCutoff,0.05287018,0.3352024,,PSR J2006+3102,1.0,0.0,4
43.38119,-15.774228,-21.440861844262827,2.039912,0.18856443,0.44163343,4.427508,0.98391646,0.7648737,0.0027752954,-0.16485831,-0.35458916,-0.8395325,-0.6494299,0.9595328606910455,7.834744576563416,PSR,PSR,4FGL J2006.4+0147,PLSuperExpCutoff,0.14724317,0.4283449,3FGL J2006.6+0150,PSR J2006+0148,1.0,0.0,0
99.267555,17.45159,-22.037463279081265,2.5457623,0.19414039,0.3048735,2.74109,-0.12874661,-0.77548534,0.0075427005,-0.7726344,-0.77081364,-0.9999903,0.9880761,2.4200395020674823,7.234933747736954,AGN,fsrq,4FGL J2007.2+6607,PowerLaw,0.16886732,0.6788919,3FGL J2007.3+6605,TXS 2007+659,0.9967699,0.9579735,0
27.911482,-23.22459,-21.868723930309606,2.5800152,0.24923648,0.87670356,5.209079,-0.550984,-0.43170065,0.017285865,-0.71767616,-0.9999998,0.9999915,-0.9999536,1.7359797627283577,6.530979663336402,AGN,bcu,4FGL J2007.2-1433,LogParabola,0.29208305,1.0879433,,NVSS J200711-143205,,0.0,0
316.70068,-30.525288,-21.487676806379294,2.428014,0.19523366,0.35887146,3.4924388,0.45320258,-0.34008202,0.0041421554,-0.5380885,-0.75421363,-0.999991,0.65905076,4.125216893003223,6.9319477665308264,AGN,bcu,4FGL J2007.3-7728,LogParabola,0.13957593,0.40692842,3FGL J2007.7-7728,PKS 2000-776,0.99622357,0.93058777,0
355.38107,-31.846054,-21.131519018192826,2.5983,0.090352274,0.18396299,3.4277518,-0.45104548,-0.5493005,0.003179694,-0.74352205,-0.84479225,-0.9007075,-0.9984018,4.110592787797806,6.19774796175121,AGN,nlsy1,4FGL J2007.9-4432,LogParabola,0.06113378,0.2096964,3FGL J2007.8-4429,PKS 2004-447,0.9953642,0.9532593,0
350.38138,-32.60257,-19.70375724834809,1.8300068,0.02928173,0.029528588,1.8828437,0.5912704,-0.45175743,1.0940933E-4,-0.42975456,-0.35760704,-0.5629769,-0.23723203,4.905854896234201,7.782308055305116,AGN,BLL,4FGL J2009.4-4849,PowerLaw,0.012537706,0.03818774,3FGL J2009.3-4849,PKS 2005-489,1.0,0.9980927,0
73.05502,1.3593975,-21.286543676338475,2.21953,0.27781272,0.08800569,0.6564399,-0.8001725,0.999979,0.0014474147,-0.79410046,-0.4044192,-0.7052737,-0.5222669,2.6257248987166197,8.393581577551581,AGN,bcu,4FGL J2009.9+3544,PowerLaw,0.15556929,0.20203188,,B2 2008+35,0.99346846,0.94501716,0
48.906193,-13.74509,-22.087344578107075,2.7949698,0.13835822,0.07006256,0.9084765,-0.57475513,-0.7287211,0.0037596447,-0.7488184,-0.7869771,-0.999701,-0.2879073,2.1290891454838925,6.236631786746951,AGN,fsrq,4FGL J2010.0+0726,PowerLaw,0.08527677,0.27221677,,TXS 2007+073,0.9981648,0.89586616,0
105.36082,20.167343,-20.18855064518066,2.2920136,0.053515553,0.1517342,5.817811,-0.32562163,-0.52315015,8.094984E-4,-0.5948248,-0.6535289,-0.74186367,-0.99984896,4.155094896590579,6.967526454363805,AGN,bll,4FGL J2010.0+7229,LogParabola,0.030801285,0.092822045,3FGL J2010.3+7228,4C +72.28,0.99974734,0.9894054,0
27.15518,-24.688246,-22.352850694429076,2.8420753,0.27165726,0.34749064,2.4824235,-0.19844045,-0.6572513,0.010312798,-0.8082699,-0.99494904,-0.9963116,-0.41000128,3.0686481168929163,6.3148402364020315,AGN,fsrq,4FGL J2011.6-1546,PowerLaw,0.20700511,0.5231213,,PKS 2008-159,0.9840384,0.9994504,272
82.31599,6.86323,-19.451705275185248,2.0719688,0.050922517,0.13864526,5.716211,0.17996836,-0.31567523,4.103755E-4,-0.40217215,-0.4786496,-0.6720675,-0.63318175,5.442821293400102,7.496891421818073,AGN,bll,4FGL J2012.0+4629,LogParabola,0.025710428,0.07526599,3FGL J2012.0+4629,7C 2010+4619,0.99997216,0.99606663,0
26.204094,-25.213833,-21.4467002441554,2.6970403,0.12336427,0.37375572,5.2895703,0.0025965453,-0.57765967,0.005988372,-0.77209044,-0.870749,-0.99995905,0.7143126,4.619198900535997,6.532195417950943,AGN,bll,4FGL J2012.2-1646,LogParabola,0.103107534,0.3304186,3FGL J2012.1-1643,PMN J2012-1646,0.9920507,0.9110585,0
3.9638789,-31.544271,-22.156737821212438,2.3561306,0.18071103,0.075973496,0.6855346,0.9994882,-0.17468701,0.0025976386,-0.670432,-0.7078599,-0.5780426,-0.9999979,2.3986608668301947,7.132728834816186,AGN,bcu,4FGL J2013.0-3717,PowerLaw,0.11301895,0.33132437,,AT20G J201248-371941,0.987827,0.0,0
41.9944,-18.749844,-21.433897028917013,1.9422597,0.10276592,0.022409072,0.5104024,0.9963835,-0.2606765,2.6826872E-4,-0.5162785,-0.36874023,-0.71183336,-0.24634288,2.955800713631754,8.230633608737026,AGN,bll,4FGL J2014.3-0047,PowerLaw,0.043764163,0.12678604,3FGL J2014.3-0047,PMN J2014-0047,0.9993893,0.92201185,0
48.928013,-15.037339,-21.5826637476402,1.9198711,0.11636901,0.012546489,0.25895074,0.99592954,-0.6784113,4.587762E-4,-0.48337942,-0.54853696,-0.20928875,-0.6187793,1.4956449470024766,8.454717756651691,AGN,bll,4FGL J2014.5+0648,PowerLaw,0.048022397,0.20712315,3FGL J2014.5+0648,NVSS J201431+064849,0.9998176,0.94422287,0
57.34725,-10.149559,-21.59784127216061,2.3081703,0.09980969,-0.014854387,0.3357281,0.99646324,-0.5907055,4.4626446E-4,-0.68404067,-0.63185585,-0.47499385,-0.31574473,2.0154666103732475,7.389710453137542,AGN,bcu,4FGL J2015.0+1621,PowerLaw,0.042011064,0.13161522,3FGL J2014.9+1623,4C +16.67,0.9992677,0.9819777,0
41.32359,-19.329098,-20.374225093216815,2.237225,0.05588334,0.10584221,3.6122644,0.9999881,-0.4178893,8.150046E-4,-0.5908912,-0.6708377,-0.60241586,-0.89126146,2.2092407626151678,7.031243608453985,AGN,bll,4FGL J2015.2-0137,LogParabola,0.033967238,0.10028262,3FGL J2015.2-0138,PKS 2012-017,0.99994904,0.9925955,0
28.785467,-25.008188,-22.50378015042426,2.2175014,0.18342744,-0.0010690956,0.059869472,0.99999714,0.9998729,8.508309E-4,-0.64623386,-0.9999994,0.9999964,-1.0,3.024329550700791,7.850693822992819,AGN,bll,4FGL J2015.3-1432,PowerLaw,0.072283246,0.26860318,3FGL J2015.3-1431,NVSS J201525-143202,0.9983165,0.8925777,0
99.534424,16.642086,-22.249078715342154,2.58996,0.29467618,0.41595775,2.8176427,-0.9986633,0.98677707,0.012498603,-0.81472427,-0.74472517,-0.99986005,-0.36789253,2.167144202832078,7.048527754075337,AGN,fsrq,4FGL J2015.4+6556,PowerLaw,0.26226947,0.87631077,,S4 2015+65,0.9888935,0.9336544,16
74.87052,1.2048105,-18.601146653128446,2.4503186,0.04335457,0.17963772,8.5059185,0.1417059,-0.5517743,0.0010707385,-0.4752167,-0.7251271,-0.8362021,-0.96054065,4.676234935125464,7.674297334645385,AGN,FSRQ,4FGL J2015.5+3710,LogParabola,0.028442135,0.11703254,3FGL J2015.6+3709,MG2 J201534+3710,1.0,0.9780833,258
34.359676,-22.966846,-20.56555332703568,1.9751874,0.057841096,0.05036657,1.8025411,0.99171686,-0.4436042,3.8156213E-4,-0.4922932,-0.52151984,-0.42684594,-0.7066463,3.438413640158401,7.71156679504789,AGN,bll,4FGL J2016.3-0903,PowerLaw,0.028291695,0.089704044,3FGL J2016.4-0905,PMN J2016-0903,0.9999311,0.9642704,0
19.509174,-28.526245,-21.94506750975328,2.2501824,0.21259129,0.38990265,2.7201827,-0.77601177,-0.5839969,0.0043467274,-0.36744526,-0.5166111,-0.89580345,-0.4142131,1.922363041679497,7.458783787259326,AGN,bcu,4FGL J2016.3-2331,PowerLaw,0.18681715,0.53143716,,1RXS J201604.8-233049,0.0,0.8584646,0
48.62242,-16.033682,-18.904581854633793,1.9726006,0.04499954,0.4063604,19.335428,0.99896216,-0.11593336,7.465482E-4,-0.25438008,-0.47034213,-0.8758882,-0.9999961,2.3669638609237547,7.4434798160082725,PSR,PSR,4FGL J2017.4+0602,PLSuperExpCutoff,0.03421724,0.099077486,3FGL J2017.3+0602,PSR J2017+0603,1.0,0.0,0
3.4738622,-32.54036,-22.52861408769128,2.0964503,0.3447204,0.23142634,1.6135408,0.9703117,0.99997634,0.0031729648,-0.54461753,-0.5831123,-0.3995548,-0.9996888,2.868567355995689,7.88281385109671,AGN,bll,4FGL J2017.5-3753,PowerLaw,0.20550913,0.64598274,,PKS 2014-380,0.999748,0.94978404,0
359.56174,-33.107094,-22.04896548303981,2.0273662,0.19164684,0.13419989,1.4784895,0.8068019,-0.41139922,0.0012718544,-0.2188607,-0.508209,-0.5617631,-0.7574689,2.539266129524588,7.892708827881262,AGN,bcu,4FGL J2017.5-4113,PowerLaw,0.10459155,0.31332943,3FGL J2017.6-4110,SUMSS J201729-411516,0.9998856,0.95985913,0
27.348438,-26.206387,-20.81044991699649,2.2333245,0.09782559,0.20115432,3.640698,0.9888666,-0.3816751,0.0018944556,-0.4982824,-0.5274733,-0.9077736,-0.5950518,2.076902560791341,7.145148499793232,PSR,PSR,4FGL J2017.7-1612,PLSuperExpCutoff,0.055336133,0.23076616,3FGL J2017.6-1616,PSR J2017-1614,1.0,0.0,0
74.51801,0.3891133,-18.396629995975214,2.503662,0.05289702,0.53760695,15.267328,-0.37635088,-0.2622718,0.0014826887,-0.5095814,-0.7819879,-0.96741176,-0.9990193,2.0028189642621235,7.36646347938588,PSR,PSR,4FGL J2017.9+3625,PLSuperExpCutoff,0.03560696,0.15943314,3FGL J2017.9+3627,PSR J2017+3625,1.0,0.0,256
76.60467,1.667019,-20.49894180027641,2.1157994,0.14770214,0.31500113,3.4407516,-0.95393515,-0.38873464,0.0016504342,-0.21520318,-0.23352239,-0.62224203,-0.94116867,1.884561000278983,8.244446810809727,AGN,bcu,4FGL J2018.5+3852,LogParabola,0.11828673,0.40467432,3FGL J2018.5+3851,TXS 2016+386,0.99760294,0.95101047,4
75.229065,0.10907894,-16.428927226675263,2.3133342,0.012507952,0.31791133,48.564304,0.045351036,-0.2918034,2.7715633E-4,-0.54175496,-0.7021408,-0.91212356,-0.9551831,0.8050564856087625,7.149289794998913,PSR,PSR,4FGL J2021.1+3651,PLSuperExpCutoff,0.009560747,0.028871149,3FGL J2021.1+3651,PSR J2021+3651,1.0,0.99502355,256
78.2284,2.0817847,-16.012105546504035,2.34228,0.01309213,0.39655995,53.30823,0.6500425,-0.06081198,2.7537983E-4,-0.55635506,-0.75691366,-0.96349525,-0.99920136,5.307061072154374,7.710405084807221,PSR,PSR,4FGL J2021.5+4026,PLSuperExpCutoff,0.010732515,0.025388977,3FGL J2021.5+4026,PSR J2021+4026,1.0,0.98039234,0
49.62446,-16.781029,-21.412921059072044,2.057892,0.149904,0.15755455,2.3627794,0.983634,0.43815988,0.0012327427,-0.45660806,-0.42977786,-0.8100217,-0.50502306,2.655901781313575,7.914079968576259,AGN,bll,4FGL J2021.9+0629,PowerLaw,0.08351128,0.26373956,3FGL J2021.9+0630,PMN J2021+0628,0.9996467,0.89861494,0
