Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC_FHL,CLASS1,CLASS2,ASSOC1,ASSOC2,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_P,NN_P,LR_P,RF_P
4FGL J1829.4-1256,18.92004,-1.0873206,-19.893344888204297,2.5789678,0.29047573,0.98548275,4.486926,0.64966756,0.33275884,0.0071855183,-0.108768046,-0.7771043,-0.9997656,0.9935741,1.879891520473377,7.773550629630298,LogParabola,,0.8015064,3FGL J1829.7-1304,,spp,,SNR G018.9-01.1,,0.8,0.0,2048,0.23570690589267163,0.7642930941073108,0.06648619946553928,0.9335138005344589,0.018128972032408878,0.9818710279675916,0.3671934657139887,0.6328065342860111,0.0,0.0,0.0,0.0
4FGL J1829.5+4845,77.24787,23.498205,-20.362941700992845,2.43234,0.03508377,0.053189088,2.378592,-0.1771542,-0.61127377,6.2473357E-4,-0.7329549,-0.6139088,-0.827324,-0.46209383,4.202350843856326,6.560421428015053,PowerLaw,0.021027558,0.05933109,3FGL J1829.6+4844,3FHL J1829.4+4845,css,,3C 380,,0.99849766,0.9982551,0,0.9996044174639507,0.0003955825360622135,0.9989857327688036,0.001014267231196068,0.9984033599212546,0.001596640078745376,0.9964609036609026,0.003539096339097184,0.0,0.0,0.0,0.0
4FGL J1830.2-1005,21.543468,0.053399626,-19.465344440691805,2.7027261,0.1888981,0.40460998,5.034991,0.44565532,-0.5864415,0.0030538898,-0.75968826,-0.8966168,-0.71861404,-0.9996682,1.39757528204699,7.241555806908866,LogParabola,0.1341938,0.36258376,1FGL J1829.6-1006c,,spp,,SNR G021.5-00.1,,0.8,0.0,20,0.03788431460637528,0.9621156853936326,0.05986139290625213,0.940138607093749,0.026937210093814626,0.9730627899061853,0.409677629822988,0.5903223701770123,0.0,0.0,0.0,0.0
4FGL J1832.3-1433,17.824179,-2.4668818,-21.446845359911794,2.2939763,0.348921,0.5249931,2.6132326,-0.98969346,-0.81821144,0.005815474,0.97260004,-0.77912384,-0.45552474,-0.99977344,1.4267573663454762,7.797195130881543,PowerLaw,0.30366874,0.9042334,,,spp,,SNR G017.8-02.6,,0.8,0.0,10,0.9511901942404466,0.048809805759537556,0.8563669378605243,0.14363306213947513,0.931745753927607,0.068254246072393,0.9257891996697716,0.07421080033022824,0.0,0.0,0.0,0.0
4FGL J1832.9-0913,22.617668,-0.13872088,-19.473390103799126,2.5690086,0.317396,0.5699241,4.8003707,-0.1309413,0.023676775,0.003415938,-0.46203974,-0.76039344,-0.8943026,-0.9758332,2.5426587968443535,7.536737095439431,LogParabola,0.2866839,0.44685838,,,spp,,SNR G022.7-00.2,,0.8,0.0,282,0.011342809483487794,0.988657190516506,0.28104234842786663,0.7189576515721341,0.08224894279933886,0.9177510572006615,0.3264508733641577,0.6735491266358412,0.0,0.0,0.0,0.0
4FGL J1834.1-0706e,24.634247,0.5853185,-18.829486675672584,2.096681,0.054929182,0.072494075,2.5074527,-0.952341,0.3801468,1.9469597E-4,-0.41392413,-0.49293718,-0.62768024,-0.56613886,1.8550176978360502,8.68213600892255,PowerLaw,0.03197567,0.071568385,3FGL J1833.9-0711,,SNR,,SNR G024.7+00.6,,,,0,0.9700491754727851,0.029950824527229202,0.6814307416428328,0.3185692583571678,0.2886196136987939,0.7113803863012066,0.8788169143097364,0.12118308569026418,0.0,0.0,0.0,0.0
4FGL J1834.5-0846e,23.201801,-0.27995965,-18.48825291764544,2.108636,0.04828826,0.040332522,1.5617392,-0.24140675,-0.48265028,1.0612266E-4,-0.47995746,-0.4716181,-0.67177415,-0.34818137,1.1581121392408729,8.677470652700007,PowerLaw,0.025065983,0.054993976,3FGL J1834.5-0841,3FHL J1834.5-0846e,spp,,W 41,,,,4,0.9762864545053919,0.02371354549458973,0.6779124658175685,0.3220875341824321,0.09880349016706338,0.901196509832936,0.8667058659019299,0.1332941340980706,0.0,0.0,0.0,0.0
4FGL J1835.7-3258,1.551928,-11.368054,-20.99826195808082,2.3110623,0.14242405,0.40065324,5.1562657,0.99971724,-0.26428878,0.0035140114,-0.5984373,-0.59127814,-0.9348685,-0.999827,2.062031442660291,7.210274213820182,LogParabola,0.115268186,0.3577329,3FGL J1835.7-3258,,glc,,NGC 6652,,0.9859434,0.9946739,0,0.3203298333591138,0.6796701666408953,0.3493697897878598,0.6506302102121412,0.3626806441383918,0.6373193558616079,0.41090988602813966,0.5890901139718603,0.0,0.0,0.0,0.0
4FGL J1836.1+1143,41.723255,8.680411,-22.009970314985942,2.269788,0.22303991,0.19563892,1.934935,-0.8043958,0.9992293,0.0033259692,-0.34206694,-0.75126934,-0.38058326,-0.9998162,1.566954788062862,7.8504341997784595,PowerLaw,0.13257277,0.50510716,,,unk,,87GB 183342.2+114143,,0.0,0.85562813,0,0.9967952997719461,0.0032047002280753915,0.9492278737456826,0.05077212625431778,0.98367248272389,0.01632751727610977,0.9833371946240274,0.016662805375972024,0.0,0.0,0.0,0.0
4FGL J1836.5-0651e,25.13044,0.15830411,-17.745869855949913,2.043117,0.027287005,0.028019024,2.099843,-0.5387433,0.7417679,7.554054E-5,-0.52228826,-0.5596157,-0.5449711,-0.4607611,2.2143931682468594,8.622408696560548,PowerLaw,0.011981775,0.035218675,3FGL J1836.5-0655e,3FHL J1836.5-0651e,pwn,,HESS J1837-069,,,,0,0.985876780857462,0.014123219142524646,0.8095595443592782,0.1904404556407216,0.280797634962371,0.7192023650376286,0.901326872428677,0.09867312757132317,0.0,0.0,0.0,0.0
4FGL J1836.8-0727,24.645378,-0.17679332,-19.22498152135125,2.5332487,0.1962777,0.5522293,5.7616568,-0.6286054,0.8416255,0.006970278,-0.5521686,-0.8596684,-0.8364845,-0.99985605,1.711224889040191,7.352125601761221,LogParabola,0.1084292,0.7574584,0FGL J1836.1-0727,,unk,,NVSS J183652-072453,,0.0,0.9848152,18,0.1506656792740364,0.8493343207259485,0.0441301864939401,0.9558698135060592,0.020660115487817123,0.9793398845121837,0.2721230650594129,0.7278769349405874,0.0,0.0,0.0,0.0
4FGL J1837.6-2904,5.3210583,-10.067819,-21.527804506460228,2.5208619,0.18391003,0.38173035,2.8993058,-0.6566605,-0.48382014,0.008115632,-0.67342395,-0.7926745,-0.60482603,-0.9999901,3.1719160196340663,6.912549169903315,PowerLaw,0.18849948,0.59597975,,,NOV,,V5668 Sgr,,1.0,0.0,0,0.9948777012827963,0.00512229871721901,0.9746517630897891,0.02534823691020907,0.993461738034388,0.006538261965611529,0.9349645703425951,0.06503542965740515,0.0,0.0,0.0,0.0
4FGL J1838.3-2148,11.986076,-7.029828,-21.889147352015804,2.2605777,0.42555377,0.6645512,2.1102123,0.30229315,0.9989661,0.0043921354,-0.7557115,-0.26764655,-0.74746513,-0.99936056,0.901441996476843,7.78185891834694,PowerLaw,0.39998212,0.78811187,,,unk,,1RXS J183818.2-214857,,0.0,0.9040122,0,0.9937858521436733,0.006214147856333113,0.6155977028024062,0.38440229719759417,0.5194643109332973,0.48053568906670246,0.9073771726225321,0.09262282737746787,0.0,0.0,0.0,0.0
4FGL J1838.9-0704e,25.226177,-0.46483928,-19.0381957566506,1.833393,0.055665515,0.038128026,1.5913136,-0.892772,0.96677554,1.2545534E-4,-0.22046019,-0.4605614,-0.45126057,-0.2746111,2.7900448317857536,9.36920819428661,PowerLaw,0.024937488,0.09245148,3FGL J1838.9-0646,3FHL J1838.9-0704e,pwn,,HESS J1837-069,,,,4,0.8173061196368783,0.1826938803631322,0.9826780990693931,0.017321900930606204,0.8616826665997671,0.13831733340023356,0.9220210763095823,0.07797892369041633,0.0,0.0,0.0,0.0
4FGL J1839.4-0553,26.32505,-0.026368028,-17.95436811042522,2.4299421,0.06091749,0.31229904,11.871568,-0.8454336,0.91770536,0.002421146,-0.5916272,-0.68802565,-0.8696373,-0.99991935,2.7782777463992128,7.912099268233339,LogParabola,0.04427921,0.32814872,3FGL J1839.3-0552,3FHL J1839.4-0553,unk,,NVSS J183922-055321,HESS J1841-055 field,0.0,0.8220161,0,0.009666380467677994,0.990333619532301,0.010888706246739073,0.9891112937532607,0.0009188446277659894,0.9990811553722349,0.10477725126337917,0.8952227487366211,0.0,0.0,0.0,0.0
4FGL J1840.0-0341,28.347155,0.8545046,-19.902220775754405,2.5856245,0.249,0.73749864,5.342411,-0.998821,0.9990065,0.008714972,-0.39788783,-0.67581844,-0.9991953,-0.9871639,1.0987907687824738,7.451222462967858,LogParabola,0.2480755,1.174045,2FGL J1839.7-0334c,,spp,,SNR G028.8+01.5,,0.8,0.0,0,0.031781682353570644,0.9682183176464378,0.026758616090485507,0.9732413839095141,0.007585245574338897,0.9924147544256613,0.29267026611842173,0.7073297338815779,0.0,0.0,0.0,0.0
4FGL J1840.0-0411,27.901451,0.61558646,-19.766922073784762,2.3531704,0.1513206,0.35685864,3.5967634,-0.68915856,0.98744285,0.0024762517,-0.23195247,-0.61699045,-0.89844704,-0.5802455,1.1976813825222385,8.042894591976573,LogParabola,0.08813652,0.41406,3FGL J1840.1-0412,,spp,,SNR G027.8+00.6,,0.8,0.0,0,0.00388159560213441,0.9961184043978623,0.1482564323160616,0.8517435676839379,0.05055853465931603,0.9494414653406852,0.2934763258348536,0.706523674165148,0.0,0.0,0.0,0.0
4FGL J1840.8-0453e,27.373135,0.12153206,-18.461926943408436,2.3664339,0.08623647,0.26988924,5.6575603,0.68965244,-0.25555003,0.0036680147,-0.5190672,-0.77445716,-0.7697265,-0.64078647,1.9420096534433664,7.7563657061479825,LogParabola,0.07601955,0.38718772,2FGL J1841.2-0459c,,spp,,Kes 73,,,,4,0.43384440730568397,0.5661555926943213,0.059195936641982916,0.9408040633580158,0.01948571748722878,0.9805142825127701,0.36477517485810423,0.6352248251418959,0.0,0.0,0.0,0.0
4FGL J1840.9-0532e,26.795483,-0.19833581,-18.258643684587675,1.961215,0.038116623,0.012290759,0.71750176,0.93098795,-0.39149058,6.5821565E-5,-0.38083228,-0.4779942,-0.6294102,-0.3252425,1.749530103297506,9.060567047534269,PowerLaw,0.015932506,0.04842581,3FGL J1840.9-0532e,3FHL J1840.9-0532e,PWN,,HESS J1841-055,,,,4,0.16457090065878796,0.835429099341219,0.8881849877971671,0.11181501220283306,0.17133332458770337,0.8286666754122959,0.8884433672128141,0.11155663278718643,0.0,0.0,0.0,0.0
4FGL J1842.2-0751,24.902767,-1.5523806,-21.04549589015831,2.366197,0.24011016,0.26193756,1.0749577,-0.98475474,0.95597017,0.0012428514,-0.10357858,-0.7300404,-0.88327366,0.02105992,1.036308292366955,8.011033730824966,PowerLaw,0.114657916,0.13990879,,,spp,,SNR G025.1-02.3,,0.8,0.0,9,0.5243080262811164,0.47569197371888383,0.874058566320581,0.1259414336794198,0.5914280261986952,0.40857197380130533,0.8066683161476385,0.1933316838523614,0.0,0.0,0.0,0.0
4FGL J1842.5-0359c,28.36988,0.15543346,-19.313203021269224,2.5759287,0.1630138,0.4422847,5.6852655,-0.39067805,-0.5653781,0.0048518134,-0.6663473,-0.8143883,-0.99999404,0.9995903,1.8407235805732622,7.224021892829685,LogParabola,0.1181776,0.43719107,3FGL J1843.0-0359c,,unk,,NVSS J184240-035858,,0.0,0.8185485,54,0.1531833166133371,0.8468166833866659,0.04194610842410844,0.9580538915758923,0.05256428322295782,0.947435716777042,0.28414298321128334,0.7158570167887167,0.0,0.0,0.0,0.0
4FGL J1844.4-0306,29.365255,0.12646636,-19.038387893225128,2.6041164,0.1219259,0.3102139,6.5230923,6.2992156E-4,-0.48888838,0.0027605325,-0.68795514,-0.80272126,-0.9249118,-0.9967867,1.7436464348586431,7.372505005620866,LogParabola,0.07199631,0.24466985,1FGL J1844.3-0309c,,unk,,NVSS J184431-030716,,0.0,0.94472617,6,0.0001294132334798137,0.9998705867665195,0.02630669493899948,0.973693305061,0.009374664916055498,0.9906253350839463,0.1056395132254927,0.8943604867745071,0.0,0.0,0.0,0.0
4FGL J1845.8-0831,24.70631,-2.6309984,-20.357353936679345,2.4219985,0.1483403,0.3776232,4.2362566,-0.40122148,-0.6157008,0.002655408,-0.46351013,-0.71948767,-0.8916897,-0.9998196,2.5435643954894376,7.30405471031559,LogParabola,0.1346479,0.3362007,1FGL J1846.0-0831,,spp,,SNR G025.1-02.3,,0.8,0.0,4,0.20521723191529917,0.7947827680847012,0.5211704661914051,0.47882953380859494,0.5829685248614517,0.4170314751385479,0.5771468407617618,0.4228531592382383,0.0,0.0,0.0,0.0
4FGL J1846.9-0227,30.234589,-0.11349406,-19.20471066652864,2.4712024,0.15582068,0.2809123,5.2379255,0.9747353,-0.24490513,0.003366188,-0.4475248,-0.7282429,-0.82489324,-0.9587123,1.9302740295790566,7.859346511546337,LogParabola,0.09568776,0.4420143,1FGL J1846.8-0233c,,unk,,TXS 1844-025,,0.0,0.97200656,262,0.004614738155012885,0.9953852618449683,0.09056952498095999,0.9094304750190403,0.023473424996004272,0.9765265750039954,0.27993502400010034,0.7200649759998995,0.0,0.0,0.0,0.0
4FGL J1848.6-0202,30.791918,-0.31746978,-19.615642758640405,2.507097,0.23331939,0.38574982,4.354284,-0.825923,0.9187938,0.006768293,-0.3273867,-0.793979,-0.8442651,-0.9999986,2.3116065670404433,7.516451801112331,LogParabola,0.07742375,0.73632556,,,unk,,NVSS J184840-020408,,0.0,0.83795184,282,0.4751719372758887,0.52482806272411,0.34966836182441735,0.6503316381755814,0.21685694236267242,0.7831430576373286,0.4268605170229203,0.5731394829770801,0.0,0.0,0.0,0.0
4FGL J1848.7-0129,31.296158,-0.09566215,-18.66933778051346,2.4463496,0.11872341,0.55526894,9.579384,-0.24635632,-0.5201313,0.0017963806,-0.27721736,-0.6147342,-0.991339,-0.9990859,1.8271841577380135,7.748684243799363,LogParabola,0.122947715,0.2744764,0FGL J1848.6-0138,,glc,,GLIMPSE C01,,0.9994186,0.8609442,4,2.7572255253516254e-05,0.9999724277447508,0.011121520013848758,0.9888784799861513,0.000737414895464927,0.9992625851045358,0.02165028160064885,0.9783497183993514,0.0,0.0,0.0,0.0
4FGL J1849.4-0056,31.86309,0.01805251,-18.74875621227899,2.3325887,0.06300458,0.16096832,5.614046,-0.99782634,0.9998163,7.432153E-4,-0.44320136,-0.62568086,-0.7264019,-0.7915775,2.5747167898313967,7.983803571281381,LogParabola,0.038763974,0.13487832,3FGL J1849.4-0057,3FHL J1849.4-0056,snr,,3C 391,,0.8,0.9606555,0,0.5785893135738055,0.4214106864261965,0.30010763208773006,0.6998923679122695,0.15453628223857216,0.8454637177614278,0.6603820442165805,0.33961795578342,0.0,0.0,0.0,0.0
4FGL J1850.3-0031,32.346855,-0.0046124286,-19.601242528211223,2.5132918,0.17935053,0.36653978,4.66255,-0.7140275,-0.5243398,0.0039363955,-0.6164201,-0.76544523,-0.9688104,-0.9985388,1.9611126020162457,7.547982210802814,LogParabola,0.13080472,0.46251604,3FGL J1850.5-0024,,spp,,SNR G032.4+00.1,,0.8,0.0,22,0.031131174051754796,0.9688688259482278,0.20323341165538744,0.796766588344612,0.06575635421153288,0.9342436457884677,0.27039422905045274,0.7296057709495483,0.0,0.0,0.0,0.0
4FGL J1852.4+0037e,33.60228,0.07321873,-18.426241971080263,2.2951386,0.1101127,0.2250498,5.0085287,0.58544904,-0.4006534,0.0040012514,-0.52210367,-0.8045932,-0.74318373,-0.6353609,2.6836224189985023,7.631182749021919,LogParabola,0.07297023,0.37590504,2FGL J1852.7+0047c,,spp,,Kes 79,,,,5,0.9802326255860337,0.019767374413982918,0.3575879925725408,0.6424120074274592,0.1520870842032855,0.8479129157967159,0.5950479890270766,0.4049520109729231,0.0,0.0,0.0,0.0
4FGL J1855.1-2243,12.85787,-10.909232,-21.575631594713307,2.324014,0.19128834,0.31380624,2.7906685,0.31780416,0.46605667,0.0032181789,-0.54286134,-0.515617,-0.8407008,-0.9662636,1.8744123485816013,7.553389851450246,PowerLaw,0.15908493,0.4241323,3FGL J1855.1-2243,,glc,,NGC 6717,,0.9929961,0.0,0,0.7967432739044032,0.20325672609561674,0.8240110151611928,0.1759889848388066,0.8066651427148048,0.19333485728519603,0.8861844869312758,0.11381551306872352,0.0,0.0,0.0,0.0
4FGL J1855.9+0121e,34.65336,-0.38800415,-16.449404979682207,2.3412254,0.022632916,0.23925859,28.918505,0.91766196,-0.10877712,4.9649284E-4,-0.57844347,-0.6842616,-0.86465746,-0.7938796,1.634577954031419,7.803110912957274,LogParabola,0.010943414,0.05784219,3FGL J1855.9+0121e,1FHL J1855.9+0121e,SNR,,W 44,,,,0,0.00013092107476631032,0.9998690789252509,0.005504179462639844,0.9944958205373601,3.860436574298909e-09,0.9999999961395648,0.036257785460732696,0.9637422145392668,0.0,0.0,0.0,0.0
4FGL J1856.2+0749,40.45647,2.4952362,-20.24547991566722,2.5792994,0.23040049,0.34919915,5.0798407,0.9819766,-0.42528582,0.0094923,-0.81226486,-0.62912035,-0.934021,-0.999761,2.1843909988389663,6.9395977822718935,LogParabola,0.10661951,0.58322847,3FGL J1855.6+0753,,unk,,NVSS J185612+075340,,0.0,0.9798518,2,0.36835664978203486,0.6316433502179625,0.15439589362178366,0.8456041063782168,0.21262875003109186,0.7873712499689084,0.534101325357326,0.46589867464267437,0.0,0.0,0.0,0.0
4FGL J1857.6+0212,35.603165,-0.38292584,-18.873524120814086,2.517188,0.11425688,0.46450043,9.143361,-0.31730685,-0.6422936,0.0013536271,-0.43377024,-0.83644146,-0.9995336,-0.9961729,1.550992545642234,7.40822615693025,LogParabola,0.087793715,0.1602292,2FGL J1857.6+0211,,spp,,SNR G035.6-00.4,HESS J1857+026 field,0.8,0.0,16,5.049133510992565e-05,0.9999495086649117,0.011755155831660298,0.9882448441683401,0.0011348237700424244,0.998865176229956,0.025459448543637797,0.974540551456362,0.0,0.0,0.0,0.0
4FGL J1857.7+0246e,36.125298,-0.14840907,-18.446304322601414,2.2083545,0.07269097,0.022517512,1.1374176,0.7014059,0.9869604,9.770892E-5,-0.71879673,-0.6691324,-0.57028615,-0.3430539,1.4397481817129822,8.450457356618877,PowerLaw,0.023315798,0.049257066,,3FHL J1857.7+0246e,PWN,,HESS J1857+026,,,,4,0.9647368220516971,0.03526317794828848,0.7189175354438957,0.28108246455610586,0.15751750744574122,0.842482492554258,0.8123683467257519,0.18763165327424797,0.0,0.0,0.0,0.0
4FGL J1858.3+0209,35.630997,-0.54554856,-20.681746321098114,2.1015391,0.1971208,0.07145917,0.9805729,-0.99861777,0.9886567,2.477876E-4,0.9161342,-0.26471823,-0.6726607,-0.9840259,1.5955468829193855,9.20952003559228,PowerLaw,0.09316136,0.16712743,,,spp,,SNR G035.6-00.4,,0.8,0.0,16,0.988215820976307,0.011784179023675867,0.9506013568811064,0.049398643118893144,0.768253888664674,0.23174611133532513,0.9223548711471447,0.07764512885285556,0.0,0.0,0.0,0.0
4FGL J1903.8+0531,39.264397,-0.24464566,-19.444999257848803,2.4386773,0.15592921,0.2588987,4.722778,0.996002,-0.3252738,0.011143285,-0.7256963,-0.7618304,-0.70195115,-0.83844614,2.2916296671676246,7.717473694597942,LogParabola,0.08408697,1.0053058,,,spp,,SNR G039.2-00.3,,0.8,0.82073134,1,0.9004280434154471,0.09957195658454164,0.2806249825232835,0.7193750174767163,0.15215056772368765,0.8478494322763138,0.5699736157115779,0.430026384288422,0.0,0.0,0.0,0.0
4FGL J1906.2+0631,40.425236,-0.30215716,-20.01080685066724,2.4826512,0.29268947,0.7426504,5.308404,-0.64452255,-0.3864388,0.0048530786,-0.73411626,-0.9248598,-0.9998207,-0.943432,1.8139454469571614,6.946670753247076,LogParabola,0.1418925,0.37094504,,,spp,,SNR G040.5-00.5,,0.8,0.0,283,0.02064524521054419,0.9793547547894758,0.07791503118853225,0.9220849688114675,0.06323245548985328,0.9367675445101461,0.3674505957238714,0.6325494042761298,0.0,0.0,0.0,0.0
4FGL J1908.6+0915e,43.12494,0.43006942,-19.86050903468641,2.2256184,1.5774627,0.2739201,2.7536771,0.9999204,-0.5602434,0.004169684,-0.5896498,-0.71565026,-0.76007867,-0.0074527357,1.4380434139175038,8.417350203943766,PowerLaw,0.45272958,0.53303176,,,spp,,SNR G042.8+00.6,,,,20,0.1411892037512084,0.8588107962488019,0.6463444610059679,0.3536555389940326,0.218083666184075,0.7819163338159243,0.5906885566893231,0.409311443310677,0.0,0.0,0.0,0.0
4FGL J1910.8+2856,60.97564,8.901663,-21.819615582851792,1.8322247,0.1501008,0.08775271,1.3896129,0.99996483,-0.5021345,5.5658875E-4,-0.2652216,-0.34443226,-0.3757896,-0.35532004,2.9537611766410774,8.608703433320015,PowerLaw,0.069771305,0.23266846,3FGL J1910.8+2855,3FHL J1910.8+2856,unk,,NVSS J191052+285621,,0.0,0.98634267,0,0.9999037910298788,9.620897010205825e-05,0.9985126570007159,0.0014873429992838766,0.998594233358862,0.0014057666411381887,0.9990497379558247,0.0009502620441760685,0.0,0.0,0.0,0.0
4FGL J1910.8-6001,336.45322,-25.635866,-21.105953185707378,2.244721,0.17131959,0.6757729,6.58362,0.93496597,-0.21105684,0.0040273736,-0.30851907,-0.70346737,-0.999997,0.97023565,0.9963504881647578,7.134944634980088,LogParabola,0.16663776,0.38983995,3FGL J1910.7-6000,,glc,,NGC 6752,,0.9970464,1.0,0,0.32147150694794846,0.67852849305204,0.33309307881776035,0.6669069211822402,0.34158710190340735,0.6584128980965933,0.43279599630389876,0.5672040036961011,0.0,0.0,0.0,0.0
4FGL J1911.0+0905,43.251503,-0.17611393,-17.79837162637162,2.2313695,0.02768309,0.11380754,9.105523,0.9999484,0.38494897,2.4459467E-4,-0.5394276,-0.5993516,-0.7087577,-0.6071375,2.0661630851856154,8.153212050675947,LogParabola,0.014403493,0.048043057,3FGL J1910.9+0906,3FHL J1911.0+0905,snr,,W 49B,,0.8,0.0,258,0.04518918378857188,0.9548108162114218,0.014363537758351462,0.9856364622416479,0.002489194687092098,0.997510805312908,0.6424894150370997,0.35751058496290034,0.0,0.0,0.0,0.0
4FGL J1911.7+1014,44.345943,0.20756179,-20.102623132807086,2.3311677,0.34189925,0.44612455,4.3202753,0.9494161,-0.6873128,0.010513217,-0.7487012,-0.7546894,-0.9998456,0.98284847,1.819879522009446,7.475535929239605,LogParabola,0.14984536,0.90682334,,,unk,,NVSS J191157+100720,,0.0,0.8306856,29,0.06059714346137962,0.9394028565386343,0.13918465343856326,0.8608153465614382,0.1873415602921455,0.812658439707855,0.5065998125008992,0.49340018749910064,0.0,0.0,0.0,0.0
4FGL J1914.5+1107,45.44852,0.0044516693,-20.0619539160793,2.4534798,0.24517363,0.3631717,4.738274,0.99172664,-0.68394697,0.0068368525,-0.7105002,-0.64037323,-0.9910402,-0.99999934,1.5641907683583065,7.4527141195873625,LogParabola,0.11563252,0.7016756,,,unk,,IRAS 19117+1107,,0.0,0.99004805,2,0.054983286062061175,0.9450167139379184,0.08084611823152471,0.9191538817684747,0.043182998522026075,0.9568170014779738,0.38596301541499317,0.6140369845850069,0.0,0.0,0.0,0.0
4FGL J1916.3+1108,45.667995,-0.37323213,-19.76102055670241,2.417008,0.18688045,0.25159338,4.5570464,0.9985612,-0.15815559,0.006480446,-0.6353116,-0.8318021,-0.891069,-0.5210554,2.8801311871311763,7.717764626884915,LogParabola,0.08376511,0.71962816,3FGL J1915.9+1112,,spp,,SNR G045.7-00.4,,0.8,0.0,258,0.9376686762618958,0.062331323738078585,0.4588220396841284,0.5411779603158712,0.2902821768998396,0.7097178231001621,0.5796872862316427,0.4203127137683576,0.0,0.0,0.0,0.0
4FGL J1918.0+0331,39.113323,-4.294759,-21.964592923684076,1.788553,0.2640848,0.136627,1.3816961,0.9519353,-0.69526577,5.157481E-4,-0.31561923,-0.35864726,-0.35082194,-0.34643117,2.6704192829218094,9.107429741785666,PowerLaw,0.12991436,0.30059302,,3FHL J1917.9+0331,unk,,NVSS J191803+033032,,0.0,0.85367954,0,0.9995444352102549,0.00045556478976155687,0.9949439943942858,0.005056005605714081,0.9961782922100096,0.0038217077899888982,0.9962628911361656,0.0037371088638342848,0.0,0.0,0.0,0.0
4FGL J1918.1+1215,46.870567,-0.25388977,-20.02667039984792,2.5711217,0.24517001,0.5847157,5.99998,-0.61587894,-0.58210844,0.00977312,-0.52211076,-0.9433113,-0.9994403,-0.29916936,1.558584416147974,7.053737141831889,LogParabola,0.12090543,0.8762077,,,spp,,SNR G046.8-00.3,,0.8,0.9396809,5,0.14712364236507347,0.8528763576349462,0.03585271509867769,0.9641472849013225,0.0428336185739921,0.9571663814260071,0.3166391435921614,0.6833608564078388,0.0,0.0,0.0,0.0
4FGL J1920.8+0418,40.1409,-4.561067,-21.33110658283314,2.316384,0.18585725,0.22825618,2.577175,0.988232,-0.55750835,0.0025600323,-0.34653255,-0.6444578,-0.8517843,-0.9993049,1.9096430241694093,7.56627788792978,PowerLaw,0.10995019,0.41302142,,,unk,,TXS 1918+042,,0.0,0.832346,0,0.8824973217090575,0.11750267829091952,0.7410683889678754,0.2589316110321243,0.7861391180447764,0.21386088195522393,0.9093874249775239,0.09061257502247488,0.0,0.0,0.0,0.0
4FGL J1920.9+1408,48.85414,0.03690764,-19.584293714792974,2.5270927,0.1797039,0.258127,4.751167,-0.6740828,0.99277383,0.007418134,-0.7897947,-0.7545855,-0.8950955,-0.7651447,0.7341831185622903,7.5043479458753914,LogParabola,0.08112527,0.65154624,,,unk,,2MASS J19210164+141003,,0.0,0.86768186,4,0.1934305815807987,0.8065694184192219,0.035387145738009114,0.964612854261991,0.016556809250946693,0.9834431907490528,0.3568207751342339,0.643179224865766,0.0,0.0,0.0,0.0
4FGL J1923.2+1408e,49.1158,-0.4616019,-17.112067504560347,2.1920109,0.019389449,0.10724068,11.351094,0.9895504,-0.18286297,1.7857319E-4,-0.53073025,-0.5660771,-0.69100887,-0.644018,2.179043375247094,7.835781677741296,LogParabola,0.010484682,0.033562176,3FGL J1923.2+1408e,1FHL J1923.2+1408e,SNR,,W 51C,,,,4,0.136516787552996,0.8634832124470154,0.012157039236911305,0.9878429607630898,0.0009749209567094538,0.9990250790432899,0.6941100690622712,0.3058899309377289,0.0,0.0,0.0,0.0
4FGL J1925.1+1707,51.95362,0.54765576,-20.76029912867143,2.4699264,0.6023804,0.23597634,1.9288653,-0.5708466,0.9968787,0.005810352,-0.49862096,-0.7967877,-0.83771574,-0.5925933,1.256830484593922,8.253928103328956,PowerLaw,0.15976647,0.527691,,,unk,,MG2 J192501+1727,,0.0,0.8977321,24,0.4748229938710553,0.5251770061289458,0.628067355549706,0.37193264445029334,0.28597081423031395,0.7140291857696863,0.7976902860235148,0.20230971397648623,0.0,0.0,0.0,0.0
4FGL J1926.7+3027,63.926758,6.505592,-22.027460044854735,2.6274843,0.33189452,0.57126427,3.7278397,0.99998534,-0.5638876,0.010381298,-0.727938,-0.87285215,-1.0,0.9999949,1.241765365806176,6.651857620873778,LogParabola,0.279346,0.72170955,,,spp,,SNR G065.3+05.7,,0.8,0.0,1,0.9927443348051095,0.007255665194913224,0.1529729244367891,0.8470270755632108,0.6225410616945001,0.3774589383054993,0.8711077645747245,0.12889223542527575,0.0,0.0,0.0,0.0
