Source_Name,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Pivot_Energy),LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,ln(Variability_Index),HR12,HR23,HR34,HR45,HR56,HR67,Category_4FGL,Class_4FGL,ASSOC_FGL,ASSOC_FHL,ASSOC1,Flags
4FGL J0021.6-0855,100.40253,-70.47483,-26.968145590755864,-28.621634871470004,7.204111626508991,2.033371,0.3134893,0.2510766,1.7491624,2.3296629521503847,0.6856235,-0.54567516,-0.51450557,-0.69320935,-0.9999991,-0.9505655,AGN,bll,,,NVSS J002142-090044,0
4FGL J0021.9-5140,313.70114,-64.835396,-25.7366500229468,-28.413629779976613,7.4044962651976665,2.0532596,0.06357909,0.009565411,0.27326596,3.423728106210159,-0.1754339,-0.65062195,-0.47468945,-0.52435666,-0.48250508,-0.5607448,AGN,bll,3FGL J0022.1-5141,3FHL J0021.8-5140,1RXS J002159.2-514028,0
4FGL J0022.0+0006,107.20704,-61.85817,-27.089877089394,-28.49321692954629,9.561479837839443,1.5771286,0.12653372,-0.05945276,0.986753,2.2304156012086986,-0.9734493,0.99978817,-0.6355933,-0.61823356,-0.5032048,0.5276914,AGN,bll,,3FHL J0022.0+0006,RX J0022.0+0006,0
4FGL J0022.1-1854,82.08266,-79.37435,-25.62316016899819,-28.003520935488066,7.299793985074867,1.7678608,0.079492725,0.105158575,3.0920208,2.767403346755928,0.96767175,-0.46420455,-0.34427065,-0.37974286,-0.7357626,-0.28785,AGN,bll,3FGL J0022.1-1855,3FHL J0022.1-1855,1RXS J002209.2-185333,0
4FGL J0022.5+0608,110.012115,-56.01111,-24.621925237456402,-27.63293928577629,6.745742454158327,2.0705497,0.0402876,0.051376164,2.884874,4.0687246628395615,-0.15061851,-0.46436232,-0.600471,-0.5371532,-0.6120775,-0.81380165,AGN,bll,3FGL J0022.5+0608,3FHL J0022.4+0607,PKS 0019+058,0
4FGL J0023.7-6820,306.7893,-48.58217,-25.949035292701524,-28.50830220295645,6.025385464542597,2.7651703,0.08374262,0.08253296,1.5124912,3.507460504983816,-0.256485,-0.7249893,-0.8096252,-0.67355394,-0.9999991,0.6544394,AGN,fsrq,3FGL J0021.6-6835,,PKS 0021-686,0
4FGL J0023.7+4457,117.80447,-17.645323,-25.616092801651284,-28.312688452571035,6.738719223299364,2.3852985,0.073176265,0.07231488,1.8864961,4.590564683896986,0.9928334,-0.595292,-0.68187314,-0.70454466,-0.7881,-0.69912773,AGN,fsrq,3FGL J0023.5+4454,,B3 0020+446,0
4FGL J0023.9+1603,113.34497,-46.295124,-26.58076389134341,-28.497849254081228,7.696951224834641,1.9383093,0.18532836,0.128663,1.5352428,2.165597723146841,0.9963509,-0.59809524,-0.5140418,-0.336123,-0.8072653,-0.7171513,AGN,bll,,,87GB 002122.5+154553,0
4FGL J0024.4+4647,118.14276,-15.823961,-26.994297164541624,-28.37590603391027,6.934710835090356,2.5683947,0.15005407,-0.0528851,0.71097594,3.2421757921825294,-0.5018809,-0.7941747,-0.8522098,-0.209498,-0.9958246,0.94233805,AGN,bcu,,,B3 0021+464,0
4FGL J0024.7+0349,110.177605,-58.378212,-26.87249034842276,-28.45500805416407,7.194511263567207,2.3798795,0.18809171,0.112696275,1.129866,4.478702323646139,0.1572976,0.9870869,-0.7852144,-0.5584933,-0.7075815,-0.9985094,AGN,fsrq,3FGL J0024.4+0350,,GB6 J0024+0349,0
4FGL J0025.2-2231,69.19585,-82.484505,-27.154709966882837,-28.682881281123116,6.864418337217,2.5171926,0.14787328,-0.036223777,0.49421948,2.234824426682311,0.99997115,-0.54538035,-0.9267274,0.06457156,-0.9999814,0.9997825,AGN,fsrq,,,PMN J0025-2228,0
4FGL J0025.7-4801,314.72382,-68.51652,-26.381013897955327,-28.575442273353737,7.321021018963456,1.9641185,0.22977582,0.20468971,1.9759995,4.571853821775169,-0.73257613,-0.14426117,-0.6360097,-0.49316356,-0.8448939,-0.99996984,AGN,bcu,,,SUMSS J002545-480356,0
4FGL J0026.6-4600,315.91986,-70.481415,-26.808493507114616,-28.707264431932213,7.982023594229348,1.9325786,0.13383307,0.011206574,0.20103161,2.6232398386008473,0.9989876,-0.6141689,-0.4766024,-0.37123188,-0.70653343,0.059906665,AGN,bll,3FGL J0026.7-4603,3FHL J0026.5-4602,1RXS J002636.3-460101,0
4FGL J0028.1+7505,121.40364,12.293515,-26.862943899128638,-28.712998948114212,7.868233523162839,1.7521334,0.20066826,0.4220649,3.7208848,2.423847515065166,-0.6653655,-0.81789863,-0.05794292,-0.41962945,-0.6865969,-0.99991184,AGN,bcu,3FGL J0028.6+7507,,GB6 J0028+7506,4
4FGL J0028.4+2001,115.611595,-42.51422,-25.539045822612486,-28.259270986352632,6.6809849347993575,2.3585162,0.069776945,0.11103255,2.6039898,4.395961926624885,0.9977169,-0.54010046,-0.7225931,-0.623096,-0.9551747,-0.19898397,AGN,fsrq,3FGL J0028.8+1951,,TXS 0025+197,0
4FGL J0028.8-0112,110.19931,-63.514652,-27.401741115873417,-28.612453660408267,8.018519185474585,2.1410205,0.24927592,0.005695018,0.038643695,2.621657376665984,0.9997566,-0.76912856,-0.7853167,-0.27848637,-0.58436924,-0.44400993,AGN,bll,,,PKS 0026-014,0
4FGL J0028.9+3553,117.82134,-26.757605,-26.52320559647602,-28.46955609613374,7.080684620428411,2.3223476,0.12861212,0.009966631,0.16607134,2.8692359911334484,-0.08711056,-0.5746209,-0.77930385,-0.29669914,-0.85252255,-0.99997747,AGN,bcu,,,GB6 J0028+3550,0
4FGL J0029.0-7044,305.60474,-46.27025,-25.944446155598172,-28.48490902390054,7.353541474927749,2.1774933,0.09270254,0.03533172,0.7625518,3.8170571572040384,0.9940455,-0.69912666,-0.5723876,-0.42455244,-0.8607938,-0.6257314,AGN,bll,3FGL J0029.1-7045,,PKS 0026-710,0
4FGL J0029.4+2051,116.05021,-41.71177,-27.396630827335258,-28.72288724287983,9.054889351629818,1.4344691,0.34585765,0.30380714,2.0715961,1.9634442750712346,-0.9959827,-0.9131871,0.88878345,0.30557844,-0.5108311,-0.003681468,AGN,bcu,,3FHL J0029.4+2052,NVSS J002928+205332,0
4FGL J0030.2-1647,96.46627,-78.56577,-26.350993391220552,-28.362839578184648,8.271227338546279,1.6412055,0.13948606,0.13414232,2.1987684,3.5504677464594603,0.99558824,-0.11536582,-0.13051438,-0.282697,-0.4818968,-0.34855324,AGN,bll,3FGL J0030.2-1646,3FHL J0030.2-1648,2MASS J00302045-1647130,0
4FGL J0030.3-4224,317.26767,-74.12445,-24.883186546062774,-28.1937297782589,6.436434865187286,2.5033674,0.037661914,0.05095111,2.4058206,4.364478252909746,-0.36171114,-0.6555549,-0.72501564,-0.70673966,-0.9555945,0.17428093,AGN,fsrq,3FGL J0030.3-4223,,PKS 0027-426,0
4FGL J0030.6-0212,110.743324,-64.57944,-24.788904796117336,-27.88860830920921,6.397533009131612,2.2993689,0.045203734,0.12841904,5.4223375,6.58675018494154,0.070340246,-0.5110884,-0.7089553,-0.6389059,-0.8791824,-0.9998959,AGN,bcu,3FGL J0030.7-0209,3FHL J0030.5-0210,PKS B0027-024,0
4FGL J0031.3+0726,114.195915,-55.085846,-26.907100953372233,-28.582644243494133,8.25136624934119,1.8350496,0.1811398,0.08665938,1.0381811,2.576663056251005,-0.6388312,-0.9024501,0.602245,-0.780765,0.024514152,-0.61130804,AGN,bll,3FGL J0031.3+0724,3FHL J0031.2+0727,NVSS J003119+072456,0
4FGL J0032.3-5522,308.63895,-61.549007,-26.302955253024745,-28.485635877139938,6.789397111538506,2.1189375,0.09770388,0.1687663,3.1380844,5.677808714903897,-0.1800927,-0.3250637,-0.646398,-0.69280833,-0.5730497,-0.9999938,AGN,bcu,3FGL J0032.3-5522,,SUMSS J003210-552228,0
4FGL J0032.4-2849,9.845286,-85.47483,-26.889546227220567,-28.749388215042462,6.9335290285414946,2.3034341,0.15996097,0.09098506,0.965906,2.647021747814042,-0.68320113,-0.28076676,-0.6821766,-0.6918082,-0.80144805,-0.08514106,AGN,bll,3FGL J0032.3-2852,,PMN J0032-2849,0
4FGL J0033.3-2040,89.42051,-82.3356,-27.78919454528916,-28.898793100139283,8.624669738184654,1.7402605,0.24626452,0.08482744,0.6646387,1.5339459645339486,0.18076974,-0.99984235,0.99360627,-0.1636011,-0.85546464,-0.005999427,AGN,bll,,,RBS 0075,0
4FGL J0033.5-1921,94.18597,-81.21709,-24.235642736562482,-27.31430286827728,7.359561342838395,1.6196342,0.03629872,0.07244495,5.371826,4.307378487566336,0.957097,0.07697562,-0.40366003,-0.31452334,-0.46168455,-0.4584092,AGN,bll,3FGL J0033.6-1921,3FHL J0033.5-1921,KUV 00311-1938,0
4FGL J0033.9+3858,119.214905,-23.773771,-26.407125055764652,-28.46137015702335,6.810571622904473,2.4148781,0.12823708,0.050773196,0.7164393,3.343656482502841,0.99960166,-0.6179521,-0.66151625,-0.7447709,-0.6580269,-0.77717453,AGN,bcu,,,MG3 J003408+3901,0
4FGL J0034.0-4116,316.00058,-75.4134,-26.488676099745067,-28.48753405696659,6.7268654360544,2.5724854,0.10923103,0.018982885,0.34290612,3.816357904248243,0.68082637,-0.67103344,-0.7972193,-0.7270727,-0.49067402,-0.45080483,AGN,bcu,,,PKS 0031-415,0
4FGL J0035.0-5728,307.28632,-59.51773,-26.836635816686204,-28.593689154017316,6.399915407448396,2.65502,0.17682149,0.07154652,0.78782475,2.516962073746485,0.99716717,-0.6770562,-0.7594666,-0.7138466,-0.9998568,0.7736289,AGN,bcu,,,PMN J0035-5726,0
4FGL J0035.2+1514,117.15257,-47.449505,-25.191246081101706,-27.743863056220164,7.572732970688262,1.7176269,0.059668727,0.08106969,3.164919,3.36508546846723,0.41318485,-0.38350245,-0.39406207,-0.37745255,-0.48543972,-0.55389833,AGN,bll,3FGL J0035.2+1513,3FHL J0035.2+1514,RX J0035.2+1515,0
4FGL J0035.8-0837,110.92031,-71.139275,-27.359261862625036,-28.705376348745954,7.7921847053953135,1.9748406,0.31068414,0.25829485,1.6418495,2.8533687884016774,-0.9996643,0.95269114,-0.46218425,-0.34690356,-0.68643355,-0.99955124,AGN,bll,,,PMN J0035-0836,0
4FGL J0035.8+6131,121.077286,-1.2922883,-25.670864052692227,-27.355464993727868,6.851105804716628,2.6315825,0.18337446,0.11148949,1.2946274,3.270008084104008,0.99997306,-0.50915277,-0.7655751,-0.6551467,-0.99938685,-0.86553437,AGN,bcu,,,LQAC 008+061,9
4FGL J0035.9+5950,120.98205,-2.9796205,-23.945245561416552,-27.260438192828556,8.071264682322385,1.6615051,0.031999815,0.05187776,3.3714077,5.28811697467758,0.97200805,-0.13423966,-0.46374002,-0.2785066,-0.42195183,-0.35833338,AGN,bll,3FGL J0035.9+5949,3FHL J0035.9+5950,1ES 0033+595,0
4FGL J0036.9+1832,118.135414,-44.19425,-26.350627569920086,-28.42977132133763,6.8507467347131135,2.320947,0.12704603,0.11250243,1.6912786,4.6660744533278296,-0.6879702,-0.5305303,-0.690817,-0.7459331,-0.36189112,-0.9999704,AGN,bcu,,,CRATES J003659.39+183203.7,0
4FGL J0037.6+3653,119.860954,-25.89293,-26.800778897370126,-28.453879517777448,7.264427219986673,2.2677414,0.20154805,0.10734372,1.0486177,2.533424555863133,-0.9295633,-0.102048256,-0.68176687,-0.3815522,-0.8883707,-0.99997133,AGN,fsrq,,,4C +36.01,0
4FGL J0037.8+1239,117.77323,-50.08318,-25.501028115287742,-28.17083507139373,7.178012925467973,2.2195632,0.057736963,-0.004597567,0.15489855,4.119624713667009,0.99296296,-0.590524,-0.64394873,-0.50535053,-0.61912495,-0.6052121,AGN,bll,3FGL J0037.9+1239,3FHL J0037.8+1239,NVSS J003750+123818,0
4FGL J0037.9+2612,119.158325,-36.57175,-26.84089067867337,-28.53323552759771,6.792304421585007,2.3656743,0.22016755,0.14940092,1.2218871,1.691362867859234,-0.42580414,-0.51791775,-0.64471054,-0.75418603,-0.7869292,-1.0,AGN,bll,,,WISE J003719.15+261312.6,0
4FGL J0038.1+0012,115.73305,-62.47418,-26.08584689946095,-28.37297016868472,7.683128254300818,2.0066633,0.086086884,0.021510921,0.57624936,2.1168044966498565,-0.73627734,-0.3791493,-0.66447043,-0.3114042,-0.57694215,-0.5810891,AGN,bll,3FGL J0038.0+0012,3FHL J0038.1+0012,NVSS J003808+001336,0
4FGL J0038.2-2459,68.04953,-86.349205,-24.97653973691144,-27.975069253621193,6.555434767206685,2.1645997,0.043744553,0.089085646,4.095484,7.405078607802659,-0.07735329,-0.42463195,-0.65419966,-0.57921886,-0.82825625,-0.6859382,AGN,fsrq,3FGL J0038.0-2501,,PKS 0035-252,0
4FGL J0038.7-0204,115.48633,-64.760506,-26.128680580522804,-28.275452752859845,5.9490963259297365,2.7456284,0.16713412,0.22360884,2.2454975,2.8689501220431994,-0.21295586,-0.6955936,-0.8688133,-0.9957906,-0.988118,0.14056973,AGN,rdg,,,3C 17,2
4FGL J0039.0-0946,112.76266,-72.408966,-26.139321661746887,-28.399378829963474,6.227737411889715,2.6325483,0.116906285,0.09802725,1.3823211,2.872622633917947,0.9999301,-0.61258763,-0.78782326,-0.76420015,-0.99999285,0.9111499,AGN,fsrq,3FGL J0039.1-0939,,TXS 0036-099,0
4FGL J0039.1-2219,92.03161,-84.4438,-26.52219929732257,-28.436233699744857,8.427386113218281,1.7529684,0.11348563,0.004720546,0.0885199,1.974338458457913,0.9961366,-0.34722337,-0.3185253,-0.3311402,-0.60476303,-0.17130491,AGN,bcu,3FGL J0039.0-2218,,PMN J0039-2220,0
4FGL J0039.1+4330,120.580925,-19.303667,-26.742507731225025,-28.621080732584275,7.8682534246225835,2.006387,0.1592161,0.15314369,1.8674221,3.2146365049564682,-0.8968252,0.9991887,-0.5523894,-0.45929712,-0.5174788,-0.9999049,AGN,bcu,3FGL J0039.1+4330,3FHL J0039.2+4330,NVSS J003907+433015,0
4FGL J0040.3+4050,120.67978,-21.987257,-26.71917489737717,-28.480359632168938,8.547377556447719,1.984284,0.0912429,-0.074955806,1.6984996,2.7979468012914235,0.7800644,-0.5691288,-0.77857167,-0.34952104,-0.5059844,-0.16512008,AGN,bll,3FGL J0040.3+4049,3FHL J0040.3+4049,B3 0037+405,4
4FGL J0040.4-2340,86.55478,-85.73834,-26.79335958721376,-28.602290257804725,7.201031871854798,2.3079824,0.17495587,0.05191687,0.6069389,2.9002498167190582,-0.104811415,-0.76306874,-0.5957886,-0.796605,-0.2018247,-0.99998075,AGN,bll,3FGL J0040.5-2339,,PMN J0040-2340,0
4FGL J0040.9+3203,120.34745,-30.766249,-27.058354547677986,-28.563923461634666,7.0795199031305724,1.9742998,0.3851803,0.5085279,2.3560157,2.812959450709221,0.9990587,-0.35185778,-0.55501384,-0.65038145,-0.9951687,-0.6627314,AGN,bcu,,,TXS 0038+319,0
4FGL J0041.3+6052,121.70681,-1.9695024,-25.602763362795972,-27.29114060737938,6.8020803828572625,2.8616579,0.1695169,0.5618328,5.13244,1.3967749642355494,-0.47796568,-0.21206595,-0.765849,-0.96268576,-0.6384021,-0.99709284,AGN,bcu,,,NVSS J004058+605407,0
4FGL J0041.4+3800,120.77072,-24.820253,-27.095917642524086,-28.661240562781263,8.3933584951132,1.9866525,0.12761277,-0.057919636,0.9746534,2.5130576870414982,0.8906934,-0.6418736,-0.58869565,-0.6551985,-0.33770564,-0.007755464,AGN,fsrq,,3FHL J0041.5+3759,B3 0038+377,0
4FGL J0041.7-1607,110.9076,-78.76599,-27.693980468781977,-28.863170996677187,8.897162457530605,1.639576,0.34135306,0.18582992,1.3929558,2.6585767343055755,0.43692437,0.99931574,-0.6529982,-0.18642361,-0.21623544,-0.35686937,AGN,bcu,,3FHL J0041.7-1608,GALEXASC J004141.24-160746.6,0
4FGL J0041.9-4702,307.66772,-69.99498,-27.887108356445406,-29.095726287868445,8.311913900049456,1.6849213,0.35822037,0.21301726,1.18414,2.127972431772306,-0.9999984,-0.645173,0.9999898,-0.4627087,-0.5336121,-0.47049683,AGN,bcu,,,RBS 0097,0
4FGL J0042.0+3640,120.82833,-26.160883,-27.01933049701461,-28.614356572257197,7.9454700661983235,2.1128678,0.15051733,-0.015462765,0.21293934,1.9768903227651484,0.79333824,0.958128,-0.86321837,-0.27825812,-0.49694148,-0.5535646,AGN,bll,3FGL J0041.9+3639,,RX J0042.0+3641,0
4FGL J0042.2+2319,120.19306,-39.49569,-26.0278861981226,-28.383313478159288,7.090003997837015,2.2299035,0.11928364,0.120398484,1.8424207,2.746423766093387,-0.030990096,-0.7092779,-0.598193,-0.643801,-0.75783277,-0.9959798,AGN,fsrq,3FGL J0042.0+2318,,PKS 0039+230,0
4FGL J0043.5-0442,117.76341,-67.49282,-26.900371794792022,-28.523897899676108,8.301230764214132,1.8828746,0.17823367,0.04078972,0.5524578,2.1970586242357104,-0.8138729,-0.58804464,-0.5985982,-0.3437533,-0.53096646,-0.2338765,AGN,bll,3FGL J0043.5-0444,3FHL J0043.4-0443,1RXS J004333.7-044257,0
4FGL J0043.6+2223,120.562355,-40.44946,-27.06105250177923,-28.567985917557788,7.880950024934852,2.030073,0.2829979,0.09146107,0.7887398,2.634036525775064,-0.9951329,0.97055894,-0.51983243,-0.4871962,-0.55972415,-0.9998541,AGN,bcu,,,TXS 0040+221,0
4FGL J0043.7-1116,116.024574,-74.05026,-26.7835864425823,-28.53164011168399,8.055006508208386,1.592347,0.31131035,0.26773307,2.079255,2.811345750490605,0.99995375,-0.8556743,-0.39234677,-0.21051532,-0.71397686,-0.59430367,AGN,bll,3FGL J0043.7-1117,1FHL J0044.0-1111,1RXS J004349.3-111612,0
4FGL J0043.8+3425,121.161644,-28.414192,-24.38303514999183,-27.50911933350586,7.091908856145774,1.864235,0.03402549,0.051662784,3.7180593,5.248038347391486,0.9999121,-0.38062784,-0.5290338,-0.40184876,-0.58947843,-0.5215956,AGN,fsrq,3FGL J0043.8+3425,3FHL J0043.8+3425,GB6 J0043+3426,0
4FGL J0044.2-8424,303.13925,-32.72377,-26.31451596852277,-28.22760617806664,6.523209476842087,2.6612625,0.1265881,2.6436686E-4,0.028395893,3.7627885177079756,-0.48843995,-0.54697233,-0.7514078,-0.8702461,-0.18268828,-0.99992394,AGN,fsrq,3FGL J0046.7-8419,,PKS 0044-84,0
4FGL J0044.8+6802,122.315926,5.1743,-25.78428810486278,-27.63261486541959,7.4605298479583455,2.4131122,0.12118568,0.07549488,1.3654876,2.8640650741606604,-0.3417529,-0.014817088,-0.8117643,-0.54592496,-0.6973197,-0.7787757,AGN,bcu,,,LQAC 011+068,0
4FGL J0045.1-3706,310.09497,-79.93449,-25.708010366777778,-28.5269076536098,6.225641005593572,2.5788999,0.059890065,0.024906011,0.719679,4.631488807154961,-0.24830705,-0.6938794,-0.7449914,-0.7508419,-0.87897617,-0.037460595,AGN,fsrq,3FGL J0045.2-3704,,PKS 0042-373,0
4FGL J0045.3+2128,121.04665,-41.382694,-24.864894368027596,-27.613055077630673,7.6606237552838135,1.6690748,0.05611141,0.07630503,3.419317,5.404546691083473,0.098793544,-0.37792712,-0.40462896,-0.27243912,-0.5695546,-0.33328757,AGN,bll,3FGL J0045.3+2126,3FHL J0045.3+2127,GB6 J0045+2127,0
4FGL J0045.7+1217,120.7346,-50.555367,-25.31950619537258,-28.01283849111532,7.684356185021298,1.9571127,0.06101186,0.02066096,0.7327895,3.6247455142082776,-0.37990233,-0.5648545,-0.47948807,-0.5158887,-0.37320578,-0.636194,AGN,bll,3FGL J0045.7+1217,3FHL J0045.7+1217,GB6 J0045+1217,0
4FGL J0047.0+5657,122.32572,-5.9064417,-25.567662799789563,-27.880049922567345,7.442298764508595,2.0170789,0.077971764,0.117132194,3.1382687,4.497688569983147,0.31992188,-0.3203112,-0.5541632,-0.47931853,-0.6680236,-0.7534945,AGN,bll,3FGL J0047.0+5658,3FHL J0047.0+5657,GB6 J0047+5657,0
4FGL J0047.1-6203,303.81793,-55.0688,-27.19980580907965,-28.539060998750642,5.8312431937319795,3.1707106,0.39892343,0.6378266,1.6643403,2.0523174826140758,0.98932534,-0.829679,-0.9995899,0.9164734,-0.97974956,-0.9218615,AGN,bcu,,,PKS 0045-623,4368
4FGL J0047.9+3947,122.19439,-23.06919,-25.460265778606235,-28.166738211954158,7.6687453373574215,1.9496845,0.058495376,0.027746972,1.0064615,3.966408795527492,-0.26621333,-0.54013306,-0.49503618,-0.49084726,-0.43580496,-0.5520063,AGN,bll,3FGL J0048.0+3950,3FHL J0047.9+3947,B3 0045+395,0
4FGL J0047.9+5448,122.42412,-8.066608,-27.30188922813305,-28.645443864240345,9.795285329438496,1.5806273,0.16478354,-0.008523053,0.10431093,2.3833368774978068,0.7371534,0.999833,-0.8235312,0.5931162,-0.45688412,-0.17826065,AGN,bcu,3FGL J0047.9+5447,3FHL J0047.9+5448,1RXS J004754.5+544758,0
4FGL J0047.9+2233,121.88889,-40.30157,-25.876095846201085,-27.91244370315161,7.070349217873669,2.5131338,0.0900683,0.015077729,0.3871669,4.833263928244081,0.72374207,-0.6748642,-0.7713907,-0.568506,-0.6544841,-0.9998607,AGN,fsrq,3FGL J0048.0+2236,,GB6 J0048+2234,0
4FGL J0048.6-2427,109.72765,-87.254944,-26.841728799453755,-28.649769243255097,7.817362397061859,1.9769828,0.16011669,0.10237931,1.3160845,2.5074897443145296,0.86135167,-0.48995307,-0.5126105,-0.5614091,-0.5515102,-0.5116429,AGN,bcu,,,1RXS J004836.9-242631,0
4FGL J0049.0+2252,122.20132,-39.9948,-26.864837043115628,-28.237306943153232,7.978446464175055,2.201496,0.20410177,0.04208052,0.47402605,1.9598465830131537,-0.94922113,0.342375,-0.78558576,-0.5932664,-0.37517628,-0.70285344,AGN,bll,,,CRATES J004901.37+225315.4,0
4FGL J0049.1+4223,122.47285,-20.479572,-27.165961197839945,-28.703124878671634,8.4216530046936,1.7699511,0.30665812,0.12122541,0.9743472,2.685593167448866,0.99013615,-0.63933784,-0.7544421,0.019856652,-0.55461764,-0.53298515,AGN,bll,3FGL J0049.0+4224,3FHL J0049.0+4224,GALEXASC J004859.14+422351.4,0
4FGL J0049.4-5402,303.58145,-63.089027,-26.461069734877892,-28.682863433051182,7.326618832467703,2.0520005,0.1379684,0.14205176,1.8548208,2.4288304351485035,-0.6625873,-0.446671,-0.5407286,-0.54184484,-0.61542875,-0.9999877,AGN,bcu,3FGL J0049.4-5401,,PMN J0049-5402,0
4FGL J0049.5-4150,304.28677,-75.27739,-27.43787937422604,-28.85586281464864,8.178555623875948,1.9327539,0.23885457,0.0557865,0.57486427,1.4374302630178282,-0.9997407,0.99105304,-0.60328895,-0.555332,-0.14382002,-0.69210327,AGN,bcu,3FGL J0049.4-4149,,SUMSS J004938-415140,0
4FGL J0049.6-4500,303.94653,-72.11618,-26.846736598336868,-28.66241763722379,6.576236962349054,2.5826871,0.17994455,0.060025595,0.6132424,2.228261200337848,-0.008639023,-0.7124846,-0.7338761,-0.7318232,-0.9999998,0.7629125,AGN,fsrq,3FGL J0050.0-4458,,PMN J0049-4457,0
4FGL J0049.7+0237,122.08301,-60.24167,-24.927331823054406,-28.062639353914097,6.921972760664499,2.1641383,0.043674815,0.057245392,2.5329185,4.748854558886717,0.5360875,-0.53405786,-0.612693,-0.544338,-0.77474785,-0.67979014,AGN,bll,3FGL J0049.7+0237,3FHL J0049.7+0238,PKS 0047+023,0
4FGL J0050.0-5736,303.2906,-59.510906,-25.744844647724516,-28.403495004451596,6.524824426208232,2.6115556,0.063888,0.008495748,0.2370296,4.187486685815224,-0.24078092,-0.66028947,-0.7847612,-0.6797591,-0.6974433,-0.9999553,AGN,fsrq,3FGL J0049.8-5737,,PKS 0047-579,0
4FGL J0050.4-0452,122.28092,-67.7511,-25.12836629406278,-28.106993059380933,6.751542181270617,2.3358188,0.054192517,0.06921294,2.4598215,5.330881186090385,-0.24905515,-0.59342545,-0.6972303,-0.5604921,-0.8934882,-0.64469635,AGN,fsrq,3FGL J0050.4-0449,,PKS 0047-051,0
4FGL J0050.7-0929,122.3323,-72.364494,-24.032494405461357,-27.362526722270147,6.829182275269647,1.9210192,0.027867202,0.061110992,5.0240774,5.062150304625622,0.019314663,-0.36934128,-0.5302911,-0.4977445,-0.5753576,-0.6660755,AGN,BLL,3FGL J0050.6-0929,3FHL J0050.7-0929,PKS 0048-09,0
4FGL J0051.1-0648,122.7115,-69.68121,-25.4472201411616,-28.049454449138306,6.625473394156822,2.232562,0.07026484,0.14849661,4.207914,5.029615803010578,0.9991187,-0.5543571,-0.6325821,-0.71967953,-0.67071736,-0.9993203,AGN,fsrq,3FGL J0051.0-0649,3FHL J0051.0-0647,PKS 0048-071,0
4FGL J0051.2-6242,302.95966,-54.424545,-24.65986505711637,-27.603624232095033,7.69657013048145,1.5837516,0.04504298,0.09435062,5.158426,5.101630424610837,0.9748268,0.2648463,-0.32658783,-0.30342042,-0.4373679,-0.46561667,AGN,bll,3FGL J0051.2-6241,3FHL J0051.2-6242,1RXS J005117.7-624154,0
4FGL J0051.5-4220,302.8761,-74.782745,-26.290855763680245,-28.463867152414526,5.800371909550785,2.5558639,0.1478715,0.28053254,3.1312988,3.1813009794316573,0.74256414,-0.6774787,-0.822591,-0.96736956,-0.9753302,-0.91596794,AGN,fsrq,,,PKS 0048-427,0
4FGL J0052.9-6644,302.6906,-50.39122,-27.268715435883525,-28.953493142106336,7.905195407606198,2.0534894,0.16192178,-0.0010996925,0.013267883,2.0488647451376085,-0.60539895,-0.39311227,-0.71778667,-0.24167652,-0.566492,-0.43499437,AGN,bcu,,,PMN J0052-6641,0
4FGL J0054.4+8627,122.98241,23.581644,-26.068546365545483,-28.122956921602825,6.569933474877696,2.667347,0.14748764,0.12057699,1.3026727,2.8945110267838903,0.9338854,-0.6423235,-0.73013276,-0.887828,-0.9999986,0.9999894,AGN,bcu,,,WN B0046.2+8611,0
4FGL J0054.7-2455,141.98647,-87.68009,-25.410238663144362,-27.957890258242333,8.072498448239992,1.683218,0.06777286,0.07679502,2.647115,2.8315685307525444,-0.69109035,-0.4160895,-0.39595452,-0.3469379,-0.38516748,-0.47276753,AGN,bll,3FGL J0054.8-2455,3FHL J0054.7-2456,FRBA J0054-2455,0
4FGL J0054.8-1954,129.22897,-82.74242,-27.33841918835916,-28.700049992106564,7.178840699497463,2.357128,0.21267319,0.07247266,0.73352873,3.0554929645863176,0.99929607,-0.54232204,-0.6860434,-0.6012615,-0.8363088,-0.99610347,AGN,bcu,,,TXS 0052-201,0
4FGL J0055.1-1219,126.44881,-75.166985,-25.99164085650407,-28.42907419305921,6.934023559806591,2.2551606,0.101124056,0.1317996,2.5344155,4.5493942676347014,0.9970299,-0.4532626,-0.6122389,-0.6755355,-0.851952,-0.99997807,AGN,bcu,3FGL J0055.2-1213,,TXS 0052-125,0
4FGL J0056.3-0935,126.94633,-72.43315,-25.49192797176193,-28.015491921458306,7.993873334875312,1.8635517,0.06395867,0.0069121737,0.24893917,3.121086806236966,-0.84852636,-0.29795998,-0.5259708,-0.4098054,-0.57733417,-0.037816867,AGN,bll,3FGL J0056.3-0935,3FHL J0056.3-0936,TXS 0053-098,0
4FGL J0056.4-2118,134.36304,-84.062386,-25.54737478744072,-27.991388058606322,7.379660556589539,1.7324187,0.07488603,0.123462655,4.1373014,3.2236490371361324,0.9944456,-0.13456817,-0.42372057,-0.3366773,-0.54177606,-0.887089,AGN,bll,3FGL J0056.3-2116,3FHL J0056.5-2118,PMN J0056-2117,0
