Source_Name,GLON,GLAT,Signif_Avg,Pivot_Energy,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,PL_Flux_Density,Unc_PL_Flux_Density,PL_Index,Unc_PL_Index,LP_Flux_Density,Unc_LP_Flux_Density,LP_Index,Unc_LP_Index,LP_beta,Unc_LP_beta,LP_SigCurv,PLEC_Flux_Density,Unc_PLEC_Flux_Density,PLEC_Index,Unc_PLEC_Index,PLEC_Expfactor,Unc_PLEC_Expfactor,PLEC_Exp_Index,PLEC_SigCurv,Variability_Index,ASSOC_FGL,ASSOC_FHL,ASSOC1,HR12,HR23,HR34,HR45,HR56,HR67,Category_4FGL,Class_4FGL,Flags
4FGL J0654.0-4658,256.7326,-19.051327,4.2223463,2082.012,1.3637605E-10,3.2829524E-11,1.6755084E-12,4.871017E-13,3.2905627E-14,7.92299E-15,2.3166614,0.21695666,2.909367E-14,8.147753E-15,2.371687,0.15192139,-0.06837372,0.056755874,0.9344796,3.219554E-14,7.903643E-15,2.3884184,0.22633101,-2.7385983E-4,4.4301813E-4,0.6666667,0.4182044,7.880077,,,,0.90970945,-0.8156197,-0.3639461,-0.887655,0.116421424,-0.57986146,UNAS,None,16
4FGL J0656.5+4218,174.26587,18.768856,6.083323,4708.343,1.6825859E-10,3.887542E-11,1.916192E-12,4.212487E-13,7.946596E-15,1.7396511E-15,1.9368536,0.13591139,1.0332358E-14,2.5116664E-15,1.8657336,0.2153698,0.17651515,0.1245091,1.779012,9.507475E-15,2.4141502E-15,1.5231687,0.36710724,0.0014105646,0.001309387,0.6666667,1.4950516,10.102697,,,,0.9892147,-0.51779485,-0.07788217,-0.40965357,-0.70630187,-0.2487762,UNAS,None,16
4FGL J0657.4-4658,256.94128,-18.510597,11.948166,1747.5668,4.5356974E-10,5.35599E-11,2.3385838E-12,3.7708218E-13,1.3706729E-13,1.5651022E-14,2.2719831,0.09083605,1.8687612E-13,2.5796002E-14,1.8621621,0.21909286,0.48808834,0.18626182,3.7186859,1.8467445E-13,2.9098685E-14,0.52138674,0.80813855,0.01277194,0.006443697,0.6666667,3.7437322,8.678342,3FGL J0657.6-4701,,,0.81173414,0.31124762,-0.38546753,-0.5007199,-0.99983996,-0.7560991,UNAS,None,0
4FGL J0658.7+2318,192.67618,11.909176,5.73488,1461.6821,1.7984077E-10,3.539103E-11,2.274435E-12,4.6462216E-13,9.974512E-14,1.8933528E-14,2.3522933,0.14869674,9.8467357E-14,2.2928206E-14,2.355824,0.14624657,-0.0076062274,0.07835819,0.090575755,9.8806285E-14,1.9880017E-14,2.3706174,0.14467372,-1.1297272E-4,0.0012223545,0.6666667,0.13519628,13.496269,3FGL J0658.8+2318,,,0.9412675,-0.530363,-0.74353063,-0.63911164,-0.6058203,-0.28359294,UNAS,None,0
4FGL J0700.2-5118,261.42136,-19.538681,6.274721,2096.3481,1.6644099E-10,3.1269938E-11,1.9063262E-12,3.6991121E-13,3.934258E-14,7.3825875E-15,2.200656,0.13637923,4.559743E-14,1.0286097E-14,2.1186752,0.19016108,0.10505317,0.117243335,1.0227363,4.2764322E-14,9.114008E-15,1.9950083,0.29291826,0.0010654171,0.0014777239,0.6666667,0.83630663,3.821305,,,,0.99948114,-0.5081887,-0.28915727,-0.6504388,-0.9957682,0.96649855,UNAS,None,0
4FGL J0700.4-4308,253.38666,-16.640936,5.1384287,663.20105,1.5209799E-10,3.618776E-11,2.7536356E-12,5.345293E-13,7.4921606E-13,1.3659741E-13,2.6553533,0.15115178,7.7508334E-13,1.7258531E-13,2.6526334,0.16230088,0.02449221,0.10343802,0.25780213,7.5474246E-13,1.5231589E-13,2.6334338,0.1549929,2.690343E-4,0.0023045004,0.6666667,0.0,10.306273,,,,0.36206347,-0.6576341,-0.93893725,-0.03522775,-0.9999998,0.99848044,UNAS,None,1
4FGL J0700.6+3558,180.7958,17.265383,10.788756,1094.7711,3.9246476E-10,5.0517316E-11,2.423487E-12,4.104681E-13,3.3463016E-13,3.8553992E-14,2.33743,0.08715364,4.4479744E-13,5.98456E-14,1.9692509,0.21189143,0.37719342,0.15234372,3.277907,4.308301E-13,5.6612067E-14,1.1181761,0.46427402,0.011186544,0.0042486084,0.6666667,3.5628164,6.244657,3FGL J0700.6+3557,,,0.8908812,-0.25005537,-0.4511027,-0.6773176,-0.91804475,-0.99981636,UNAS,None,0
4FGL J0700.8+1551,199.74765,9.185146,6.0525823,2702.9868,1.9981833E-10,3.932193E-11,2.2202195E-12,4.3643466E-13,2.7541884E-14,5.4124114E-15,2.0478895,0.14316082,3.99573E-14,9.080075E-15,1.7008069,0.30366734,0.4479354,0.23602366,2.6041968,3.839058E-14,8.790173E-15,0.56856954,0.57494783,0.007901705,0.0031853346,0.6666667,2.6883724,6.28596,,,,0.9990709,-0.3412755,-0.038840745,-0.44418192,-0.76609623,-0.99997514,UNAS,None,0
4FGL J0701.3-0403,217.6686,0.34081432,6.7455926,731.28,5.290339E-10,9.169061E-11,9.384245E-12,1.4469267E-12,1.9844816E-12,2.8714447E-13,2.6412103,0.10388238,2.658247E-12,4.334273E-13,2.5402575,0.17249072,0.23200852,0.12576288,2.5184627,2.4492778E-12,4.0729223E-13,2.0697222,0.3692945,0.007402856,0.0049441345,0.6666667,2.2882729,5.5138974,,,,0.9658872,0.2525622,-0.8259742,-0.75424,-0.9996493,-0.526022,UNAS,None,6
4FGL J0701.5-2842,239.86798,-10.639282,4.19525,2011.1079,1.5677389E-10,3.8655138E-11,1.9105106E-12,5.3138185E-13,4.096567E-14,1.0094555E-14,2.3058412,0.18924794,3.8664035E-14,1.1931952E-14,2.2937498,0.19716237,-0.026438018,0.09887818,0.28805527,3.825171E-14,9.920001E-15,2.4340243,0.122962266,-5.978146E-4,8.4789586E-4,0.6666667,1.234924,11.943908,,,,0.99581003,0.037843127,-0.8330066,-0.572846,-0.28965777,-0.5833159,UNAS,None,4
4FGL J0704.3-4829,258.85324,-17.953684,7.824247,3951.9531,2.2178707E-10,4.4137888E-11,2.4637091E-12,4.9294103E-13,1.3913315E-14,2.5983276E-15,2.0678427,0.14603975,1.5444907E-14,3.3944318E-15,1.9648031,0.22238024,0.08774299,0.11207153,0.8881119,1.5309555E-14,3.2504932E-15,1.6919643,0.39143938,0.0011814198,0.0012337094,0.6666667,1.2099243,17.548529,3FGL J0704.3-4828,,,-0.9982538,0.99900883,-0.7315913,-0.29207128,-0.65913314,-0.6685075,UNAS,None,16
4FGL J0705.8-0004,214.63525,3.169934,6.2827425,1439.5927,3.678806E-10,6.163425E-11,4.960361E-12,8.940293E-13,2.1655823E-13,3.5416457E-14,2.4203393,0.110052414,3.0518264E-13,5.691111E-14,2.4658036,0.20998615,0.33356187,0.18248603,2.3677132,3.0953552E-13,5.8200115E-14,1.3116722,0.6642914,0.011950758,0.0069015594,0.6666667,2.3868244,6.0215564,3FGL J0705.7-0006,,,0.07327256,0.98795927,-0.5724054,-0.809648,-0.9975852,0.9503388,UNAS,None,0
4FGL J0708.6+1747,198.78328,11.710553,6.4958954,3912.2778,1.8069125E-10,3.848732E-11,2.0175792E-12,4.1711253E-13,1.18991E-14,2.4251455E-15,2.0047414,0.14969961,1.3321055E-14,3.2150688E-15,1.9051958,0.25331774,0.08670133,0.12508227,0.8308759,1.3380832E-14,3.072341E-15,1.6065096,0.4614885,0.0012870749,0.0014787853,0.6666667,1.1752867,6.9689865,3FGL J0708.7+1747,,,-0.96213746,0.999714,-0.66185534,-0.5244856,-0.36438426,-0.686973,UNAS,None,0
4FGL J0709.1-1034c,224.34828,-0.9154729,11.426867,1092.8608,1.027445E-9,1.2476094E-10,1.2170321E-11,1.5484103E-12,1.1006845E-12,1.1137531E-13,2.5696304,0.062417798,1.5754609E-12,1.6631428E-13,2.7204626,0.1455223,0.30921054,0.10673681,4.662949,1.5369221E-12,1.7536257E-13,1.7713372,0.3133678,0.011062241,0.0050178724,0.6666667,4.17668,6.59838,,,,-0.20028342,-0.46910548,-0.75998795,-0.8027382,-0.8573471,-0.9996973,UNAS,None,36
4FGL J0712.0-6431,275.3795,-22.16661,9.681201,1657.5723,3.604206E-10,4.7854335E-11,1.6127025E-12,2.495106E-13,1.05139496E-13,1.4286473E-14,2.2547586,0.09780654,1.7701216E-13,2.718912E-14,1.826409,0.2708645,0.74792504,0.24869408,4.5227466,1.6957388E-13,4.1646587E-14,0.005938141,0.35977802,0.018291602,0.010606544,0.6666667,4.612318,5.0351667,3FGL J0712.2-6436,,,-0.95830214,0.3105166,-0.1887828,-0.6179796,-0.9999531,0.047841124,UNAS,None,0
4FGL J0712.8-5637,267.394,-19.580902,6.2344804,844.8642,1.7008647E-10,3.2058876E-11,2.7100986E-12,4.7077934E-13,4.0964066E-13,6.7012205E-14,2.5629866,0.116522305,5.7893886E-13,1.1489358E-13,2.447457,0.21313696,0.3506552,0.25485793,2.1838834,5.875244E-13,1.278372E-13,1.2580947,0.7643796,0.01850799,0.011518341,0.6666667,1.97801,7.0318813,,,,0.6877299,-0.14460167,-0.77534,-0.8562775,-0.42554796,-0.9998657,UNAS,None,0
4FGL J0713.5-2555,238.51823,-7.031333,5.515323,1602.9023,2.758046E-10,5.2900163E-11,3.510085E-12,7.2194025E-13,1.2336517E-13,2.3310255E-14,2.359541,0.13066073,1.2886606E-13,2.8127574E-14,2.3639941,0.14267057,0.0209029,0.06538461,0.35656008,1.2342852E-13,2.7583935E-14,2.3653238,0.12967409,-1.6067464E-5,0.0013389541,0.6666667,0.0,6.4136906,,,,0.98065734,-0.47740954,-0.7720908,-0.7525612,-0.26084375,-0.6958733,UNAS,None,0
4FGL J0713.8-4820c,259.32968,-16.44207,4.918114,1009.51404,1.585219E-10,3.586191E-11,2.3751257E-12,5.2368916E-13,2.3452166E-13,4.6540652E-14,2.5142794,0.16827424,2.415714E-13,5.4620242E-14,2.485751,0.20222378,0.024716672,0.094496645,0.26798663,2.4674826E-13,5.3143538E-14,2.3187678,0.34668455,0.0015536005,0.0025265436,0.6666667,0.66879296,6.382732,,,,-0.34915447,-0.60205054,-0.79434484,-0.43735635,-0.84262145,-0.9997837,UNAS,None,32
4FGL J0715.7-1128,225.89723,0.082016274,7.008771,951.96265,5.735158E-10,1.2037907E-10,6.6384307E-12,1.2877135E-12,8.686286E-13,1.366187E-13,2.579194,0.09526455,1.3735947E-12,2.1438252E-13,2.7043734,0.23606475,0.4170178,0.19785193,3.5141623,1.3327827E-12,2.292866E-13,1.4543684,0.5679361,0.01661362,0.009767615,0.6666667,3.2606435,2.293414,,,,-0.44010445,-0.100069754,-0.7793292,-0.8220956,-0.8218529,-0.72182256,UNAS,None,0
4FGL J0716.0-0826,223.25981,1.5773282,4.8569345,1070.1942,2.919299E-10,6.198471E-11,4.4334835E-12,9.568787E-13,3.753461E-13,7.455517E-14,2.525282,0.12896866,5.3989457E-13,1.1404258E-13,2.655828,0.2524631,0.31506184,0.17931715,1.5864706,3.613176E-13,7.548644E-14,2.5949647,0.11493765,-4.3711372E-4,0.0011613796,0.6666667,0.8342955,2.9755177,,,,0.08111745,-0.30480283,-0.76385605,-0.80113274,-0.999136,0.9924855,UNAS,None,0
4FGL J0718.8-5004,261.3225,-16.35298,10.03445,1307.2316,3.9321008E-10,5.1211438E-11,2.2891472E-12,4.1111713E-13,2.1328283E-13,2.7011505E-14,2.313755,0.08891458,3.0662818E-13,4.4235337E-14,2.0238457,0.21440099,0.41395724,0.1653846,3.8340268,2.9463896E-13,4.163078E-14,1.0272905,0.35980117,0.011358414,0.0033095202,0.6666667,3.8577368,7.5080547,3FGL J0718.9-5004,,,0.98767465,-0.2860934,-0.4462225,-0.65211564,-0.79096395,-1.0,UNAS,None,0
4FGL J0722.4-2650,240.25613,-5.6680064,10.026604,1541.9012,6.02688E-10,7.585537E-11,3.0573033E-12,5.2997526E-13,2.3186376E-13,2.896796E-14,2.3060405,0.08858923,3.31815E-13,4.8164408E-14,1.9517981,0.2537232,0.5358026,0.20590325,3.422402,3.2194394E-13,4.5484392E-14,0.66825587,0.65447265,0.013633812,0.005334591,0.6666667,3.5720057,6.7710853,3FGL J0722.2-2648,,,-0.85757506,-0.41474602,-0.24262099,-0.68106306,-0.9997142,0.04427582,UNAS,None,0
4FGL J0722.7-2309c,237.01022,-3.8848023,6.3461456,765.0245,4.2937254E-10,9.7031355E-11,7.5819385E-12,1.3941311E-12,1.3459042E-12,2.308887E-13,2.7219708,0.09855892,2.0642043E-12,3.4800247E-13,2.8094742,0.20883542,0.30111873,0.13656336,3.2393107,1.9992252E-12,3.5535648E-13,1.897283,0.41276482,0.013168416,0.007749923,0.6666667,3.0589674,5.7917385,,,,0.96918184,-0.6625867,-0.7760667,-0.88223445,-1.0,1.0,UNAS,None,288
4FGL J0723.1-3048,243.86371,-7.36004,6.405991,2814.8516,2.3098774E-10,4.612327E-11,2.60039E-12,5.45987E-13,2.8824507E-14,5.7005987E-15,2.1533215,0.1462469,2.7342837E-14,6.2499935E-15,2.163358,0.13254425,-0.024025375,0.050755817,0.4379092,2.841188E-14,5.8341414E-15,2.181352,0.172252,-9.504962E-5,3.6849437E-4,0.6666667,0.19062215,4.294856,,,,0.9554939,-0.7204644,-0.6865201,-0.72211313,-0.41613653,-0.07488152,UNAS,None,0
4FGL J0724.8+3016,188.3197,19.96273,4.126389,16576.842,6.240612E-11,2.9733358E-11,9.392014E-13,3.2997587E-13,4.431743E-16,1.5364116E-16,1.6061342,0.22401585,3.852613E-16,1.6886946E-16,1.6165063,0.1852712,-0.046920404,0.075638294,0.57098085,3.8389248E-16,1.6320123E-16,1.7997862,0.3230309,-2.1718048E-4,2.9059692E-4,0.6666667,0.6910237,14.886672,,,,-0.99991083,0.99999195,-0.71733886,-0.28103033,-0.8308026,0.55406505,UNAS,None,0
4FGL J0725.3-2550c,239.67148,-4.631485,5.2528486,541.3264,1.9653797E-10,2.0265534E-10,6.2128198E-12,1.2735844E-12,2.4809718E-12,5.248552E-13,2.77067,0.116571374,4.837687E-12,8.8053116E-13,2.9716587,0.7003026,0.63928443,0.54253286,3.647299,4.6086164E-12,1.2610723E-12,1.1493798,1.1833742,0.035307266,0.028356278,0.6666667,3.4229667,10.8394785,,,,0.9886114,-0.55431944,-0.7767879,-0.9995644,-0.7736656,0.27380115,UNAS,None,32
4FGL J0725.6-5008,261.8359,-15.375998,6.0374885,4369.4834,1.5056313E-10,3.5835893E-11,1.6770036E-12,3.881139E-13,7.878401E-15,1.7523427E-15,2.0204692,0.15799804,8.546546E-15,3.281076E-15,0.47407487,0.47101393,0.98532194,0.124581516,1.8290324,9.6606835E-15,3.965672E-15,0.029442096,1.6742975,0.0064832894,0.008249607,0.6666667,2.0991364,7.555088,3FGL J0725.4-5007,3FHL J0725.6-5008,,0.79117763,0.5533861,-0.85646194,-0.14217559,-0.22873282,-1.0,UNAS,None,0
4FGL J0725.7-0549,222.05637,4.934131,11.940551,4263.9614,3.8620718E-10,5.4051003E-11,4.4243953E-12,5.9224186E-13,2.2238945E-14,2.9768376E-15,1.9227139,0.09449635,2.6721753E-14,4.2046694E-15,1.7612873,0.16320445,0.14948265,0.08859279,2.0097597,2.5944951E-14,3.991275E-15,1.4183465,0.27736357,0.001589665,8.8247313E-4,0.6666667,2.2857783,16.546438,3FGL J0725.7-0550,3FHL J0725.7-0548,,0.71459943,0.92190856,0.35776946,-0.42674458,-0.45195585,-0.6341023,UNAS,None,0
4FGL J0731.0+6607,149.94328,28.619455,6.746048,1751.3204,1.508662E-10,2.6154207E-11,1.850132E-12,3.4739385E-13,5.4318644E-14,9.318081E-15,2.3142538,0.13388117,6.684954E-14,1.3626428E-14,2.163377,0.24508376,0.21127118,0.17568675,1.6935588,6.4030514E-14,1.29136695E-14,1.7569078,0.5268529,0.0038186638,0.0037413524,0.6666667,1.6062372,7.5204453,,,,0.34197816,0.8765343,-0.4946255,-0.5142061,-0.99247366,0.8503749,UNAS,None,0
4FGL J0731.5-1910c,234.48068,-0.18879208,6.6066813,645.0569,5.230445E-10,1.3974936E-10,8.745329E-12,1.6319638E-12,2.6224552E-12,4.270727E-13,2.630143,0.09463914,4.4133716E-12,6.734514E-13,2.6872325,0.2559088,0.43317837,0.16728324,3.4528823,4.1933783E-12,7.083031E-13,1.4400935,0.4877409,0.021270346,0.009381935,0.6666667,3.2702272,8.843098,3FGL J0731.7-1914c,,,0.08075062,-0.58493704,-0.7900757,-0.8775729,-0.99715716,0.9723682,UNAS,None,33
4FGL J0734.3-4448,257.54132,-11.757423,5.604515,3554.0647,1.6735101E-10,3.9608327E-11,1.8734558E-12,4.7086917E-13,1.2755139E-14,2.877667E-15,2.1315172,0.17508654,1.2056189E-14,3.1070486E-15,2.1554105,0.1547219,-0.030625122,0.05902756,0.45724806,1.2593326E-14,2.9439708E-15,2.1719394,0.20774898,-1.0925664E-4,3.9071424E-4,0.6666667,0.2137268,7.289874,,,,-0.029037552,-0.5508253,-0.79123867,-0.48047256,-0.5426778,-0.35191843,UNAS,None,0
4FGL J0736.9-3231,246.78596,-5.5748053,14.656422,811.4216,8.7768304E-10,8.8929086E-11,1.00629114E-11,1.1282432E-12,2.1164576E-12,1.6949807E-13,2.53622,0.057871696,2.9426633E-12,2.6733365E-13,2.5178978,0.10541451,0.32860255,0.09468154,4.9121385,2.900323E-12,2.669513E-13,1.5098037,0.30581856,0.015271576,0.0046384544,0.6666667,4.7676654,10.870267,3FGL J0737.2-3233,,,0.99999285,-0.4099094,-0.68095154,-0.84271353,-0.9998922,0.99817646,UNAS,None,0
4FGL J0737.4+6535,150.58449,29.251331,6.6709857,4067.1548,1.2180787E-10,2.6791498E-11,1.353609E-12,2.9365827E-13,7.28135E-15,1.4913314E-15,2.0451865,0.16593494,6.2954004E-15,1.5270655E-15,2.101762,0.119719855,-0.06854514,0.0438355,1.2768904,6.624987E-15,1.4618708E-15,2.2387075,0.16917762,-3.9717695E-4,1.9753081E-4,0.6666667,1.3287381,18.942009,,3FHL J0737.5+6534,,0.99764395,-0.28902307,-0.71783566,-0.5499151,-0.5264661,-0.3565426,UNAS,None,0
4FGL J0737.7-8047,292.97958,-24.932768,4.854882,9281.557,9.66222E-11,3.3180694E-11,1.227446E-12,3.4979506E-13,1.4885917E-15,4.2108054E-16,1.7673323,0.18317486,1.5569033E-15,5.2519976E-16,1.7448326,0.21660411,0.031640623,0.09410027,0.35273537,1.5264962E-15,4.708036E-16,1.6747404,0.28768054,1.5705716E-4,3.9665363E-4,0.6666667,0.36001727,13.108974,,,,-0.9972356,0.9988274,0.8399615,-0.49983677,-0.21294682,-0.6327484,UNAS,None,0
4FGL J0738.6+1311,206.21571,16.329153,5.897995,747.7952,1.6348617E-10,3.5148794E-11,2.7219969E-12,4.965145E-13,5.549065E-13,9.477592E-14,2.5959144,0.14300473,5.335286E-13,1.1243845E-13,2.5977614,0.12985909,-0.026228253,0.07062861,0.31584907,5.4836344E-13,9.348503E-14,2.6304986,0.13424042,-3.6516483E-4,0.0015542868,0.6666667,0.43356043,17.119144,3FGL J0739.8+1312,,,-0.0410744,-0.7961371,-0.723789,-0.86864305,-0.097961925,-0.7351143,UNAS,None,0
4FGL J0739.6-4530,258.5982,-11.246885,4.374188,851.0895,1.88035E-10,4.46355E-11,3.0895514E-12,6.8881326E-13,4.5265695E-13,9.389535E-14,2.5861397,0.14663395,5.51532E-13,1.2053427E-13,2.3717225,0.25916034,0.20416404,0.13347699,1.721507,5.267455E-13,1.2026998E-13,1.7931641,0.3842544,0.007436344,0.0035084356,0.6666667,1.9753774,2.7583973,,,,-0.75896025,-0.4978382,-0.69075155,-0.6532886,-0.99993783,-0.9999655,UNAS,None,0
4FGL J0741.0-5226,265.0527,-14.173656,4.690303,15302.82,8.883239E-11,4.2104157E-11,1.1764747E-12,3.99125E-13,6.060216E-16,1.9113362E-16,1.7224784,0.23351675,5.13405E-16,1.8993856E-16,1.7665861,0.1951145,-0.06763052,0.06302219,0.8359772,5.181618E-16,1.9537879E-16,1.9692532,0.2801713,-2.6646972E-4,2.2311156E-4,0.6666667,0.8051674,21.975357,3FGL J0740.6-5230,,,-0.2209632,-0.97433126,-0.32112446,-0.48974034,-0.6801013,0.081630856,UNAS,None,0
4FGL J0743.2+4034,178.82164,26.614653,4.725232,235.61491,5.9521534E-11,2.2281206E-11,2.2775696E-12,4.222048E-13,1.0972762E-11,2.032857E-12,3.097086,0.16940655,1.2014482E-11,4.97637E-12,3.0609794,0.20765279,0.09534614,0.4724285,0.39842272,1.0878369E-11,2.0751614E-12,3.108916,0.16834706,-3.964447E-4,0.00310385,0.6666667,0.10170538,9.062203,,,,0.9337212,-0.8587502,-0.9387222,-0.3620803,-0.9999183,0.9843585,UNAS,None,0
4FGL J0744.4-1403,231.51855,5.0073667,4.678672,632.5175,1.8193862E-10,4.3157363E-11,3.7169772E-12,7.6674447E-13,1.1051001E-12,2.1457268E-13,2.735444,0.13216196,1.6214607E-12,3.3641967E-13,2.7297206,0.25881156,0.36316016,0.24494591,2.166351,1.6545347E-12,3.737796E-13,1.422153,0.86742437,0.024281647,0.016781272,0.6666667,2.0311503,3.500807,,,,0.990694,-0.71357745,-0.8039708,-0.8680742,-0.59620947,-0.99997985,UNAS,None,0
4FGL J0744.9-4028,254.56902,-7.9989777,11.367122,1637.5698,6.9895195E-10,7.866907E-11,3.3283372E-12,4.641394E-13,2.1925544E-13,2.5087232E-14,2.2316744,0.07739017,3.3818022E-13,4.5743686E-14,1.7995765,0.20051196,0.6177188,0.20715517,4.7705264,3.1822117E-13,4.235774E-14,0.5050601,0.60401666,0.013632807,0.004983238,0.6666667,4.716399,9.907164,3FGL J0744.8-4028,,,0.9837406,-0.28167206,0.15240501,-0.6492199,-0.8523534,-0.50213796,UNAS,None,0
4FGL J0746.5-4113,255.38487,-8.106514,5.4929385,2454.3315,2.213677E-10,4.6020906E-11,2.6196528E-12,6.142919E-13,3.675298E-14,7.614793E-15,2.262554,0.14892666,4.1336373E-14,9.599769E-15,2.2010248,0.2091079,0.082078464,0.10499599,0.89597356,4.0427707E-14,9.345167E-15,1.963655,0.387984,0.0014397892,0.0017436132,0.6666667,1.0574036,11.261128,,,,0.99985814,-0.8828397,-0.37984908,-0.49924734,-0.7376879,-0.5899228,UNAS,None,0
4FGL J0747.2-0736,226.19887,8.759922,6.3612638,3918.5203,1.9958787E-10,4.5775137E-11,2.2170252E-12,5.101796E-13,1.2757026E-14,2.7475604E-15,2.0653982,0.17112432,1.3482372E-14,3.3295688E-15,1.9909133,0.24844073,0.052528862,0.1100703,0.5049782,1.37458455E-14,3.2992696E-15,1.7313433,0.47133356,9.832293E-4,0.0013424422,0.6666667,0.83642715,8.394684,3FGL J0747.4-0734,,,-0.40585855,0.37150437,-0.54917926,-0.3948844,-0.7424784,0.002955051,UNAS,None,16
4FGL J0749.8-4420,258.43652,-9.101469,6.092641,1662.3679,3.1024525E-10,5.5035154E-11,1.5040547E-12,3.4077624E-13,8.280278E-14,1.6771969E-14,2.3312986,0.1266174,1.5298102E-13,2.8257512E-14,2.1651654,0.29526725,0.64905643,0.25086543,3.3857925,1.4405659E-13,2.4201037E-14,0.46771067,0.3454099,0.016863503,0.0021216457,0.6666667,3.1823168,3.1543806,,,,-0.51647586,0.001297394,-0.10832255,-0.7570278,-0.85423046,-0.9999986,UNAS,None,1
4FGL J0750.0+7140,143.55507,30.243187,4.526209,737.2385,8.6978785E-11,2.4334512E-11,1.8501474E-12,4.7775304E-13,3.5531547E-13,7.250164E-14,2.7610512,0.21994576,3.0784438E-13,7.5726155E-14,3.0751474,0.14081077,-0.13429466,0.047486156,1.052385,3.63421E-13,8.237887E-14,2.647748,0.45775068,0.001081763,0.003982593,0.6666667,0.3514166,11.185157,,,,-0.7026045,-0.7198476,-0.80770475,-0.64704096,-0.9995871,-0.99794585,UNAS,None,256
4FGL J0750.5-7519,287.5514,-22.554914,4.105575,2688.2253,1.4568056E-10,3.6520335E-11,1.6494397E-12,4.3278968E-13,2.0019082E-14,4.9943074E-15,2.1712575,0.16155457,3.3067665E-14,9.371548E-15,2.0835376,0.30920497,0.43546498,0.28330138,2.3110838,2.9370058E-14,8.717244E-15,1.0784293,0.6456463,0.0065642945,0.004353035,0.6666667,2.0922658,14.78216,,,,-0.99991715,0.9994806,0.8924725,-0.7526774,-0.5480501,-0.99962914,UNAS,None,0
4FGL J0752.0-2931,245.78331,-1.2766964,9.936543,1102.3928,8.4148094E-10,1.02323365E-10,4.7671277E-12,7.5855327E-13,6.767268E-13,8.3440226E-14,2.5346243,0.077760994,1.1610071E-12,1.4900891E-13,2.1705248,0.23097958,0.7161841,0.2130438,5.3897147,1.1317352E-12,1.4324975E-13,0.31864536,0.50631607,0.024479866,0.005491193,0.6666667,5.5573874,4.4986744,,,,-0.37533414,-0.083652884,-0.5304306,-0.8739048,-1.0,1.0,UNAS,None,0
4FGL J0753.1-2624c,243.22476,0.5353301,4.9919143,848.9703,3.4931788E-10,9.6546035E-11,2.7368908E-12,7.13918E-13,5.922912E-13,1.3657024E-13,2.625269,0.13163066,1.2647688E-12,2.3105907E-13,2.399376,0.38286132,0.9644281,0.31962013,3.5256693,1.1343157E-12,1.9854216E-13,0.40096885,0.34632954,0.031891953,0.0020847647,0.6666667,3.4623287,7.7685733,,,,-0.9999933,0.99990857,-0.56905335,-0.9155606,-0.9999986,-0.01328333,UNAS,None,36
4FGL J0754.9-3953,255.02257,-6.0622997,11.017559,2667.098,6.1673483E-10,7.8367986E-11,2.713332E-12,3.2095992E-13,6.320858E-14,8.4995004E-15,2.1889348,0.08505929,1.3429146E-13,1.5878713E-14,2.030917,0.22088552,0.99983287,,6.490997,1.1623393E-13,1.2126268E-14,0.013200452,0.074716754,0.014728817,5.5797485E-4,0.6666667,6.3147907,7.711508,,,,-0.99999726,0.99983966,0.70032525,-0.43221694,-1.0,0.93372184,UNAS,None,2048
4FGL J0755.6+1855,202.3777,22.373943,4.1994987,2334.5442,1.13645385E-10,2.9592676E-11,1.3054981E-12,3.6752182E-13,2.119315E-14,5.5173566E-15,2.2072968,0.21690929,2.1355425E-14,6.249699E-15,2.197154,0.25969467,0.0061843363,0.10303443,0.06503228,2.2415717E-14,6.2757387E-15,1.9723473,0.5667884,9.17544E-4,0.0020681233,0.6666667,0.505067,14.687525,,,,0.99771714,-0.4843285,-0.80241007,-0.107268855,-0.62541395,-1.0,UNAS,None,0
4FGL J0755.9-0515,225.1809,11.78536,7.591309,412.31516,1.7381697E-10,3.5295385E-11,4.534461E-12,6.133006E-13,4.214967E-12,5.530506E-13,2.8842378,0.10957289,4.471962E-12,7.1309424E-13,2.8676634,0.12385858,0.047533404,0.08299485,0.6070654,4.337682E-12,6.364819E-13,2.8044062,0.2039045,0.0014567891,0.0032915252,0.6666667,0.4457497,3.6902392,,,,-0.24549095,-0.8180947,-0.85799754,-0.6558412,-0.9986462,-0.5163919,UNAS,None,0
4FGL J0757.9+7304,141.8524,30.686478,4.21103,3139.9412,7.512658E-11,1.9722033E-11,8.366696E-13,2.1761679E-13,7.662681E-15,1.9899082E-15,2.021435,0.1870227,9.757381E-15,2.8647012E-15,1.7348611,0.3193679,0.24195911,0.18015763,1.4479535,9.7656775E-15,2.8683083E-15,1.0949864,0.5082648,0.003775008,0.0022676135,0.6666667,1.5562667,11.718366,,,,0.9248868,-0.8230474,-0.2664318,-0.528723,-0.2715336,-0.9999915,UNAS,None,0
