Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,Flags,Category_4FGL,Class_4FGL
4FGL J1812.8-3144,0.4777761,-6.497667,-20.8814131823472,2.2777457,0.18870468,0.44617805,4.2720647,0.999727,-0.60821486,0.0024162617,-0.05970673,-0.6124847,-0.89097023,-0.9341899,1.8015909677190654,7.407491906461463,LogParabola,0.15181862,0.3116756,,0,UNASS,None
4FGL J1813.2-1128,18.353931,3.0979326,-20.308965336659252,2.5268526,0.2270958,0.3048707,3.7924836,0.2993435,-0.6216474,0.007397235,-0.61993045,-0.7438156,-0.77325404,-0.99998367,1.0814919605234974,7.390525504827755,LogParabola,0.122666,0.8670944,,20,UNASS,None
4FGL J1813.5+2819,55.24138,20.195301,-21.63356945648599,2.095474,0.22939566,0.49316344,3.7651665,0.99920046,-0.5312965,0.0048341984,-0.10331067,-0.46528685,-0.7762885,-0.6747921,1.0946896927966994,7.62378431174373,LogParabola,0.20606288,0.67212915,3FGL J1813.6+2820,0,UNASS,None
4FGL J1813.7-1152,18.075785,2.7860203,-20.354733408102106,2.51686,0.21321993,0.20185193,2.9041557,-0.9890866,0.9976478,0.0056360546,-0.7145606,-0.78331023,-0.6427035,-0.99999887,0.04189255011628109,7.883162408815889,PowerLaw,0.11420206,0.7337655,3FGL J1813.6-1148,4,UNASS,None
4FGL J1813.7-6846,325.56174,-21.862694,-21.732812643961136,2.3656378,0.1649194,0.22859669,2.805497,0.5570884,-0.6334944,0.0030162688,-0.50848913,-0.7043981,-0.88148254,-0.9999959,1.9502165121096278,7.189349759589313,PowerLaw,0.11090174,0.3524804,3FGL J1813.6-6845,0,UNASS,None
4FGL J1814.2-1012,19.590925,3.4774256,-21.482188209354515,2.8056164,0.3496278,0.9932784,3.7270977,0.9694609,-0.3187804,0.0020798924,-0.88957226,-0.80831325,-0.6162,-0.9999986,1.3850789994157335,6.5115000692588225,LogParabola,,0.30364034,,2306,UNASS,None
4FGL J1814.2-3000,2.1605515,-5.9517894,-21.29975674390379,2.3153956,0.3349215,0.6633949,3.3292513,0.8091085,-0.71426076,0.0034467876,-0.36702508,-0.7278449,-0.7235703,-0.88291985,1.6984310702910008,7.2081299090431115,LogParabola,0.47635186,2.0489147,,1,UNASS,None
4FGL J1814.4+3132,58.541595,21.11991,-21.086206161546674,2.245849,0.20093942,0.6922381,5.988711,-0.8321139,0.23073703,0.006287037,-0.49899128,-0.5810647,-0.999766,-0.7623576,1.9849823923922638,7.541239553253985,LogParabola,0.21539271,0.70242685,,16,UNASS,None
4FGL J1814.6-2537,6.0880523,-3.961084,-21.000160379111318,2.5058696,0.25747362,0.5888306,3.590163,-0.56282294,-0.50250024,0.006097936,-0.5234142,-0.76384205,-1.0,0.99999875,2.122296647166803,6.991575151869513,LogParabola,0.2506024,0.5653795,,2,UNASS,None
4FGL J1814.7-3420,358.34506,-8.055587,-21.124020749311175,2.3899457,0.22945713,0.35815695,3.8766096,0.99976665,0.01578635,0.010821072,-0.5966967,-0.69354224,-0.8481473,-0.9995179,0.7206907934836889,7.429665698763171,LogParabola,0.17699586,0.9264259,,0,UNASS,None
4FGL J1815.1+5917,88.24848,27.621536,-22.610088331445027,2.8230445,0.3111011,0.589209,3.44858,0.9999976,-0.50158596,0.009437241,-0.7903325,-0.9285415,-1.0,0.9998767,2.302260218755957,6.2463737065938,LogParabola,0.2886766,0.54646635,3FGL J1815.1+5919,0,UNASS,None
4FGL J1815.3-1336,16.737885,1.6186767,-20.474630982020102,2.6730547,0.34622452,0.49533898,3.7960756,-0.98764855,0.79259956,0.0048114527,-0.4728652,-0.7427365,-0.9999496,-0.713748,2.4930578507576078,7.278865215303194,LogParabola,0.24731308,0.52632684,,24,UNASS,None
4FGL J1815.8-1416,16.206028,1.193896,-20.14958136412516,2.6256788,0.17557333,0.2511535,3.4721,0.8420557,-0.07736186,0.0030560195,-0.7027994,-0.6755414,-0.96762353,-0.8363986,1.2275115731632311,7.432247862924525,LogParabola,0.108440004,0.38167238,,4,UNASS,None
4FGL J1816.3-2903,3.219813,-5.894619,-21.449190271359683,2.5655556,0.34334254,0.9999599,4.4718146,0.3196659,-0.43637276,0.0015797616,-0.4002782,-0.99999696,0.99651164,-0.9755753,0.561172198736576,6.991880227575798,LogParabola,,0.33203864,,2049,UNASS,None
4FGL J1816.4-0057,28.059422,7.3435,-21.629125439832396,2.5777986,0.19018649,0.033869527,0.40127274,-0.7153326,-0.46380162,0.001982382,-0.7825798,-0.52977175,-0.999627,-0.981499,1.807445962111955,7.053773004383953,PowerLaw,0.08903276,0.29862884,,0,UNASS,None
4FGL J1816.4-2727,4.6474056,-5.1668863,-20.71064149552637,2.454656,0.17842115,0.35623458,4.778935,0.9984605,-0.42108023,0.010798612,-0.7830339,-0.52193046,-0.9712212,-0.9999998,1.838043129935392,7.353752483594187,LogParabola,0.11898582,1.0608004,3FGL J1816.2-2726,4,UNASS,None
4FGL J1816.4-6405,330.40344,-20.548433,-21.302932497464074,2.3608763,0.14147565,0.353199,4.579336,0.99604064,-0.45965633,0.0040154117,-0.49270022,-0.6444665,-0.9999619,0.3220541,2.2463922848893083,7.074352520846983,LogParabola,0.11461158,0.4107462,3FGL J1816.0-6407,0,UNASS,None
4FGL J1816.5-1208c,18.156103,2.0674014,-20.96327753500853,2.369683,0.22485597,0.10356273,1.0780216,-0.9998676,0.9998805,0.0016526838,-0.68528026,-0.62875813,-0.87191767,0.045446772,1.8938246470883568,7.967791174878,PowerLaw,0.11293923,0.30552322,,32,UNASS,None
4FGL J1816.7+1749,45.338593,15.5064535,-21.283366785641313,2.2766254,0.18219829,0.27964786,3.0019753,-0.7652113,-0.49894994,0.0026381959,-0.60117596,-0.28959006,-0.9600246,-0.99995494,2.0485803509661102,7.390289755692131,LogParabola,0.11744386,0.39247236,,0,UNASS,None
4FGL J1817.2-3035,1.9475327,-6.780869,-20.995137916661385,2.255948,0.09488905,0.06070447,1.31662,-0.9378544,0.9984237,8.850651E-4,-0.7138467,-0.48920137,-0.70556325,-0.4469339,2.240096065261424,7.507813505987186,PowerLaw,0.04997262,0.08754517,3FGL J1817.3-3033,0,UNASS,None
4FGL J1817.6-3251,359.95523,-7.9047136,-21.54536876580682,2.4886847,0.38523382,0.9989555,4.283334,0.95150876,0.99250287,0.0017228917,-0.09142047,-0.9076583,-0.9999412,-0.99651206,1.7970406961356702,7.085519383013626,LogParabola,,0.37853295,,2065,UNASS,None
4FGL J1817.9-3334,359.33832,-8.28481,-20.919811497990295,2.3297982,0.1677057,0.5456215,5.7317734,0.9927525,0.2248391,0.00418174,-0.47140732,-0.6106532,-0.99999905,0.4277429,1.638543311057324,7.344844563068964,LogParabola,0.15106347,0.44069707,,0,UNASS,None
4FGL J1817.9-1135,18.803738,2.021424,-20.35557809891668,2.5794685,0.1992753,0.37048194,3.5266273,0.9317178,-0.70336753,0.008414499,-0.70031595,-0.834223,-0.7342878,-1.0,2.050336622347347,7.222961561022996,LogParabola,0.1025367,0.75617003,,2,UNASS,None
4FGL J1818.0-1339c,17.006308,1.0213873,-20.43161682327425,2.5468051,0.49006402,0.53145915,3.1701458,0.47634244,-0.7999041,0.0053665657,-0.2510006,-0.6374556,-0.95357907,-0.99956685,1.5035860278375655,7.572408741896513,LogParabola,0.3435635,0.8183727,,57,UNASS,None
4FGL J1818.1-2000,11.407476,-2.0044563,-20.441457965975697,2.4372475,0.19063565,0.37432483,3.2214122,-0.5710985,-0.7859696,0.002289838,-0.39582258,-0.37655303,-0.89283776,-0.9980404,2.2402068141631717,7.559577630288296,LogParabola,0.155874,0.37074324,,0,UNASS,None
4FGL J1818.3-1233,18.00163,1.4911469,-20.931966029853818,2.431181,0.19674519,0.047211803,0.669163,-0.83070296,0.13339303,0.0015547107,-0.5296168,-0.7780797,-0.5949553,-0.8582966,0.7103416679380333,7.919315280732908,PowerLaw,0.080917805,0.16714653,,13,UNASS,None
4FGL J1818.5+2533,52.942707,18.143698,-22.177988359978396,2.6705408,0.18129621,0.2017446,1.7889534,0.33073834,-0.5956147,0.0052588806,-0.8173422,-0.7584713,-0.82232565,-0.99869186,2.2987092980327133,6.40102525677843,PowerLaw,0.13791643,0.345775,3FGL J1817.7+2530,0,UNASS,None
4FGL J1818.6+1316,41.25816,13.199313,-21.101212963316407,2.2164197,0.18958567,0.52875006,5.309512,0.6144262,-0.077634625,0.0041778027,-0.29137155,-0.5268233,-0.9594975,-0.99997246,2.717183034346004,7.430032225361217,LogParabola,0.1588661,0.51817584,3FGL J1818.5+1320,0,UNASS,None
4FGL J1818.6-1533,15.388777,-0.0011248644,-18.913320447194433,2.7008526,0.09603021,0.3328047,6.8604274,0.9869493,-0.2861744,0.0031853553,-0.7535619,-0.7933971,-0.88764036,-0.99998873,1.47363605222758,7.209959887077497,LogParabola,0.07053042,0.27552035,3FGL J1818.7-1528,2,UNASS,None
4FGL J1818.6-3206,0.7258436,-7.757372,-21.142599486995643,2.4830291,0.24780792,0.5325126,4.6603003,0.99970436,0.18732211,0.011529431,-0.61413574,-0.71999395,-0.9999489,-0.9974137,1.999928832144264,7.1371273924673675,LogParabola,0.19292362,1.1315655,,16,UNASS,None
4FGL J1818.8-0828,21.674994,3.295185,-21.098311791859334,2.447714,0.19568332,0.18480057,1.9282194,0.97131085,-0.72233593,0.0021957292,-0.6221919,-0.5933667,-0.94642216,-0.99816275,2.1205765594078043,7.662920275119119,PowerLaw,0.11373804,0.36214387,,0,UNASS,None
4FGL J1819.4-1102,19.4721,1.9609189,-20.473738715942737,2.5673726,0.2972051,0.53114754,3.6249318,-0.9999998,0.9999963,0.021085547,-0.38481072,-0.8495107,-0.87148446,-0.7108483,2.081917669139184,7.4783679221088395,LogParabola,0.2940964,1.693343,,26,UNASS,None
4FGL J1819.9-1300,17.788427,0.93272525,-20.710428398428924,2.706835,2.1935463,0.27134466,2.0872667,-0.72567236,-0.24897413,0.014236661,-0.8874133,-0.7994859,-0.5725955,-0.8635199,0.9817926257275205,7.267155994627532,PowerLaw,0.9199539,1.2567401,,272,UNASS,None
4FGL J1819.9-2926,3.245121,-6.776313,-21.245596209912524,2.401745,0.19353732,0.31166765,3.3179042,0.8612255,-0.26334643,0.0037524991,-0.68528444,-0.40129596,-0.99964434,-0.9957408,3.017578704062427,7.25407225389455,LogParabola,0.13466942,0.40578362,,0,UNASS,None
4FGL J1819.9-1530,15.591742,-0.2553561,-19.463090309874186,2.6182275,0.23549542,0.99986076,5.869841,0.22897735,-0.80675393,0.0019690716,0.34355116,-0.77174205,-0.9421652,-0.7596319,0.5010240648142555,7.789392783639875,LogParabola,,0.37252048,,2064,UNASS,None
4FGL J1820.7-3217,0.7662464,-8.23293,-21.1283271834784,2.302127,0.26207778,0.5016834,3.6791334,0.9994976,-0.19454168,0.0055071926,-0.26144606,-0.59107006,-0.7683371,-0.66775256,1.8413635885354434,7.355449902587998,LogParabola,0.25334063,0.7030998,3FGL J1820.4-3217,0,UNASS,None
4FGL J1821.6+6636,96.54297,27.664629,-22.63971690480178,1.8025887,0.16500159,0.092868276,1.230381,-0.15670437,-0.9999795,5.405849E-4,0.99969536,-0.607955,-0.24670944,-0.44659927,2.9499579438764987,8.520837801747973,PowerLaw,0.08200961,0.23022597,3FGL J1821.9+6636,0,UNASS,None
4FGL J1822.6-2502,7.4472227,-5.278068,-21.01004495698924,2.550236,0.20729199,0.45680392,3.9623854,-0.5154528,-0.6968042,0.0123136975,-0.6587092,-0.7306526,-0.99991506,0.42028376,1.5711188007726573,7.1350987980710014,LogParabola,0.09943241,1.1615222,,16,UNASS,None
4FGL J1822.8-1118,19.619411,1.0969604,-20.646513312818904,2.559203,0.20582281,0.18368106,2.0065606,0.9426097,-0.5881217,0.0041996427,-0.75821006,-0.6974572,-0.8612557,-0.8852424,1.732069269819861,7.640395923956895,PowerLaw,0.12705567,0.4643033,,8,UNASS,None
4FGL J1822.9-4718,347.1098,-15.087724,-21.408774097364514,2.3480902,0.2109348,0.37310395,3.405183,0.6472653,-0.4064095,0.004142272,-0.37458992,-0.6029922,-0.9999982,-0.47130224,1.7790944421716273,7.162593912173592,LogParabola,0.14204527,0.48667789,3FGL J1823.2-4722,0,UNASS,None
4FGL J1823.2+1209,40.72254,11.699215,-21.396221913723345,2.4530313,0.31527227,0.9999715,4.9670353,-0.3516692,-0.44522408,0.0068181683,0.26856068,-0.8613474,-0.9999897,0.9609191,1.1730647333610535,7.298696558388186,LogParabola,,0.8241403,,2048,UNASS,None
4FGL J1823.3-1340,17.596489,-0.1149143,-18.334300660038387,2.4408462,0.057498552,0.1977723,7.10845,0.92250305,0.29674393,6.900257E-4,-0.6136987,-0.5996789,-0.81142616,-0.9695984,1.1930921237345382,7.687466228036642,LogParabola,0.03846843,0.105631635,3FGL J1823.2-1339,4,UNASS,None
4FGL J1823.8-3544,357.93054,-10.35016,-21.609659055817204,2.2418473,0.30362433,0.56041276,3.8165486,0.852189,0.99897486,0.0070390427,-0.18642832,-0.50683236,-0.9997397,-0.838549,1.8846943341484566,7.488116219085266,LogParabola,0.27389237,0.8403772,,0,UNASS,None
4FGL J1824.2+1231,41.17476,11.637483,-21.777861794906155,2.5386293,0.1769029,0.15736057,1.6345422,-0.99989146,0.9999774,0.003978325,-0.7647019,-0.7042728,-0.9993413,0.9819323,2.1157126003745748,6.873780621185992,PowerLaw,0.11140235,0.37162247,,16,UNASS,None
4FGL J1824.2-0621,24.167805,3.1016934,-20.145556240328972,2.104123,0.1384399,0.6855405,8.350604,-0.9973893,0.9999345,0.00141836,0.13472144,-0.27856532,-0.79821306,-0.9999994,1.8073743736680203,7.972484015812567,LogParabola,0.1371094,0.25729358,3FGL J1824.3-0620,0,UNASS,None
4FGL J1824.2-5427,340.3189,-18.049017,-21.196024485324934,2.1827736,0.19236962,0.3288759,3.9943755,0.97988194,0.115369454,0.0026925073,-0.22152077,-0.59932435,-0.9482503,-0.99958265,2.214274002002099,7.343601181500786,LogParabola,0.12315404,0.36146247,3FGL J1824.2-5427,0,UNASS,None
4FGL J1824.7+2403,52.059532,16.281736,-22.200661123900755,2.255475,0.5204877,0.4773849,2.644565,-0.9955057,0.8812437,0.0068806573,-0.47865537,-0.64570874,-0.867544,-0.9999192,1.9534628575095274,7.465108910169268,PowerLaw,0.37023544,0.9757501,,0,UNASS,None
4FGL J1825.9-3153,1.6195136,-9.032752,-21.86871817115082,2.4123254,0.2854424,0.43587652,2.7632031,0.9992528,-0.3918931,0.0053146463,-0.6308154,-0.6986989,-0.99923885,0.98727936,1.1117557776627351,7.221041134148536,PowerLaw,0.2441972,0.5651837,,0,UNASS,None
4FGL J1825.9-5614,338.64655,-18.923779,-22.439445204254437,2.6100867,0.25465927,0.20151208,1.2596407,0.9994682,-0.67700404,0.021945445,-0.71269625,-0.8859901,-0.051978137,-0.9983699,1.6752175556371656,6.904125499295195,PowerLaw,0.20106842,1.6100321,,0,UNASS,None
4FGL J1826.2-2830,4.7081037,-7.5863667,-21.584174340228614,2.5108254,0.31152913,0.4383953,3.2247314,-0.53754425,0.12115288,0.015905138,-0.78770983,-0.47482434,-0.98111224,0.514579,1.5507212379094977,7.002275692457665,LogParabola,0.22961318,1.2782077,,257,UNASS,None
4FGL J1826.5-1202c,19.398073,-0.058210082,-19.499970184620718,2.690005,0.20767285,0.49834907,4.8024807,0.8473513,-0.36588195,0.0125884535,-0.56119436,-0.8601479,-0.99957144,-0.9812751,1.775163365457979,7.344658070378055,LogParabola,0.121429384,1.1943777,,52,UNASS,None
4FGL J1827.2+4303,71.17585,22.324213,-22.839272102189295,2.1520195,0.53274566,0.9845939,2.3384895,0.19037329,-0.9999648,0.0072407876,0.999537,-0.2367603,-0.86041415,-0.9999762,1.793382179808781,7.908467486946043,PowerLaw,0.17909946,0.15142947,,0,UNASS,None
4FGL J1827.5+1141,40.750946,10.5546,-20.663250608427905,2.2630563,0.12203682,0.36986014,5.3826723,0.99977803,-0.23766781,0.0025886383,-0.42228022,-0.5274842,-0.972018,-0.9996871,2.5446564257887494,7.3163853067774545,LogParabola,0.09779073,0.3262809,3FGL J1827.7+1141,0,UNASS,None
4FGL J1828.1-1312,18.54916,-0.92235494,-20.140504165381177,2.6589465,0.6898573,0.8616691,3.004539,-0.07469101,-0.46621802,0.0023631768,0.1883574,-0.7669137,-0.8893011,-0.9998248,2.4602028195405645,7.613604446658906,LogParabola,0.6427279,0.45067722,,26,UNASS,None
4FGL J1828.2-3252,0.9514446,-9.897877,-22.06162328355997,2.1438606,0.2959484,0.33779356,2.2058039,-0.11964509,0.99829555,0.01309369,-0.50123423,-0.48586145,-0.88401663,-0.28623465,2.3913214497543738,7.866509153955214,PowerLaw,0.13412294,1.960569,,0,UNASS,None
4FGL J1829.6-2545,7.5324645,-7.0083747,-21.443667935740173,2.607455,0.3452717,0.9890156,4.0603423,0.7929768,-0.6096941,0.008990753,-0.49111453,-0.9541565,-1.0,0.99999505,0.5934703814017672,6.961240499343788,LogParabola,,0.031115102,,2048,UNASS,None
4FGL J1829.6-4310,351.5106,-14.503477,-21.83968672614524,2.2840438,0.3673039,0.99988353,3.1665962,0.88725066,-0.72890073,0.0044363295,0.11813067,-0.70890623,-0.99996126,0.94263464,1.7435913125377376,7.5357772596755295,LogParabola,,0.047454625,,2049,UNASS,None
4FGL J1830.0-1515c,16.948498,-2.2988122,-21.49306131495351,1.9413356,0.18245922,-0.104119286,1.3998578,-0.9813466,0.8306367,2.4737444E-4,-0.7769317,-0.52888143,-0.36203057,-0.52720433,2.247545684647462,8.91598555285245,PowerLaw,0.10932901,0.3868574,,32,UNASS,None
4FGL J1830.1-0212c,28.522703,3.730009,-20.197645043561806,2.5972044,0.2197168,0.601476,4.6625357,-0.74685216,-0.0580533,0.008226103,-0.5605301,-0.82989365,-0.99998057,0.99963415,2.3171517157553816,7.169582630106683,LogParabola,0.2300864,0.82648396,3FGL J1829.9-0203c,36,UNASS,None
4FGL J1830.1-1440,17.47052,-2.0428274,-21.639095156102808,1.9853636,0.14756773,-0.13655424,1.6995211,-0.95485514,-0.61050206,7.863256E-4,-0.581001,-0.72573584,-0.5988064,-0.12812142,1.9931687077279485,8.84684838758476,PowerLaw,0.054229837,0.12911278,,6,UNASS,None
4FGL J1830.7-1634,15.851746,-3.0368624,-20.005131930602776,2.3728235,0.1014806,0.22013333,3.353597,0.590493,-0.5853963,0.0011621799,-0.47987387,-0.59202534,-0.81758094,-0.9998759,2.0560535133471434,7.258194028216801,LogParabola,0.073363736,0.17022605,3FGL J1830.7-1630,0,UNASS,None
4FGL J1830.8-3132,2.411349,-9.806819,-20.952198914704706,2.203608,0.1578133,0.45767123,4.965875,-0.6352756,-0.5579935,0.0027129326,0.10551843,-0.5620819,-0.78986615,-0.99994767,1.0833590335195302,7.463312269704272,LogParabola,0.14582054,0.35662374,3FGL J1830.8-3136,0,UNASS,None
4FGL J1831.1-6503,329.93393,-22.348944,-21.043424179063074,2.1353667,0.15484875,0.43015894,5.7714405,0.9816659,0.094580024,0.002269416,-0.30071393,-0.5584294,-0.89265305,-0.9998907,1.4549920904340357,7.378290017164549,LogParabola,0.1168216,0.28971237,3FGL J1831.6-6503,0,UNASS,None
4FGL J1831.6-0223c,28.542376,3.3044167,-20.522047646650798,2.528091,0.19345921,0.170533,2.1123044,0.0212397,0.9430103,0.004611244,-0.650905,-0.7510316,-0.8202695,-0.995692,1.542639760173834,7.821099113014953,PowerLaw,0.11358333,0.7146861,3FGL J1831.7-0230,48,UNASS,None
4FGL J1832.4-0152c,29.087566,3.3728452,-20.919533900976074,2.399864,0.20376709,0.08899438,1.1023386,0.008193432,-0.6773576,0.0016985048,-0.7010476,-0.73877525,-0.4822724,-0.9930911,0.8422133501902278,7.860385268909999,PowerLaw,0.09759759,0.37685126,,60,UNASS,None
4FGL J1833.0-3840,356.01675,-13.250003,-21.746632610502406,2.2664816,0.26336,0.5408518,4.0540333,-0.095923044,0.99937445,0.009307556,-0.5432887,-0.4994758,-0.9490106,-0.99685425,1.7657218916798425,7.458265219958901,LogParabola,0.21955054,1.0057884,,0,UNASS,None
4FGL J1834.2-0827c,23.455944,-0.07172557,-19.201124025441636,2.5529084,0.205086,0.6171693,5.407385,0.52994394,0.101292945,0.00393586,-0.52328676,-0.91526365,-0.6934279,-0.9964206,1.6700522120752488,7.366292292145056,LogParabola,0.1081837,0.4670887,,50,UNASS,None
4FGL J1834.3+0613,36.54833,6.6345067,-21.037397297738174,2.4144068,0.24738863,0.64862555,3.648017,-0.8824043,-0.47066274,0.0043417006,-0.3559274,-0.60668045,-1.0,0.9998749,0.7986538599661777,7.2836495134425645,LogParabola,0.26499858,0.49001098,,0,UNASS,None
4FGL J1834.7-0724c,24.434818,0.3115942,-19.270160297164487,2.498323,0.1885101,0.5198946,5.7011366,0.6704422,-0.54080373,0.015546171,-0.5251008,-0.7976498,-0.7640566,-0.9996982,2.575681070498698,7.678001824444371,LogParabola,0.1613295,1.9980813,,48,UNASS,None
4FGL J1834.9-0800,23.937635,-0.013645585,-19.247415470355254,2.590272,0.1773487,0.44682553,5.904979,-0.19445445,-0.23441008,0.0037416841,-0.6412284,-0.7843689,-0.99990183,-0.862597,1.7507725118705015,7.402914157687741,LogParabola,0.1248597,0.40909854,,4,UNASS,None
4FGL J1834.9-2819,5.748501,-9.213954,-21.28397043079544,2.424413,0.18238537,0.33448797,3.6615376,0.13887028,-0.66492075,0.0041456204,-0.6954332,-0.65082157,-0.9989076,-0.92856294,2.689268224334852,7.24219666911561,LogParabola,0.13249803,0.40715674,,16,UNASS,None
4FGL J1835.3-2439,9.105238,-7.6770463,-21.705293804061835,2.6432195,0.17137572,0.092326984,1.1184629,0.9662291,-0.7731272,0.0030252375,-0.8470658,-0.526835,-0.8137593,-0.48173773,1.7057717276630275,6.84837707381564,PowerLaw,0.09721688,0.29365277,,16,UNASS,None
4FGL J1836.8-2354,9.936137,-7.6437984,-21.094319057479836,2.4994638,0.22089137,0.5670465,4.119483,-0.41246793,0.25016102,0.008157407,-0.30854928,-0.803174,-0.99990237,-0.99997145,2.2103104148384927,7.08721583033362,LogParabola,0.21391024,0.7392353,3FGL J1837.3-2403,0,UNASS,None
4FGL J1836.9+4439,73.3764,21.130173,-23.069724404434602,1.8188076,0.33268505,0.26386407,1.5852853,0.997723,-0.99958265,0.0031068434,0.99581325,-0.39456096,-0.48606968,-0.36705238,2.154607574955379,8.722525948018026,PowerLaw,0.22978623,0.83940244,,0,UNASS,None
4FGL J1838.0-0516,26.710873,0.56137925,-20.378300084236663,2.550199,0.540629,0.2995499,2.7260065,0.25034484,0.8015177,0.00652374,-0.6303537,-0.805345,-0.9997333,-0.9949095,1.8089034520142864,7.964961513711602,PowerLaw,0.24057041,0.72977155,,24,UNASS,None
4FGL J1838.1-3352,0.93501914,-12.200508,-22.194121669964037,2.3390715,0.35258672,0.460402,2.7235181,0.99982506,-0.4251412,0.014273758,-0.4301136,-0.7589932,-0.5383381,-0.9998604,1.7628121635120237,7.533227237430926,PowerLaw,0.3228704,1.2121218,,0,UNASS,None
4FGL J1838.2+3223,61.279366,16.705627,-22.049830759947632,2.3750656,0.20637101,0.26967674,2.3470433,-0.95174396,0.5922396,0.003464132,-0.5320906,-0.78104794,-0.81706333,-1.0,0.9295247466139305,7.357148911346565,PowerLaw,0.15506633,0.4108103,,16,UNASS,None
4FGL J1838.4-0630c,25.65043,-0.08675464,-19.93760987425798,2.4187,0.80548936,0.29630217,2.2900646,0.9755307,-0.8961737,0.0021030526,-0.5241492,-0.77508456,-0.84913427,-0.05859374,2.413909293016198,8.272876130075359,PowerLaw,0.4377338,0.2690234,,62,UNASS,None
4FGL J1838.4-0545,26.325148,0.24996662,-19.18178949911127,2.4396374,0.2347963,0.39591792,4.6038346,-0.51881146,-0.9747696,0.0051087434,0.7273475,-0.67048967,-0.98815405,-0.9687406,1.2876818228106561,7.988599988238741,LogParabola,0.1437309,0.8232087,,16,UNASS,None
