Source_Name_4FGL,cos(GLON),GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Pivot_Energy),LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,ln(Variability_Index),HR12,HR23,HR34,HR45,HR56,HR67,Category_4FGL,CLASS_4FGL,ASSOC_FGL,ASSOC1,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O,Flags_4FGL,Missing_Values_Flag,Category_Prob
4FGL J1418.2-5400,0.152830398,6.720523,-25.9893878,-27.4909838,6.88482738,2.7628956,0.288714,0.4459996,3.4887345,1.51447982,0.34107673,-0.49191186,-0.7682106,-0.8535089,-0.99948794,-1,UNAS,None,,,0.954560974,0.049047503,0.0454390262,0.049047503,0.3515153,0.219536914,0.6484847,0.219536914,0.872053138,0.0403203137,0.127946862,0.0403203137,0.527267416,0.0640806999,0.472732584,0.0640806999,0.813421434,0.133151521,0.186578566,0.133151521,0.0337987319,0.0664588078,0.966201268,0.0664588078,0.436216676,0.0958108459,0.563783324,0.0958108459,0.0296524365,0.012113433,0.970347564,0.012113433,2,0,MIXED
4FGL J1418.7-6110,0.624921493,-0.06845592,-24.1324111,-25.277047,7.99067113,2.9544196,0.5288282,0.28666925,3.2680676,1.55770111,-0.9694274,0.7425869,-0.7546692,-0.8246415,-0.91036093,-0.2228706,UNAS,None,,,0.571893335,0.33315407,0.428106665,0.33315407,0.346113502,0.256959479,0.653886498,0.256959479,0.436509921,0.0884117072,0.563490079,0.0884117072,0.332463026,0.111696497,0.667536974,0.111696497,0.5460357,0.371437799,0.4539643,0.371437799,0.0349098064,0.0628043896,0.965090194,0.0628043896,0.238184069,0.0821848518,0.761815931,0.0821848518,0.00672890328,0.00662110782,0.993271097,0.00662110782,17,0,MIXED
4FGL J1419.2-6029,0.81563794,0.5613107,-25.1351847,-26.077767,8.75876358,2.362121,0.38597533,0.01778684,0.21705148,1.79264099,-0.994485,0.9882527,-0.7782632,-0.6411444,-0.6640303,-0.93318313,UNAS,None,,,0.815494914,0.228949731,0.184505086,0.228949731,0.97114047,0.0520335035,0.0288595301,0.0520335035,0.633539072,0.0907430874,0.366460928,0.0907430874,0.974853724,0.0138265246,0.0251462759,0.0138265246,0.7241108,0.232135339,0.2758892,0.232135339,0.858767997,0.214384393,0.141232003,0.214384393,0.679964218,0.113480637,0.320035782,0.113480637,0.734231428,0.141476887,0.265768572,0.141476887,16,0,AGN
4FGL J1420.7-6701,-0.884382325,-5.657828,-26.1014624,-27.5993544,7.05975972,2.545943,0.2299172,0.23913695,2.1393452,1.59224508,-0.88286704,-0.1461899,-0.7330209,-0.72229916,-0.8546592,-0.9963814,UNAS,None,,,0.991678087,0.0115148057,0.00832191321,0.0115148057,0.929715838,0.0696623989,0.0702841622,0.0696623989,0.957257018,0.0207278701,0.0427429823,0.0207278701,0.947253407,0.0139961142,0.052746593,0.0139961142,0.909118653,0.0748073591,0.0908813475,0.0748073591,0.540027649,0.28957239,0.459972351,0.28957239,0.656216238,0.0967322424,0.343783762,0.0967322424,0.481798167,0.117443498,0.518201833,0.117443498,8,0,MIXED
4FGL J1420.9-6127c,0.734806237,-0.42384833,-25.4384963,-26.4371733,9.02257233,2.2425194,0.2325465,0.05101788,0.7574849,2.18531245,-0.9956256,-0.9839653,0.9990485,-0.6888953,-0.73229766,-0.4218412,UNAS,None,,,0.855159171,0.174511665,0.144840829,0.174511665,0.990855254,0.0206382311,0.00914474649,0.0206382311,0.723689106,0.0912600764,0.276310894,0.0912600764,0.983790972,0.0109532392,0.016209028,0.0109532392,0.915225724,0.116907079,0.0847742765,0.116907079,0.959926855,0.078791012,0.0400731447,0.078791012,0.748270904,0.10922554,0.251729096,0.10922554,0.894703567,0.0816607242,0.105296433,0.0816607242,48,0,AGN
4FGL J1420.9-2431,0.613900459,34.012756,-26.3703508,-28.3942225,7.22560434,2.0969815,0.16802242,0.18824792,2.195007,1.56946625,-0.32340235,-0.5438957,-0.462101,-0.71000564,-0.6355732,-0.99860924,UNAS,None,3FGL J1421.0-2431,,0.99570679,0.00354752069,0.00429321032,0.00354752069,0.973258657,0.0304494054,0.0267413431,0.0304494054,0.989593277,0.00812874304,0.0104067227,0.00812874304,0.971344138,0.00767760004,0.0286558621,0.00767760004,0.983846734,0.0141492883,0.0161532663,0.0141492883,0.806520014,0.189794252,0.193479986,0.189794252,0.942050081,0.037077112,0.0579499188,0.037077112,0.795942529,0.0651348704,0.204057471,0.0651348704,0,0,AGN
4FGL J1421.4-1655,0.424251405,40.829025,-27.5726951,-28.713693,9.4401681,0.3606078,0.58771145,0.9434771,2.1827414,2.17487864,-0.09314516,-0.9883464,0.88401455,-0.99936926,0.9988856,-0.72445875,UNAS,None,,,0.99924824,0.00821583488,0.000751760491,0.00821583488,0.997706096,0.0049462528,0.00229390433,0.0049462528,0.957270674,0.0253857436,0.0427293258,0.0253857436,0.99967808,0.000284670925,0.000321920107,0.000284670925,0.997679883,0.00406064486,0.00232011671,0.00406064486,0.990476074,0.0176573535,0.0095239259,0.0176573535,0.950371967,0.0305286037,0.0496280327,0.0305286037,0.999413651,0.000944437825,0.000586348816,0.000944437825,0,0,AGN
4FGL J1422.3-6059,0.912150579,-0.040543556,-24.6258344,-25.6769968,8.13728103,2.8293707,1.1653554,0.23005787,3.0644228,1.89667869,0.98389584,-0.749287,-0.6167841,-0.7786903,-0.9044897,-0.3663468,UNAS,None,,,0.269714561,0.273596756,0.730285439,0.273596756,0.511747879,0.284186906,0.488252121,0.284186906,0.435172813,0.0870132069,0.564827187,0.0870132069,0.593064567,0.132577706,0.406935433,0.132577706,0.251956451,0.28462021,0.748043549,0.28462021,0.0750570473,0.129124889,0.924942953,0.129124889,0.263934763,0.0809511062,0.736065237,0.0809511062,0.0321736722,0.0324228481,0.967826328,0.0324228481,25,0,MIXED
4FGL J1424.8-6536,-0.207373211,-4.471054,-26.0865201,-27.5034954,6.92588702,3.0938964,0.39442778,0.7874096,2.1800978,2.13093191,0.10197716,0.9971587,-0.8696309,-0.74412286,-0.3840148,-0.6829929,UNAS,None,,,0.973014329,0.0496427202,0.0269856709,0.0496427202,0.896329035,0.105116139,0.103670965,0.105116139,0.883675566,0.0426457238,0.116324434,0.0426457238,0.885129711,0.0442875265,0.114870289,0.0442875265,0.851437404,0.188759095,0.148562596,0.188759095,0.448755478,0.314649885,0.551244522,0.314649885,0.686374894,0.0850170575,0.313625106,0.0850170575,0.238185165,0.136561605,0.761814835,0.136561605,0,0,MIXED
4FGL J1424.8-8012,0.639014425,-18.08328,-27.5532929,-29.2881614,7.81925045,1.9944434,0.33850482,0.9999889,4.606583,1.83554825,-0.73385507,-0.84002525,-0.09189627,-0.3989923,-0.99983346,-0.9161562,UNAS,None,,,0.568604687,0.252169361,0.431395313,0.252169361,0.678679214,0.203258171,0.321320786,0.203258171,0.651712313,0.0787198261,0.348287687,0.0787198261,0.608276825,0.0784778193,0.391723175,0.0784778193,0.435007933,0.294774126,0.564992067,0.294774126,0.23149993,0.214454271,0.76850007,0.214454271,0.379999995,0.0999368489,0.620000005,0.0999368489,0.122637932,0.0586572327,0.877362068,0.0586572327,2048,0,MIXED
