Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_3FGL,CLASS_3FGL,Flags_3FGL,Missing_Values_Flag,AGN_BDT_S,AGN_BDT_STD_S,PSR_BDT_S,PSR_BDT_STD_S,OTHER_BDT_S,OTHER_BDT_STD_S,AGN_NN_S,AGN_NN_STD_S,PSR_NN_S,PSR_NN_STD_S,OTHER_NN_S,OTHER_NN_STD_S,AGN_RF_S,AGN_RF_STD_S,PSR_RF_S,PSR_RF_STD_S,OTHER_RF_S,OTHER_RF_STD_S,AGN_LR_S,AGN_LR_STD_S,PSR_LR_S,PSR_LR_STD_S,OTHER_LR_S,OTHER_LR_STD_S
3FGL J0818.2+4223,178.204132,33.4011536,-23.5600812,-26.8524658,1.42940663,5.40142462,1.97131488,-0.486339799,-0.546745956,-0.549249693,-0.71628725,AGN,bll,0,0,0.9970602462166611,0.0018235026137960037,9.89421174330536E-4,8.317911600930048E-4,0.0019503326090083506,0.0014380210961400755,0.9869222987722119,0.013084336800649327,0.006619542577537666,0.007231313878107116,0.006458158650250418,0.00840688716328937,0.960376478574259,0.02149780751663819,0.01703976397892693,0.014190889943620904,0.02258375744681395,0.01455531781271569,0.9171817298565117,0.04506162589832283,0.014740570755689159,0.01535125503031844,0.06807769938779909,0.04252992159966661
3FGL J0818.8+2751,194.987442,30.3954353,-26.1999535,-27.8888737,-0.45819881,3.20870318,2.46331453,-0.619800378,-0.77587463,-0.374432735,-0.999981457,AGN,bll,0,0,0.9868481994948067,0.018134674851387714,0.004348353460555161,0.011154209562991863,0.008803447044638124,0.012139077969721452,0.6499180320664837,0.25071739901350404,0.28718577783581045,0.22679280585525072,0.06289619009770596,0.06551932300797171,0.8930386914370464,0.039571074189291004,0.04330862088719419,0.01998836670660536,0.06365268767575924,0.030077362466659315,0.7881834296333877,0.10619557366064986,0.08262577022357828,0.07459369029667948,0.129190800143034,0.07334730907584631
3FGL J0820.4+3640,185.023651,32.8758469,-26.1199315,-27.8895158,-1.53079856,3.81964731,2.2827642,-0.441081538,-0.731816154,-0.588059625,-0.508965034,AGN,bll,0,0,0.9954457440084313,0.005953626154922308,0.001076730988550735,0.001232231680382419,0.00347752500301806,0.0052051114094173465,0.9920572816675325,0.006943270044893039,0.0032208538725326578,0.0035699207787302854,0.004721864459934712,0.005110870705460509,0.9536452499284984,0.02040909235876889,0.017701904959045254,0.01227651530850932,0.028652845112456426,0.01162106900918795,0.9894454223714035,0.007275609065668258,1.558174702617843E-4,2.3686209273278297E-4,0.010398760158334706,0.007228462512884465
3FGL J0820.9-1258,235.199539,13.1631851,-26.4653329,-27.7155067,-1.15501189,3.8129323,2.27188802,-0.840117029,-0.577340346,-0.452470426,-0.700286364,AGN,bll,0,0,0.990059820956933,0.011504423001784655,0.0020133708114828956,0.00203975918065317,0.007926808231584054,0.010643450455811927,0.9631510521959414,0.06060632637419823,0.004277536323813562,0.009067482048140134,0.03257141148024502,0.054493004657038616,0.9466750502516876,0.022419405829023454,0.015943798595940264,0.008788092425327814,0.03738115115237208,0.017587228498403138,0.9841094549036213,0.009303515762272362,2.4942856874178587E-4,3.043126206822706E-4,0.015641116527636802,0.009181853306528431
3FGL J0822.6-4250e,260.317627,-3.27633786,-23.106464,-26.283129,1.11314374,4.12226731,2.05162477,-0.19615343,-0.59998935,-0.4928175,-0.5934498,OTHER,SNR,0,0,0.15833748709740803,0.11832057760618404,0.11909120378236882,0.10795527398817036,0.7225713091202232,0.17046755240323772,0.246558949582112,0.2236312002144097,0.2758485850120805,0.17686841860941963,0.4775924654058076,0.1989373735982693,0.17636676214070396,0.06408780486985627,0.1155114702005992,0.045068150496627005,0.7081217676586967,0.0809732848534218,0.1501525660055233,0.058680000222392184,0.0961542385131138,0.05782136547003568,0.7536931954813628,0.07897336236864963
3FGL J0822.9+4041,180.381927,34.0318718,-25.7893917,-27.686719,-0.495045937,4.41530702,2.48881507,-0.64354559,-0.679544286,-0.815177009,-0.27812552,AGN,fsrq,0,0,0.9990642811033773,0.0010413878324990321,3.1080429245466083E-4,2.8300624229817055E-4,6.249146041680361E-4,8.709657747493428E-4,0.9934452939893555,0.006363196185877449,0.0025097891411693784,0.0029530609739512534,0.004044916869474964,0.004785918250210426,0.9838324680101235,0.0068498419952246195,0.005274413550684335,0.003257959008589726,0.010893118439192207,0.005606366662381456,0.9941514631125254,0.004906501031386981,1.7437605003780307E-4,2.716759745231247E-4,0.005674160837436873,0.004896631961126305
3FGL J0824.1+2434,199.028549,30.5427952,-25.8027247,-27.6741145,-0.059244029,4.25614046,2.51777101,-0.638522946,-0.719931895,-0.674800503,-0.677825371,AGN,fsrq,0,0,0.9969126354430097,0.0032381693464324157,6.420170485809742E-4,6.138065772955387E-4,0.0024453475084093303,0.0030248798739801012,0.9910336231578636,0.00694988865911687,0.003968193473656169,0.0035313043625756243,0.004998183368480154,0.005265844760026009,0.9818728672437368,0.008977096686696315,0.004879286023450091,0.002733206025192584,0.0132478467328132,0.0075726369210383565,0.9758231838787499,0.012467810852145121,0.0026084498567679787,0.0018235141273204615,0.021568366264482105,0.012082455723080065
3FGL J0824.9+5551,161.982193,35.1376228,-25.220273,-27.8174774,0.133791652,5.40909472,2.60633063,-0.604992446,-0.81535247,-0.646754369,-0.81038648,AGN,fsrq,0,0,0.9993560933693576,6.704161939222591E-4,1.382812008758413E-4,1.5932697071537614E-4,5.05625429766488E-4,5.859626381667621E-4,0.9937475854514051,0.006383733602365526,0.002643110126858859,0.0032578483295285965,0.00360930442173609,0.00455093999723102,0.9765956865784332,0.011225851921765664,0.005988955730538529,0.003423211167686779,0.017415357691027974,0.010336322105223872,0.9967699344502681,0.003560919019651972,1.7132990341537017E-4,2.0447469687189643E-4,0.0030587356463166234,0.0035093909276736044
3FGL J0824.9+3916,182.146408,34.2057304,-25.7676728,-27.8324138,0.575806485,4.35404213,2.44494319,-0.767653724,-0.458653225,-0.754997374,-0.999985065,AGN,fsrq,0,0,0.990508076050621,0.010472162865676957,0.008939285793241518,0.010217666524605139,5.526381561376524E-4,6.844048291500259E-4,0.9400408920248863,0.04547761990083396,0.03901304915691412,0.03518245366327642,0.020946058818199467,0.02112716572921623,0.8889775425818426,0.04334185178048567,0.08948754865008661,0.03925798446927684,0.02153490876807094,0.01256676501850849,0.8878453122997074,0.05579305545384377,0.08237211788302617,0.05039263503665193,0.029782569817266385,0.021369182247011065
3FGL J0825.4-0213,226.213486,19.683033,-26.3267251,-27.8121335,-0.0967618312,3.1497839,2.40117764,-0.730074119,-0.631742257,-0.701266911,-0.711735524,AGN,bcu,0,0,0.9912510497855659,0.01009700886938777,0.00231837767732923,0.0025898438401438296,0.0064305725371048795,0.009504677693160995,0.877219250916124,0.14292288141360338,0.07255916024827835,0.0872036250471289,0.05022158883559771,0.08502671343468657,0.9412076613016938,0.020483984659317268,0.019677412372521654,0.010273583694158308,0.0391149263257847,0.01575149649575189,0.748175694528564,0.08651062311455104,0.10326831629321417,0.062303236650761026,0.1485559891782218,0.06505678119227748
3FGL J0825.8-3217,252.035492,3.30163574,-25.106998,-27.3534658,-1.8749474,5.37024264,2.48959064,-0.732633669,-0.64257193,-0.645453383,-0.815603028,AGN,bcu,4,0,0.9968892116396763,0.002851472394441855,8.359721482698255E-4,8.565674627161613E-4,0.0022748162120540517,0.0023931041899964,0.8416391685046057,0.27179189407188037,0.0043029456562890655,0.010113591232669734,0.1540578858391053,0.26880118188701724,0.9274517622651831,0.02690253469667716,0.02930711459343728,0.017166138432234402,0.04324112314137967,0.018603288647656868,0.9985485020810191,0.0017388573083304143,3.1193193058039986E-6,6.484460209115898E-6,0.0014483785996750654,0.0017375596199937157
3FGL J0825.9-2230,243.984238,8.92556858,-23.6220871,-26.7848992,0.720679776,4.80092592,2.00409651,-0.430143751,-0.566150733,-0.483272864,-0.456940736,AGN,bll,0,0,0.9917994762264745,0.0076422119731685174,5.788865445026663E-4,6.715707671264936E-4,0.0076216372290230155,0.007391872868992708,0.9489773300773291,0.05914921255979153,0.005740597419977175,0.007053022884554193,0.04528207250269366,0.05600827877103353,0.9054360952279916,0.04713229491042678,0.01504577591501615,0.01039971233094559,0.07951812885699228,0.042640004937954216,0.8938183404665766,0.043952713956421835,0.003317480018850503,0.0037567865813852856,0.10286417951457308,0.04388053687966254
3FGL J0826.0+0307,221.28035,22.425808,-25.8647693,-27.67476,-0.904206246,4.15644108,2.02967834,-0.652465714,-0.54157363,-0.374276878,-0.610981895,AGN,bll,0,0,0.9993055604198785,6.544439677837877E-4,1.0471633465876448E-4,8.867059520797578E-5,5.897232454626589E-4,6.113623840624115E-4,0.9930816240824157,0.007486559467515619,0.002467260906457728,0.0028409452708987584,0.004451115011126524,0.006067783020326787,0.9885685456481452,0.0052186285806637995,0.0035389584829259493,0.002292970298521027,0.007892495868928767,0.004096586611282219,0.9909460001787541,0.004964044246542936,1.1498042279718432E-4,1.4258216335608784E-4,0.008939019398448628,0.004925753291733884
3FGL J0827.2-0711,230.956421,17.5392017,-25.9188594,-27.6985516,-0.0156627419,3.67709526,2.06719708,-0.48171537,-0.765439938,-0.238374208,-0.39478182,AGN,bcu,0,0,0.9560850409538799,0.06703267622462623,0.0011675700872197418,9.94751968949313E-4,0.04274738895890015,0.06694464719295637,0.9844753864009727,0.01694097613081196,0.004659753896996853,0.005777652725322441,0.010864859702030672,0.01358792967272029,0.9532596028114437,0.018847361708391595,0.012884118966658782,0.006111860383994422,0.03385627822189746,0.015333256610979085,0.9613530179069875,0.01725289996172573,0.001162441022048955,0.0017601447335529447,0.037484541070963634,0.017060014638933682
3FGL J0828.5+5217,166.335632,35.7739258,-26.7922515,-28.1313037,-0.105008341,3.50996331,2.13110876,-0.872334096,-0.343751698,-0.317325795,-0.860806247,AGN,fsrq,0,0,0.9191550086583292,0.10507204166925327,0.07897262007891506,0.10465872549766475,0.0018723712627557129,0.0024683367630734536,0.9113986975529896,0.08255665030111904,0.05882298661332732,0.06441659700377815,0.029778315833683157,0.032475968756478464,0.8239692603444748,0.07642717314873673,0.1299425032402948,0.07355108488344572,0.04608823641523039,0.02271308332216518,0.948614104360635,0.028315886072663173,0.022529301983710767,0.019484086232076838,0.02885659365565427,0.017475149331077737
3FGL J0828.8-2420,245.885712,8.41740704,-26.2139424,-27.691587,-0.69733817,3.72151668,1.9996922,-0.285908483,-0.781352526,-0.191875933,-0.596622729,AGN,bcu,1,0,0.9781318306390618,0.038460475770060586,4.248709324078256E-4,4.734068308385499E-4,0.021443298428530384,0.03819487993888456,0.9189944220766816,0.09848075139866712,0.00546890130707646,0.007044362287718222,0.0755366766162419,0.09532005645028445,0.9409961651997416,0.02442948150506521,0.013841883349546672,0.00690900803528409,0.045161951450711633,0.022097941116859466,0.9749864998237152,0.012956748590105246,2.2556378709325485E-4,3.4899172300351637E-4,0.02478793638919165,0.01289289784274622
3FGL J0829.3+0901,215.932678,25.8272972,-26.6574176,-27.8764083,0.475952266,3.42359843,1.94747555,-0.999979662,0.999690161,-0.529625461,-0.327594802,AGN,fsrq,0,0,0.997995690079941,0.0015572814094912716,0.001154546919655836,0.0011088468052858796,8.497630004030825E-4,8.792878767465412E-4,0.954774772921263,0.04996713451259679,0.028202943831618744,0.03572865143276535,0.017022283247118276,0.02222997671721616,0.9726753827522009,0.01041572795714836,0.010748251768451181,0.006142547317481555,0.016576365479347935,0.006365686847638068,0.8542570038024502,0.09434588995703201,0.12432703228064668,0.09226071814037716,0.02141596391690322,0.02401100101339397
3FGL J0829.6-1137,235.198685,15.6801081,-26.3273939,-27.7485333,-1.336457,4.06355628,1.88961303,-0.208528713,-0.883634174,0.27335754,-0.31949822,AGN,bcu,0,0,0.9986385373953731,0.006026244115252094,5.9650065689165004E-5,6.146387395666125E-5,0.001301812538937514,0.006003620407289487,0.9840924060974598,0.02383792911259309,0.0022485922179372253,0.002871325284038134,0.013659001684602923,0.022782961746553997,0.9762057108915658,0.012213834095319847,0.00686461149326693,0.005050442999774564,0.016929677615167293,0.009969519893335207,0.9969475077282424,0.0028522630356742507,1.4181234815705673E-6,4.109815725732048E-6,0.0030510741482758976,0.0028517257574284583
3FGL J0830.3-5855,274.345886,-11.4435654,-25.3544749,-27.5237027,0.756290479,4.31049452,2.6082685,-0.768567771,-0.771017579,-0.628637549,-0.999961818,AGN,bcu,0,0,0.9936929163645271,0.008158980051193318,0.002194255097994437,0.0028456080765183107,0.004112828537478458,0.006228142863039234,0.8336889116388393,0.12738683105403517,0.05551888463997021,0.046307106872529494,0.11079220372119049,0.09566049591412576,0.9519418909330933,0.020759300781565813,0.02469815741266482,0.01294351694587674,0.02335995165424184,0.012376617520776765,0.8154055037607548,0.05364117149940678,0.06183510349704865,0.027640153362672674,0.12275939274219644,0.04901542448350449
3FGL J0830.7+2408,200.060898,31.8309193,-24.6870432,-27.5113434,0.942975701,4.97691925,2.62691736,-0.664158429,-0.787854076,-0.73267083,-0.888387209,AGN,FSRQ,0,0,0.9982448685028178,0.0012190705735787655,9.89729977455382E-4,8.547000843092963E-4,7.654015197267529E-4,6.420622275957648E-4,0.9837134671959684,0.013021362792029178,0.00879769966101801,0.00817503424357375,0.0074888331430135,0.00784979412622773,0.9689650167120896,0.014615988931633753,0.01594657864121188,0.009593031377739442,0.015088404646698554,0.008989227819112728,0.9441673416566606,0.034884256049024814,0.019902695653461536,0.01515307503974887,0.035929962689877894,0.0305414365315983
3FGL J0831.9+0430,220.704361,24.3694248,-24.1486207,-27.2253281,1.41417678,6.04192075,2.08632732,-0.413959499,-0.657905355,-0.631161988,-0.726973913,AGN,bll,0,0,0.9984894072520312,0.0012576221147186256,5.837520288113663E-4,7.667381987246541E-4,9.268407191574001E-4,7.781256578683096E-4,0.9933525125275899,0.007262222789357499,0.002504934929734974,0.003140467006634023,0.004142552542675134,0.005608424895374334,0.9672002574748865,0.017453743035589806,0.013571940991687858,0.01084427304902359,0.01922780153342572,0.012454437340838273,0.9915422952241821,0.009296731027201055,7.252135744577014E-4,0.0018749684444379871,0.007732491201360148,0.008997906335633604
3FGL J0832.6+4914,170.10498,36.425663,-26.6461763,-28.0556481,-0.270043778,3.69659043,2.36340261,-0.105052514,-0.786568461,-0.502314994,-0.727804149,AGN,bll,0,0,0.9812796146650675,0.018876770267760263,0.0061801896967021664,0.00930131297859108,0.012540195638230238,0.01426661994128198,0.9851230158529106,0.014670074924302398,0.007603913256117026,0.008313592276547446,0.007273070890972379,0.0091051273041172,0.9311898770621244,0.024499050435122058,0.025917026199992636,0.014502663228638928,0.04289309673788293,0.01726165937079348,0.9726221444727513,0.017131182981262587,0.003810445652793726,0.002761954140834472,0.023567409874454798,0.016009822160775157
3FGL J0834.1+4223,178.622543,36.310112,-25.3993322,-27.7833936,-1.2886266,4.05923025,2.43933177,-0.677171639,-0.739472169,-0.458271046,-0.801156081,AGN,fsrq,0,0,0.9758056176224983,0.040024810224029206,0.0065649055298440335,0.012685582021475794,0.017629476847657637,0.03239528859750475,0.9860725636284383,0.013203393187441927,0.0063104791755558805,0.0064850799118368035,0.007616957196005828,0.00956681776041599,0.9520635273738768,0.02249994088338849,0.015364159203353229,0.010721248370499948,0.03257231342276993,0.016783075010286908,0.9809958562012628,0.015057935557182316,9.877412774675202E-4,0.0019616022255204836,0.018016402521269643,0.014480020568633185
3FGL J0834.7+4403,176.573975,36.5662766,-26.4237623,-28.0108063,-2.45729169,4.0367217,2.21739721,-0.816842886,-0.245362619,-0.629682758,-0.56930603,AGN,bll,0,0,0.9980281152869088,0.0195050177990107,0.001787770973388521,0.019509002782582167,1.841137397025863E-4,1.5180606926535646E-4,0.994452213871434,0.005813242332351,0.002303974749382379,0.002818115138822677,0.0032438113791835896,0.004309372708970358,0.974322289459243,0.012256575324311406,0.013199492683658914,0.010002068775667226,0.012478217857097872,0.006266176877570684,0.9986285164342612,0.0014909769280940083,1.9527355024876933E-5,6.3640290339813E-5,0.001351956210713999,0.0014846335522528506
3FGL J0835.3-4510,263.554626,-2.78727365,-18.5338402,-24.7777389,3.98858957,2.99620356,1.28873037,-0.251313778,-0.500715947,-0.663896003,-0.899968995,PSR,PSR,0,0,2.315605515873778E-4,7.906263499433173E-4,0.6738439269916194,0.340933990696491,0.3259245124567932,0.34084465450586987,2.1227401526532853E-4,0.002040289517741799,0.8691509191491091,0.20216558841158042,0.13063680683562567,0.20223361473751758,0.003294751909146816,0.005074891148529062,0.7876823897000116,0.07097481465024383,0.2090228583908417,0.07074756873914166,2.7770342232020773E-8,1.1370013324224507E-7,0.9915614663449716,0.020677685361471035,0.008438505884686158,0.02067765558176656
3FGL J0835.4+0930,216.16983,27.4000511,-26.3415448,-27.8281577,-0.141667774,3.46260337,2.28895879,-0.640970735,-0.823043503,-0.275989273,-0.48440147,AGN,bll,0,0,0.9923147253822212,0.008453351922147407,0.0011526072104222356,0.0015862244343552588,0.006532667407356586,0.007802839634295724,0.9814943120694135,0.016063011185097942,0.008568034603418885,0.009013506182365325,0.009937653327167473,0.010759387516124435,0.9533263251858831,0.018530623540657414,0.012973898967094484,0.007430122889822884,0.03369977584702243,0.015032204578945092,0.9533455298793223,0.02180996336522578,0.0025685217491673916,0.003473705839916265,0.04408594837151016,0.021154509813295093
3FGL J0836.3+2143,203.255219,32.2877121,-26.2936979,-27.8284563,-0.0422321638,4.26320939,2.5657239,-0.729857859,-0.750725115,-0.745340447,-0.299339047,AGN,bcu,0,0,0.9993899315797902,5.515799794601001E-4,2.791972232278665E-4,3.1329715303124434E-4,3.3087119698193884E-4,3.53376810959148E-4,0.9932294183957083,0.007199286829053825,0.0027637266892703858,0.0032493964077648773,0.004006854915021439,0.005351106103637783,0.9865788895624499,0.006502495198105394,0.004616817558025434,0.003957239997574943,0.008804292879524821,0.0045957117999027314,0.992744347668024,0.005902500905631751,3.5876922159336247E-4,4.7085728764874275E-4,0.006896883110382664,0.005817978394908262
