Source_Name_4FGL,cos(GLON),GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Pivot_Energy),LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,ln(Variability_Index),HR12,HR23,HR34,HR45,HR56,HR67,Category_4FGL,Class_4FGL,ASSOC_FGL,ASSOC1,Flags_4FGL,AGN_BDT_S,AGN_BDT_STD_S,PSR_BDT_S,PSR_BDT_STD_S,AGN_NN_S,AGN_NN_STD_S,PSR_NN_S,PSR_NN_STD_S,AGN_RF_S,AGN_RF_STD_S,PSR_RF_S,PSR_RF_STD_S,AGN_LR_S,AGN_LR_STD_S,PSR_LR_S,PSR_LR_STD_S,Missing_Values_Flag
4FGL J0009.1+0628,-0.6908166269811686,-54.868298,-25.9613739,-28.284653,7.53983188,2.0630696,0.08882379,0.046000473,1.111143,2.56848161,0.98877126,-0.22092612,-0.62225765,-0.48536688,-0.55182934,-0.49851298,AGN,bll,3FGL J0009.1+0630,TXS 0006+061,0,0.9980923188847299,0.0015314840430417662,0.001907681115270113,0.0015314840430417666,0.9994594340907793,0.0015455402234879599,5.405659092205322E-4,0.001545540223487961,0.9953552175665749,0.006003326884225,0.004644782433425247,0.006003326884225008,0.9942709416455188,0.0023350992902309584,0.005729058354481121,0.002335099290230959,0
4FGL J0009.3+5030,-0.9934453844140465,-11.803588,-24.4269325,-27.5831987,7.18279215,1.8976711,0.03283008,0.06228566,4.1640167,5.00058218,0.08271766,-0.46098366,-0.51481646,-0.4436469,-0.6030336,-0.55101514,AGN,bll,3FGL J0009.3+5030,NVSS J000922+503028,0,0.999859571136235,9.235476686004014E-5,1.404288637649385E-4,9.235476686004056E-5,0.9992391478132476,0.0021937385526676827,7.60852186752282E-4,0.002193738552667684,0.9934242314194688,0.008477974291227607,0.006575768580531061,0.008477974291227604,0.9992396560451671,3.509046736891117E-4,7.603439548329151E-4,3.5090467368911396E-4,0
4FGL J0009.7-3217,0.7821292503863717,-79.58928,-27.0538794,-28.7666991,7.5714331,2.0901954,0.18395445,0.12845568,1.4798275,2.72692055,-0.8800698,0.9998189,-0.4720295,-0.72473025,-0.3973133,-0.99999607,AGN,rdg,3FGL J0009.6-3211,IC 1531,0,0.9996013100472746,3.998598969491197E-4,3.9868995272528726E-4,3.9985989694911553E-4,0.9993887472262281,0.0020378603240348817,6.112527737719043E-4,0.0020378603240348812,0.9891002680144682,0.009561515611379428,0.010899731985531675,0.009561515611379436,0.9979062797585908,0.0012456161488310401,0.002093720241409196,0.0012456161488310436,0
4FGL J0009.8-4317,0.4980792493218337,-71.76617,-26.7987617,-28.7489186,7.66107236,2.046758,0.1232077,0.022229282,0.39822197,2.82863692,0.9996603,-0.6025286,-0.512441,-0.6109618,-0.20934854,-0.9995643,AGN,bll,,SUMSS J000949-431654,0,0.9998348808891201,1.5851663134626857E-4,1.6511911088000987E-4,1.5851663134626594E-4,0.9998051794907549,6.154272634166718E-4,1.948205092452532E-4,6.154272634166726E-4,0.9974995731961416,0.00361873766514457,0.0025004268038583363,0.003618737665144572,0.999705188073414,1.6218757319241614E-4,2.948119265860103E-4,1.6218757319241462E-4,0
4FGL J0009.8+1340,0.5913698840936207,-47.971355,-27.3400463,-28.6231201,7.8023699,1.9495059,0.45761642,0.21887067,1.0791031,2.37387668,0.9963938,-0.86354387,-0.582831,-0.37203237,-0.7122069,-0.9998007,AGN,bcu,,RX J0009.9+1341,0,0.9996335826374266,3.888423484750992E-4,3.66417362573345E-4,3.888423484751035E-4,0.9991205569941736,0.0022632709126927694,8.794430058263992E-4,0.00226327091269277,0.9891815879735115,0.011384490603112916,0.010818412026488367,0.01138449060311293,0.9961408086378922,0.0018260321364922648,0.0038591913621077167,0.001826032136492266,0
4FGL J0010.6+2043,-0.9656151364855334,-41.12827,-26.8783429,-28.5060935,7.23434953,2.249444,0.20487434,0.08393108,0.8106672,3.29432885,0.9937699,-0.51681966,-0.6943825,-0.6397762,-0.999752,0.9967195,AGN,fsrq,,TXS 0007+205,0,0.9999433924275116,5.5691951339080666E-5,5.660757248835936E-5,5.5691951339080164E-5,0.9997301017590402,7.181509088011323E-4,2.6989824095989464E-4,7.181509088011307E-4,0.9940771955455492,0.005966336967763038,0.00592280445445084,0.005966336967763031,0.9994887787174855,3.01169784075922E-4,5.112212825145599E-4,3.0116978407592073E-4,0
4FGL J0010.6-3025,-0.6682591825538052,-80.482315,-26.0436703,-28.5437528,6.60083373,2.3925977,0.09198754,0.106107526,2.040114,4.51736987,0.014605773,-0.57178926,-0.6632103,-0.846694,-0.5830918,-0.9999959,AGN,fsrq,,PKS 0008-307,0,0.9999311677112437,5.887629441445129E-5,6.883228875640484E-5,5.887629441445045E-5,0.9997659775639358,7.973189466595066E-4,2.3402243606420928E-4,7.973189466595046E-4,0.9960287897325575,0.003773096537993316,0.003971210267442669,0.0037730965379933154,0.9998884187841031,6.835267039130338E-5,1.1158121589686072E-4,6.835267039130222E-5,0
4FGL J0010.8-2154,-0.8304287083703096,-79.400505,-27.202982,-28.7313611,7.10403817,2.4288561,0.15470818,-0.05275942,0.6962736,2.57746385,0.99603367,-0.4782088,-0.68945205,-0.6409936,-0.52018094,-0.624447,AGN,bcu,,PKS 0008-222,0,0.9994074076674369,5.076376968037177E-4,5.925923325630436E-4,5.076376968037164E-4,0.9994223579746209,0.0019437900615070912,5.776420253790709E-4,0.0019437900615070914,0.9943666871040764,0.005646806308138556,0.005633312895923475,0.005646806308138551,0.9992289009715986,3.982666618562476E-4,7.710990284012941E-4,3.982666618562468E-4,0
4FGL J0011.4-4110,-0.6334045191006324,-73.720406,-27.2683114,-28.6992684,6.61559649,2.5198011,0.26279616,0.15830652,1.0063382,1.60392308,0.7368393,-0.73915875,-0.79110783,-0.64824104,-0.99964046,0.6274354,AGN,bcu,,PMN J0011-4105,0,0.9966496596955808,0.0040273518921719875,0.0033503403044191737,0.004027351892171982,0.9821058794667369,0.037450615007418094,0.01789412053326315,0.037450615007418094,0.966985348841732,0.021801042368015177,0.03301465115826812,0.021801042368015163,0.9790136810438451,0.011959563346087158,0.020986318956154878,0.011959563346087155,0
4FGL J0011.4+0057,-0.3007440807286505,-60.302692,-25.9554256,-28.3073328,7.0747087,2.2857835,0.108864665,0.047320575,0.84353405,4.27632984,-0.46836224,-0.6844149,-0.6825522,-0.4243361,-0.8740306,-0.999994,AGN,fsrq,2FGL J0011.3+0054,RX J0011.5+0058,0,0.999698263663241,4.1085629681725396E-4,3.017363367590094E-4,4.1085629681725553E-4,0.9997638932497641,8.648850908225451E-4,2.361067502358029E-4,8.64885090822545E-4,0.9952475596199928,0.00574989963342624,0.004752440380007299,0.005749899633426242,0.9999147964948312,5.700378259599123E-5,8.520350516869773E-5,5.700378259599248E-5,0
4FGL J0011.8-3142,-0.8347889111146555,-80.23526,-27.3074127,-28.8254224,8.11324529,1.9186677,0.22159815,0.06783949,0.66387033,3.0149032,0.40856227,-0.8704807,-0.5781315,-0.31427428,-0.41365862,-0.57473737,AGN,bcu,,SUMSS J001141-314220,0,0.9999589679697384,2.7707886946739118E-5,4.103203026147766E-5,2.770788694673985E-5,0.9998542885949536,4.3327843236156305E-4,1.457114050463593E-4,4.3327843236156305E-4,0.9994894188653571,9.62401500455252E-4,5.105811346430368E-4,9.624015004552542E-4,0.999889281784198,6.760951937454411E-5,1.1071821580216492E-4,6.760951937454433E-5,0
4FGL J0012.0+7043,0.9608952220071405,8.111637,-26.0199023,-27.7546784,7.513301,2.4050107,0.120379955,0.012992526,0.24992618,2.88205888,0.9802247,-0.72021985,-0.7204695,-0.64089274,-0.5467862,-0.9996062,AGN,bcu,3FGL J0012.4+7040,TXS 0008+704,0,0.9982536091502988,0.0014615215039853685,0.0017463908497012454,0.0014615215039853703,0.9994025219450781,0.0023492655243141356,5.974780549218474E-4,0.0023492655243141356,0.9902103079052407,0.009685856057613833,0.00978969209475915,0.009685856057613837,0.9960184075407935,0.001550228082473377,0.003981592459206291,0.0015502280824733785,0
4FGL J0013.1-3955,0.7844724748356762,-74.936165,-26.088812,-28.4614144,7.68487699,1.9179044,0.09594044,0.11524172,2.4875875,2.49631899,-0.93991286,0.44254082,-0.5231515,-0.4966849,-0.44742048,-0.9962501,AGN,bll,3FGL J0013.2-3954,PKS 0010-401,0,0.9974425212334923,0.003320534850665947,0.002557478766507892,0.003320534850665949,0.9966530478657328,0.017657127760738845,0.0033469521342671697,0.017657127760738845,0.9757471781487091,0.017427427578715578,0.024252821851290855,0.01742742757871557,0.9869005324323674,0.006631120881037742,0.013099467567632469,0.006631120881037741,0
4FGL J0013.4+0950,0.6765787429342808,-51.902443,-26.9925943,-28.3504634,8.07823232,2.250888,0.14281824,-0.06723811,0.7470528,2.59224544,-0.70172024,-0.79003656,-0.5812402,-0.33014557,-0.6775567,-0.18903436,AGN,bcu,,1RXS J001328.4+094942,0,0.9995274919747514,3.7996811225893224E-4,4.725080252484611E-4,3.799681122589329E-4,0.9996363949961605,0.0011931349275570268,3.6360500383938104E-4,0.0011931349275570264,0.9967258849722346,0.006419135026747146,0.0032741150277654776,0.006419135026747135,0.9991793840276356,4.546838837790917E-4,8.206159723642833E-4,4.5468388377909125E-4,0
4FGL J0013.6+4051,-0.5560852396094516,-21.451033,-27.0065137,-28.6173729,7.72133747,2.2282302,0.125686,-0.05117838,0.8209412,2.48201658,-0.83213615,-0.2558227,-0.67766905,-0.5710642,-0.8586353,0.49964562,AGN,agn,,4C +40.01,0,0.9957461996593442,0.004035597265892662,0.004253800340655751,0.004035597265892661,0.9994064254583633,0.0022702016632592504,5.93574541636618E-4,0.0022702016632592525,0.9833351229195251,0.01398739073706709,0.0166648770804748,0.013987390737067085,0.9980632401688596,0.0010107736909020532,0.0019367598311404095,0.0010107736909020582,0
4FGL J0013.6-0424,0.6442417120826187,-65.55318,-26.9328263,-28.2231132,7.60105424,2.2944312,0.15297037,-0.06943933,0.897069,2.30570246,-0.882761,-0.60712713,-0.81394285,-0.43385383,-0.40011236,-0.9999999,AGN,fsrq,,PKS 0011-046,0,0.9992233752777644,7.829663398361356E-4,7.766247222356645E-4,7.829663398361324E-4,0.9990730260659886,0.002753817889239909,9.269739340114488E-4,0.002753817889239909,0.9938623860547177,0.005946249823945918,0.006137613945282229,0.005946249823945906,0.999079292925929,5.003768406514157E-4,9.207070740709655E-4,5.003768406514165E-4,0
4FGL J0013.9-1854,0.6891987463849062,-78.09192,-26.4286366,-28.5221206,7.82335935,1.9552113,0.11752892,0.037264645,0.6974277,1.47824894,-0.8395637,-0.15334669,-0.45917833,-0.45926666,-0.5496858,-0.44182596,AGN,bll,3FGL J0013.9-1853,RBS 0030,0,0.9989495770720014,7.805691428312831E-4,0.0010504229279984186,7.805691428312797E-4,0.9952493454836824,0.011756863823852085,0.004750654516317479,0.011756863823852087,0.9953129162532088,0.005829446777526594,0.004687083746791097,0.005829446777526578,0.9883915060497253,0.0054378887981034055,0.011608493950274846,0.005437888798103407,0
4FGL J0014.1+1910,-0.594464227916242,-42.826824,-26.6424872,-28.5136739,7.28159038,2.1284394,0.1951286,0.1974029,2.0738826,3.68519818,-0.22796527,-0.45049578,-0.6108588,-0.59192926,-0.9306525,-0.9990277,AGN,bll,2FGL J0013.8+1907,MG3 J001356+1910,0,0.9969293844662906,0.0031644473121610916,0.0030706155337094053,0.003164447312161093,0.9997351922275881,9.218480164945842E-4,2.6480777241182356E-4,9.218480164945852E-4,0.957705349801498,0.022385820082664154,0.042294650198502044,0.022385820082664168,0.998551877401514,7.499454419686488E-4,0.0014481225984859685,7.499454419686502E-4,0
4FGL J0014.1-5022,-0.988457806849097,-65.69481,-26.5755156,-28.6161431,7.88555783,1.9675819,0.13312161,0.03362283,0.5129989,0.741329374,0.97364044,-0.7979238,-0.3927917,-0.5582394,-0.51264375,-0.5137554,AGN,bll,3FGL J0014.0-5025,RBS 0032,0,0.999363588214594,7.595724149856832E-4,6.364117854059912E-4,7.595724149856814E-4,0.9746853949265938,0.04209349439286607,0.02531460507340611,0.04209349439286607,0.99532951127353,0.005632032345192004,0.004670488726470003,0.005632032345192011,0.9030638666179115,0.03706882859605076,0.09693613338208835,0.03706882859605076,0
4FGL J0014.2+0854,0.6935437685918708,-52.85195,-26.7746078,-28.144473,7.109551,2.5028715,0.15705143,-0.036627624,0.43241048,2.24869635,-0.97572166,0.9992082,-0.6857422,-0.5994001,-0.99999696,0.99996555,AGN,bll,,MS 0011.7+0837,0,0.9972328496125301,0.0031272730754178806,0.0027671503874699835,0.0031272730754178797,0.9955875761337225,0.01442364383619696,0.0044124238662775145,0.014423643836196954,0.9593496853909107,0.024328380532733618,0.04065031460908918,0.02432838053273362,0.9954915885400928,0.003565874819153437,0.004508411459907185,0.0035658748191534375,0
4FGL J0014.3-0500,0.5220966552964309,-66.18239,-25.9926971,-27.9525125,7.46557712,2.3549309,0.1206246,0.035951767,0.65076977,3.09419881,0.8615024,-0.4079027,-0.77104783,-0.441135,-0.65951854,-1.0,AGN,bcu,3FGL J0014.3-0455,GALEXASC J001420.46-045929.1,0,0.9992779356729258,5.801122177735001E-4,7.220643270740976E-4,5.801122177735026E-4,0.9997343196006503,7.149755907010539E-4,2.656803993497395E-4,7.149755907010502E-4,0.9907818272978551,0.009431371475783979,0.009218172702144978,0.00943137147578397,0.9978851159863379,9.756456483592511E-4,0.002114884013662156,9.756456483592515E-4,0
4FGL J0014.7+5801,0.26192904320926985,-4.4981065,-26.5503612,-28.335726,9.16155821,1.5530362,0.17107075,0.17607784,2.0137968,2.69194151,-0.9962467,0.9973335,-0.30460748,0.05819872,-0.3259488,-0.4858182,AGN,bll,3FGL J0014.7+5802,1RXS J001442.2+580201,0,0.9990293274439771,8.888133732847657E-4,9.706725560227511E-4,8.888133732847661E-4,0.9979642144753262,0.015905003338342574,0.002035785524673676,0.015905003338342574,0.9931571633844758,0.0073416445606175156,0.0068428366155244376,0.007341644560617522,0.9933896617155489,0.0035220933257459367,0.006610338284451009,0.003522093325745934,0
4FGL J0014.8+6118,0.6798627716424268,-1.257189,-25.4580064,-27.8406493,8.27441907,1.9009732,0.106652595,0.1399983,2.553188,1.81585746,-0.8563634,-0.039780136,-0.6148493,-0.39928746,-0.47377905,-0.75293636,AGN,bcu,3FGL J0014.6+6119,4C +60.01,0,0.984300421866375,0.013248193981865601,0.015699578133624877,0.0132481939818656,0.6049535123195755,0.3390898932487898,0.3950464876804245,0.3390898932487898,0.9304306288549034,0.038587297405284535,0.0695693711450967,0.038587297405284535,0.7209242094888691,0.08444119281601124,0.2790757905111308,0.08444119281601124,0
4FGL J0014.9+3212,0.6118535482180093,-30.021877,-25.8465412,-28.3690328,6.34508261,2.5612173,0.08653521,0.14044356,2.2762253,3.83905181,0.9569795,-0.5808482,-0.8015831,-0.7657342,-0.9989744,0.9801637,AGN,bcu,,3C 6,0,0.9995618092819468,4.409688068746959E-4,4.3819071805303243E-4,4.409688068746968E-4,0.9991484703813449,0.002988822490311569,8.515296186552173E-4,0.0029888224903115686,0.9905041852232657,0.0076737548143694925,0.009495814776734257,0.00767375481436948,0.9974080522884484,0.0013830401685592016,0.0025919477115515636,0.0013830401685592008,0
4FGL J0015.2+3537,-0.05007719034795809,-26.677507,-27.4710461,-28.801075,8.61107142,1.9560485,0.16159168,-0.040807247,0.57051593,2.0008522,-0.04364697,0.045969866,-0.7826726,-0.48458856,-0.30437365,-0.3447078,AGN,bll,,RX J0015.4+3536,0,0.999177949272308,6.612975488879474E-4,8.220507276919164E-4,6.612975488879513E-4,0.9996953985502707,9.824112168706897E-4,3.0460144972925703E-4,9.824112168706888E-4,0.997439784663944,0.003894825722306194,0.002560215336055961,0.0038948257223061834,0.9973514321721811,0.0013224183878475934,0.002648567827818738,0.0013224183878475927,0
4FGL J0015.6+5551,0.07829527527435341,-6.6570644,-26.1794671,-28.2534491,8.64759334,1.881463,0.09850756,-0.0041418197,0.08676214,2.3379488,0.9997699,-0.41584232,-0.5924068,-0.41114298,-0.43133068,-0.29123342,AGN,bll,3FGL J0015.7+5552,GB6 J0015+5551,0,0.9994391089784115,5.350588364279337E-4,5.608910215886495E-4,5.350588364279312E-4,0.9996870193798588,0.001198097795479657,3.129806201411827E-4,0.0011980977954796587,0.9952698804136068,0.0065714555388018455,0.004730119586393307,0.0065714555388018585,0.9943996091029881,0.002195008853337672,0.005600390897011971,0.0021950088533376723,0
4FGL J0015.9+2440,0.9449464114974954,-37.48992,-26.5617829,-28.4949537,7.4718259,2.3192885,0.09474082,-0.0690817,1.5943102,2.84119474,-0.60892814,-0.7739449,-0.68970186,-0.40922195,-0.7135571,-0.23165438,AGN,bll,,GB6 J0016+2440,0,0.999627274412841,3.7965346972094804E-4,3.7272558715897977E-4,3.7965346972094907E-4,0.9996427152435546,8.817155064755393E-4,3.5728475644523E-4,8.817155064755387E-4,0.9969141319551542,0.005868869005182677,0.003085868044846005,0.005868869005182665,0.9984044067435822,7.905093139408196E-4,0.0015955932564177113,7.90509313940818E-4,0
4FGL J0016.2-0016,-0.9428485276039574,-61.85269,-25.4370088,-28.1492459,5.91981183,2.6136599,0.07610237,0.18483016,4.1252146,4.4083716,0.10687364,-0.6873954,-0.7782242,-0.9594848,-0.5014087,-0.9917287,AGN,fsrq,3FGL J0016.3-0013,S3 0013-00,0,0.9997271459181766,4.5215175393767675E-4,2.7285408182335967E-4,4.521517539376767E-4,0.9981202612492042,0.02270717468470902,0.0018797387507956018,0.022707174684709015,0.951058217093635,0.028205498788548052,0.04894178290636505,0.028205498788548045,0.9977606230965262,0.0014316466318405755,0.0022393769034739176,0.0014316466318405772,0
4FGL J0016.5+1702,-0.41663918664244565,-45.029816,-26.7007561,-28.4162552,6.29782496,2.31253,0.2814636,0.29727963,2.1405456,2.75928375,-0.7067928,-0.64665174,-0.653852,-0.8680669,-0.9998937,0.9989445,AGN,fsrq,3FGL J0016.5+1713,GB6 J0015+1700,0,0.9995999052523055,5.712394345681412E-4,4.000947476946065E-4,5.712394345681417E-4,0.9972486309397728,0.0075827715432039994,0.0027513690602273475,0.0075827715432039994,0.9643345404897075,0.02156822722465254,0.035665459510292645,0.02156822722465254,0.9964569042837693,0.002411125342490879,0.003543095716230712,0.002411125342490883,0
4FGL J0017.0-0649,0.48077768474593313,-68.12262,-26.0834891,-28.3786227,7.14504411,2.2780128,0.09126713,0.031068914,0.7001219,3.27646599,0.99347293,-0.5355643,-0.6886256,-0.5284827,-0.72534674,-0.4279373,AGN,bcu,3FGL J0017.2-0643,PMN J0017-0650,0,0.9995067157396657,4.051325969021722E-4,4.932842603342574E-4,4.051325969021705E-4,0.9997877107652592,8.342012072126034E-4,2.1228923474085964E-4,8.342012072126066E-4,0.997755586805335,0.0039099297433936074,0.0022444131946649415,0.003909929743393607,0.9992707724071123,3.5881945466597915E-4,7.292275928877117E-4,3.5881945466598007E-4,0
4FGL J0017.5-0514,0.7782707743163227,-66.667816,-25.2151833,-27.8574227,6.72237218,2.5941525,0.057559416,0.10512555,3.1402748,5.43875756,0.25573534,-0.64186424,-0.7555741,-0.79518634,-0.54521,-0.9999995,AGN,FSRQ,3FGL J0017.6-0512,PMN J0017-0512,0,0.99989008164542,9.479435879713656E-5,1.0991835458009428E-4,9.479435879713984E-5,0.9996389492702817,0.0010734404627424992,3.610507297181874E-4,0.0010734404627425022,0.9888115012188512,0.009523135310128083,0.011188498781148935,0.009523135310128088,0.9998243099100731,1.0202192844999331E-4,1.756900899270895E-4,1.0202192844999541E-4,0
4FGL J0017.8+1455,-0.5322695738230614,-47.16783,-26.640127,-28.5351776,7.36278731,2.0309079,0.22735922,0.19641905,1.7150996,2.65465602,0.9996944,-0.599508,-0.5049534,-0.53039414,-0.69415236,-0.7519606,AGN,bll,,GB6 J0017+1450,0,0.9982555869158197,0.0019084651391794477,0.001744413084180154,0.0019084651391794475,0.9994560385656053,0.0018124242166954144,5.439614343948142E-4,0.001812424216695416,0.9867079785541039,0.011738803525565106,0.013292021445895938,0.011738803525565106,0.993128663723074,0.002477551305237515,0.00687133627692603,0.0024775513052375155,0
4FGL J0018.4+2946,0.22501833724488907,-32.54827,-26.3576196,-28.3241265,8.64608032,1.5638436,0.13411729,0.10504266,1.7806312,1.56260168,0.98348415,-0.7276278,-0.16339688,-0.2550024,-0.5445473,0.06417358,AGN,bll,3FGL J0018.4+2947,RBS 0042,0,0.9993571584031756,4.837595147378893E-4,6.428415968244413E-4,4.837595147378872E-4,0.9908479371019535,0.02711511275760951,0.009152062898046409,0.027115112757609514,0.9956220733129387,0.0054856410850043415,0.004377926687061271,0.005485641085004348,0.9500586035671431,0.018276942794804824,0.04994139643285706,0.018276942794804824,0
4FGL J0019.2-5640,-0.7430718799559161,-59.890987,-26.428019,-28.7006132,7.27930932,2.1717246,0.102056146,0.039407466,0.8072444,4.51104578,-0.14147468,-0.30710596,-0.68318146,-0.44240114,-0.7245673,-0.9912672,AGN,bcu,3FGL J0019.1-5645,PMN J0019-5641,0,0.9998839951474686,8.395395122549417E-5,1.1600485253137551E-4,8.39539512254932E-5,0.9998406236074857,5.706107628057324E-4,1.5937639251433535E-4,5.70610762805733E-4,0.9970474817912092,0.004133479728149395,0.0029525182087908023,0.004133479728149386,0.9999712818380934,1.8461054995851553E-5,2.8718161906703995E-5,1.8461054995852963E-5,0
4FGL J0019.3-8152,-0.9130369849507964,-35.16209,-25.7087307,-28.2887947,7.57636084,2.0754688,0.07578304,0.041055746,1.1407557,2.96733106,-0.58215064,-0.5642268,-0.5465431,-0.5113491,-0.52625775,-0.779203,AGN,bll,3FGL J0018.9-8152,PMN J0019-8152,0,0.9996011194199129,3.154300872345422E-4,3.9888058008701207E-4,3.154300872345436E-4,0.9996563761707743,0.0011183665535004553,3.436238292255368E-4,0.0011183665535004546,0.9985425954439788,0.0025242504993353496,0.0014574045560211467,0.002524250499335352,0.9978902655959846,0.001101042797002006,0.002109734404015313,0.001101042797002007,0
4FGL J0019.6+7327,0.313139660014507,10.72648,-24.6757751,-27.3882998,6.89730807,2.6070993,0.056082763,0.07415682,2.4712949,5.76490913,0.9928982,-0.5328598,-0.78729296,-0.65499556,-0.98937947,-0.9952977,AGN,fsrq,,S5 0016+73,512,0.99807629150577,0.0022455111231793534,0.0019237084942300398,0.0022455111231793543,0.9988343136436281,0.003574122633686273,0.001165686356372114,0.003574122633686276,0.9626793223537757,0.021851821682465057,0.03732067764622419,0.02185182168246505,0.9993879247055022,3.595739370320149E-4,6.120752944978347E-4,3.595739370320138E-4,0
4FGL J0019.6+2022,0.9807528841648817,-41.875835,-26.3542507,-28.487795,7.43334039,2.113348,0.12325742,0.118588634,1.7909195,2.77090873,0.9996886,-0.04197452,-0.5912464,-0.6203103,-0.7835602,-0.32596222,AGN,bll,3FGL J0019.4+2021,PKS 0017+200,0,0.9969470655850012,0.004623425544764937,0.0030529344149985943,0.004623425544764937,0.9987350794154806,0.003587185573970783,0.0012649205845192539,0.0035871855739707825,0.9788690059827103,0.017805551928992157,0.021130994017289597,0.017805551928992153,0.9860703732470356,0.005410783191762721,0.01392962675296434,0.0054107831917627235,0
4FGL J0020.3+6919,0.6976034592014432,6.6266775,-26.2434808,-27.6371936,7.18210488,2.4742925,0.22421771,0.189935,1.8183477,0.618549679,0.97605556,-0.19366726,-0.61478865,-0.7922897,-0.99999744,0.9414829,AGN,bcu,,TXS 0016+691,8,0.9175382380932423,0.13345506504073112,0.08246176190675766,0.13345506504073112,0.5764617551533803,0.37996910034679365,0.42353824484661967,0.37996910034679365,0.6735109280593924,0.09031933617238344,0.3264890719406075,0.09031933617238345,0.12056835216273816,0.05315200646463252,0.8794316478372619,0.05315200646463252,0
4FGL J0021.0+0322,0.1473629171636258,-58.623074,-27.0571347,-28.5986517,8.36690386,1.6948766,0.25475124,0.14454672,1.3273243,2.86420475,0.50898767,-0.5643468,-0.6387603,-0.24561094,-0.4121958,-0.6992903,AGN,bcu,3FGL J0020.9+0323,2MASS J00205023+0323578,0,0.9999081106793841,7.434933793467763E-5,9.188932061604044E-5,7.43493379346792E-5,0.9998076406660064,6.843730202847798E-4,1.9235933399370335E-4,6.8437302028478E-4,0.9987980801602516,0.0020550291985340333,0.001201919839748401,0.002055029198534037,0.9994516781648094,2.952599491870207E-4,5.48321835190491E-4,2.952599491870229E-4,0
4FGL J0021.5-2552,-0.4665629204648222,-83.19968,-25.6417131,-28.3434373,7.17131634,2.0815938,0.063222095,0.045913514,1.4465129,3.3921973,-0.47508323,-0.42931396,-0.5357655,-0.51326793,-0.75748974,-0.32448784,AGN,bll,3FGL J0021.6-2553,CRATES J002132.55-255049.3,0,0.9992948119521292,6.268565129872797E-4,7.05188047870614E-4,6.268565129872802E-4,0.9997139995550691,9.916898638990927E-4,2.8600044493091477E-4,9.916898638990968E-4,0.9955327089094677,0.005603170701557521,0.0044672910905323195,0.005603170701557513,0.9993553484328069,3.890816801047081E-4,6.446515671929134E-4,3.8908168010471045E-4,0
4FGL J0021.6-0855,0.9917635676895304,-70.47483,-26.9681456,-28.6216349,7.20411163,2.033371,0.3134893,0.2510766,1.7491624,2.32966295,0.6856235,-0.54567516,-0.51450557,-0.69320935,-0.9999991,-0.9505655,AGN,bll,,NVSS J002142-090044,0,0.9949622944185601,0.005239350294271955,0.005037705581439967,0.005239350294271956,0.9931103007593904,0.018846882841374174,0.006889699240609675,0.018846882841374177,0.9289813867424375,0.029803547661782677,0.07101861325756255,0.029803547661782677,0.9788040532903654,0.00940488132626285,0.021195946709634556,0.00940488132626285,0
4FGL J0021.9-5140,0.8968831658816858,-64.835396,-25.73665,-28.4136298,7.40449627,2.0532596,0.06357909,0.009565411,0.27326596,3.42372811,-0.1754339,-0.65062195,-0.47468945,-0.52435666,-0.48250508,-0.5607448,AGN,bll,3FGL J0022.1-5141,1RXS J002159.2-514028,0,0.9997554109217879,1.6404803653116446E-4,2.445890782120946E-4,1.6404803653116465E-4,0.9998553762296659,4.525527282961735E-4,1.4462377033405027E-4,4.525527282961736E-4,0.998689483776783,0.0025466502553927453,0.001310516223217083,0.002546650255392754,0.9998595320200285,8.475321365967411E-5,1.4046797997139976E-4,8.475321365967552E-5,0
4FGL J0022.0+0006,0.923806539418419,-61.85817,-27.0898771,-28.4932169,9.56147984,1.5771286,0.12653372,-0.05945276,0.986753,2.2304156,-0.9734493,0.99978817,-0.6355933,-0.61823356,-0.5032048,0.5276914,AGN,bll,,RX J0022.0+0006,0,0.9998410297037774,1.5627229573822975E-4,1.5897029622252747E-4,1.562722957382315E-4,0.9984801448428092,0.0058846692747989635,0.0015198551571908702,0.0058846692747989635,0.9958419280177474,0.004577302581009875,0.004158071982252621,0.0045773025810098705,0.9951749674644108,0.0041012780344188956,0.004825032535589304,0.004101278034418896,0
4FGL J0022.1-1854,0.9205731084498315,-79.37435,-25.6231602,-28.0035209,7.29979399,1.7678608,0.079492725,0.105158575,3.0920208,2.76740335,0.96767175,-0.46420455,-0.34427065,-0.37974286,-0.7357626,-0.28785,AGN,bll,3FGL J0022.1-1855,1RXS J002209.2-185333,0,0.9990811534879941,8.87900857534064E-4,9.188465120057983E-4,8.879008575340647E-4,0.9944604549755126,0.041365672234658306,0.005539545024487625,0.041365672234658306,0.9918400775244559,0.009588304497764398,0.008159922475544,0.009588304497764379,0.9890753782597982,0.005312015864909932,0.010924621740201855,0.00531201586490993,0
