Flux_DEN,unc_energy_flux_100,Spectral_Index_old,Signif_curve_1,var,hr12,hr23,hr34,hr45,GLAT_1,class,CLASS1_1,Source_Name_1,Pivot_Energy_1,SpectrumType_1,ASSOC1_1,Flags,Source_Name,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times in Testing,Category_Prob
-30.1027661,-27.0977915,1.663153,0.606664573,3.915655,-0.661922229,-0.30001264,-0.222515857,-0.299425319,-54.44019,AGN,bcu,3FGL J0051.2-6241,3901.6074,PowerLaw,1RXS J005117.7-624154,0,3FGL J0051.2-6241,0.93540605,0.0645939498,0.870071733,0.129928267,0.852369487,0.147630513,0.905066121,0.0949338786,196,AGN
-29.9335986,-27.3140974,1.7780507,0.428167514,3.85403588,0.925061074,-0.459121109,-0.300588613,-0.50298522,-87.66247,AGN,bll,3FGL J0054.8-2455,2908.0095,PowerLaw,FRBA J0054-2455,0,3FGL J0054.8-2455,0.881285376,0.118714624,0.835155337,0.164844663,0.818362413,0.181637587,0.85884067,0.14115933,192,AGN
-28.7045989,-27.9611396,2.396758,-0.503640879,4.23107685,-0.535220184,-0.744959328,-0.65583418,-0.433280916,-75.07811,AGN,bcu,3FGL J0055.2-1213,996.72266,PowerLaw,TXS 0052-125,0,3FGL J0055.2-1213,0.872748532,0.127251468,0.840266957,0.159733043,0.814605383,0.185394617,0.849751357,0.150248643,210,AGN
-30.988731,-27.4854581,1.7902223,-0.0774787391,4.01681327,0.900278198,-0.470998399,-0.420360695,-0.143503202,-72.42695,AGN,bll,3FGL J0056.3-0935,4041.2075,PowerLaw,TXS 0053-098,0,3FGL J0056.3-0935,0.931410421,0.068589579,0.887282225,0.112717775,0.859795328,0.140204672,0.905126263,0.0948737367,207,AGN
-30.1799147,-27.4642035,1.8079817,0.50269502,4.09456687,0.0330734483,-0.292620307,-0.423264966,-0.403767176,-84.047516,AGN,bll,3FGL J0056.3-2116,2856.4712,PowerLaw,PMN J0056-2117,0,3FGL J0056.3-2116,0.917738435,0.0822615645,0.883832898,0.116167102,0.856188807,0.143811193,0.886522321,0.113477679,199,AGN
-28.7267717,-27.7141041,2.4153802,-0.983677706,3.77150438,-0.523015,-0.713244239,-0.667961008,-0.689409593,-68.5243,AGN,fsrq,3FGL J0057.9-0542,1120.5619,PowerLaw,PKS 0055-059,1,3FGL J0057.9-0542,0.933264401,0.0667355986,0.882741162,0.117258838,0.858014779,0.141985221,0.904334488,0.0956655117,206,AGN
-27.7845536,-27.5030236,2.0583463,0.974034106,4.15874573,-0.447945581,-0.478167993,-0.604537231,-0.575826483,-84.37602,AGN,bll,3FGL J0058.0-3233,1224.3329,PowerLaw,PKS 0055-328,0,3FGL J0058.0-3233,0.889395841,0.110604159,0.842052256,0.157947744,0.820472766,0.179527234,0.873753214,0.126246786,211,AGN
-27.4842944,-27.8153249,2.407292,0.279235147,4.7257697,-0.697803458,-0.578269455,-0.698669244,-0.931066529,-29.582802,AGN,fsrq,3FGL J0058.3+3315,789.63855,PowerLaw,MG3 J005830+3311,0,3FGL J0058.3+3315,0.896615565,0.103384435,0.852980178,0.147019822,0.826789855,0.173210145,0.882240357,0.117759643,239,AGN
-26.2995645,-27.7854359,2.6164255,0.959044926,4.16463308,-0.473880512,-0.736968077,-0.852584629,-0.999987512,-60.07471,AGN,bcu,3FGL J0059.1-5701,552.15875,PowerLaw,PKS 0056-572,4,3FGL J0059.1-5701,0.896502773,0.103497227,0.861213234,0.138786766,0.834941046,0.165058954,0.873721487,0.126278513,201,AGN
-32.4063036,-27.7408207,1.7376362,-0.323688873,3.61680891,-0.38607672,-0.865773711,0.108295317,-0.232008897,-64.685646,AGN,bll,3FGL J0059.2-0152,6121.983,PowerLaw,1RXS J005916.3-015030,0,3FGL J0059.2-0152,0.87934411,0.12065589,0.844034661,0.155965339,0.826387355,0.173612645,0.86137587,0.13862413,183,AGN
-28.066997,-27.8089099,2.48396,0.561416109,3.95454649,-0.595559994,-0.694019618,-0.742273959,-0.878850432,-62.748528,AGN,fsrq,3FGL J0059.6+0003,818.2782,PowerLaw,PKS 0056-00,0,3FGL J0059.6+0003,0.891255653,0.108744347,0.837280586,0.162719414,0.816612841,0.183387159,0.871899111,0.128100889,235,AGN
-29.1401559,-27.0409496,1.7965821,1.24567013,4.51627908,-0.143823385,-0.308518697,-0.375455675,-0.437396636,-55.039944,AGN,bll,3FGL J0100.2+0745,2650.7144,PowerLaw,GB6 J0100+0745,0,3FGL J0100.2+0745,0.886196223,0.113803777,0.848609031,0.151390969,0.816079369,0.183920631,0.871647782,0.128352218,228,AGN
-25.3470994,-27.7583419,2.6916668,0.791416161,4.62461285,-0.713379204,-0.769341531,-0.860090508,-0.999533614,-20.536995,AGN,fsrq,3FGL J0102.3+4217,409.73312,PowerLaw,GB6 J0102+4214,0,3FGL J0102.3+4217,0.911594462,0.0884055378,0.866819715,0.133180285,0.847722898,0.152277102,0.891042693,0.108957307,204,AGN
-29.9420341,-27.5847989,2.0390236,-1.34042415,3.83500616,-0.503359331,-0.565180329,-0.495478532,-0.316275268,-9.214272,AGN,bll,3FGL J0103.4+5336,2637.558,PowerLaw,1RXS J010325.9+533721,0,3FGL J0103.4+5336,0.921475818,0.078524182,0.865383731,0.134616269,0.828260563,0.171739437,0.898648223,0.101351777,196,AGN
-30.3827706,-27.7942818,1.983666,0.89039487,3.965886,-0.752353405,0.0220599415,-0.364340872,-0.757740501,-49.368923,AGN,bcu,3FGL J0103.7+1323,2455.6235,PowerLaw,NVSS J010345+132346,0,3FGL J0103.7+1323,0.905329661,0.0946703391,0.853789884,0.146210116,0.822432243,0.177567757,0.880835815,0.119164185,204,AGN
-25.6432477,-27.8630915,2.608352,0.859465618,4.51586957,-0.656591021,-0.76782146,-0.778011408,-0.775210684,-85.7825,AGN,fsrq,3FGL J0105.1-2415,442.24515,PowerLaw,PKS 0102-245,0,3FGL J0105.1-2415,0.876876805,0.123123195,0.855096845,0.144903155,0.838208595,0.161791405,0.859359365,0.140640635,216,AGN
-28.1576842,-27.8673885,2.3259218,0.299611878,4.18362196,-0.69723057,-0.740746826,-0.417329379,-0.882930374,-23.320532,AGN,bll,3FGL J0105.3+3928,996.9433,PowerLaw,GB6 J0105+3928,0,3FGL J0105.3+3928,0.894597307,0.105402693,0.848617527,0.151382473,0.811940431,0.188059569,0.863230881,0.136769119,207,AGN
-29.8022144,-27.8922662,2.1802132,-0.0363119302,3.48696591,-0.696733435,-0.501860861,-0.453511907,-0.834142442,-74.57163,AGN,bcu,3FGL J0107.0-1208,1671.0822,PowerLaw,PMN J0107-1211,0,3FGL J0107.0-1208,0.938198605,0.0618013948,0.892273149,0.107726851,0.859712602,0.140287398,0.900988967,0.0990110328,211,AGN
-28.7190614,-27.8022738,2.3936923,0.723975226,3.76761586,-0.506328309,-0.586784013,-0.814668329,-0.999914424,-63.149467,AGN,fsrq,3FGL J0108.5-0035,1045.034,PowerLaw,PKS 0105-008,0,3FGL J0108.5-0035,0.855608343,0.144391657,0.818669982,0.181330018,0.786552035,0.213447965,0.833673867,0.166326133,193,AGN
-29.8940512,-27.7202382,2.0398386,-0.570336449,3.70696369,-0.586817798,-0.370108451,-0.591890487,-0.309869958,-44.400307,AGN,bll,3FGL J0109.1+1816,2340.2266,PowerLaw,MG1 J010908+1816,0,3FGL J0109.1+1816,0.898390873,0.101609127,0.854258427,0.145741573,0.836906653,0.163093347,0.876419882,0.123580118,223,AGN
-31.9642331,-27.778556,1.7273983,-1.99708309,3.68654233,-0.966231174,0.992051544,-0.712865108,-0.19801869,-76.25169,AGN,bll,3FGL J0109.9-4020,4880.086,PowerLaw,RBS 0158,0,3FGL J0109.9-4020,0.944332263,0.0556677374,0.9005451,0.0994548999,0.88251632,0.11748368,0.923804242,0.0761957581,220,AGN
-29.2656093,-27.1199488,1.9908619,-1.06978113,3.59670153,-0.47916773,-0.576304755,-0.485408084,-0.358164835,5.3079176,AGN,bll,3FGL J0110.2+6806,3158.4863,PowerLaw,4C +67.04,0,3FGL J0110.2+6806,0.91029437,0.08970563,0.866213835,0.133786165,0.84958116,0.15041884,0.890137014,0.109862986,220,AGN
-31.2835491,-27.8243415,1.9252412,-0.900733624,3.47292655,0.408413039,-0.41806027,-0.818748921,0.205846966,-75.069405,AGN,bll,3FGL J0110.9-1254,3375.6392,PowerLaw,1RXS J011050.0-125455,0,3FGL J0110.9-1254,0.899342482,0.100657518,0.855129671,0.144870329,0.827324781,0.172675219,0.881399334,0.118600666,203,AGN
-31.6375117,-27.8793887,1.9169142,-0.244153089,3.84166556,0.897536271,-0.39756865,-0.217954907,-0.56740766,-56.92794,AGN,bll,3FGL J0111.5+0535,3781.069,PowerLaw,1RXS J011130.5+053612,0,3FGL J0111.5+0535,0.89519676,0.10480324,0.839571867,0.160428133,0.811365236,0.188634764,0.875828564,0.124171436,207,AGN
-24.7709248,-27.3639338,2.3626,0.722761175,6.86219797,-0.608927224,-0.671323628,-0.704862238,-0.677856921,-30.525995,AGN,fsrq,3FGL J0112.8+3207,543.8775,PowerLaw,4C +31.03,0,3FGL J0112.8+3207,0.89430751,0.10569249,0.836601124,0.163398876,0.814747498,0.185252502,0.872897067,0.127102933,219,AGN
-27.2074445,-28.022437,2.5028229,-0.812740797,4.42588705,-0.633760054,-0.654710961,-0.983237192,0.668688119,-80.09843,AGN,fsrq,3FGL J0113.0-3554,629.53326,PowerLaw,PMN J0113-3551,0,3FGL J0113.0-3554,0.940594296,0.0594057043,0.887144041,0.112855959,0.862837312,0.137162688,0.917312134,0.082687866,209,AGN
-27.7858047,-27.5502057,2.2991004,0.0221345142,3.86275618,-0.614066995,-0.699942223,-0.590088329,-0.522177762,-12.900712,AGN,fsrq,3FGL J0113.4+4948,1122.5337,PowerLaw,S4 0110+49,0,3FGL J0113.4+4948,0.9219431,0.0780568996,0.87324991,0.12675009,0.857004992,0.142995008,0.896173671,0.103826329,223,AGN
-28.0436787,-27.4348996,2.0772939,-1.79496841,4.61647974,-0.365484182,-0.703210095,-0.459330942,-0.382105176,-49.040955,AGN,bll,3FGL J0114.8+1326,1439.659,PowerLaw,GB6 J0114+1325,0,3FGL J0114.8+1326,0.910858831,0.0891411687,0.859991352,0.140008648,0.835303822,0.164696178,0.878036438,0.121963562,220,AGN
-27.9105204,-27.4717319,2.118065,0.0768125116,4.0110924,-0.402965275,-0.704773064,-0.432677505,-0.593530416,-58.38058,AGN,bll,3FGL J0115.7+0356,1313.6792,PowerLaw,PMN J0115+0356,0,3FGL J0115.7+0356,0.885561508,0.114438492,0.833479109,0.166520891,0.803405682,0.196594318,0.85666644,0.14333356,229,AGN
-29.0153774,-27.382512,1.9868995,0.532674685,4.21262792,-0.683423789,-0.514143715,-0.488212386,-0.319086748,-37.214005,AGN,bll,3FGL J0115.8+2519,2151.4187,PowerLaw,RX J0115.7+2519,0,3FGL J0115.8+2519,0.919732148,0.0802678522,0.88589312,0.11410688,0.863856676,0.136143324,0.892885661,0.107114339,220,AGN
-26.3442265,-27.6133373,2.343904,0.841212123,6.17005122,-0.471564989,-0.720911148,-0.70720271,-0.760116943,-73.41015,AGN,fsrq,3FGL J0116.0-1134,709.53217,PowerLaw,PKS 0113-118,0,3FGL J0116.0-1134,0.928772155,0.0712278445,0.877045207,0.122954793,0.839524748,0.160475252,0.903561414,0.0964385855,235,AGN
-30.7815934,-27.9427952,2.0224857,0.0338923116,3.69880367,0.805278667,-0.481051552,-0.641031608,-0.307067342,-84.45785,AGN,bcu,3FGL J0116.2-2744,2554.8025,PowerLaw,1RXS J011555.6-274428,0,3FGL J0116.2-2744,0.921196535,0.0788034651,0.877151135,0.122848865,0.849116534,0.150883466,0.897440148,0.102559852,231,AGN
-30.4731445,-27.8964919,1.9620963,-0.0490059124,3.96561331,-0.457248064,-0.668564663,-0.545630678,0.00983754883,-54.988846,AGN,bll,3FGL J0116.3-6153,2679.11,PowerLaw,SUMSS J011619-615343,0,3FGL J0116.3-6153,0.909883668,0.0901163321,0.874804742,0.125195258,0.847621436,0.152378564,0.88100096,0.11899904,211,AGN
-28.5406079,-27.2437386,2.3226357,0.700525196,4.27646846,0.191402312,-0.732478834,-0.613949733,-0.728005947,-81.57122,AGN,fsrq,3FGL J0117.8-2113,1552.8564,PowerLaw,PKS 0115-214,16,3FGL J0117.8-2113,0.927759426,0.0722405738,0.865784706,0.134215294,0.841507334,0.158492666,0.907252904,0.092747096,237,AGN
-31.5700965,-27.7838854,1.7863274,-0.102963391,3.67051625,0.985610675,-0.547715109,-0.469275667,-0.071174455,-76.2571,AGN,bll,3FGL J0118.9-1457,4080.0273,PowerLaw,1RXS J011905.4-145906,0,3FGL J0118.9-1457,0.940932797,0.0590672033,0.903113959,0.0968860406,0.888664924,0.111335076,0.923964296,0.0760357038,239,AGN
-27.2067874,-26.8488879,1.9141285,0.93856004,4.29451586,-0.436796394,-0.508972265,-0.410074974,-0.467754872,-83.53114,AGN,bll,3FGL J0120.4-2700,1523.0198,PowerLaw,PKS 0118-272,0,3FGL J0120.4-2700,0.869129505,0.130870495,0.823630842,0.176369158,0.812266976,0.187733024,0.849025531,0.150974469,193,AGN
-30.8666222,-27.5914038,1.9840935,-0.827480586,3.65216534,-0.810396136,-0.263994513,-0.289494676,-0.752292001,-10.6864395,AGN,bcu,3FGL J0121.7+5154,3423.1348,PowerLaw,NVSS J012133+515557,0,3FGL J0121.7+5154,0.93180789,0.0681921099,0.867724296,0.132275704,0.830565162,0.169434838,0.899869055,0.100130945,200,AGN
-32.8548641,-27.4712257,1.4847492,-1.03668948,3.67067844,-0.62695674,-0.557246894,0.0635425887,0.0707949937,-28.031471,AGN,bll,3FGL J0122.8+3423,10065.541,PowerLaw,1ES 0120+340,0,3FGL J0122.8+3423,0.903922579,0.0960774208,0.851174865,0.148825135,0.819934854,0.180065146,0.881485441,0.118514559,214,AGN
-29.8127725,-27.6186404,1.9883285,0.230730855,3.94592394,-0.821511625,-0.199126085,-0.55195498,-0.50525159,-81.71182,AGN,bll,3FGL J0123.7-2312,2414.24,PowerLaw,1RXS J012338.2-231100,0,3FGL J0123.7-2312,0.889968934,0.110031066,0.856030825,0.143969175,0.823749724,0.176250276,0.873580389,0.126419611,219,AGN
-28.9794792,-27.8430769,2.2079077,1.07990153,4.08137988,0.981715238,-0.680258046,-0.711910768,-0.73474201,-67.821365,AGN,bll,3FGL J0125.2-0627,1263.6123,PowerLaw,PMN J0124-0624,0,3FGL J0125.2-0627,0.928931512,0.0710684876,0.882747602,0.117252398,0.848651569,0.151348431,0.899303679,0.100696321,215,AGN
-29.2410572,-27.8878752,2.1296008,0.630069778,4.36011124,-0.712043999,-0.354582141,-0.594765095,-0.726907498,-82.273575,AGN,bll,3FGL J0125.4-2548,1562.9628,PowerLaw,PKS 0122-260,0,3FGL J0125.4-2548,0.903146417,0.0968535832,0.855384706,0.144615294,0.800996765,0.199003235,0.871998235,0.128001765,197,AGN
-27.4075531,-27.6524034,2.4302502,0.702464291,4.69192597,-0.362930738,-0.647604861,-0.831106858,-0.632657929,-80.85496,AGN,fsrq,3FGL J0126.1-2227,864.1457,PowerLaw,PKS 0123-226,0,3FGL J0126.1-2227,0.872373513,0.127626487,0.834706154,0.165293846,0.807496939,0.192503061,0.855851357,0.144148643,203,AGN
-28.288434,-27.7326479,2.2123487,0.738438708,3.92280814,-0.613194373,-0.53996808,-0.717755966,-0.540776732,-69.37479,AGN,bll,3FGL J0127.1-0818,1190.6123,PowerLaw,PMN J0127-0821,0,3FGL J0127.1-0818,0.895977295,0.104022705,0.857678808,0.142321192,0.838295366,0.161704634,0.876874082,0.123125918,198,AGN
-29.4602092,-27.4083949,1.8992667,0.472172962,3.90305047,0.370285784,-0.500892864,-0.309723426,-0.588420516,-58.250504,AGN,bcu,3FGL J0127.2+0325,2348.6604,PowerLaw,NVSS J012713+032259,0,3FGL J0127.2+0325,0.927419616,0.0725803836,0.873145931,0.126854069,0.844387188,0.155612812,0.893296337,0.106703663,206,AGN
-24.1350611,-27.6537059,3.0997996,0.422690102,3.95977301,-0.742571898,-0.871913292,-0.999990499,-0.511693858,-36.293533,AGN,fsrq,3FGL J0127.9+2551,240.44621,PowerLaw,4C +25.05,0,3FGL J0127.9+2551,0.906886767,0.0931132328,0.856821822,0.143178178,0.821495729,0.178504271,0.886402779,0.113597221,209,AGN
-28.1417296,-27.7611327,2.3320422,0.176946554,4.49227709,-0.600752046,-0.737435302,-0.558055992,-0.862166874,-17.865337,AGN,fsrq,3FGL J0128.5+4430,1027.3401,PowerLaw,GB6 J0128+4439,0,3FGL J0128.5+4430,0.913736869,0.0862631309,0.848079685,0.151920315,0.842052135,0.157947865,0.882425426,0.117574574,196,AGN
-26.9707744,-27.7584713,2.6505406,0.805672865,3.81659214,-0.523653339,-0.867178265,-0.980776617,0.816086495,-47.106293,AGN,fsrq,3FGL J0130.8+1441,541.5716,PowerLaw,4C +14.06,0,3FGL J0130.8+1441,0.917671868,0.0823281322,0.863432561,0.136567439,0.839716677,0.160283323,0.891028803,0.108971197,243,AGN
-29.7758111,-27.0064568,1.8618388,-0.872475541,4.4792979,-0.524428524,-0.577939237,-0.397567499,-0.222287668,-1.1692672,AGN,bll,3FGL J0131.2+6120,4285.784,PowerLaw,1RXS J013106.4+612035,0,3FGL J0131.2+6120,0.904402688,0.0955973118,0.871175331,0.128824669,0.836238202,0.163761798,0.884910315,0.115089685,202,AGN
-32.0470959,-27.604406,1.9038582,-1.07602011,3.80264264,-0.86889866,-0.460987797,-0.535576485,0.036774549,-6.628161,AGN,bcu,3FGL J0131.3+5548,5586.9307,PowerLaw,TXS 0128+554,0,3FGL J0131.3+5548,0.917393195,0.0826068052,0.875522515,0.124477485,0.867969701,0.132030299,0.895713507,0.104286493,217,AGN
-31.9234261,-27.719751,1.7528943,0.519558977,3.493661,-0.0872127441,0.987550644,-0.418824985,-0.263682823,-68.58135,AGN,bcu,3FGL J0132.5-0802,4369.004,PowerLaw,PKS 0130-083,0,3FGL J0132.5-0802,0.922209128,0.0777908718,0.886597415,0.113402585,0.868277189,0.131722811,0.893196337,0.106803663,234,AGN
-24.9164537,-27.5495263,2.4301353,0.981694504,5.48203133,-0.59185973,-0.696304442,-0.791206286,-0.580948477,-76.027435,AGN,fsrq,3FGL J0132.6-1655,496.1838,PowerLaw,PKS 0130-17,0,3FGL J0132.6-1655,0.892004379,0.107995621,0.840592291,0.159407709,0.816060787,0.183939213,0.872813988,0.127186012,205,AGN
-29.2707102,-27.9874732,2.1562438,-0.634788088,3.88537625,-0.470728502,-0.577921504,-0.524509095,-0.634097997,-70.96401,AGN,bll,3FGL J0133.0-4413,1457.3046,PowerLaw,SUMSS J013306-441422,0,3FGL J0133.0-4413,0.912648292,0.087351708,0.869453075,0.130546925,0.852135075,0.147864925,0.895968727,0.104031273,221,AGN
-27.8123562,-27.9321822,2.6276467,-0.326311334,3.87009882,-0.826864139,-0.600633396,-0.929834868,0.379563238,-63.927513,AGN,bcu,3FGL J0133.2-5159,684.4162,PowerLaw,PKS 0131-522,0,3FGL J0133.2-5159,0.899826553,0.100173447,0.848100705,0.151899295,0.824992083,0.175007917,0.883121975,0.116878025,211,AGN
-29.0164265,-27.8303596,2.3010225,0.480542277,3.9607505,-0.232057644,-0.790666974,-0.556125964,-0.694527219,-18.815077,AGN,bcu,3FGL J0133.3+4324,1255.7338,PowerLaw,B3 0129+431,0,3FGL J0133.3+4324,0.877615022,0.122384978,0.839270838,0.160729162,0.810033603,0.189966397,0.859320824,0.140679176,194,AGN
-28.622785,-28.0445863,2.3311923,-0.753480965,4.11357783,-0.715110237,-0.690045546,-0.261214708,-0.874121795,-75.361496,AGN,fsrq,3FGL J0134.3-3842,1052.2501,PowerLaw,PMN J0134-3843,0,3FGL J0134.3-3842,0.909189262,0.090810738,0.863821816,0.136178184,0.83496163,0.16503837,0.888172976,0.111827024,242,AGN
-29.3555695,-27.4824897,1.9910654,1.11045581,4.06064511,0.269884571,-0.40383912,-0.458254008,-0.716509298,-35.244762,AGN,bcu,3FGL J0134.5+2638,2183.8552,PowerLaw,1RXS J013427.2+263846,0,3FGL J0134.5+2638,0.88255142,0.11744858,0.830061961,0.169938039,0.813546936,0.186453064,0.866777368,0.133222632,224,AGN
-27.6741525,-27.3086326,2.5568311,0.114404803,3.60311692,-0.205376377,-0.867486855,-0.660003147,-0.626994117,6.918728,AGN,bcu,3FGL J0135.0+6927,864.9546,PowerLaw,TXS 0130+691,8,3FGL J0135.0+6927,0.879523971,0.120476029,0.827023157,0.172976843,0.815461437,0.184538563,0.861573478,0.138426522,195,AGN
-27.950251,-26.4513042,1.6956023,0.727997202,4.13198351,-0.538383754,-0.359489694,-0.293665578,-0.210905596,-22.943954,AGN,bll,3FGL J0136.5+3905,2535.1694,PowerLaw,B3 0133+388,0,3FGL J0136.5+3905,0.914168319,0.0858316808,0.884082715,0.115917285,0.870625298,0.129374702,0.897233628,0.102766372,200,AGN
-25.435464,-27.7533022,2.5176365,0.990188196,5.13509525,-0.601661131,-0.736273414,-0.794154518,-0.742052035,-79.27844,AGN,fsrq,3FGL J0137.6-2430,497.2947,PowerLaw,PKS 0135-247,0,3FGL J0137.6-2430,0.895340972,0.104659028,0.862291146,0.137708854,0.845527955,0.154472045,0.882695658,0.117304342,205,AGN
-29.428262,-27.3099764,2.0572364,-0.74733884,3.85772976,-0.408124623,-0.652984571,-0.470444117,-0.442364506,-4.0902557,AGN,bcu,3FGL J0137.8+5813,2651.6235,PowerLaw,1RXS J013748.0+581422,0,3FGL J0137.8+5813,0.914052449,0.0859475512,0.875182231,0.124817769,0.859133338,0.140866662,0.887316877,0.112683123,202,AGN
-31.8524486,-27.8276579,1.8912491,0.23740513,3.73843226,-0.960845577,0.428014858,-0.611845536,-0.169327523,24.780745,AGN,bcu,3FGL J0139.9+8735,4739.778,PowerLaw,NVSS J013913+873754,0,3FGL J0139.9+8735,0.912145857,0.0878541431,0.85861094,0.14138906,0.84988921,0.15011079,0.894913612,0.105086388,203,AGN
-26.7272502,-27.3207414,2.122884,0.451257577,4.58987714,-0.389798668,-0.631020097,-0.544007447,-0.619313045,-68.76911,AGN,bll,3FGL J0141.4-0929,973.3902,PowerLaw,PKS 0139-09,0,3FGL J0141.4-0929,0.857412779,0.142587221,0.824741395,0.175258605,0.800903992,0.199096008,0.844728015,0.155271985,216,AGN
-29.5490446,-27.4081979,1.8384199,-1.67435784,4.25147879,-0.40154658,-0.408103978,-0.564689805,-0.041231364,-57.07946,AGN,bll,3FGL J0143.7-5845,2584.0032,PowerLaw,SUMSS J014347-584550,0,3FGL J0143.7-5845,0.892836222,0.107163778,0.853735893,0.146264107,0.830608715,0.169391285,0.870979441,0.129020559,206,AGN
-24.6386204,-27.6716951,2.5696132,1.11789694,5.74759136,-0.639100421,-0.748461159,-0.779149018,-0.879884862,-78.065575,AGN,fsrq,3FGL J0145.1-2732,418.88208,PowerLaw,PKS 0142-278,0,3FGL J0145.1-2732,0.907647041,0.0923529593,0.8682597,0.1317403,0.842425703,0.157574297,0.879539605,0.120460395,225,AGN
-28.0154411,-27.8534693,2.5188813,0.232901468,3.54960836,-0.66553711,-0.533527801,-0.705181595,-0.707809043,23.238138,AGN,bcu,3FGL J0145.6+8600,810.0965,PowerLaw,NVSS J014929+860114,0,3FGL J0145.6+8600,0.904373488,0.0956265122,0.858635326,0.141364674,0.830634947,0.169365053,0.884888501,0.115111499,193,AGN
-28.4984435,-27.9685894,2.390704,-0.764943507,3.71988035,-0.615921525,-0.664908727,-0.788752533,-0.349770761,-48.51751,AGN,bcu,3FGL J0146.4-6746,1021.56537,PowerLaw,SUMSS J014554-674646,0,3FGL J0146.4-6746,0.880946407,0.119053593,0.825429753,0.174570247,0.795113675,0.204886325,0.85904335,0.14095665,220,AGN
-29.3278041,-27.9941588,2.1995776,-0.931010539,3.90333409,-0.160145133,-0.591889716,-0.735158573,-0.126710234,-62.9545,AGN,bcu,3FGL J0147.0-5204,1461.9944,PowerLaw,PKS 0144-522,0,3FGL J0147.0-5204,0.93737462,0.0626253802,0.896783484,0.103216516,0.870605514,0.129394486,0.912009262,0.087990738,233,AGN
-31.402032,-27.4966585,1.770252,0.351796363,4.09717284,0.999746457,-0.124244847,-0.613546083,0.0423086248,-9.883248,AGN,bcu,3FGL J0148.3+5200,5169.5464,PowerLaw,GB6 J0148+5202,0,3FGL J0148.3+5200,0.877997848,0.122002152,0.835352239,0.164647761,0.814074752,0.185925248,0.860784722,0.139215278,208,AGN
-29.9598282,-27.6232683,2.0207543,-0.396021242,4.13179876,-0.417228675,-0.690623909,-0.444728983,-0.140841077,-58.254112,AGN,bll,3FGL J0148.6+0128,2470.504,PowerLaw,PMN J0148+0129,0,3FGL J0148.6+0128,0.916371666,0.0836283339,0.887794544,0.112205456,0.871311544,0.128688456,0.89662951,0.10337049,203,AGN
-30.7554136,-28.1646716,2.1181767,-1.9356325,3.7829292,-0.935525981,-0.463217487,0.00210708373,-0.756181653,-60.316322,AGN,bcu,3FGL J0150.5-5447,2183.121,PowerLaw,PMN J0150-5450,0,3FGL J0150.5-5447,0.919156328,0.0808436721,0.872748016,0.127251984,0.857467135,0.142532865,0.897944103,0.102055897,229,AGN
-29.2664427,-27.8264551,2.3591862,-0.477824791,3.68346502,-0.851114284,-0.570525479,-0.49099435,-0.53021839,-54.21323,AGN,bcu,3FGL J0151.0+0537,1287.1068,PowerLaw,PMN J0151+0540,0,3FGL J0151.0+0537,0.917259486,0.0827405142,0.872565743,0.127434257,0.844415309,0.155584691,0.899082337,0.100917663,207,AGN
-28.1751327,-28.044547,2.4591627,-3.1123398,3.52100592,-0.742883362,-0.662771811,-0.675647474,-0.351851745,-74.46135,AGN,bcu,3FGL J0151.0-3609,810.5427,PowerLaw,PMN J0151-3605,1,3FGL J0151.0-3609,0.923781253,0.0762187466,0.853671377,0.146328623,0.835345193,0.164654807,0.899696461,0.100303539,204,AGN
-26.0785237,-27.7290498,2.6539824,0.555208605,3.95051455,-0.714578285,-0.745814685,-0.706647815,-0.999945431,-38.670277,AGN,fsrq,3FGL J0151.6+2205,461.6704,PowerLaw,PKS 0149+21,0,3FGL J0151.6+2205,0.935066969,0.0649330312,0.874745735,0.125254265,0.858737731,0.141262269,0.907693946,0.0923060543,201,AGN
-28.4051378,-27.884565,2.4064765,-0.145800581,3.87507384,-0.475750589,-0.646276399,-0.67286172,-0.674595753,-24.168026,AGN,bcu,3FGL J0152.2+3707,965.483,PowerLaw,B2 0149+37,0,3FGL J0152.2+3707,0.929020178,0.0709798215,0.875723283,0.124276717,0.856136881,0.143863119,0.904047249,0.0959527513,202,AGN
-30.2852972,-27.4485491,1.8866125,0.0182057648,3.94658025,-0.609128946,-0.236990241,-0.693596058,-0.0227834632,-57.524715,AGN,bll,3FGL J0152.6+0148,3349.3484,PowerLaw,PMN J0152+0146,0,3FGL J0152.6+0148,0.885163491,0.114836509,0.855342363,0.144657637,0.82799941,0.17200059,0.871703715,0.128296285,228,AGN
-32.1242923,-27.6936541,1.7702929,0.988878037,3.89925626,0.977139321,0.0372747113,-0.296031397,-0.427422229,12.892233,AGN,bll,3FGL J0152.8+7517,6436.0547,PowerLaw,1RXS J015308.4+751756,0,3FGL J0152.8+7517,0.891799813,0.108200187,0.863881783,0.136118217,0.83814018,0.16185982,0.877102849,0.122897151,205,AGN
