Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,CLASS2,ASSOC2,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_P,NN_P,LR_P,RF_P
4FGL J0700.8+1551,199.74765,9.185146,-22.30338907589311,1.9932449,0.29867628,0.4454843,2.4722486,-0.7520961,-0.011129293,0.005081826,0.40044427,-0.4660545,-0.7096968,-0.9998951,1.829787418161754,8.078216490071474,PowerLaw,0.24675882,0.9087956,,agn,NVSS J070034+155558,0.37,0.0,0,0.998615279821473,0.0013847201785268817,0.9330046163850452,0.06699538361495497,0.9733525112438473,0.026647488756151964,0.9765966022621851,0.023403397737815156,0.0,0.001,0.0,0.0
4FGL J0701.5-2842,239.86798,-10.639282,-22.468925891616145,2.237397,0.15567872,-0.05895741,0.56805146,-0.6559146,0.99920255,1.4990818E-4,-0.88224083,-0.48916143,-0.21547744,-0.5512535,2.404158424647599,7.662638134498561,PowerLaw,0.06945371,0.14822438,,,,0.0,0.0,4,0.999310613365542,0.0006893866344577392,0.9934249410955295,0.006575058904470848,0.9995878687691481,0.0004121312308526424,0.9945263708938218,0.005473629106178269,0.0,0.0,0.0,0.0
4FGL J0704.3-4829,258.85324,-17.953684,-22.01506951488006,2.0934184,0.19795246,0.13731173,1.6422153,-0.97504145,0.8959191,0.0016985777,-0.5877058,-0.28186825,-0.7745595,-0.5309942,2.5717779924172226,8.09703303807897,PowerLaw,0.1062661,0.3953994,3FGL J0704.3-4828,,,0.0,0.0,16,0.998539160136096,0.0014608398639032066,0.9863592267145136,0.013640773285485618,0.9853114351044585,0.014688564895542275,0.9903375943625786,0.009662405637421096,0.0,0.0,0.0,0.0
4FGL J0705.8-0004,214.63525,3.169934,-21.56916540633556,2.4350603,0.2681193,0.427585,3.0763013,-0.6721506,-0.0041305884,0.0064733005,-0.5872916,-0.74183846,-0.9762445,-0.9330908,1.3933202550525048,7.211069898962028,LogParabola,0.22178996,0.5967055,3FGL J0705.7-0006,,,0.0,0.0,0,0.45192072560365343,0.5480792743963462,0.2608693676664067,0.739130632333594,0.14034313474087454,0.8596568652591257,0.4432053178834648,0.5567946821165354,0.676,0.878,1.0,0.802
4FGL J0708.6+1747,198.78328,11.710553,-22.40041304734384,2.064951,0.23008254,0.052730463,0.49683028,0.16130239,0.9994199,0.0012101107,-0.70065475,-0.5455103,-0.50010014,-0.5064601,1.7111073038167193,8.03546231401445,PowerLaw,0.107222974,0.36630118,3FGL J0708.7+1747,,,0.0,0.0,0,0.9991452230096823,0.0008547769903169793,0.9787277218041673,0.021272278195832852,0.9871607175543785,0.012839282445621804,0.9950432880224216,0.004956711977579414,0.0,0.0,0.0,0.0
4FGL J0709.1-1034,224.34828,-0.9154729,-20.734938442988234,2.5366936,0.17295954,0.32782003,4.3119555,-0.23245971,-0.4964399,0.012398675,-0.7905799,-0.78495926,-0.84976536,-0.9999715,1.8275897779415742,6.936732261513979,LogParabola,0.11012052,0.75982857,,,,0.0,0.0,0,0.6062660082453724,0.3937339917546274,0.1288517243302738,0.8711482756697263,0.08643978807545528,0.9135602119245445,0.27577688146012364,0.7242231185398753,0.22,0.979,1.0,1.0
4FGL J0712.0-6431,275.3795,-22.16661,-21.666133125212777,2.2688985,0.30483043,0.78931755,4.4773707,-0.9999634,0.9994874,0.012205254,-0.24894597,-0.682572,-0.9999995,0.7403357,1.419870740437379,7.336307288451897,LogParabola,0.30219916,0.3023551,3FGL J0712.2-6436,,,0.0,0.0,0,0.7915748608335996,0.2084251391664001,0.46507996998211687,0.534920030017883,0.19762971362878184,0.8023702863712185,0.225401436825338,0.7745985631746614,0.01,0.543,1.0,1.0
4FGL J0712.8-5637,267.394,-19.580902,-22.460926606720783,2.5322826,0.28353348,0.43871722,2.3335557,-0.6739064,0.18323961,0.018215539,-0.7778083,-0.87907195,-0.29350507,-0.999526,1.968651069531713,6.865175010437003,PowerLaw,0.38179335,1.1533879,,agn,AT20G J071217-565339,0.31,0.0,256,0.999453806470264,0.0005461935297372952,0.9746589903269894,0.025341009673011138,0.9906986859197411,0.009301314080259273,0.9275169354515241,0.07248306454847489,0.0,0.0,0.0,0.0
4FGL J0713.5-2555,238.51823,-7.031333,-22.01096745401279,2.3294675,0.15419564,-1.4795219E-4,0.01878784,0.9961947,-0.4223598,0.0013599594,-0.7092372,-0.793188,-0.37082368,-0.49211603,2.0717858975760595,7.4887023851141565,PowerLaw,0.067263365,0.1482745,,,,0.0,0.0,0,0.9994859915047567,0.0005140084952440096,0.9956597963272356,0.004340203672763343,0.9971906067683446,0.002809393231655249,0.9945414617852225,0.0054585382147785315,0.0,0.0,0.0,0.0
4FGL J0715.7-1128,225.89723,0.082016274,-21.512666071671195,2.6337829,0.26366997,0.32267118,2.6184428,0.81283987,-0.34852058,0.017965648,-0.81748354,-0.85484165,-0.679535,-0.99966586,0.39110433780091164,6.715254529548154,PowerLaw,0.21012008,0.95293105,,agn,2MASS J07150284-1133299,0.44,0.0,1,0.9072217678696496,0.09277823213034932,0.19583450840912273,0.8041654915908768,0.0898834222604327,0.9101165777395667,0.6896067258216666,0.31039327417833246,0.0,0.924,1.0,0.002
4FGL J0718.8-5004,261.3225,-16.35298,-21.94404238381966,2.3386781,0.18657403,0.28701982,2.7684922,0.9213524,-0.49436525,0.0034062136,-0.64137065,-0.58458966,-0.7915507,-1.0,1.6183903911097766,7.211780545904271,PowerLaw,0.1404922,0.37921262,3FGL J0718.9-5004,,,0.0,0.0,0,0.9921144995195551,0.00788550048044606,0.9250260454633935,0.07497395453660664,0.773130414266811,0.2268695857331893,0.9065590008714706,0.09344099912852975,0.0,0.002,0.0,0.0
4FGL J0722.4-2650,240.25613,-5.6680064,-21.358606761488595,2.50052,0.094287,-0.0064282324,0.12940083,-0.40787768,-0.7070903,0.0036583852,-0.63975954,-0.6542918,-0.9999807,-0.86778677,1.6734725281750282,6.89206669419586,PowerLaw,0.052709017,0.39494672,3FGL J0722.2-2648,,,0.0,0.0,1,0.9924480613227314,0.007551938677268855,0.974334941203174,0.025665058796825,0.8983395023350207,0.10166049766497824,0.9161957905702113,0.08380420942978989,0.0,0.0,0.0,0.0
4FGL J0722.7-2309,237.01022,-3.8848023,-21.485210148603247,2.6849825,0.23599723,0.34111175,3.5463016,0.7315285,-0.68359476,0.009195216,-0.7283295,-0.9195558,-1.0,0.9999728,1.2237727248663486,6.499219661681728,LogParabola,0.14206544,0.4728769,,,,0.0,0.0,5,0.8570916993011147,0.14290830069888635,0.22395575405023696,0.7760442459497631,0.16308815929035336,0.8369118407096464,0.4819788037210529,0.5180211962789472,0.0,0.87,1.0,0.627
4FGL J0723.1-3048,243.86371,-7.36004,-22.07132991251595,2.3437095,0.13861172,-0.03907576,0.650875,0.39431742,-0.3988896,4.5269294E-4,-0.6859,-0.7698378,-0.6836403,0.2569619,1.290455354272497,7.281895306563916,PowerLaw,0.0552527,0.18007632,,,,0.0,0.0,0,0.9985404260424519,0.0014595739575480361,0.9767132526878296,0.023286747312169745,0.9749339815470927,0.02506601845290704,0.994819028431691,0.005180971568309447,0.0,0.0,0.0,0.0
4FGL J0724.8+3016,188.3197,19.96273,-23.41005667082346,1.5509552,0.1896798,-0.031579703,0.37171558,-0.984086,0.9987507,2.540615E-4,-0.6299494,-0.23626743,-0.8361335,0.60317636,2.5280781008005317,9.718822251317706,PowerLaw,0.07696756,0.29028124,,unk,SWIFT J0725.8+3000,0.17,0.0,256,0.9995053698118176,0.0004946301881840873,0.9964035889379835,0.0035964110620173694,0.9970569435736384,0.002943056426361079,0.9941791894954121,0.005820810504588007,0.0,0.0,0.0,0.0
4FGL J0725.6-5008,261.8359,-15.375998,-22.74036453314941,1.8818238,0.53120077,0.9984459,2.643103,-0.999877,0.99835783,0.001827706,-0.80766946,-0.32715142,-0.04441323,-1.0,1.5701602137094184,8.580759627732416,PowerLaw,0.047845326,0.054467868,3FGL J0725.4-5007,,,0.0,0.0,0,0.9951160304132395,0.004883969586760972,0.9498615738731768,0.05013842612682326,0.9698079626589046,0.030192037341094966,0.9778228623989105,0.02217713760108973,0.0,0.001,0.0,0.0
4FGL J0725.7-0549,222.05637,4.934131,-21.53848309968043,1.8837858,0.15887792,0.15368864,2.124432,-0.9750251,0.4858244,8.1294955E-4,0.9963386,-0.46584114,-0.3967093,-0.6252081,1.6564714105220615,8.398402628374553,PowerLaw,0.08623616,0.25971973,3FGL J0725.7-0550,,,0.0,0.0,0,0.9746695005231303,0.02533049947687036,0.9738685534934157,0.026131446506584118,0.9964373541084787,0.0035626458915220772,0.9566770836503383,0.04332291634966146,0.0,0.001,0.0,0.0
4FGL J0731.0+6607,149.94328,28.619455,-22.539254666009434,2.2819107,0.28640354,0.26019576,1.6569569,0.65337473,-0.52009135,0.0033946026,-0.4718217,-0.4466336,-0.99989593,0.9978374,1.2697559077457672,7.463333498325045,PowerLaw,0.1991535,0.50568086,,,,0.0,0.0,0,0.9778549253798919,0.02214507462010892,0.949686361509134,0.05031363849086659,0.7806611672320753,0.21933883276792526,0.9497778810717095,0.05022211892829041,0.0,0.0,0.0,0.0
4FGL J0731.5-1910c,234.48068,-0.18879208,-21.341622987008808,2.6327264,0.32073367,0.4104733,2.7926393,0.2637074,-0.6282947,0.012087246,-0.8263597,-0.8363944,-0.5309148,-0.47277495,2.217135065821295,6.578319945182392,PowerLaw,0.20133628,0.53698283,3FGL J0731.7-1914c,,,0.0,0.0,35,0.9914745072367468,0.008525492763252937,0.8693592707600358,0.13064072923996434,0.8841519591333507,0.11584804086665018,0.7839490119883797,0.2160509880116208,0.0,0.011,0.0,0.0
4FGL J0734.3-4448,257.54132,-11.757423,-22.51979418746603,2.087698,0.16704263,-0.026950661,0.42152694,-0.79340804,-0.38771954,3.830963E-4,-0.9009356,-0.19121377,-0.48213613,-0.28294876,2.0118318011973226,8.289977585529911,PowerLaw,0.05847388,0.22219238,,,,0.0,0.0,0,0.9994645456857966,0.0005354543142040319,0.9962743252109998,0.0037256747889995692,0.9980561013882218,0.0019438986117775929,0.9976548790574487,0.002345120942551625,0.0,0.0,0.0,0.0
4FGL J0736.9-3231,246.78596,-5.5748053,-20.829836898659785,2.5020223,0.11792238,0.2783357,3.8951104,0.76609635,-0.34152016,0.009701081,-0.7057793,-0.8095571,-0.9999998,0.99999833,2.5056465987059555,7.003531350242182,LogParabola,0.09922229,0.62222725,3FGL J0737.2-3233,,,0.0,0.0,0,0.9724936287757808,0.027506371224219138,0.5389820201528054,0.4610179798471947,0.3759524432398065,0.6240475567601932,0.38250458772013324,0.6174954122798674,0.0,0.44,0.984,0.958
4FGL J0737.4+6535,150.58449,29.251331,-22.71674351868523,2.045497,0.117705,-0.07966842,1.4653345,0.65453184,-0.5323115,2.2652479E-4,-0.7270654,-0.5066597,-0.5686948,-0.2739779,2.7782220343230013,8.21079905518765,PowerLaw,0.041399036,0.19488269,,sbg,NGC 2403,0.19,0.0,0,0.9998850875657932,0.00011491243420678754,0.9988685637768018,0.0011314362231980434,0.9971529580221234,0.0028470419778767065,0.9996987938683459,0.00030120613165367005,0.0,0.0,0.0,0.0
4FGL J0738.6+1311,206.21571,16.329153,-22.39461146222745,2.526779,0.1287626,-0.052982755,0.7832967,-0.45077625,-0.74227536,5.072807E-4,-0.7047129,-0.83983725,-0.09213427,-0.77997077,2.349970917076252,6.741375139893898,PowerLaw,0.053869184,0.16205028,3FGL J0739.8+1312,,,0.0,0.0,0,0.9997160166625324,0.0002839833374673171,0.9985627631408022,0.0014372368591969618,0.9998262539081582,0.00017374609184215298,0.9977277166424501,0.002272283357549617,0.0,0.0,0.0,0.0
4FGL J0741.0-5226,265.0527,-14.173656,-22.955937682183166,1.7048732,0.17468643,-0.067952916,0.90773237,-0.14730456,-0.99824333,2.339572E-4,0.87860274,-0.49162447,-0.6004662,0.033146523,2.838480336446938,9.424400473387335,PowerLaw,0.057456806,0.30084744,3FGL J0740.6-5230,,,0.0,0.0,0,0.999935220727167,6.477927283274099e-05,0.998835188673265,0.001164811326734905,0.9999316650802331,6.833491976640797e-05,0.9992737745452603,0.0007262254547390636,0.0,0.0,0.0,0.0
4FGL J0744.0-2525,241.35329,-0.7392291,-19.684132794471157,2.3533332,0.06434717,0.30250695,7.98054,-0.26899678,-0.3357163,0.0015933574,-0.5566314,-0.6641691,-1.0,-0.5672836,2.263919195689581,6.924201888989873,LogParabola,0.055398665,0.16535628,3FGL J0744.1-2523,,,0.0,0.0,0,0.0028648298591041695,0.9971351701408967,0.0025109530793525283,0.9974890469206494,0.009447663235838653,0.9905523367641623,0.010322738373501485,0.9896772616264985,1.0,1.0,1.0,1.0
4FGL J0744.4-1403,231.51855,5.0073667,-22.367138411008828,2.7034469,0.32068494,0.40239805,2.0594666,0.9890503,-0.78899074,0.01755989,-0.7590357,-0.9215967,-0.50382113,-0.99986994,0.7526368471066078,6.422840387386144,PowerLaw,0.3008608,0.8366983,,,,0.0,0.0,0,0.9992165299888516,0.0007834700111487266,0.49264538702153127,0.5073546129784686,0.7462052106912107,0.2537947893087891,0.9222167364662001,0.07778326353380095,0.0,0.531,0.0,0.0
4FGL J0744.9-4028,254.56902,-7.9989777,-21.111343598787652,2.2548492,0.2604893,0.502714,3.7557302,0.9911997,-0.7365261,0.0052159624,0.13880187,-0.6980098,-0.79629546,-0.35554874,1.9508973299730135,7.291774253978016,LogParabola,0.24507377,0.6159683,3FGL J0744.8-4028,agn,AT20G J074438-403217,0.13,0.0,0,0.6016595802399826,0.3983404197600176,0.8203250017749967,0.17967499822500324,0.71631627539729,0.28368372460271074,0.39661043006825775,0.6033895699317428,0.24,0.066,0.0,0.948
4FGL J0746.5-4113,255.38487,-8.106514,-22.159191560531234,2.2225287,0.22821324,0.12492194,1.1264026,0.96776444,-0.7191078,0.002123508,-0.19832847,-0.5821463,-0.6089983,-0.64329743,2.2611030970395185,7.969876977650238,PowerLaw,0.13145502,0.44289136,,,,0.0,0.0,0,0.9979988082431378,0.002001191756861636,0.9969511160968098,0.003048883903189773,0.9919961794434696,0.008003820556529593,0.9852515149707567,0.014748485029241197,0.0,0.0,0.0,0.0
4FGL J0747.2-0736,226.19887,8.759922,-22.257167243706032,2.0435874,0.24936746,0.033225548,0.35106146,0.9949624,-0.6952613,0.0011632616,-0.67740166,-0.2952423,-0.6942687,-0.002231923,1.7523686569733252,8.303302648674597,PowerLaw,0.104876846,0.43727165,3FGL J0747.4-0734,,,0.0,0.0,16,0.9992062152003823,0.000793784799616992,0.9860156872536758,0.013984312746323604,0.9809122954402714,0.01908770455972923,0.9971980589586733,0.0028019410413272494,0.0,0.0,0.0,0.0
4FGL J0749.8-4420,258.43652,-9.101469,-22.264726813537997,2.3736777,0.28900278,0.47829887,2.6495528,-0.9073158,-0.14569145,0.003345657,-0.30195898,-0.77595896,-0.80142325,-0.999646,0.29931645866595413,7.4214789792646885,PowerLaw,0.32352647,0.4155631,,,,0.0,0.0,0,0.9832649426497239,0.016735057350277055,0.664906136891982,0.3350938631080181,0.2601569368282922,0.7398430631717073,0.8987765397827349,0.10122346021726628,0.0,0.25,1.0,0.0
4FGL J0752.0-2931,245.78331,-1.2766964,-21.01479941843582,2.545874,0.23777938,0.47221786,4.0449176,-1.0,0.9999997,0.005250064,-0.6452373,-0.8039621,-1.0,-0.897661,1.643877245835262,6.914478527212717,LogParabola,0.2011177,0.4663092,,,,0.0,0.0,0,0.8192892594864283,0.1807107405135729,0.1612912959732789,0.8387087040267214,0.04407597800716798,0.9559240219928323,0.2828978687914898,0.7171021312085104,0.066,0.965,1.0,1.0
4FGL J0754.9-3953,255.02257,-6.0622997,-21.23470274254176,2.1590664,0.25377724,0.99995387,5.9597344,-0.99156475,-0.55407405,9.1391505E-4,0.9992491,-0.47448772,-1.0,0.9999973,1.8235363154399746,7.859744258173934,LogParabola,,0.102355555,,,,0.0,0.0,2048,0.29044370731381175,0.7095562926861885,0.1566891171893214,0.8433108828106778,0.2919526363064683,0.7080473636935319,0.1444244459211248,0.855575554078876,0.892,0.94,0.99,1.0
4FGL J0755.9-0515,225.1809,11.78536,-22.470071170125326,2.8630686,0.12760217,-0.009558711,0.1111852,-0.41255257,-0.8914886,0.0020026905,-0.7660538,-0.6393576,-0.99849993,-0.90419996,0.4863137858552855,6.114052177746242,PowerLaw,0.07137024,0.17319636,,,,0.0,0.0,16,0.9905353331459998,0.009464666853999302,0.6589702376017159,0.34102976239828503,0.7865453601589104,0.21345463984108848,0.9814800697459135,0.018519930254087356,0.0,0.23,0.0,0.0
4FGL J0758.8-1450,233.95619,7.613154,-20.45177758054915,2.2145226,0.10388561,0.36830276,7.2850223,0.99900967,-0.20551541,0.0019216189,-0.44799072,-0.67663515,-0.9705283,-0.9503464,1.7703522045503124,6.961580744716109,LogParabola,0.072593585,0.19562623,3FGL J0758.6-1451,,,0.0,0.0,0,0.0006755027208036711,0.9993244972791963,0.0018123612573539497,0.9981876387426467,0.01826052191239767,0.9817394780876021,0.008471814683785387,0.9915281853162146,1.0,1.0,1.0,1.0
4FGL J0800.1-5531,269.20282,-13.1252575,-22.373386618296184,2.5432508,0.17456,0.0026199399,0.05063517,0.8914886,-0.28451934,0.0018125019,-0.86869276,-0.7539132,-0.05344972,-0.9999995,1.891532250396621,7.20697110622729,PowerLaw,0.07895927,0.16509563,,,,0.0,0.0,20,0.966844803988205,0.033155196011795264,0.9954572079570968,0.004542792042904681,0.9990823226398515,0.000917677360148895,0.9778264695992116,0.02217353040078888,0.0,0.0,0.0,0.0
4FGL J0800.5+3715,183.37364,29.111372,-22.49946381252142,2.4193492,0.6506059,0.64712536,2.3573198,-0.5308608,-0.6877439,0.009344227,-0.6310907,-0.70334154,-0.9082606,-0.99993384,1.4968402220921955,7.046440380903108,PowerLaw,0.42739463,1.136302,,agn,SDSS J08005+3718,0.37,0.0,0,0.9751741601957054,0.02482583980429496,0.8974928740412915,0.10250712595870849,0.5386302583518034,0.4613697416481967,0.9168535929125469,0.08314640708745366,0.0,0.009,0.171,0.0
4FGL J0800.7-1059,230.85431,9.989528,-22.101708768218746,2.4507325,0.21535295,0.34240383,2.816753,-0.9999566,0.99952036,0.004993493,-0.7270995,-0.67196727,-0.9999957,0.30928743,1.6322021517467584,6.947394077802348,PowerLaw,0.16746208,0.4482256,,,,0.0,0.0,0,0.961868682347335,0.03813131765266459,0.7139786583839672,0.286021341616033,0.5949340800401003,0.4050659199598991,0.8724036344627246,0.12759636553727594,0.0,0.21,0.033,0.0
4FGL J0800.9+0733,214.02026,18.860508,-22.49006814197462,1.8887815,0.3445463,0.45430365,2.8826876,-0.7198291,0.9841948,0.004606432,0.610581,-0.261246,-0.657118,-0.9998265,1.3135555511104038,8.135598133296323,PowerLaw,0.27764404,0.91056216,,,,0.0,0.0,0,0.9991933357099678,0.0008066642900328312,0.9639742485542577,0.03602575144574273,0.9681866739818603,0.03181332601813886,0.9802568018249842,0.019743198175015127,0.0,0.0,0.0,0.0
4FGL J0801.3-0617,226.7848,12.45487,-22.393241261173973,2.4965138,0.19851717,0.0499636,0.47358352,0.7305814,-0.04135753,0.0032367853,-0.9040701,-0.36336595,-0.9084122,-0.98689556,1.9039603921790629,7.108706471464957,PowerLaw,0.11405731,0.37849385,3FGL J0805.0-0622,agn,CRATES J080140-054037,0.38,0.0,272,0.9844670217395276,0.015532978260473345,0.9439202857998663,0.05607971420013308,0.9378091828519831,0.062190817148016456,0.9616031314406807,0.038396868559319224,0.0,0.0,0.0,0.0
4FGL J0802.1-5612,269.94894,-13.209603,-20.562493975809915,2.3764195,0.14007303,0.6881296,8.175557,-0.7332278,-0.0017341576,0.0036746806,-0.36123663,-0.8281566,-0.999767,-0.45526356,1.4632033417626322,6.9864165405906045,LogParabola,0.14879215,0.3277996,3FGL J0802.3-5610,,,0.0,0.0,0,0.01866405565549284,0.9813359443445073,0.013344012754496237,0.9866559872455025,0.0035402277189691524,0.9964597722810304,0.04049651855547762,0.959503481444523,1.0,1.0,1.0,1.0
4FGL J0803.5+2046,201.26338,24.7862,-22.585883610749836,2.5041971,0.23825282,0.33795583,2.145944,0.9996912,-0.30433273,0.011469225,-0.7162989,-0.9718846,-0.72759485,-0.99108666,3.1570147870344982,6.72951386706476,PowerLaw,0.2602824,0.7846429,,agn,CRATES J080306+203816,0.75,0.0,1,0.9996826700226847,0.0003173299773150791,0.9962550844562272,0.00374491554377296,0.9897870912727137,0.010212908727284958,0.9699681763233114,0.030031823676689013,0.0,0.0,0.0,0.0
4FGL J0809.8+0507,217.36238,19.757648,-23.425468816272673,2.8609285,0.3247568,0.96025646,4.5931153,0.8472984,-0.61377054,0.011662775,-0.8721326,-0.9999204,-0.97933465,-0.9836776,3.2188643807109196,6.113904832034541,LogParabola,,0.5470287,,agn,CRATES J080839+051459,0.58,0.0,2049,0.9935421413870831,0.006457858612918019,0.4268281845774992,0.5731718154225012,0.7651117933004643,0.23488820669953556,0.7881490914124671,0.2118509085875322,0.0,0.642,0.0,0.0
4FGL J0813.1-5049,266.10226,-9.048006,-21.79884173741708,2.575967,0.1577624,0.08789484,1.1701117,0.44161165,-0.7106392,0.002614777,-0.69759536,-0.88090706,-0.37714362,-0.9999895,2.229442873153045,6.806563240914733,PowerLaw,0.08547134,0.29719177,,,,0.0,0.0,1,0.9976360198495701,0.002363980150431349,0.9947408712855844,0.005259128714416696,0.9952038118477828,0.004796188152217173,0.9720152261109651,0.027984773889033858,0.0,0.0,0.0,0.0
4FGL J0815.5+6554,150.00768,33.13357,-23.372340197646476,1.7456017,0.29048276,0.13215086,0.9802099,0.5159254,-0.9709085,9.619491E-4,0.3367328,-0.4341169,-0.15780327,-0.44180954,2.4932718450469444,8.879674108028992,PowerLaw,0.14008181,0.5010881,,agn,GALEXASC J081539.78+6550,0.74,0.0,0,0.9996832079266159,0.00031679207338375614,0.9993008585017735,0.0006991414982257871,0.9999489471103598,5.1052889639758676e-05,0.9970759998207611,0.002924000179240192,0.0,0.0,0.0,0.0
4FGL J0817.7-5258c,268.33167,-9.613656,-22.125731334580525,2.777866,0.40141124,0.5607713,3.8503375,0.07249768,-0.4655617,0.021473015,-0.8825316,-0.789791,-0.99852353,-0.720981,2.365679662894898,6.520751605054974,LogParabola,0.34276903,1.0845953,,,,0.0,0.0,33,0.9195180244517852,0.08048197554821554,0.7898959548379254,0.21010404516207387,0.4148561925038558,0.5851438074961445,0.6082325717454845,0.3917674282545154,0.0,0.076,0.995,0.059
4FGL J0821.5-1436,236.69914,12.420677,-22.05520905618081,2.3223631,0.3525867,0.97447264,3.788386,0.9999281,0.51646197,0.0037009092,-0.40994945,-0.9847537,0.64677334,-0.99943554,1.4922348644018304,7.141561699313101,LogParabola,0.20247617,0.006813659,,,,0.0,0.0,0,0.9940444962787515,0.005955503721248074,0.8750824368572444,0.12491756314275532,0.994247003086178,0.005752996913823434,0.7779542838555421,0.22204571614445967,0.0,0.063,0.0,0.0
4FGL J0824.1-6004,274.89673,-12.734328,-23.053813127105435,1.7383022,0.5019024,0.99995506,2.4127953,-0.9984078,0.8693485,6.5987E-4,0.96169776,0.82478285,-0.6605544,-0.6551978,2.335535089510014,8.923160040298113,PowerLaw,0.016560936,0.39676043,,,,0.0,0.0,0,0.9985100935131815,0.0014899064868187134,0.9954971205840903,0.004502879415908855,0.9984646287633404,0.001535371236659576,0.9861264376168922,0.013873562383108176,0.0,0.0,0.0,0.0
