Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_3FGL,CLASS_3FGL,Pivot_Energy,Spectrum_Type,ASSOC1,Flags_3FGL,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O,Flags_Catalog
3FGL J0028.6+7507,121.436699,12.3131237,-25.7097849,-27.5998318,-0.897725905,3.63061222,2.3414557,-0.696194307,-0.617722011,-0.439170963,-0.962001779,AGN,bcu,1172.9393,PowerLaw,GB6 J0028+7506,0,0.957133299,0.0478573197,0.0428667007,0.0478573197,0.994040304,0.0110615983,0.00595969582,0.0110615983,0.923271529,0.0310156469,0.0767284709,0.0310156469,0.998877923,5.96477606E-4,0.00112207747,5.96477606E-4,0.859621851,0.118811131,0.140378149,0.118811131,0.962746723,0.0861951638,0.0372532772,0.0861951638,0.802087952,0.0749994958,0.197912048,0.0749994958,0.978203255,0.0160388085,0.0217967447,0.0160388085,0
3FGL J0028.8+1951,115.682663,-42.7020836,-25.9858591,-27.7955897,0.680839507,3.75054284,2.43367743,-0.704530255,-0.518921722,-0.95900621,0.035745992,AGN,bcu,761.7829,PowerLaw,TXS 0025+197,256,0.999173691,0.00160118325,8.26308967E-4,0.00160118325,0.992982694,0.0172390101,0.00701730619,0.0172390101,0.979207219,0.012838091,0.0207927806,0.012838091,0.990857616,0.00545287067,0.00914238424,0.00545287067,0.991485866,0.0134760841,0.00851413413,0.0134760841,0.948159341,0.077928875,0.0518406588,0.077928875,0.901406998,0.0478348945,0.0985930025,0.0478348945,0.85202822,0.119225429,0.14797178,0.119225429,0
3FGL J0029.1-7045,305.580994,-46.2581863,-25.5564487,-27.7588572,-0.487918464,4.31071996,2.284518,-0.763333389,-0.533356857,-0.500870624,-0.730750413,AGN,bll,1257.5558,PowerLaw,PKS 0026-710,0,0.999753246,2.20152246E-4,2.46753868E-4,2.20152246E-4,0.994767598,0.011827935,0.00523240196,0.011827935,0.996505282,0.00332555052,0.00349471782,0.00332555052,0.999630061,1.71268739E-4,3.6993882E-4,1.71268739E-4,0.999370415,6.85935616E-4,6.29584774E-4,6.85935616E-4,0.974076964,0.0619947626,0.0259230364,0.0619947626,0.98935153,0.0124009833,0.0106484695,0.0124009833,0.996311817,0.00216663619,0.00368818322,0.00216663619,0
3FGL J0030.2-1646,96.5207825,-78.545784,-26.0694397,-27.5618344,0.281945241,4.16352432,1.64719629,-0.987808381,0.999951193,-0.366078158,-0.412287328,AGN,bcu,5034.0356,PowerLaw,1RXS J003019.6-164723,0,0.999961264,2.63446095E-5,3.87360288E-5,2.63446095E-5,0.994939647,0.0122990661,0.00506035315,0.0122990661,0.997396109,0.00327956233,0.00260389144,0.00327956233,0.998541925,6.61809082E-4,0.00145807456,6.61809082E-4,0.999964914,3.84929087E-5,3.50856218E-5,3.84929087E-5,0.980869472,0.028382321,0.0191305281,0.028382321,0.996800571,0.00570624289,0.00319942876,0.00570624289,0.994621692,0.00310718563,0.00537830839,0.00310718563,0
3FGL J0030.3-4223,317.30246,-74.139679,-24.6470801,-27.7358203,0.410798272,5.13444452,2.58052731,-0.682959962,-0.713184392,-0.799454799,-0.747700388,AGN,fsrq,415.28687,PowerLaw,PKS 0027-426,0,0.999876047,1.12577812E-4,1.23952753E-4,1.12577812E-4,0.993655224,0.0165432643,0.0063447763,0.0165432643,0.993909446,0.00376390024,0.00609055432,0.00376390024,0.9978214,8.36600659E-4,0.00217859987,8.36600659E-4,0.999741254,2.53440036E-4,2.58745671E-4,2.53440036E-4,0.973914996,0.0699318886,0.0260850037,0.0699318886,0.986765174,0.0103017321,0.0132348261,0.0103017321,0.983960307,0.00915269233,0.0160396935,0.00915269233,0
3FGL J0030.4+0451,113.14682,-57.6070976,-23.5254847,-27.2203827,2.95992923,3.90332616,1.94120424,-0.134495217,-0.469280316,-0.721915661,-0.942233788,PSR,PSR,760.3223,PLExpCutoff,PSR J0030+0451,0,0.00106952368,0.00134693664,0.998930476,0.00134693664,0.0794947491,0.171072254,0.920505251,0.171072254,0.0485738838,0.0309798208,0.951426116,0.0309798208,7.63477062E-4,3.95498533E-4,0.999236523,3.95498533E-4,0.00153238398,0.0011850309,0.998467616,0.0011850309,0.0578289944,0.152545789,0.942171006,0.152545789,0.027910246,0.0294352062,0.972089754,0.0294352062,1.26759394E-4,1.16055445E-4,0.999873241,1.16055445E-4,0
3FGL J0030.7-0209,110.85923,-64.5440521,-25.2085776,-27.676105,1.14327919,5.86039498,2.37809443,-0.576075182,-0.681310358,-0.696414396,-0.999978231,AGN,bcu,696.7064,PowerLaw,PKS B0027-024,0,0.999573528,4.25823913E-4,4.26471503E-4,4.25823913E-4,0.99464534,0.0103797806,0.00535465995,0.0103797806,0.974893354,0.0122350354,0.0251066458,0.0122350354,0.997518957,7.92340764E-4,0.00248104259,7.92340764E-4,0.999454602,6.08524274E-4,5.45398396E-4,6.08524274E-4,0.977352301,0.054622607,0.0226476991,0.054622607,0.95557236,0.0283396655,0.0444276399,0.0283396655,0.994578935,0.00312255915,0.00542106492,0.00312255915,0
3FGL J0031.3+0724,114.189453,-55.1153412,-26.6271843,-27.8475098,0.0584904914,3.49701814,1.8239038,-0.961872399,0.872347007,-0.760217884,0.19281759,AGN,bcu,4521.002,PowerLaw,NVSS J003119+072456,0,0.999452986,0.00152639014,5.47014417E-4,0.00152639014,0.992934242,0.0187997158,0.00706575802,0.0187997158,0.984215514,0.0106791503,0.0157844857,0.0106791503,0.999101623,5.20789347E-4,8.98376659E-4,5.20789347E-4,0.998468761,0.00138319528,0.00153123921,0.00138319528,0.969202154,0.085157249,0.0307978465,0.085157249,0.96865534,0.0187792275,0.0313446599,0.0187792275,0.985925926,0.0141170025,0.0140740737,0.0141170025,0
3FGL J0032.3-2852,9.27487755,-85.4412842,-26.6804473,-28.0972033,-4.19954635,3.63803559,2.18951726,-0.351261112,-0.689113684,-0.551330558,-0.399522967,AGN,bll,1646.3562,PowerLaw,PMN J0032-2849,0,0.999644876,6.3614123E-4,3.5512415E-4,6.3614123E-4,0.995330637,0.0153429807,0.00466936339,0.0153429807,0.97836142,0.0198863698,0.0216385802,0.0198863698,0.999999997,9.50310922E-9,2.87011916E-9,9.50310923E-9,0.998317533,0.00219860755,0.00168246691,0.00219860755,0.986377971,0.0279107168,0.0136220288,0.0279107168,0.946890896,0.0377907638,0.0531091038,0.0377907638,0.999999798,5.84969744E-7,2.02321202E-7,5.84969744E-7,0
3FGL J0033.6-1921,94.2120819,-81.2240829,-24.0203348,-26.6844545,0.717210496,4.16858445,1.71478522,-0.478698322,-0.313661775,-0.311244387,-0.358970865,AGN,bll,2398.1309,PowerLaw,KUV 00311-1938,0,0.999034504,8.66890136E-4,9.65495671E-4,8.66890136E-4,0.993604566,0.013326072,0.00639543422,0.013326072,0.98192937,0.0169699365,0.0180706302,0.0169699365,0.990441234,0.00368734543,0.00955876625,0.00368734543,0.99823262,0.00191372033,0.00176738033,0.00191372033,0.970612096,0.0508009908,0.0293879036,0.0508009908,0.975444589,0.02383724,0.0245554112,0.02383724,0.965507193,0.0150405751,0.0344928066,0.0150405751,0
3FGL J0034.3-0534,111.487236,-68.0738983,-24.7383787,-27.6090705,1.92526883,3.86248863,2.39320296,-0.395970089,-0.557297032,-0.695498935,-0.958017331,PSR,PSR,700.741,PLExpCutoff,PSR J0034-0534,0,0.00206391502,0.00335870235,0.997936085,0.00335870235,0.117915341,0.208483922,0.882084659,0.208483922,0.209547637,0.0647927828,0.790452363,0.0647927828,0.0471887226,0.0144529267,0.952811277,0.0144529267,0.00254219338,0.00288644672,0.997457807,0.00288644672,0.0892292575,0.194392783,0.910770743,0.194392783,0.185436113,0.068074392,0.814563887,0.068074392,0.00616238355,0.00340472778,0.993837616,0.00340472778,0
3FGL J0035.2+1513,117.145523,-47.4673729,-25.3088673,-27.3147602,0.515180309,3.96503731,1.80639887,-0.619532457,-0.161601058,-0.410343009,-0.347993991,AGN,bll,3166.7546,PowerLaw,RX J0035.2+1515,0,0.999684793,2.25742304E-4,3.15206896E-4,2.25742304E-4,0.994846114,0.00941894693,0.00515388649,0.00941894693,0.995343699,0.00294349158,0.00465630147,0.00294349158,0.99442729,0.00144879727,0.00557271036,0.00144879727,0.99890782,8.43859026E-4,0.00109218013,8.43859026E-4,0.968900082,0.0738273523,0.0310999183,0.0738273523,0.986105353,0.0133082788,0.0138946473,0.0133082788,0.969957221,0.0104864957,0.0300427786,0.0104864957,0
3FGL J0035.9+5949,120.985832,-2.98138309,-24.2003561,-26.9583703,-0.225809552,4.24202611,1.89777505,-0.304539978,-0.650992612,-0.34293222,-0.373113405,AGN,bll,2967.5896,PowerLaw,1ES 0033+595,0,0.999686427,2.62819598E-4,3.13572655E-4,2.62819598E-4,0.991336311,0.0136931507,0.00866368919,0.0136931507,0.991678299,0.00994213175,0.00832170055,0.00994213175,0.999561767,1.86914412E-4,4.38233348E-4,1.86914412E-4,0.99915779,9.6138424E-4,8.4221039E-4,9.6138424E-4,0.94116757,0.107642075,0.0588324302,0.107642075,0.990353261,0.0118504234,0.00964673881,0.0118504234,0.996948308,0.00209502746,0.00305169187,0.00209502746,0
3FGL J0037.9+1239,117.78463,-50.0846176,-25.3125899,-27.5607037,-0.332703785,4.19620389,2.15148163,-0.56274702,-0.678579578,-0.465013727,-0.598496933,AGN,bll,1387.6769,PowerLaw,NVSS J003750+123818,0,0.999924757,6.39435073E-5,7.52427877E-5,6.39435073E-5,0.993967051,0.0151065078,0.00603294872,0.0151065078,0.99851454,0.00212449514,0.00148546011,0.00212449514,0.999544498,1.87356666E-4,4.55501775E-4,1.87356666E-4,0.999953845,3.66800335E-5,4.61550728E-5,3.66800335E-5,0.980956344,0.0459028899,0.0190436561,0.0459028899,0.997452644,0.00519888578,0.00254735613,0.00519888578,0.996423665,0.00199477758,0.0035763347,0.00199477758,0
3FGL J0038.0-2501,67.0455399,-86.3326416,-25.7510786,-27.8811613,0.603063704,4.66792711,2.43891001,-0.669426513,-0.671419095,-0.738779691,-0.876557126,AGN,fsrq,733.78314,PowerLaw,PKS 0035-252,0,0.999697416,3.28182433E-4,3.02583504E-4,3.28182433E-4,0.993229872,0.0183552685,0.00677012792,0.0183552685,0.988810926,0.00911816234,0.0111890738,0.00911816234,0.993052056,0.00183886884,0.00694794405,0.00183886884,0.999588748,5.48421285E-4,4.11252145E-4,5.48421285E-4,0.974465967,0.0428238575,0.0255340329,0.0428238575,0.987338131,0.0114043338,0.0126618691,0.0114043338,0.958745837,0.0144268064,0.0412541628,0.0144268064,0
3FGL J0038.0+0012,115.697304,-62.4745674,-26.0795152,-27.8322408,-0.360670654,3.50757278,2.15654731,-0.350721963,-0.716379819,-0.337127589,-0.667029535,AGN,bll,1550.1482,PowerLaw,NVSS J003808+001336,0,0.9999268,6.21758916E-5,7.31998543E-5,6.21758916E-5,0.994029031,0.0146232611,0.00597096913,0.0146232611,0.995707901,0.00289566561,0.00429209864,0.00289566561,0.997907255,8.30841095E-4,0.00209274502,8.30841095E-4,0.999873297,1.32142965E-4,1.26703063E-4,1.32142965E-4,0.97435078,0.06619455,0.0256492195,0.06619455,0.992762266,0.00779194,0.00723773352,0.00779194,0.978576191,0.0118958894,0.0214238089,0.0118958894,0
3FGL J0039.0-2218,91.9112091,-84.4131317,-26.7921663,-27.9058428,0.988494462,3.59920329,1.71536481,0.96419663,-0.543848945,-0.212505221,-0.524198841,AGN,bcu,5052.5894,PowerLaw,PMN J0039-2220,0,0.999263891,6.57652008E-4,7.36108643E-4,6.57652008E-4,0.982699829,0.0327614138,0.0173001712,0.0327614138,0.983550355,0.011525685,0.0164496453,0.011525685,0.962435272,0.0124834435,0.0375647284,0.0124834435,0.999340981,6.16559828E-4,6.59018594E-4,6.16559828E-4,0.882834274,0.173908478,0.117165726,0.173908478,0.968952537,0.021306987,0.0310474626,0.021306987,0.897147884,0.0462209847,0.102852116,0.0462209847,0
3FGL J0039.1-0939,112.9142,-72.2896729,-26.2700872,-27.873922,0.908096084,3.83823793,2.59397078,-0.411264825,-0.835268242,-0.925210057,-0.999679366,AGN,fsrq,568.70325,PowerLaw,TXS 0036-099,0,0.993181196,0.00943251279,0.00681880368,0.00943251279,0.889629568,0.124818887,0.110370432,0.124818887,0.946172156,0.0259257873,0.0538278437,0.0259257873,0.77741096,0.043448813,0.22258904,0.043448813,0.990024698,0.0141373414,0.00997530154,0.0141373414,0.47813711,0.290975317,0.52186289,0.290975317,0.872667651,0.0610088045,0.127332349,0.0610088045,0.20985751,0.0617045194,0.79014249,0.0617045194,0
3FGL J0039.1+4330,120.579742,-19.3141594,-26.3011542,-27.8781502,0.61689642,3.56761674,1.96287441,-0.789625944,-0.136783408,-0.557159006,-0.46245255,AGN,bcu,2760.5237,PowerLaw,NVSS J003907+433015,0,0.999793814,1.91413628E-4,2.06185896E-4,1.91413628E-4,0.985136237,0.0216723707,0.0148637632,0.0216723707,0.995823739,0.00203987525,0.0041762614,0.00203987525,0.968813117,0.00781101093,0.0311868832,0.00781101093,0.998688575,0.00120295808,0.00131142546,0.00120295808,0.838980266,0.161568488,0.161019734,0.161568488,0.986694939,0.0118983796,0.0133050615,0.0118983796,0.750356694,0.0749196477,0.249643306,0.0749196477,0
3FGL J0040.3+4049,120.666451,-22.0050411,-26.700999,-27.7000493,0.319675681,3.41029292,1.13225818,-0.726658322,-0.760773846,-0.405176319,0.327153234,AGN,bcu,37201.97,PowerLaw,B3 0037+405,0,0.999640024,0.00103755024,3.59976051E-4,0.00103755024,0.993007226,0.0168584264,0.00699277412,0.0168584264,0.927813645,0.0465887322,0.0721863547,0.0465887322,0.999565034,2.60952755E-4,4.34965501E-4,2.60952755E-4,0.999546609,5.2411067E-4,4.53390549E-4,5.2411067E-4,0.96656925,0.0598312373,0.0334307497,0.0598312373,0.983246676,0.0165925579,0.0167533237,0.0165925579,0.994790207,0.00570146571,0.00520979296,0.00570146571,0
3FGL J0040.5-2339,87.1700058,-85.7468338,-26.871209,-28.0578551,0.324038171,3.8968859,1.94622183,0.985893289,-0.635824969,-0.63174011,-0.043982622,AGN,bcu,3011.39,PowerLaw,PMN J0040-2340,0,0.999902603,1.57333505E-4,9.73973129E-5,1.57333505E-4,0.993772832,0.0134628794,0.00622716817,0.0134628794,0.987452329,0.0116964813,0.0125476714,0.0116964813,0.999341206,3.60598692E-4,6.58794E-4,3.60598692E-4,0.999927591,6.71236648E-5,7.24085717E-5,6.71236648E-5,0.980996137,0.0450474423,0.0190038629,0.0450474423,0.980678208,0.0174795504,0.019321792,0.0174795504,0.995954945,0.00336026598,0.00404505548,0.00336026598,0
3FGL J0041.9+3639,120.823502,-26.1714554,-26.7305692,-27.9678952,-2.11811643,3.42304926,1.97576439,0.99984805,-0.944320689,-0.165152943,0.040496645,AGN,bll,3549.2144,PowerLaw,RX J0042.0+3641,0,0.999919932,9.69484428E-5,8.00681291E-5,9.69484428E-5,0.994728421,0.0104398575,0.0052715793,0.0104398575,0.991226648,0.00923932688,0.00877335193,0.00923932688,0.999999565,4.27814413E-7,4.34664317E-7,4.27814413E-7,0.999878577,2.03727459E-4,1.21423281E-4,2.03727459E-4,0.974666196,0.0701227212,0.0253338041,0.0701227212,0.989881702,0.00993737664,0.0101182984,0.00993737664,0.999994256,9.56024297E-6,5.74358399E-6,9.56024297E-6,0
3FGL J0042.0+2318,120.14492,-39.5164146,-26.1075993,-27.8128697,0.387006625,3.95588255,2.35442662,-0.577199007,-0.726099294,-0.50334863,-0.999971566,AGN,fsrq,1085.7772,PowerLaw,PKS 0039+230,0,0.999807675,1.82531315E-4,1.92324784E-4,1.82531315E-4,0.992195666,0.0111916463,0.00780433437,0.0111916463,0.982007799,0.00819750379,0.0179922014,0.00819750379,0.976862548,0.00540787218,0.0231374524,0.00540787218,0.999797702,3.11474008E-4,2.02297802E-4,3.11474008E-4,0.955266208,0.0613931753,0.0447337919,0.0613931753,0.962928812,0.0248664648,0.0370711882,0.0248664648,0.835659116,0.0587278842,0.164340884,0.0587278842,0
3FGL J0042.5+4117,121.131195,-21.5448055,-25.8585873,-27.7781744,0.610380818,3.67751976,2.56232762,-0.553906,-0.58923995,-0.91297513,-0.5906225,OTHER,gal,572.78046,PowerLaw,M31,0,0.997925011,0.00515172761,0.00207498898,0.00515172761,0.977363972,0.029384985,0.0226360277,0.029384985,0.980574238,0.012191067,0.019425762,0.012191067,0.932595017,0.0181658419,0.0674049833,0.0181658419,0.942691983,0.0830045096,0.057308017,0.0830045096,0.704414058,0.240758446,0.295585942,0.240758446,0.905258576,0.048549838,0.0947414238,0.048549838,0.446724396,0.133116689,0.553275604,0.133116689,0
3FGL J0043.5-0444,117.79628,-67.5329971,-26.5376648,-27.784678,-3.75526623,3.69664352,1.73458636,-0.881483737,-0.289274144,-0.260989581,-0.177278185,AGN,bcu,6492.1416,PowerLaw,1RXS J004333.7-044257,0,0.999916712,5.48445383E-5,8.32875876E-5,5.48445383E-5,0.995346323,0.0095936879,0.00465367712,0.0095936879,0.995291272,0.00604891586,0.00470872817,0.00604891586,0.999999998,2.6407431E-9,2.24144924E-9,2.64074309E-9,0.999890739,7.52260755E-5,1.09261255E-4,7.52260755E-5,0.979949989,0.0577076384,0.0200500106,0.0577076384,0.995387065,0.00584731242,0.00461293469,0.00584731242,0.999999919,2.02935081E-7,8.14475514E-8,2.02935081E-7,0
3FGL J0043.7-1117,116.04734,-74.0568237,-26.3108523,-27.5525314,0.748916829,3.31982471,1.59372592,-0.999854687,0.999275968,-0.292106915,-0.36779637,AGN,bcu,6018.865,PowerLaw,1RXS J004349.3-111612,0,0.99985307,1.13564682E-4,1.46930301E-4,1.13564682E-4,0.983016535,0.0236920593,0.0169834647,0.0236920593,0.993587364,0.00625840224,0.00641263567,0.00625840224,0.950190745,0.0164336313,0.0498092552,0.0164336313,0.999683686,2.63452364E-4,3.16314245E-4,2.63452364E-4,0.838663942,0.190159419,0.161336058,0.190159419,0.985837314,0.0112565353,0.0141626855,0.0112565353,0.790545098,0.0693436773,0.209454902,0.0693436773,0
3FGL J0043.8+3425,121.159805,-28.4162807,-24.744362,-27.3439934,-0.932018396,4.65483858,2.04469681,-0.432409798,-0.618498625,-0.413579651,-0.598304061,AGN,fsrq,1432.6361,PowerLaw,GB6 J0043+3426,0,0.999977847,1.46949357E-5,2.21532017E-5,1.46949357E-5,0.993978028,0.012741649,0.00602197238,0.012741649,0.998085015,9.62958268E-4,0.00191498543,9.62958268E-4,0.999977171,1.41238737E-5,2.28285829E-5,1.41238737E-5,0.999975269,1.93679157E-5,2.47314832E-5,1.93679157E-5,0.977969039,0.0534071217,0.0220309611,0.0534071217,0.998174577,0.00263446369,0.00182542291,0.00263446369,0.999829534,1.42188714E-4,1.7046602E-4,1.42188714E-4,0
3FGL J0045.2-3704,310.037109,-79.9631195,-25.4694789,-27.9178278,-0.642320884,5.15759957,2.5428369,-0.657116888,-0.734699582,-0.660355779,-0.852533302,AGN,bcu,509.48514,PowerLaw,PKS 0042-373,0,0.999765093,1.87173594E-4,2.34906682E-4,1.87173594E-4,0.994218659,0.0163102017,0.00578134064,0.0163102017,0.990782837,0.00661270235,0.00921716339,0.00661270235,0.999963764,1.92760097E-5,3.62362991E-5,1.92760097E-5,0.999907866,1.03381436E-4,9.21341328E-5,1.03381436E-4,0.981156964,0.0352624666,0.0188430359,0.0352624666,0.992868415,0.00884853571,0.00713158544,0.00884853571,0.999730117,1.9158563E-4,2.69883159E-4,1.9158563E-4,0
3FGL J0045.3+2126,121.058601,-41.4038277,-24.8523094,-27.2695065,0.535339465,4.08580005,1.89903998,-0.578409296,-0.540925806,-0.296415459,-0.543390976,AGN,bll,2334.118,PowerLaw,GB6 J0045+2127,0,0.999656891,2.28557952E-4,3.43109361E-4,2.28557952E-4,0.993688571,0.0135900062,0.00631142893,0.0135900062,0.995669747,0.00400705499,0.0043302527,0.00400705499,0.990921135,0.00253901525,0.00907886527,0.00253901525,0.999005243,9.07180434E-4,9.94756724E-4,9.07180434E-4,0.970018302,0.0669429873,0.029981698,0.0669429873,0.989051971,0.0110510183,0.0109480289,0.0110510183,0.956833275,0.0166293611,0.0431667253,0.0166293611,0
3FGL J0045.7+1217,120.740982,-50.5593567,-25.2557113,-27.4301808,0.12572088,3.99017614,1.95973325,-0.098986244,-0.476036462,-0.504620423,-0.556359964,AGN,bll,2168.2095,PowerLaw,GB6 J0045+1217,0,0.999640576,3.48584813E-4,3.5942371E-4,3.48584813E-4,0.994102404,0.0140126534,0.00589759553,0.0140126534,0.994022822,0.00537757347,0.005977178,0.00537757347,0.996471657,0.00109479301,0.00352834286,0.00109479301,0.999181695,7.06936342E-4,8.18304964E-4,7.06936342E-4,0.976751568,0.0548432575,0.0232484324,0.0548432575,0.986865756,0.0135682494,0.0131342444,0.0135682494,0.974282726,0.0110791562,0.0257172742,0.0110791562,0
3FGL J0046.7-8419,303.07019,-32.807045,-25.7596395,-27.642201,-0.434945866,4.14287299,2.82062054,-0.703688092,-0.68903266,-0.84782763,-0.999944815,AGN,fsrq,395.72586,PowerLaw,PKS 0044-84,0,0.998551669,0.00143914764,0.00144833146,0.00143914764,0.993835093,0.0167090505,0.00616490746,0.0167090505,0.984643674,0.00838810073,0.0153563263,0.00838810073,0.997960236,8.1675802E-4,0.00203976392,8.1675802E-4,0.997766134,0.00296152557,0.00223386633,0.00296152557,0.97079147,0.0717479888,0.0292085296,0.0717479888,0.964117494,0.0248750822,0.0358825064,0.0248750822,0.960707271,0.0194448734,0.0392927292,0.0194448734,0
3FGL J0047.0+5658,122.333733,-5.89512253,-24.7239187,-27.3618304,0.360219245,4.30997245,2.22425008,-0.667112027,-0.566173606,-0.510030321,-0.764440144,AGN,bll,1172.4714,PowerLaw,GB6 J0047+5657,4,0.999234398,6.58690724E-4,7.65602022E-4,6.58690724E-4,0.98785876,0.0189520297,0.0121412402,0.0189520297,0.995626725,0.00526931686,0.00437327535,0.00526931686,0.990061172,0.00295213587,0.0099388282,0.00295213587,0.996454305,0.00364122367,0.00354569485,0.00364122367,0.925376121,0.107124616,0.0746238793,0.107124616,0.963086825,0.0297131404,0.0369131751,0.0297131404,0.927874401,0.0302854006,0.0721255991,0.0302854006,0
3FGL J0047.5-2516,97.5017166,-87.9515533,-25.4737154,-27.7122194,0.126695029,4.05195795,2.16911101,-0.5747277,-0.65921307,-0.48312023,-0.6927539,OTHER,sbg,1149.6525,PowerLaw,NGC 253,0,0.999869905,1.02142272E-4,1.30094875E-4,1.02142272E-4,0.994476809,0.0116151034,0.00552319067,0.0116151034,0.997476347,0.00276230844,0.00252365282,0.00276230844,0.995891347,0.00140569557,0.00410865331,0.00140569557,0.999761449,2.06164895E-4,2.38551184E-4,2.06164895E-4,0.972840386,0.0601907189,0.0271596137,0.0601907189,0.99395524,0.00773702813,0.0060447598,0.00773702813,0.970036515,0.0123943735,0.029963485,0.0123943735,0
3FGL J0047.9+5447,122.422791,-8.07123756,-26.5595108,-27.6653677,-0.305934307,3.39750775,1.33350992,0.966020177,-0.74059564,-0.57030539,0.537221397,AGN,bcu,21680.848,PowerLaw,1RXS J004754.5+544758,0,0.999643832,5.41482134E-4,3.56168037E-4,5.41482134E-4,0.990848805,0.0166802154,0.00915119493,0.0166802154,0.972878087,0.0226065504,0.027121913,0.0226065504,0.999949656,3.73910415E-5,5.03444492E-5,3.73910415E-5,0.99898368,0.00129277108,0.0010163202,0.00129277108,0.950626176,0.0910133759,0.0493738244,0.0910133759,0.983902866,0.0142649739,0.0160971345,0.0142649739,0.999120435,0.0014688994,8.79564622E-4,0.0014688994,0
