Source_Name_3FGL,Ln_Flux_Density,Ln_Unc_Energy_Flux100,Spectral_Index,Ln_Signif_Curve,Ln_Variability_Index,HR12,HR23,HR34,HR45,GLAT,Category_3FGL,CLASS_3FGL,Pivot_Energy,Spectrum_Type,ASSOC1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times_in_Testing,Category_Prob,AGN_BDT_O,PSR_BDT_O,AGN_NN_O,PSR_NN_O,AGN_LR_O,PSR_LR_O,AGN_RF_O,PSR_RF_O,Times in Testing_O,GLON,Flags
3FGL J1644.6-0911,-27.2125776,-27.2095272,2.5682137,-0.340934112,3.65091029,-0.649459078,-0.890030935,-0.406582337,-0.397474722,22.87281,UNAS,none,747.56415,PowerLaw,none,0.999623669,3.76E-4,0.994868658,0.005131342,0.999373673,6.26E-4,0.987793431,0.012206569,0,AGN,0.9994257063874854,5.742936125150896E-4,0.9841794216663028,0.015820578333697703,0.9958580348715637,0.0041419651284362174,0.966309303776123,0.03369069622387728,0,8.67645073,0
3FGL J1646.9-1332,-32.1478045,-27.3217414,1.8505279,-1.23113724,3.73671535,-0.965538933,0.439124955,-0.540394377,-0.342080078,19.892075,UNAS,none,6760.85,PowerLaw,none,0.99960802,3.92E-4,0.995545299,0.004454701,0.99985545,1.45E-4,0.996704807,0.003295193,0,AGN,0.9987803233796734,0.0012196766203255917,0.9959300581579726,0.004069941842027549,0.9986576254590384,0.0013423745409610285,0.9965239931379737,0.0034760068620271044,0,5.20247698,0
3FGL J1648.0+4230,-28.341594,-27.9486681,2.4801893,-0.318162998,3.93576648,-0.508263367,-0.809440209,-0.579350915,-0.997037788,40.124744,UNAS,none,868.2849,PowerLaw,none,0.999487592,5.12E-4,0.9934213,0.0065787,0.995824811,0.004175189,0.977138497,0.022861503,0,AGN,0.9995636172165797,4.36382783419669E-4,0.9182068611189923,0.08179313888100846,0.9421133951005846,0.05788660489941531,0.9643720348215998,0.03562796517840112,0,67.0660706,0
3FGL J1648.6-5635,-26.0859147,-26.9917057,2.8010836,1.25060971,3.64531819,-0.613154181,-0.940250326,-0.642247567,-0.258424246,-7.494102,UNAS,none,542.9468,PowerLaw,none,0.98566256,0.01433744,0.872708731,0.127291269,0.930088984,0.069911016,0.89013733,0.10986267,0,AGN,0.9083616329589925,0.0916383670410071,0.5595883150929857,0.44041168490701443,0.6515754835311905,0.34842451646880956,0.7998735920763383,0.20012640792366143,0,331.463776,1
3FGL J1649.6-3007,-27.3031262,-27.1310193,2.3148367,1.14193867,3.96516191,-0.494090555,-0.654908146,-0.58114128,-0.999994486,9.270359,UNAS,none,1012.8545,PowerLaw,none,0.682464875,0.317535125,0.584261529,0.415738471,0.65430892,0.34569108,0.79899053,0.20100947,0,AGN,0.108314860783587,0.8916851392164137,0.15117782954888426,0.8488221704511162,0.1722465167267933,0.8277534832732065,0.2590014271792472,0.7409985728207528,0,352.005615,0
3FGL J1650.0-4438c,-22.4296635,-26.0414094,2.7087767,-0.081809693,4.07424908,-0.666651427,-0.740479338,-0.675016265,-0.844920686,-0.022006685,UNAS,none,293.1685,PowerLaw,none,0.5292363,0.4707637,0.973430758,0.026569242,0.99308386,0.00691614,0.564451124,0.435548876,0,AGN,0.42724561667056804,0.5727543833294321,0.7710147673631237,0.22898523263687653,0.9735912493831034,0.026408750616896737,0.6918012442354724,0.3081987557645279,0,340.812988,36
3FGL J1650.0+0356,-30.1157332,-27.5853551,2.165772,-0.343261733,4.33970364,-0.803894058,-0.569168159,-0.453433039,-0.345599277,28.68336,UNAS,none,2179.5898,PowerLaw,none,0.999958961,4.1E-5,0.99554441,0.00445559,0.999778079,2.22E-4,0.998998694,0.001001306,0,AGN,0.9999017534371778,9.824656282211606E-5,0.9957474850732917,0.004252514926707338,0.9983513744704281,0.0016486255295729228,0.9993338475862539,6.661524137454671E-4,0,21.8563728,0
3FGL J1651.5-4626,-32.1590806,-26.0593643,1.9216529,-1.99115209,3.67406019,0.734899522,-0.606633709,-0.51710155,-0.622645858,-1.3792707,UNAS,none,11280.365,PowerLaw,none,0.862581233,0.137418767,0.991579519,0.008420481,0.999892003,1.08E-4,0.739702393,0.260297607,0,AGN,0.8649101584498997,0.13508984155010018,0.9941911055972313,0.005808894402767858,0.9994877132485573,5.122867514427119E-4,0.8833709799190355,0.11662902008096482,0,339.606201,16
3FGL J1652.2-4649,-30.5064909,-26.2401333,2.0917008,0.024809776,3.98996867,-0.841436559,-0.714574556,-0.352169987,-0.621281947,-1.7187203,UNAS,none,5244.7856,PowerLaw,none,0.905225809,0.094774191,0.969260376,0.030739624,0.992563667,0.007436333,0.787107409,0.212892591,0,AGN,0.8440100498365604,0.15598995016343908,0.8263034245033609,0.17369657549664055,0.957237002988722,0.04276299701127832,0.8785246367026207,0.12147536329737993,0,339.37265,0
3FGL J1654.0-4617,-30.8898945,-26.3797339,2.0130665,0.932456794,3.9198676,0.680382228,-0.756598189,0.016441821,-0.572634733,-1.6139033,UNAS,none,6180.778,PowerLaw,none,0.986045827,0.013954173,0.919005093,0.080994907,0.976103649,0.023896351,0.895774185,0.104225815,0,AGN,0.9508558836444624,0.04914411635553713,0.8995387699585394,0.10046123004146099,0.9505584111022459,0.04944158889775408,0.8815584783037557,0.11844152169624524,0,339.976227,1
3FGL J1655.1-4644,-32.4953383,-26.4172335,1.9307781,-1.40684043,3.75521052,0.999689174,0.113195273,-0.883307906,-0.226781104,-2.0389345,UNAS,none,11543.483,PowerLaw,none,0.994883842,0.005116158,0.988596442,0.011403558,0.999782864,2.17E-4,0.8766816,0.1233184,0,AGN,0.9560315461715059,0.04396845382849389,0.9928056071317272,0.007194392868272687,0.9984785553453235,0.0015214446546759587,0.8645331580659055,0.1354668419340946,0,339.756439,1
3FGL J1655.5-4748,-29.5264927,-26.4634724,2.2484088,-1.49870075,3.82139223,-0.633097654,-0.859098,-0.736074838,-0.271876902,-2.7742295,UNAS,none,2720.0981,PowerLaw,none,0.984322597,0.015677403,0.992948189,0.007051811,0.99991945,8.05E-5,0.907901021,0.092098979,0,AGN,0.9213166800115383,0.07868331998846163,0.9923236787700145,0.00767632122998508,0.9992939246021988,7.06075397802371E-4,0.8555205602048586,0.14447943979514127,0,338.968903,8
3FGL J1655.7-4712,-30.0516658,-26.3094393,2.2347214,0.597133183,3.74287988,0.999946956,-0.843036974,-0.19572429,-0.753465539,-2.4262416,UNAS,none,3636.4854,PowerLaw,none,0.806018107,0.193981893,0.931228173,0.068771827,0.969663995,0.030336005,0.767139915,0.232860085,0,AGN,0.6145553253368906,0.3854446746631092,0.8893213247850912,0.11067867521490864,0.9105691791116403,0.08943082088835953,0.7877818234966988,0.2122181765033015,0,339.457184,0
3FGL J1656.9-3919c,-29.4886712,-25.4342526,2.4530065,0.951844769,3.68003433,-0.889997192,-0.632578098,-0.577963358,-0.803509956,2.3337407,UNAS,none,2636.5295,PowerLaw,none,0.111295743,0.888704257,0.682147122,0.317852878,0.549916662,0.450083338,0.384670172,0.615329828,0,MIXED,0.2595625652925803,0.7404374347074201,0.16148290945372695,0.8385170905462733,0.1287446628790841,0.8712553371209159,0.42191791866953854,0.578082081330461,0,345.74649,41
3FGL J1657.6-4653,-31.3006007,-26.4775757,2.0513864,0.291580738,4.03228687,-0.906478218,0.999717878,-0.615208156,-0.504216938,-2.4814136,UNAS,none,6493.7676,PowerLaw,none,0.997875226,0.002124774,0.96437393,0.03562607,0.987719989,0.012280011,0.948306577,0.051693423,0,AGN,0.9859623143998211,0.014037685600178852,0.9039973672269533,0.09600263277304596,0.9212281504991879,0.078771849500812,0.9525608491918613,0.047439150808140935,0,339.903412,0
3FGL J1659.0-0142,-28.7897038,-27.2258158,2.1946285,0.724918485,4.03571062,-0.392432328,-0.654378747,-0.421792026,-0.867611751,23.907526,UNAS,none,1778.4865,PowerLaw,none,0.997078261,0.002921739,0.971703164,0.028296836,0.940537445,0.059462555,0.941103004,0.058896996,0,AGN,0.9738540682653148,0.026145931734685844,0.8686750363400741,0.13132496365992688,0.6848830147907462,0.31511698520925346,0.8491425939745967,0.1508574060254035,0,17.6467247,4
3FGL J1700.4-4019c,-26.9614885,-24.5921022,2.6888115,1.13268232,3.97771805,-0.557150984,-0.438750499,-0.871782888,-0.660959436,1.1909633,UNAS,none,1136.6266,PowerLaw,none,0.017789264,0.982210736,0.771309397,0.228690603,0.599210571,0.400789429,0.305274701,0.694725299,0,MIXED,0.028046200157124227,0.9719537998428763,0.2287605798427554,0.7712394201572446,0.18192441326859063,0.8180755867314088,0.30810122787278404,0.6918987721272154,0,345.369751,548
3FGL J1701.1-4930,-28.5122438,-26.6680808,2.4388955,0.922810512,3.88721001,0.122686785,-0.878804781,-0.779701042,-0.223040411,-4.5507817,UNAS,none,1599.2661,PowerLaw,none,0.931637005,0.068362995,0.934763572,0.065236428,0.959858215,0.040141785,0.845575194,0.154424806,0,AGN,0.6952381307425847,0.3047618692574162,0.8027655271384709,0.19723447286152884,0.7554674262189757,0.2445325737810253,0.48987634334126323,0.5101236566587366,0,338.195465,1
3FGL J1701.3-5216,-28.4926602,-26.9641754,2.478354,-0.702424482,3.77539785,-0.531675516,-0.796485248,-0.862263087,-0.248996285,-6.2587767,UNAS,none,1313.2166,PowerLaw,none,0.998627306,0.001372694,0.991345556,0.008654444,0.999469472,5.31E-4,0.962280288,0.037719712,0,AGN,0.9809479300022088,0.019052069997791615,0.9744640844632905,0.025535915536708597,0.9935068499083124,0.006493150091686708,0.822104141507116,0.1778958584928847,0,336.023926,16
3FGL J1701.4-4654,-27.3573056,-25.9476576,2.6362474,1.11219618,3.88796783,-0.491643252,-0.835814798,-0.707279897,-0.896386163,-2.9957976,UNAS,none,1293.0552,PowerLaw,none,0.024615721,0.975384279,0.564712227,0.435287773,0.584597456,0.415402544,0.34488218,0.65511782,0,MIXED,0.0667763878882519,0.9332236121117476,0.049005511417982546,0.9509944885820177,0.1331929657347476,0.866807034265252,0.2132763389037982,0.7867236610962016,0,340.294464,8
3FGL J1702.0-5414,-27.4957289,-27.0319419,2.5783155,0.911629204,3.84555195,-0.429551754,-0.805978756,-0.855149571,-0.71311278,-7.533535,UNAS,none,859.6861,PowerLaw,none,0.987691586,0.012308414,0.814870219,0.185129781,0.823134672,0.176865328,0.94672215,0.05327785,0,AGN,0.9342502025453316,0.06574979745466922,0.2494852622986352,0.7505147377013637,0.2524247509322416,0.7475752490677577,0.6961081011172511,0.3038918988827488,0,334.497467,16
3FGL J1702.1-2524,-32.9460703,-27.3716526,1.7593415,-3.3068574,3.2160804,-0.989233603,0.637924881,-0.699354811,0.18789162,9.984092,UNAS,none,9226.917,PowerLaw,none,0.999531907,4.68E-4,0.996310762,0.003689238,0.99999934,6.6E-7,0.983980522,0.016019478,0,AGN,0.9914432461741685,0.008556753825831953,0.9987878106050366,0.0012121893949629385,0.9999947992908621,5.200709139245965E-6,0.9630972632769094,0.03690273672309066,0,357.496338,4
3FGL J1702.1-4623,-28.4733832,-26.0024443,2.5108716,0.270483522,4.08684635,-0.835983355,-0.736439172,-0.790006512,-0.804725041,-2.7718854,UNAS,none,1878.5447,PowerLaw,none,0.530457735,0.469542265,0.945038179,0.054961821,0.953669447,0.046330553,0.476620956,0.523379044,0,MIXED,0.36810159939591947,0.6318984006040801,0.39950272920934427,0.6004972707906552,0.6537632067024826,0.346236793297518,0.6252107970108566,0.37478920298914287,0,340.779144,8
3FGL J1703.6-2850,-29.9772542,-27.1949408,2.2268481,0.327076593,3.29132664,-0.771035355,-0.492889254,-0.459498819,-0.75602526,7.649657,UNAS,none,2325.2954,PowerLaw,none,0.999172586,8.27E-4,0.933308863,0.066691137,0.910700655,0.089299345,0.990653664,0.009346336,0,AGN,0.9883401504374125,0.011659849562588392,0.5381816147320801,0.46181838526791946,0.48299656331131197,0.5170034366886881,0.9717678969068829,0.028232103093116134,0,354.921783,4
3FGL J1703.9-4843,-27.2304114,-26.6504378,2.4845402,1.28211681,3.72334054,-0.716886904,-0.546910969,-0.853200841,-0.998143619,-4.435669,UNAS,none,1085.2811,PowerLaw,none,0.020161577,0.979838423,0.183292939,0.816707061,0.23198975,0.76801025,0.501719071,0.498280929,0,MIXED,0.00462639353806537,0.9953736064619353,0.005756791666085948,0.9942432083339132,0.01956158822566418,0.9804384117743351,0.08730769357865782,0.9126923064213432,0,339.106232,0
3FGL J1704.1+1234,-26.625977,-27.4863757,2.583273,-0.739782498,3.85018324,-0.743684163,-0.77754767,-0.600326969,-0.563107229,29.42443,UNAS,none,652.452,PowerLaw,none,0.999878506,1.21E-4,0.995415419,0.004584581,0.999695232,3.05E-4,0.992734319,0.007265681,0,AGN,0.9997166605530714,2.8333944692940095E-4,0.9806132953874015,0.01938670461259811,0.9970213821808558,0.002978617819145198,0.9866642237495175,0.013335776250481586,0,32.4650803,0
3FGL J1704.4-0528,-29.0729082,-27.1940942,2.1847432,-1.01747913,3.72962953,-0.091556747,-0.82314371,-0.21399128,-0.686709266,20.797222,UNAS,none,1984.9154,PowerLaw,none,0.999643023,3.57E-4,0.99553728,0.00446272,0.999821779,1.78E-4,0.988587861,0.011412139,0,AGN,0.9977101585397719,0.002289841460227724,0.9958859098470418,0.004114090152959266,0.9990715196758319,9.284803241672097E-4,0.9712535781958719,0.02874642180412806,0,14.9129648,0
3FGL J1705.5+0948,-25.5713491,-27.4635623,2.8066092,0.566481196,3.82720928,-0.649886875,-0.866524887,-0.807639776,-0.99984067,27.951149,UNAS,none,394.3533,PowerLaw,none,0.99851426,0.00148574,0.957069242,0.042930758,0.90704029,0.09295971,0.965814972,0.034185028,0,AGN,0.9953088068150602,0.004691193184940623,0.7800570010596609,0.21994299894033859,0.37526037737424306,0.6247396226257573,0.9186320127391627,0.08136798726083838,0,29.7629852,0
3FGL J1705.5-4128c,-25.0146234,-25.0244002,2.7672002,0.990549607,3.81052719,-0.732776832,-0.814439769,-0.526573115,-0.744960518,-0.28103146,UNAS,none,533.48047,PowerLaw,none,0.509319547,0.490680453,0.819174796,0.180825204,0.811944973,0.188055027,0.46522507,0.53477493,0,MIXED,0.7002123716441844,0.29978762835581474,0.194015315660331,0.8059846843396692,0.5222417535727288,0.4777582464272711,0.5334289544904984,0.4665710455095008,0,345.052185,41
3FGL J1707.8+5626,-26.7101716,-28.0338671,2.755204,0.253976881,3.33659998,-0.933437439,-0.320175338,-0.667120632,-0.821636296,36.50531,UNAS,none,465.82916,PowerLaw,none,0.98730569,0.01269431,0.970820008,0.029179992,0.964689871,0.035310129,0.894909915,0.105090085,0,AGN,0.9834018987080955,0.016598101291904414,0.7415911224496942,0.25840887755030606,0.6267064156790708,0.37329358432092846,0.7787485805808325,0.221251419419169,0,84.7186279,1
3FGL J1709.4-0917,-26.8555302,-27.1361157,2.4647532,1.16388348,3.78718537,-0.521545981,-0.652855301,-0.988449654,0.441940111,17.724789,UNAS,none,733.3626,PowerLaw,none,0.988303122,0.011696878,0.988715613,0.011284387,0.981966398,0.018033602,0.921401268,0.078598732,0,AGN,0.9371519554308918,0.0628480445691062,0.977404242450102,0.022595757549898083,0.8609171806929111,0.13908281930708977,0.7296385764318447,0.2703614235681548,0,12.1965361,4
3FGL J1709.5-0335,-26.4157237,-27.1669473,2.5949144,-0.397038561,3.89400322,-0.726029896,-0.784952341,-0.520437963,-0.999743377,20.697418,UNAS,none,607.9987,PowerLaw,none,0.998205462,0.001794538,0.993414895,0.006585105,0.996842545,0.003157455,0.969658108,0.030341892,0,AGN,0.9984366724314199,0.0015633275685804785,0.94177057324658,0.05822942675341986,0.9710602642742907,0.02893973572570907,0.9423389163325671,0.0576610836674333,0,17.334425,1
3FGL J1709.9+4624,-27.9086484,-27.941256,2.514125,-1.07784733,3.74551732,-0.653838178,-0.806023135,-0.44199188,-0.751984389,36.38488,UNAS,none,743.33954,PowerLaw,none,0.999863551,1.36E-4,0.99556218,0.00443782,0.999835072,1.65E-4,0.989300055,0.010699945,0,AGN,0.9998832815090223,1.1671849097677091E-4,0.9713282076291438,0.028671792370857475,0.9982059941166925,0.0017940058833062907,0.9816352301365328,0.018364769863466274,0,72.2338333,0
3FGL J1710.6-4317,-27.4245846,-26.2014179,2.526681,-0.724069423,3.92656661,0.995884805,-0.838804118,-0.659136596,-0.736896136,-2.1112711,UNAS,none,1212.9331,PowerLaw,none,0.66911363,0.33088637,0.985121032,0.014878968,0.999002948,9.97E-4,0.697619918,0.302380082,0,AGN,0.8678630483776977,0.1321369516223024,0.98783882222326,0.01216117777674077,0.9952471584774736,0.0047528415225274396,0.7364645765682192,0.263535423431781,0,344.161591,24
3FGL J1714.6-3327,-28.8146463,-26.4594978,2.3572257,0.751507217,3.98162724,0.999415928,-0.801318233,-0.238827799,-0.92114094,3.0397296,UNAS,none,2048.4678,PowerLaw,none,0.915796661,0.084203339,0.901989349,0.098010651,0.962778084,0.037221916,0.695288261,0.304711739,0,AGN,0.6677024842227459,0.3322975157772526,0.7141832731034271,0.2858167268965717,0.8895935328306565,0.11040646716934431,0.6768518253607343,0.3231481746392657,0,352.576416,0
3FGL J1715.4-4028,-30.1475627,-26.4445593,2.1041749,0.312967656,4.09201794,-0.995312444,0.653108049,-0.061546474,-0.552802224,-1.1736468,UNAS,none,4040.0144,PowerLaw,none,0.998381191,0.001618809,0.970820571,0.029179429,0.997802891,0.002197109,0.95195515,0.04804485,0,AGN,0.9894678806734545,0.010532119326546057,0.9507441677695325,0.049255832230467,0.9943602155133049,0.005639784486695299,0.9700211210250157,0.0299788789749857,0,346.966522,0
3FGL J1717.6-4404,-25.8235737,-26.4325825,2.639381,0.544294732,3.95083348,-0.675825481,-0.763265836,-0.866519937,-0.612609806,-3.5997066,UNAS,none,688.0791,PowerLaw,none,0.986740348,0.013259652,0.93140359,0.06859641,0.957273685,0.042726315,0.810683457,0.189316543,0,AGN,0.5202085241634266,0.47979147583657317,0.4055721428100627,0.5944278571899357,0.6916646080712091,0.30833539192878917,0.5576613866590272,0.4423386133409732,0,344.272949,1
3FGL J1719.2-2433,-25.5748181,-26.9211662,2.6649535,-0.815366567,3.6816624,-0.802548651,-0.857047527,-0.305289043,-0.795560575,7.3175187,UNAS,none,499.76923,PowerLaw,none,0.996824712,0.003175288,0.99399925,0.00600075,0.999614023,3.86E-4,0.965935483,0.034064517,0,AGN,0.9933092956465092,0.0066907043534913955,0.9843929189596711,0.015607081040328406,0.9979379635103449,0.0020620364896559986,0.9327565417182407,0.06724345828175872,0,0.486730069,9
3FGL J1720.3-0428,-31.3677054,-27.0749733,2.0862575,-2.65161462,3.98498,-0.670068514,-0.870171359,-0.467303336,-0.243671341,17.923359,UNAS,none,4570.244,PowerLaw,none,0.999561728,4.38E-4,0.996139074,0.003860926,0.999999195,8.05E-7,0.993980344,0.006019656,0,AGN,0.9995342592145728,4.657407854278056E-4,0.9990499668573355,9.500331426639161E-4,0.9999941139066957,5.886093304297326E-6,0.9910560567976272,0.008943943202373352,0,17.9921951,0
3FGL J1720.7+0711,-27.7199987,-27.3022818,2.3511152,0.472285212,3.78591542,-0.624637243,-0.606376154,-0.698002619,-0.746514358,23.413631,UNAS,none,1123.7131,PowerLaw,none,0.997900236,0.002099764,0.978816508,0.021183492,0.944358899,0.055641101,0.978049719,0.021950281,0,AGN,0.9445919809071923,0.05540801909280742,0.8539837803056823,0.1460162196943189,0.583370985386437,0.4166290146135631,0.8034054941584259,0.19659450584157417,0,28.9970894,0
3FGL J1721.4-5253,-27.0726927,-27.0595832,2.5845332,-0.240842075,3.64366946,-0.868261458,-0.474904599,-0.810957682,-0.809848067,-9.101819,UNAS,none,813.62524,PowerLaw,none,0.940167917,0.059832083,0.981766745,0.018233255,0.988158143,0.011841857,0.899621608,0.100378392,0,AGN,0.7389345571973923,0.2610654428026081,0.46663302637902315,0.5333669736209768,0.8519215959700698,0.14807840402993047,0.7030958368608856,0.29690416313911494,0,337.294739,0
3FGL J1721.8-3919,-28.1527295,-26.2606055,2.418196,-1.91387761,3.7817642,-0.927882391,-0.286376199,-0.558985791,-0.918256003,-1.5280867,UNAS,none,1634.58,PowerLaw,none,0.041059749,0.958940251,0.993538428,0.006461572,0.999859693,1.4E-4,0.549678454,0.450321546,0,MIXED,0.0989851460406259,0.901014853959374,0.9783758778442967,0.0216241221557031,0.9990855526875605,9.144473124386482E-4,0.5885690789765873,0.4114309210234128,0,348.613617,1
3FGL J1722.7-0415,-28.4141533,-26.8991059,2.2949152,1.30744139,3.52720017,0.999484856,-0.52948319,-0.763442878,-0.999952253,17.516644,UNAS,none,1589.2805,PowerLaw,none,0.178445716,0.821554284,0.337556211,0.662443789,0.231192355,0.768807645,0.45943408,0.54056592,0,PSR,0.0120607768499678,0.9879392231500328,0.01998228397338323,0.9800177160266174,0.02866971920897078,0.9713302807910286,0.10568099779234605,0.8943190022076536,0,18.4949551,0
3FGL J1723.6-3646,-29.4210816,-25.6340429,2.3498077,0.688860405,3.71969921,0.029834341,-0.755378853,-0.630241002,-0.431866016,-0.37606516,UNAS,none,2999.1875,PowerLaw,none,0.546636075,0.453363925,0.91839643,0.08160357,0.917397324,0.082602676,0.483009517,0.516990483,0,MIXED,0.38331847514836287,0.6166815248516367,0.5530202959542989,0.4469797040457002,0.6612071218164216,0.33879287818357773,0.547397035971023,0.4526029640289764,0,350.925446,4
3FGL J1725.0-0513,-31.0222817,-27.1009693,2.0184417,-1.25554733,3.60711051,-0.183714571,-0.78732898,-0.503476493,-0.23511022,16.551367,UNAS,none,4275.013,PowerLaw,none,0.999145804,8.54E-4,0.995692508,0.004307492,0.999893646,1.06E-4,0.994949009,0.005050991,0,AGN,0.9983395630470802,0.0016604369529198708,0.9975588250272873,0.0024411749727127337,0.9991765840443121,8.234159556875784E-4,0.9920726714992708,0.00792732850072889,0,17.9234734,0
3FGL J1725.7-3555c,-29.2305097,-25.3113875,2.4691935,0.459236812,3.92400108,-0.897428032,-0.603596077,-0.4927531,-0.858359334,-0.24421595,UNAS,none,3096.1846,PowerLaw,none,1.99E-5,0.999980096,0.916684721,0.083315279,0.90814212,0.09185788,0.461900724,0.538099276,0,MIXED,0.42667080202339586,0.5733291979766036,0.3456347351994253,0.6543652648005746,0.620444909249474,0.3795550907505255,0.6760401490025713,0.3239598509974285,0,351.849365,48
3FGL J1726.6-3530c,-27.4764942,-25.5459118,2.4324825,1.17307985,4.09947082,0.902527118,-0.712933713,-0.697550143,-0.837714015,-0.17308974,UNAS,none,1918.955,PowerLaw,none,0.012341747,0.987658253,0.714761251,0.285238749,0.711001221,0.288998779,0.257586126,0.742413874,0,MIXED,0.04880199099593611,0.9511980090040656,0.23627685694304842,0.7637231430569512,0.34658981076779494,0.6534101892322064,0.12680425884070054,0.8731957411592998,0,352.301208,36
3FGL J1727.4+0634,-26.5653257,-27.2292981,2.6870856,0.974484543,3.7924831,-0.750277091,-0.733475582,-0.839521852,-0.999176971,21.646387,UNAS,none,595.9897,PowerLaw,none,0.94030526,0.05969474,0.809743893,0.190256107,0.609622367,0.390377633,0.922121844,0.077878156,0,AGN,0.8928551597137482,0.10714484028624996,0.46865101163320394,0.531348988366796,0.08220446502201487,0.917795534977984,0.7176186121069908,0.2823813878930076,0,29.2110348,0
3FGL J1727.6-0654,-27.0876495,-27.0000191,2.4591317,0.587700828,3.91049772,-0.570707555,-0.75011592,-0.639592858,-0.999983556,15.12709,UNAS,none,839.2849,PowerLaw,none,0.993971769,0.006028231,0.957350985,0.042649015,0.893564504,0.106435496,0.936827476,0.063172524,0,AGN,0.9564607500790415,0.04353924992095869,0.7541191443182097,0.24588085568179072,0.43767753002227955,0.5623224699777203,0.7837230064140316,0.21627699358596836,0,16.7559986,1
3FGL J1728.0-6446,-25.4473526,-27.6432938,2.9134417,0.024981059,3.91860172,-0.81634576,-0.725624583,-0.929701154,-0.999680554,-16.110563,UNAS,none,327.70163,PowerLaw,none,0.998914746,0.001085254,0.98092416,0.01907584,0.98550107,0.01449893,0.969856667,0.030143333,0,AGN,0.9940937589155364,0.005906241084465247,0.6238322829612419,0.3761677170387587,0.768904523053734,0.23109547694626625,0.9268606031960587,0.07313939680393945,0,327.424896,8
3FGL J1729.0+6049,-29.2435858,-27.6355831,2.5222747,-0.853189814,3.47770144,-0.761725163,-0.537098087,-0.88331104,-0.561131378,33.41819,UNAS,none,1271.819,PowerLaw,none,0.999879751,1.2E-4,0.995136463,0.004863537,0.998278617,0.001721383,0.970848921,0.029151079,0,AGN,0.9990950807257928,9.049192742070851E-4,0.9363857842861667,0.06361421571383256,0.9614699356945501,0.038530064305449384,0.9257463854048726,0.0742536145951272,0,89.7914429,0
3FGL J1731.9+5428,-25.2122373,-27.8478186,2.901923,0.45026714,3.67158573,-0.745915657,-0.85938031,-0.867706433,-0.999871979,33.155773,UNAS,none,325.1379,PowerLaw,none,0.996689476,0.003310524,0.95290959,0.04709041,0.916315664,0.083684336,0.937090344,0.062909656,0,AGN,0.9958136137134088,0.004186386286590453,0.7421677418261237,0.25783225817387717,0.34508481699196925,0.6549151830080301,0.9197555565502702,0.08024444344973009,0,82.1932297,0
3FGL J1732.4-2709,-28.589205,-26.3433864,2.372964,-1.93257751,3.9468203,0.223868461,-0.830688969,-0.468480652,-0.736902677,3.4026363,UNAS,none,1981.4717,PowerLaw,none,0.994501583,0.005498417,0.99523569,0.00476431,0.999973512,2.65E-5,0.852203073,0.147796927,0,AGN,0.9753442078508868,0.024655792149113547,0.9982339794191891,0.0017660205808120192,0.9998776267436362,1.223732563637422E-4,0.8439895032666299,0.15601049673336886,0,359.969208,0
3FGL J1732.7+5914,-31.8781068,-28.0456248,2.0138314,0.048181598,3.50545073,0.986190549,-0.664035423,-0.640135961,-0.166536506,33.030888,UNAS,none,3869.9385,PowerLaw,none,0.999311224,6.89E-4,0.994180842,0.005819158,0.995984486,0.004015514,0.989643538,0.010356462,0,AGN,0.9995670213491368,4.32978650862877E-4,0.9899362443837085,0.010063755616291997,0.9633470015362668,0.03665299846373329,0.9735362340686242,0.026463765931376518,0,87.8817902,0
3FGL J1733.5-2811,-28.7193761,-26.1825992,2.4457583,-0.650467265,3.79816247,-0.129233829,-0.844367479,-0.683704763,-0.593944213,2.6422966,UNAS,none,2002.3154,PowerLaw,none,0.514041743,0.485958257,0.989427837,0.010572163,0.998178807,0.001821193,0.675870984,0.324129016,0,AGN,0.4322495336181108,0.5677504663818888,0.9694000375131108,0.030599962486889228,0.9859694656932233,0.014030534306776385,0.680867724657185,0.319132275342815,0,359.216644,24
3FGL J1733.5-3941,-29.4000539,-26.7858273,2.230005,0.472849638,3.95962416,-0.576502852,-0.828410769,-0.382989346,-0.463401831,-3.610446,UNAS,none,2459.8708,PowerLaw,none,0.999259879,7.4E-4,0.958942184,0.041057816,0.990216577,0.009783423,0.992940128,0.007059872,0,AGN,0.9963305381490389,0.0036694618509604845,0.8263756340737448,0.17362436592625494,0.9463578448395626,0.05364215516043633,0.9714891380398022,0.028510861960197448,0,349.553589,4
3FGL J1733.8-6056,-26.3701234,-27.5710828,2.5818665,-2.41838053,4.03662337,-0.728342257,-0.693000303,-0.877578536,-0.086259084,-14.771928,UNAS,none,580.62054,PowerLaw,none,0.99967851,3.21E-4,0.996096683,0.003903317,0.99999938,6.2E-7,0.987594282,0.012405718,0,AGN,0.9975739279654529,0.0024260720345469088,0.9985176496047169,0.0014823503952836501,0.9999943472146736,5.6527853253180434E-6,0.9626686685517281,0.03733133144827265,0,331.221161,4
