Source_Name_4FGL,GLAT,Ln_Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,HR12,HR23,Unc_PLEC_Expfactor,HR34,HR45,HR56,HR67,Ln_Variability_Index,Ln_Pivot_Energy,Category_4FGL,CLASS_4FGL,SpectrumType,ASSOC_FGL,ASSOC1,GLON,Flags,AGN_BDT_O,AGN_BDT_O_STD,PSR_BDT_O,PSR_BDT_O_STD,AGN_NN_O,AGN_NN_O_STD,PSR_NN_O,PSR_NN_O_STD,AGN_RF_O,AGN_RF_O_STD,PSR_RF_O,PSR_RF_O_STD,AGN_LR_O,AGN_LR_O_STD,PSR_LR_O,PSR_LR_O_STD,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,Category_Prob
4FGL J1553.1+5438,47.16823,-21.530707,2.1495752,0.14251183,0.40689465,4.796636,0.96153975,0.3420834,0.002850733,-0.37399834,-0.5256116,-0.94752866,-0.9945646,1.76795318,7.30560332,PSR,PSR,PLSuperExpCutoff,3FGL J1553.1+5437,PSR J1552+5437,85.6071625,0,0.024063647,0.021449439,0.975936353,0.021449439,0.177508299,0.211807034,0.822491701,0.211807034,0.100968418,0.055421425,0.899031582,0.055421425,0.101369204,0.036346195,0.898630796,0.036346195,0.307519503,0.18774229,0.692480497,0.18774229,0.528188861,0.156257439,0.471811139,0.156257439,0.470855033,0.100877743,0.529144967,0.100877743,0.539103693,0.064520751,0.460896307,0.064520751,MIXED
4FGL J1553.5-3118,17.19762,-20.4827287,1.9285252,0.068818256,0.1299981,4.300463,0.9939623,-0.27427104,0.000496,-0.37348124,-0.43307272,-0.48287687,-0.67835057,3.43755839,7.71233037,AGN,bll,LogParabola,3FGL J1553.5-3118,1RXS J155333.4-311841,342.593262,0,0.998538712,0.001292944,0.001461288,0.001292944,0.993233591,0.014996271,0.006766409,0.014996271,0.995074185,0.008458924,0.004925815,0.008458924,0.992097337,0.00317319,0.007902663,0.00317319,0.999766297,0.000239,0.000234,0.000239,0.981022492,0.016787283,0.018977508,0.016787283,0.99696161,0.003378006,0.00303839,0.003378006,0.997286254,0.00086,0.002713746,0.00086,AGN
4FGL J1553.6+1257,45.20891,-20.253297,2.387721,0.048503276,0.11510117,4.230621,-0.3906464,-0.59331656,0.001043409,-0.600622,-0.74637747,-0.8137205,-0.9994981,6.43303458,6.51694693,AGN,fsrq,LogParabola,3FGL J1553.5+1256,PKS 1551+130,23.8047733,0,0.998500454,0.001769583,0.001499546,0.001769583,0.998972936,0.002560716,0.001027064,0.002560716,0.98291209,0.017805331,0.01708791,0.017805331,0.998637249,0.000614,0.001362751,0.000614,0.999305623,0.000592,0.000694,0.000592,0.99553362,0.004031298,0.00446638,0.004031298,0.984027314,0.014561846,0.015972686,0.014561846,0.999755352,0.000117,0.000245,0.000117,AGN
4FGL J1553.6-2422,22.311918,-20.4642304,2.3286297,0.05099634,0.03441325,1.218744,-0.27771616,-0.52707535,0.000711,-0.6744477,-0.60061437,-0.780755,-0.6794373,4.40782852,7.00032644,AGN,fsrq,PowerLaw,3FGL J1553.3-2421,PKS 1550-242,347.584412,0,0.999679038,0.000304,0.000321,0.000304,0.999514895,0.001184172,0.000485,0.001184172,0.997929342,0.004505208,0.002070658,0.004505208,0.999142255,0.000484,0.000858,0.000484,0.999927824,7.77e-05,7.22e-05,7.77e-05,0.99669609,0.003697296,0.00330391,0.003697296,0.998919269,0.001419421,0.001080731,0.001419421,0.999816557,8.64e-05,0.000183,8.64e-05,AGN
4FGL J1554.4-1215,30.659882,-22.2425873,1.970339,0.26564693,0.2578059,1.8804537,-0.6195509,-0.7626645,0.002067287,-0.15018713,-0.20712164,-0.67943025,-0.7366367,1.99733332,8.29611039,AGN,bcu,PowerLaw,,GALEXASC J155432.61-121325.7,357.407104,0,0.999811411,0.000339,0.000189,0.000339,0.995632947,0.006503276,0.004367053,0.006503276,0.993334286,0.00838777,0.006665714,0.00838777,0.993204183,0.003903167,0.006795817,0.003903167,0.999894168,9.23e-05,0.000106,9.23e-05,0.994567359,0.006079771,0.005432641,0.006079771,0.994522841,0.006481079,0.005477159,0.006481079,0.997070289,0.000975,0.002929711,0.000975,AGN
4FGL J1554.9+2143,48.10237,-22.2303538,2.2869623,0.22974814,0.3969482,2.8576252,-0.87969005,-0.3536123,0.004578828,-0.38011384,-0.651591,-0.78161716,-0.99971944,2.33430845,7.26552224,AGN,bll,PowerLaw,,TXS 1552+218,35.9101944,0,0.980839366,0.020856361,0.019160634,0.020856361,0.985243264,0.019758719,0.014756736,0.019758719,0.93092988,0.036617649,0.06907012,0.036617649,0.863124406,0.041486281,0.136875594,0.041486281,0.998470229,0.001415874,0.001529771,0.001415874,0.985207676,0.009453853,0.014792324,0.009453853,0.976787965,0.013835774,0.023212035,0.013835774,0.976144816,0.00633905,0.023855184,0.00633905,AGN
4FGL J1555.2-4149,9.025568,-20.9098301,2.5090542,0.09851811,0.14475946,2.7009137,0.35673273,-0.6571839,0.00204486,-0.68699026,-0.7108569,-0.74831235,-0.99999964,4.04831566,7.11192206,AGN,bcu,PowerLaw,,PMN J1555-4150,335.779999,4,0.998595912,0.001756681,0.001404088,0.001756681,0.991579961,0.014788307,0.008420039,0.014788307,0.975725035,0.01880003,0.024274965,0.01880003,0.989160287,0.004840265,0.010839713,0.004840265,0.999812503,0.000254,0.000187,0.000254,0.991302389,0.007092845,0.008697611,0.007092845,0.996285464,0.003381624,0.003714536,0.003381624,0.998620355,0.000485,0.001379645,0.000485,AGN
4FGL J1555.7+1111,43.961685,-18.0834538,1.6849829,0.017053613,0.07047042,7.774544,0.99881226,-0.20269644,6.26e-05,-0.35446787,-0.23948096,-0.38979056,-0.40510872,4.31713364,7.52117422,AGN,BLL,LogParabola,3FGL J1555.7+1111,PG 1553+113,21.90802,0,0.997751791,0.002763024,0.002248209,0.002763024,0.916043553,0.127800651,0.083956447,0.127800651,0.980676869,0.020636221,0.019323131,0.020636221,0.684895134,0.13525258,0.315104866,0.13525258,0.996895356,0.012822644,0.003104644,0.012822644,0.820498652,0.118760735,0.179501348,0.118760735,0.924355616,0.040255555,0.075644384,0.040255555,0.912507316,0.062894496,0.087492684,0.062894496,AGN
4FGL J1555.7-2908,18.502102,-21.6214032,2.459842,0.13403024,0.24688452,2.9481142,-0.38277343,-0.45676538,0.003601622,-0.76450783,-0.74879867,-0.91176313,-0.99978393,1.92118314,6.85441142,PSR,PSR,PowerLaw,,PSR J1555-2908,344.483704,0,0.884847722,0.092182631,0.115152278,0.092182631,0.759642055,0.227687928,0.240357945,0.227687928,0.663969978,0.113903705,0.336030022,0.113903705,0.834090162,0.064651718,0.165909838,0.064651718,0.992119481,0.007904399,0.007880519,0.007904399,0.974132538,0.022229544,0.025867462,0.022229544,0.957826808,0.021349599,0.042173192,0.021349599,0.978771622,0.006079822,0.021228378,0.006079822,AGN
4FGL J1557.5-7040,-13.155067,-21.1530344,2.1132216,0.08732954,0.06889445,1.6708341,0.89005905,0.8910111,0.000774,-0.6459454,-0.42184085,-0.6606696,-0.62338895,2.00170513,7.82897727,AGN,bll,PowerLaw,3FGL J1557.4-7040,PKS 1552-705,317.214935,0,0.994403775,0.006822774,0.005596225,0.006822774,0.971904815,0.045792742,0.028095185,0.045792742,0.987306076,0.014942845,0.012693924,0.014942845,0.916077767,0.041857632,0.083922233,0.041857632,0.996082226,0.039611499,0.003917774,0.039611499,0.98963796,0.010782002,0.01036204,0.010782002,0.992993314,0.010553823,0.007006686,0.010553823,0.989049361,0.003390161,0.010950639,0.003390161,AGN
4FGL J1557.9-0001,37.66302,-22.339396,2.4903388,0.24432673,0.06565088,0.5385185,-0.7409764,-0.67949325,0.003496329,-0.6210141,-0.5752976,-0.8722233,-0.99999887,2.61284334,6.84324105,AGN,fsrq,PowerLaw,,PKS 1555+001,9.59955502,0,0.998410206,0.002123113,0.001589794,0.002123113,0.997503152,0.004881621,0.002496848,0.004881621,0.983887557,0.016211717,0.016112443,0.016211717,0.984547426,0.006896857,0.015452574,0.006896857,0.998661615,0.002973063,0.001338385,0.002973063,0.994084316,0.005324106,0.005915684,0.005324106,0.985705656,0.014755265,0.014294344,0.014755265,0.997421244,0.000996,0.002578756,0.000996,AGN
4FGL J1557.9-1404,28.808542,-21.5936235,2.2736635,0.32308418,0.9999301,3.555731,0.9988086,-0.67913383,0.001054391,0.12802865,-0.85728145,-0.875988,-0.9888444,2.42039068,7.44516671,AGN,fsrq,LogParabola,,PKS 1555-140,356.519714,2048,0.63312235,0.227184317,0.36687765,0.227184317,0.777400693,0.199789951,0.222599307,0.199789951,0.482786091,0.10937561,0.517213909,0.10937561,0.612262905,0.14916095,0.387737095,0.14916095,0.952171694,0.062291102,0.047828306,0.062291102,0.916311922,0.068693012,0.083688078,0.068693012,0.855128385,0.048470248,0.144871615,0.048470248,0.872396927,0.051731795,0.127603073,0.051731795,MIXED
4FGL J1558.8+5625,45.763042,-20.7220293,2.1160088,0.05889391,0.057670433,1.8059249,0.9927689,-0.63371015,0.000592,-0.5625157,-0.4570419,-0.6312213,-0.99987054,3.96211695,7.41806407,AGN,bll,PowerLaw,3FGL J1558.9+5625,TXS 1557+565,87.5939178,512,0.999638833,0.000284,0.000361,0.000284,0.999514413,0.001190939,0.000486,0.001190939,0.998300352,0.004413366,0.001699648,0.004413366,0.993832225,0.002347739,0.006167775,0.002347739,0.99991347,5.74e-05,8.65e-05,5.74e-05,0.997779622,0.001372098,0.002220378,0.001372098,0.998109589,0.004597291,0.001890411,0.004597291,0.998184385,0.000626,0.001815615,0.000626,AGN
4FGL J1558.9-6432,-8.637781,-20.3218098,1.9923961,0.045477558,0.022642244,1.0256177,-0.1467531,-0.29934302,0.000161,-0.51305157,-0.51673543,-0.46866497,-0.44949135,2.82036357,7.94709141,AGN,bll,PowerLaw,3FGL J1558.9-6432,PMN J1558-6432,321.435638,0,0.999062938,0.000676,0.000937,0.000676,0.998276678,0.006114403,0.001723322,0.006114403,0.998472011,0.004620448,0.001527989,0.004620448,0.995967218,0.001959129,0.004032782,0.001959129,0.999887141,9.13e-05,0.000113,9.13e-05,0.995799172,0.004089491,0.004200828,0.004089491,0.997949197,0.004436353,0.002050803,0.004436353,0.998918126,0.000409,0.001081874,0.000409,AGN
4FGL J1559.1+6736,40.77556,-22.4180154,2.0139768,0.19101626,0.116614744,1.2673602,-0.30876812,-0.8751698,0.001460387,-0.2069537,-0.6811962,-0.19705683,-0.7303843,2.43480688,7.90557354,AGN,bcu,PowerLaw,,NVSS J155856+673646,101.380325,0,0.999736942,0.00023,0.000263,0.00023,0.999732454,0.000631,0.000268,0.000631,0.996352558,0.006150355,0.003647442,0.006150355,0.99944162,0.000288,0.000558,0.000288,0.999929765,5.15e-05,7.02e-05,5.15e-05,0.997924436,0.001367623,0.002075564,0.001367623,0.998819393,0.001484926,0.001180607,0.001484926,0.99960758,0.000114,0.000392,0.000114,AGN
4FGL J1559.8-2525,20.56865,-21.9254568,2.2644143,0.12962796,-0.031278957,0.54797095,0.8671612,-0.35481328,0.0004,-0.7264502,-0.6241745,-0.36932683,-0.79560894,2.14582243,7.65355753,AGN,bcu,PowerLaw,3FGL J1559.8-2525,NVSS J160005-252439,347.902039,4,0.99947566,0.000466,0.000524,0.000466,0.997718677,0.00348095,0.002281323,0.00348095,0.997992965,0.003725408,0.002007035,0.003725408,0.997197588,0.001568895,0.002802412,0.001568895,0.999888755,9.79e-05,0.000111,9.79e-05,0.99464848,0.005431738,0.00535152,0.005431738,0.997127749,0.003928186,0.002872251,0.003928186,0.999291318,0.000246,0.000709,0.000246,AGN
4FGL J1559.9+2319,47.447563,-21.4778109,2.2375898,0.089418896,0.02330018,0.49515533,-0.9748096,0.99559116,0.000889,-0.6413578,-0.6858167,-0.3075799,-0.8914304,2.9980592,7.40556101,AGN,bll,PowerLaw,3FGL J1559.9+2319,87GB 155744.0+232525,38.6489372,0,0.999295748,0.000562,0.000704,0.000562,0.999593296,0.001056254,0.000407,0.001056254,0.992066614,0.009607215,0.007933386,0.009607215,0.99639244,0.002482592,0.00360756,0.002482592,0.999837402,0.000122,0.000163,0.000122,0.997556287,0.001916199,0.002443713,0.001916199,0.995775713,0.004648027,0.004224287,0.004648027,0.999476547,0.000202,0.000523,0.000202,AGN
4FGL J1600.0+8510,30.353022,-21.5674465,2.1138976,0.09672654,0.024865136,0.4923791,-0.31342605,-0.6818268,0.000635,-0.5501758,-0.47403592,-0.57747674,-0.79721785,2.20096615,7.61333747,AGN,bcu,PowerLaw,3FGL J1559.7+8512,WN B1609.6+8517,118.829666,0,0.998832449,0.000768,0.001167551,0.000768,0.999318675,0.001062413,0.000681,0.001062413,0.998766991,0.003279164,0.001233009,0.003279164,0.99159948,0.002853796,0.00840052,0.002853796,0.999704084,0.000176,0.000296,0.000176,0.997648182,0.001476576,0.002351818,0.001476576,0.998950876,0.00225743,0.001049124,0.00225743,0.997571906,0.000727,0.002428094,0.000727,AGN
4FGL J1600.3-5811,-3.9515352,-20.9719323,2.342886,0.10586431,0.11487202,2.0805237,-0.99820656,0.9998885,0.001160608,-0.6783655,-0.5830039,-0.6711677,-0.8480229,0.869068356,7.62163749,AGN,bcu,PowerLaw,3FGL J1600.3-5810,MRC 1556-580,325.760925,0,0.983913731,0.014517751,0.016086269,0.014517751,0.758268589,0.207041526,0.241731411,0.207041526,0.931043243,0.0415622,0.068956757,0.0415622,0.359137037,0.162122748,0.640862963,0.162122748,0.997112607,0.003128874,0.002887393,0.003128874,0.937638607,0.043405937,0.062361393,0.043405937,0.966307359,0.023549014,0.033692641,0.023549014,0.912417884,0.028560526,0.087582116,0.028560526,MIXED
4FGL J1600.9-3054,16.435661,-20.3933175,2.058057,0.08277012,0.44151273,8.313643,0.63011664,0.25550798,0.000817,-0.19492449,-0.4728949,-0.89293003,-0.741617,1.72075059,7.78167331,PSR,PSR,PLSuperExpCutoff,3FGL J1600.8-3053,PSR J1600-3053,344.087891,0,0.0014387,0.001045029,0.9985613,0.001045029,0.003899936,0.006890625,0.996100064,0.006890625,0.027128291,0.022550068,0.972871709,0.022550068,0.01099744,0.005089605,0.98900256,0.005089605,0.00181051,0.006724818,0.99818949,0.006724818,0.114374297,0.079139339,0.885625703,0.079139339,0.085344663,0.038616638,0.914655337,0.038616638,0.153765694,0.057116513,0.846234306,0.057116513,PSR
4FGL J1602.1+3324,48.70743,-22.1507853,2.267461,0.14799857,0.085004516,1.1386704,0.9249713,-0.26768765,0.001940529,-0.6813536,-0.5280691,-0.70032763,-0.99999964,2.1827652,7.2098507,AGN,bcu,PowerLaw,,OS 300,53.6817131,0,0.998688331,0.001033888,0.001311669,0.001033888,0.997322067,0.003875771,0.002677933,0.003875771,0.994325157,0.007312199,0.005674843,0.007312199,0.956337485,0.014709064,0.043662515,0.014709064,0.999671562,0.000281,0.000328,0.000281,0.99387771,0.004685127,0.00612229,0.004685127,0.996437488,0.004913538,0.003562512,0.004913538,0.991362604,0.002404314,0.008637396,0.002404314,AGN
4FGL J1602.2+3051,48.42086,-22.6497924,2.1405692,0.24402839,0.000267,0.05807653,0.7606151,-0.44175592,0.00196754,-0.5314328,-0.5776173,-0.26359263,-0.9999611,1.76180093,7.76189482,AGN,bll,PowerLaw,,RGB J1602+308,49.8476868,0,0.998321495,0.00131923,0.001678505,0.00131923,0.999575573,0.000947,0.000424,0.000947,0.989369758,0.011820152,0.010630242,0.011820152,0.996720448,0.001491503,0.003279552,0.001491503,0.999716404,0.000198,0.000284,0.000198,0.996967708,0.002277076,0.003032292,0.002277076,0.995435877,0.006268427,0.004564123,0.006268427,0.998668186,0.000389,0.001331814,0.000389,AGN
4FGL J1602.9-1928,24.262177,-21.5717671,2.1362486,0.139644,0.041715316,0.6499732,-0.19148324,-0.5966583,0.000949,-0.5972298,-0.38218543,-0.65073043,-0.78002954,2.71631691,7.78927525,AGN,bcu,PowerLaw,3FGL J1602.8-1924,PMN J1602-1929,353.0112,0,0.99992954,7.35e-05,7.05e-05,7.35e-05,0.998865426,0.002312847,0.001134574,0.002312847,0.999358576,0.00180729,0.000641,0.00180729,0.997738065,0.001114461,0.002261935,0.001114461,0.999978072,1.74e-05,2.19e-05,1.74e-05,0.996457838,0.003235869,0.003542162,0.003235869,0.999249135,0.002073451,0.000751,0.002073451,0.999335728,0.000246,0.000664,0.000246,AGN
4FGL J1603.5-7112,-13.88392,-22.3179632,2.3822498,0.22908624,0.103700705,1.0515723,0.9998235,-0.7542993,0.00307755,-0.7193894,-0.52172434,-0.9002535,-0.8279492,1.89708327,7.30413047,AGN,bcu,PowerLaw,,PMN J1605-7112,317.212311,0,0.994618921,0.004546606,0.005381079,0.004546606,0.990902917,0.012912739,0.009097083,0.012912739,0.974771115,0.02085852,0.025228885,0.02085852,0.968683707,0.011623769,0.031316293,0.011623769,0.99880587,0.000853,0.00119413,0.000853,0.993386222,0.005867622,0.006613778,0.005867622,0.990113642,0.008556282,0.009886358,0.008556282,0.994231293,0.001828413,0.005768707,0.001828413,AGN
4FGL J1603.8+1104,42.132706,-22.092046,2.1854792,0.1460821,0.030003138,0.43509877,-0.9955119,0.99231714,0.000916,-0.6446211,-0.585399,-0.375973,-0.7710342,2.35552954,7.88138785,AGN,bll,PowerLaw,3FGL J1603.7+1106,MG1 J160340+1106,22.9955959,0,0.999350539,0.000507,0.000649,0.000507,0.999045261,0.002096195,0.000955,0.002096195,0.997145576,0.004851004,0.002854424,0.004851004,0.987666974,0.008290858,0.012333026,0.008290858,0.999801098,0.000138,0.000199,0.000138,0.996863668,0.00239434,0.003136332,0.00239434,0.997978166,0.002613965,0.002021834,0.002613965,0.998407208,0.000625,0.001592792,0.000625,AGN
4FGL J1603.8+5009,46.958733,-22.2535228,1.846434,0.17019604,0.15897188,1.891037,0.17587127,0.9891246,0.001203086,-0.21814463,-0.40113413,-0.5398158,-0.447719,1.64064532,8.24970078,AGN,bll,PowerLaw,,SDSS J160339.49+500955.5,78.6057663,0,0.996928074,0.002335611,0.003071926,0.002335611,0.983899634,0.02619646,0.016100366,0.02619646,0.990247492,0.01003811,0.009752508,0.01003811,0.949457594,0.020918942,0.050542406,0.020918942,0.999554809,0.000271,0.000445,0.000271,0.984444004,0.01074005,0.015555996,0.01074005,0.996108642,0.005205508,0.003891358,0.005205508,0.985662677,0.003586753,0.014337323,0.003586753,AGN
4FGL J1603.8-4903,2.5759394,-19.1134308,2.0177324,0.042205244,0.051533878,2.1955109,0.9889516,-0.33542866,0.000188,-0.65489954,-0.45021868,-0.4935736,-0.47274676,5.90371221,8.38984834,AGN,bll,PowerLaw,3FGL J1603.9-4903,PMN J1603-4904,332.157806,0,0.999616677,0.000344,0.000383,0.000344,0.998040453,0.005482567,0.001959547,0.005482567,0.993245402,0.01082264,0.006754598,0.01082264,0.998870647,0.000771,0.001129353,0.000771,0.999815174,0.000277,0.000185,0.000277,0.993372015,0.005920143,0.006627985,0.005920143,0.982723976,0.018386382,0.017276024,0.018386382,0.999762022,0.000145,0.000238,0.000145,AGN
4FGL J1604.5-4441,5.766669,-20.0385168,2.4152596,0.05791215,0.07868177,2.7444732,-0.38148427,-0.5372677,0.000696,-0.72042143,-0.5774771,-0.9152108,-0.1253937,5.44216984,7.29191469,AGN,bll,PowerLaw,3FGL J1604.4-4442,PMN J1604-4441,335.156219,0,0.997848611,0.001787941,0.002151389,0.001787941,0.997728838,0.004182516,0.002271162,0.004182516,0.965350789,0.026827648,0.034649211,0.026827648,0.996911285,0.001877676,0.003088715,0.001877676,0.998891718,0.001842145,0.001108282,0.001842145,0.993272841,0.005401359,0.006727159,0.005401359,0.953517239,0.029421743,0.046482761,0.029421743,0.999661995,0.000172,0.000338,0.000172,AGN
4FGL J1604.6+5714,44.735973,-20.2783393,2.4287345,0.03558977,0.06825484,3.7343,-0.3685755,-0.5660119,0.000719,-0.7109218,-0.63453656,-0.90774703,-0.99999034,4.33520929,6.36383681,AGN,fsrq,LogParabola,3FGL J1604.6+5714,GB6 J1604+5714,88.2667999,0,0.997435772,0.00246822,0.002564228,0.00246822,0.997883932,0.004053816,0.002116068,0.004053816,0.992950781,0.009306791,0.007049219,0.009306791,0.965068013,0.013258455,0.034931987,0.013258455,0.998875606,0.000883,0.001124394,0.000883,0.99590363,0.002955696,0.00409637,0.002955696,0.989187675,0.011031069,0.010812325,0.011031069,0.996096514,0.001284363,0.003903486,0.001284363,AGN
4FGL J1605.1-1140,29.084923,-21.8398676,2.1107926,0.18146932,0.09542461,0.9948273,-0.9492513,0.07218983,0.001338574,-0.353514,-0.65153325,-0.33229244,-0.99189043,1.58607572,7.95125048,AGN,bcu,PowerLaw,,TXS 1602-115,359.900818,0,0.99990975,0.000137,9.02e-05,0.000137,0.988787015,0.016958114,0.011212985,0.016958114,0.995020438,0.006903001,0.004979562,0.006903001,0.994663392,0.003375517,0.005336608,0.003375517,0.999965789,3.64e-05,3.42e-05,3.64e-05,0.994935346,0.004588541,0.005064654,0.004588541,0.995763875,0.00483542,0.004236125,0.00483542,0.998589795,0.000552,0.001410205,0.000552,AGN
4FGL J1605.5+5423,45.552128,-22.8056389,1.9479804,0.28142503,0.3019693,2.0708349,-0.9147221,-0.064254135,0.002740182,-0.071162924,-0.41984275,-0.379085,-0.9998927,1.9746592,8.06216084,AGN,bll,PowerLaw,,RBS 1555,84.4055939,0,0.996899959,0.002548141,0.003100041,0.002548141,0.999276029,0.002503125,0.000724,0.002503125,0.988789115,0.011286252,0.011210885,0.011286252,0.995677809,0.001843842,0.004322191,0.001843842,0.999466934,0.000337,0.000533,0.000337,0.995910733,0.002174464,0.004089267,0.002174464,0.992201176,0.00751732,0.007798824,0.00751732,0.997823596,0.000537,0.002176404,0.000537,AGN
4FGL J1606.3+5629,44.76862,-22.7728384,1.7436823,0.20365764,0.094734885,0.91788125,-0.9986372,0.9861134,0.000846,-0.24002296,-0.4641363,-0.099274054,-0.5410978,2.59292215,8.85839599,AGN,bll,PowerLaw,3FGL J1606.1+5630,RBS 1558,87.1728973,0,0.999806666,0.000169,0.000193,0.000169,0.999695099,0.000958,0.000305,0.000958,0.998370634,0.003331078,0.001629366,0.003331078,0.999575957,0.000309,0.000424,0.000309,0.99994307,4.33e-05,5.69e-05,4.33e-05,0.99774295,0.00147251,0.00225705,0.00147251,0.998870309,0.00209141,0.001129691,0.00209141,0.999780003,8.28e-05,0.00022,8.28e-05,AGN
4FGL J1606.5+2717,46.90409,-22.4977295,2.598243,0.13215886,-0.06624263,0.95556474,-0.20002373,-0.76885617,0.000781,-0.6123878,-0.66571087,-0.75595146,-0.48257774,2.47798098,6.57346394,AGN,fsrq,PowerLaw,,B2 1604+27,44.8568535,0,0.999280695,0.000568,0.000719,0.000568,0.99949506,0.000931,0.000505,0.000931,0.996598648,0.006484901,0.003401352,0.006484901,0.992508181,0.002983355,0.007491819,0.002983355,0.999766041,0.000771,0.000234,0.000771,0.997197259,0.001891111,0.002802741,0.001891111,0.996718098,0.006175359,0.003281902,0.006175359,0.998659106,0.000428,0.001340894,0.000428,AGN
4FGL J1606.9+5919,43.69598,-23.1219277,1.9558197,0.32749674,0.30319524,1.6139771,-0.5395894,-0.9581828,0.002817883,0.3081909,-0.28316456,-0.7282616,-0.21833903,2.90907543,8.19006329,AGN,bcu,PowerLaw,,1RXS J160709.7+592115,90.8187256,0,0.999706737,0.000266,0.000293,0.000266,0.99974051,0.000681,0.000259,0.000681,0.995242085,0.006800249,0.004757915,0.006800249,0.999268864,0.000473,0.000731,0.000473,0.999862017,9.93e-05,0.000138,9.93e-05,0.997796127,0.001424046,0.002203873,0.001424046,0.995984585,0.005106178,0.004015415,0.005106178,0.999335651,0.000224,0.000664,0.000224,AGN
4FGL J1607.0+1550,43.40537,-19.9116826,2.2588258,0.040949922,0.11048735,5.5347404,0.99415255,-0.46353462,0.00064,-0.6459275,-0.6106882,-0.75011337,-0.876001,1.98574987,6.60511198,AGN,bll,LogParabola,3FGL J1607.0+1551,4C +15.54,29.3584194,0,0.333148289,0.216877818,0.666851711,0.216877818,0.170297882,0.196994394,0.829702118,0.196994394,0.792389989,0.069617327,0.207610011,0.069617327,0.07119112,0.029960207,0.92880888,0.029960207,0.598541257,0.284713073,0.401458743,0.284713073,0.441547248,0.172220539,0.558452752,0.172220539,0.8001239,0.063192265,0.1998761,0.063192265,0.510454979,0.093063493,0.489545021,0.093063493,MIXED
4FGL J1608.0+4949,46.378067,-22.7325102,2.3006525,0.24998751,0.24392329,1.7996509,0.99791276,-0.37529317,0.003946021,-0.6980739,-0.7597347,-0.5084592,-0.9999261,3.33430386,7.26911669,AGN,bcu,PowerLaw,,87GB 160630.8+495728,77.9146271,16,0.99949935,0.000554,0.000501,0.000554,0.999451292,0.001143726,0.000549,0.001143726,0.983302364,0.01250211,0.016697636,0.01250211,0.996732839,0.001429214,0.003267161,0.001429214,0.999863249,0.00015,0.000137,0.00015,0.996905467,0.001689128,0.003094533,0.001689128,0.993615748,0.004470765,0.006384252,0.004470765,0.999158657,0.000276,0.000841,0.000276,AGN
