Source_Name_3FGL,Flux_Density_log,Unc_Energy_Flux100_log,Spec_index,signif_curv_log,variability_index__log,hr12,hr23,hr34,hr45,GLAT_3FGL,Category_3FGL,Class_3FGL,Pivot_Energy,Spectrum_Type,Assoc1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times_in_Testing,GLON_3FGL,Flags_3FGL,Category_Prob
3FGL J0058.0-3233,-27.7845536,-27.5030236,2.0583463,0.974034106,4.15874573,-0.447945581,-0.478167993,-0.604537231,-0.575826483,-84.37602,AGN,bll,1224.3329,PowerLaw,PKS 0055-328,0.929162855,0.0708371447,0.920281075,0.0797189254,0.920072945,0.0799270546,0.925661458,0.0743385417,291,288.5636,0,AGN
3FGL J0058.3+3315,-27.4842944,-27.8153249,2.407292,0.279235147,4.7257697,-0.697803458,-0.578269455,-0.698669244,-0.931066529,-29.582802,AGN,fsrq,789.63855,PowerLaw,MG3 J005830+3311,0.911121812,0.0888781883,0.90441456,0.0955854395,0.903900824,0.0960991757,0.906443126,0.0935568736,316,124.59363,0,AGN
3FGL J0059.1-5701,-26.2995645,-27.7854359,2.6164255,0.959044926,4.16463308,-0.473880512,-0.736968077,-0.852584629,-0.999987512,-60.07471,AGN,bcu,552.15875,PowerLaw,PKS 0056-572,0.917108121,0.0828918786,0.912425929,0.0875740711,0.905910476,0.0940895241,0.911854019,0.0881459806,302,300.81934,4,AGN
3FGL J0059.2-0152,-32.4063036,-27.7408207,1.7376362,-0.323688873,3.61680891,-0.38607672,-0.865773711,0.108295317,-0.232008897,-64.685646,AGN,bll,6121.983,PowerLaw,1RXS J005916.3-015030,0.900580374,0.0994196263,0.902711417,0.0972885834,0.902853219,0.0971467812,0.90784796,0.0921520398,273,127.49235,0,AGN
3FGL J0059.6+0003,-28.066997,-27.8089099,2.48396,0.561416109,3.95454649,-0.595559994,-0.694019618,-0.742273959,-0.878850432,-62.748528,AGN,fsrq,818.2782,PowerLaw,PKS 0056-00,0.915214738,0.0847852623,0.903060993,0.0969390072,0.903657183,0.0963428169,0.909550835,0.0904491647,321,127.40386,0,AGN
3FGL J0100.2+0745,-29.1401559,-27.0409496,1.7965821,1.24567013,4.51627908,-0.143823385,-0.308518697,-0.375455675,-0.437396636,-55.039944,AGN,bll,2650.7144,PowerLaw,GB6 J0100+0745,0.905495806,0.0945041945,0.902571464,0.0974285357,0.895372908,0.104627092,0.896641169,0.103358831,315,126.75319,0,AGN
3FGL J0102.3+4217,-25.3470994,-27.7583419,2.6916668,0.791416161,4.62461285,-0.713379204,-0.769341531,-0.860090508,-0.999533614,-20.536995,AGN,fsrq,409.73312,PowerLaw,GB6 J0102+4214,0.920191712,0.0798082879,0.924304095,0.0756959051,0.921650235,0.0783497646,0.918862057,0.0811379432,301,125.09281,0,AGN
3FGL J0103.4+5336,-29.9420341,-27.5847989,2.0390236,-1.34042415,3.83500616,-0.503359331,-0.565180329,-0.495478532,-0.316275268,-9.214272,AGN,bll,2637.558,PowerLaw,1RXS J010325.9+533721,0.921365923,0.0786340769,0.914704576,0.0852954245,0.919622142,0.0803778584,0.922143559,0.077856441,290,124.73735,0,AGN
3FGL J0103.7+1323,-30.3827706,-27.7942818,1.983666,0.89039487,3.965886,-0.752353405,0.0220599415,-0.364340872,-0.757740501,-49.368923,AGN,bcu,2455.6235,PowerLaw,NVSS J010345+132346,0.92969638,0.0703036203,0.913330021,0.086669979,0.918408887,0.0815911127,0.917498488,0.0825015118,303,127.53858,0,AGN
3FGL J0105.1-2415,-25.6432477,-27.8630915,2.608352,0.859465618,4.51586957,-0.656591021,-0.76782146,-0.778011408,-0.775210684,-85.7825,AGN,fsrq,442.24515,PowerLaw,PKS 0102-245,0.900857179,0.0991428207,0.902961656,0.0970383437,0.901786094,0.0982139056,0.897645132,0.102354868,306,170.83168,0,AGN
3FGL J0105.3+3928,-28.1576842,-27.8673885,2.3259218,0.299611878,4.18362196,-0.69723057,-0.740746826,-0.417329379,-0.882930374,-23.320532,AGN,bll,996.9433,PowerLaw,GB6 J0105+3928,0.924795306,0.0752046935,0.916879801,0.0831201991,0.914432712,0.085567288,0.915525618,0.084474382,294,125.8497,0,AGN
3FGL J0107.0-1208,-29.8022144,-27.8922662,2.1802132,-0.0363119302,3.48696591,-0.696733435,-0.501860861,-0.453511907,-0.834142442,-74.57163,AGN,bcu,1671.0822,PowerLaw,PMN J0107-1211,0.932271083,0.0677289169,0.926860568,0.0731394316,0.927726329,0.0722736713,0.922322723,0.0776772772,307,137.44775,0,AGN
3FGL J0108.5-0035,-28.7190614,-27.8022738,2.3936923,0.723975226,3.76761586,-0.506328309,-0.586784013,-0.814668329,-0.999914424,-63.149467,AGN,fsrq,1045.034,PowerLaw,PKS 0105-008,0.90669981,0.09330019,0.898170132,0.101829868,0.896439793,0.103560207,0.895935679,0.104064321,291,132.44371,0,AGN
3FGL J0109.1+1816,-29.8940512,-27.7202382,2.0398386,-0.570336449,3.70696369,-0.586817798,-0.370108451,-0.591890487,-0.309869958,-44.400307,AGN,bll,2340.2266,PowerLaw,MG1 J010908+1816,0.914737793,0.0852622066,0.905247087,0.0947529128,0.90627561,0.0937243904,0.905300495,0.0946995048,313,128.80956,0,AGN
3FGL J0109.9-4020,-31.9642331,-27.778556,1.7273983,-1.99708309,3.68654233,-0.966231174,0.992051544,-0.712865108,-0.19801869,-76.25169,AGN,bll,4880.086,PowerLaw,RBS 0158,0.949365918,0.0506340816,0.939023676,0.0609763242,0.944041716,0.0559582835,0.946175979,0.0538240212,316,287.95026,0,AGN
3FGL J0110.2+6806,-29.2656093,-27.1199488,1.9908619,-1.06978113,3.59670153,-0.47916773,-0.576304755,-0.485408084,-0.358164835,5.3079176,AGN,bll,3158.4863,PowerLaw,4C +67.04,0.930105781,0.069894219,0.921984757,0.0780152427,0.923735637,0.0762643631,0.926743238,0.0732567624,303,124.695885,0,AGN
3FGL J0110.9-1254,-31.2835491,-27.8243415,1.9252412,-0.900733624,3.47292655,0.408413039,-0.41806027,-0.818748921,0.205846966,-75.069405,AGN,bll,3375.6392,PowerLaw,1RXS J011050.0-125455,0.909858488,0.0901415116,0.894752371,0.105247629,0.899579816,0.100420184,0.900533482,0.0994665177,283,141.68848,0,AGN
3FGL J0111.5+0535,-31.6375117,-27.8793887,1.9169142,-0.244153089,3.84166556,0.897536271,-0.39756865,-0.217954907,-0.56740766,-56.92794,AGN,bll,3781.069,PowerLaw,1RXS J011130.5+053612,0.91667424,0.08332576,0.907247637,0.0927523631,0.909155478,0.0908445223,0.913935105,0.086064895,289,132.11156,0,AGN
3FGL J0112.8+3207,-24.7709248,-27.3639338,2.3626,0.722761175,6.86219797,-0.608927224,-0.671323628,-0.704862238,-0.677856921,-30.525995,AGN,fsrq,543.8775,PowerLaw,4C +31.03,0.923911621,0.0760883787,0.914372702,0.0856272984,0.915133982,0.0848660182,0.915817301,0.0841826986,318,128.19254,0,AGN
3FGL J0113.0-3554,-27.2074445,-28.022437,2.5028229,-0.812740797,4.42588705,-0.633760054,-0.654710961,-0.983237192,0.668688119,-80.09843,AGN,fsrq,629.53326,PowerLaw,PMN J0113-3551,0.925212483,0.0747875171,0.915081825,0.0849181754,0.913783379,0.086216621,0.917696663,0.0823033372,307,276.6319,0,AGN
3FGL J0113.4+4948,-27.7858047,-27.5502057,2.2991004,0.0221345142,3.86275618,-0.614066995,-0.699942223,-0.590088329,-0.522177762,-12.900712,AGN,fsrq,1122.5337,PowerLaw,S4 0110+49,0.924010509,0.0759894914,0.918672688,0.0813273122,0.914143035,0.0858569651,0.919832357,0.0801676433,315,126.57851,0,AGN
3FGL J0114.8+1326,-28.0436787,-27.4348996,2.0772939,-1.79496841,4.61647974,-0.365484182,-0.703210095,-0.459330942,-0.382105176,-49.040955,AGN,bll,1439.659,PowerLaw,GB6 J0114+1325,0.931600904,0.0683990959,0.912118162,0.0878818381,0.915613615,0.0843863846,0.91523309,0.0847669101,306,131.64087,0,AGN
3FGL J0115.7+0356,-27.9105204,-27.4717319,2.118065,0.0768125116,4.0110924,-0.402965275,-0.704773064,-0.432677505,-0.593530416,-58.38058,AGN,bll,1313.6792,PowerLaw,PMN J0115+0356,0.891879102,0.108120898,0.886482877,0.113517123,0.886371194,0.113628806,0.887778616,0.112221384,321,134.55452,0,AGN
3FGL J0115.8+2519,-29.0153774,-27.382512,1.9868995,0.532674685,4.21262792,-0.683423789,-0.514143715,-0.488212386,-0.319086748,-37.214005,AGN,bll,2151.4187,PowerLaw,RX J0115.7+2519,0.946412047,0.0535879531,0.939871174,0.0601288256,0.938482498,0.0615175021,0.934749808,0.0652501922,304,129.85497,0,AGN
3FGL J0116.0-1134,-26.3442265,-27.6133373,2.343904,0.841212123,6.17005122,-0.471564989,-0.720911148,-0.70720271,-0.760116943,-73.41015,AGN,fsrq,709.53217,PowerLaw,PKS 0113-118,0.92412393,0.0758760696,0.91999078,0.0800092199,0.917526185,0.0824738154,0.921082153,0.0789178466,335,144.51425,0,AGN
3FGL J0116.2-2744,-30.7815934,-27.9427952,2.0224857,0.0338923116,3.69880367,0.805278667,-0.481051552,-0.641031608,-0.307067342,-84.45785,AGN,bcu,2554.8025,PowerLaw,1RXS J011555.6-274428,0.928101239,0.0718987612,0.920882521,0.0791174792,0.922621078,0.0773789223,0.921279343,0.0787206568,317,220.69727,0,AGN
3FGL J0116.3-6153,-30.4731445,-27.8964919,1.9620963,-0.0490059124,3.96561331,-0.457248064,-0.668564663,-0.545630678,0.00983754883,-54.988846,AGN,bll,2679.11,PowerLaw,SUMSS J011619-615343,0.917148141,0.0828518589,0.911846879,0.0881531215,0.912745209,0.0872547914,0.91293964,0.0870603595,297,297.81137,0,AGN
3FGL J0117.8-2113,-28.5406079,-27.2437386,2.3226357,0.700525196,4.27646846,0.191402312,-0.732478834,-0.613949733,-0.728005947,-81.57122,AGN,fsrq,1552.8564,PowerLaw,PKS 0115-214,0.939392698,0.0606073018,0.922498228,0.0775017717,0.92886415,0.0711358495,0.939283172,0.0607168278,310,169.82968,16,AGN
3FGL J0118.9-1457,-31.5700965,-27.7838854,1.7863274,-0.102963391,3.67051625,0.985610675,-0.547715109,-0.469275667,-0.071174455,-76.2571,AGN,bll,4080.0273,PowerLaw,1RXS J011905.4-145906,0.933347317,0.066652683,0.93732296,0.0626770403,0.932992172,0.0670078279,0.933322778,0.0666772221,332,152.04445,0,AGN
3FGL J0120.4-2700,-27.2067874,-26.8488879,1.9141285,0.93856004,4.29451586,-0.436796394,-0.508972265,-0.410074974,-0.467754872,-83.53114,AGN,bll,1523.0198,PowerLaw,PKS 0118-272,0.881881148,0.118118852,0.882307348,0.117692652,0.877104601,0.122895399,0.883851371,0.116148629,273,213.585,0,AGN
3FGL J0121.7+5154,-30.8666222,-27.5914038,1.9840935,-0.827480586,3.65216534,-0.810396136,-0.263994513,-0.289494676,-0.752292001,-10.6864395,AGN,bcu,3423.1348,PowerLaw,NVSS J012133+515557,0.943670054,0.0563299459,0.933314501,0.0666854986,0.934747391,0.0652526087,0.93935723,0.0606427705,299,127.68944,0,AGN
3FGL J0122.8+3423,-32.8548641,-27.4712257,1.4847492,-1.03668948,3.67067844,-0.62695674,-0.557246894,0.0635425887,0.0707949937,-28.031471,AGN,bll,10065.541,PowerLaw,1ES 0120+340,0.912843998,0.0871560016,0.914215793,0.085784207,0.911363274,0.088636726,0.91404909,0.0859509096,292,130.28087,0,AGN
3FGL J0123.7-2312,-29.8127725,-27.6186404,1.9883285,0.230730855,3.94592394,-0.821511625,-0.199126085,-0.55195498,-0.50525159,-81.71182,AGN,bll,2414.24,PowerLaw,1RXS J012338.2-231100,0.912503372,0.0874966283,0.909160151,0.0908398485,0.907105208,0.0928947915,0.908799672,0.0912003282,305,186.43596,0,AGN
3FGL J0125.2-0627,-28.9794792,-27.8430769,2.2079077,1.07990153,4.08137988,0.981715238,-0.680258046,-0.711910768,-0.73474201,-67.821365,AGN,bll,1263.6123,PowerLaw,PMN J0124-0624,0.903872235,0.0961277654,0.904222662,0.0957773381,0.899212875,0.100787125,0.90070852,0.0992914804,308,145.70561,0,AGN
3FGL J0125.4-2548,-29.2410572,-27.8878752,2.1296008,0.630069778,4.36011124,-0.712043999,-0.354582141,-0.594765095,-0.726907498,-82.273575,AGN,bll,1562.9628,PowerLaw,PKS 0122-260,0.905931937,0.0940680632,0.90221989,0.0977801101,0.89335056,0.10664944,0.900941992,0.0990580083,293,205.02315,0,AGN
3FGL J0126.1-2227,-27.4075531,-27.6524034,2.4302502,0.702464291,4.69192597,-0.362930738,-0.647604861,-0.831106858,-0.632657929,-80.85496,AGN,fsrq,864.1457,PowerLaw,PKS 0123-226,0.90489894,0.0951010601,0.904904354,0.0950956462,0.901642935,0.0983570649,0.900221058,0.099778942,310,184.16133,0,AGN
3FGL J0127.1-0818,-28.288434,-27.7326479,2.2123487,0.738438708,3.92280814,-0.613194373,-0.53996808,-0.717755966,-0.540776732,-69.37479,AGN,bll,1190.6123,PowerLaw,PMN J0127-0821,0.926234442,0.0737655584,0.918643028,0.0813569723,0.911633969,0.0883660307,0.91323829,0.0867617104,292,148.74507,0,AGN
3FGL J0127.2+0325,-29.4602092,-27.4083949,1.8992667,0.472172962,3.90305047,0.370285784,-0.500892864,-0.309723426,-0.588420516,-58.250504,AGN,bcu,2348.6604,PowerLaw,NVSS J012713+032259,0.935272455,0.0647275447,0.929816101,0.0701838991,0.929173037,0.0708269635,0.921422572,0.0785774284,299,140.09845,0,AGN
3FGL J0127.9+2551,-24.1350611,-27.6537059,3.0997996,0.422690102,3.95977301,-0.742571898,-0.871913292,-0.999990499,-0.511693858,-36.293533,AGN,fsrq,240.44621,PowerLaw,4C +25.05,0.923261019,0.0767389811,0.91974597,0.08025403,0.914125642,0.0858743583,0.922868885,0.0771311152,296,133.12463,0,AGN
3FGL J0128.5+4430,-28.1417296,-27.7611327,2.3320422,0.176946554,4.49227709,-0.600752046,-0.737435302,-0.558055992,-0.862166874,-17.865337,AGN,fsrq,1027.3401,PowerLaw,GB6 J0128+4439,0.934230011,0.065769989,0.927137335,0.0728626653,0.925006252,0.0749937485,0.922969196,0.0770308036,285,129.8646,0,AGN
3FGL J0130.8+1441,-26.9707744,-27.7584713,2.6505406,0.805672865,3.81659214,-0.523653339,-0.867178265,-0.980776617,0.816086495,-47.106293,AGN,fsrq,541.5716,PowerLaw,4C +14.06,0.94183796,0.05816204,0.935606736,0.0643932638,0.93808598,0.0619140199,0.932453543,0.0675464569,343,137.01581,0,AGN
3FGL J0131.2+6120,-29.7758111,-27.0064568,1.8618388,-0.872475541,4.4792979,-0.524428524,-0.577939237,-0.397567499,-0.222287668,-1.1692672,AGN,bll,4285.784,PowerLaw,1RXS J013106.4+612035,0.932168439,0.0678315611,0.92886275,0.07113725,0.928578671,0.0714213294,0.928774918,0.0712250818,298,127.683876,0,AGN
3FGL J0131.3+5548,-32.0470959,-27.604406,1.9038582,-1.07602011,3.80264264,-0.86889866,-0.460987797,-0.535576485,0.036774549,-6.628161,AGN,bcu,5586.9307,PowerLaw,TXS 0128+554,0.927332569,0.0726674313,0.922510485,0.0774895152,0.927469979,0.0725300206,0.92023297,0.0797670301,307,128.55649,0,AGN
3FGL J0132.5-0802,-31.9234261,-27.719751,1.7528943,0.519558977,3.493661,-0.0872127441,0.987550644,-0.418824985,-0.263682823,-68.58135,AGN,bcu,4369.004,PowerLaw,PKS 0130-083,0.949244112,0.0507558879,0.937693744,0.0623062557,0.938991912,0.0610080882,0.939981523,0.060018477,317,151.85835,0,AGN
3FGL J0132.6-1655,-24.9164537,-27.5495263,2.4301353,0.981694504,5.48203133,-0.59185973,-0.696304442,-0.791206286,-0.580948477,-76.027435,AGN,fsrq,496.1838,PowerLaw,PKS 0130-17,0.906127367,0.0938726327,0.90803849,0.0919615097,0.89926902,0.10073098,0.90186288,0.09813712,291,168.10599,0,AGN
3FGL J0133.0-4413,-29.2707102,-27.9874732,2.1562438,-0.634788088,3.88537625,-0.470728502,-0.577921504,-0.524509095,-0.634097997,-70.96401,AGN,bll,1457.3046,PowerLaw,SUMSS J013306-441422,0.919166644,0.0808333561,0.911212652,0.0887873481,0.914140725,0.0858592749,0.917504643,0.082495357,311,279.5849,0,AGN
3FGL J0133.2-5159,-27.8123562,-27.9321822,2.6276467,-0.326311334,3.87009882,-0.826864139,-0.600633396,-0.929834868,0.379563238,-63.927513,AGN,bcu,684.4162,PowerLaw,PKS 0131-522,0.909580573,0.0904194272,0.911069208,0.0889307923,0.911757583,0.0882424166,0.912951725,0.0870482751,284,288.19348,0,AGN
3FGL J0133.3+4324,-29.0164265,-27.8303596,2.3010225,0.480542277,3.9607505,-0.232057644,-0.790666974,-0.556125964,-0.694527219,-18.815077,AGN,bcu,1255.7338,PowerLaw,B3 0129+431,0.919688163,0.0803118366,0.91401764,0.0859823602,0.916638854,0.083361146,0.921113022,0.0788869776,280,130.95662,0,AGN
3FGL J0134.3-3842,-28.622785,-28.0445863,2.3311923,-0.753480965,4.11357783,-0.715110237,-0.690045546,-0.261214708,-0.874121795,-75.361496,AGN,fsrq,1052.2501,PowerLaw,PMN J0134-3843,0.923280639,0.0767193608,0.907159338,0.0928406622,0.910731168,0.0892688321,0.917954004,0.0820459959,327,267.8823,0,AGN
3FGL J0134.5+2638,-29.3555695,-27.4824897,1.9910654,1.11045581,4.06064511,0.269884571,-0.40383912,-0.458254008,-0.716509298,-35.244762,AGN,bcu,2183.8552,PowerLaw,1RXS J013427.2+263846,0.919570221,0.0804297791,0.910293999,0.0897060012,0.909914873,0.0900851268,0.91468318,0.0853168201,318,134.73482,0,AGN
3FGL J0135.0+6927,-27.6741525,-27.3086326,2.5568311,0.114404803,3.60311692,-0.205376377,-0.867486855,-0.660003147,-0.626994117,6.918728,AGN,bcu,864.9546,PowerLaw,TXS 0130+691,0.889585719,0.110414281,0.880132803,0.119867197,0.88190585,0.11809415,0.888294446,0.111705554,284,126.762,8,AGN
3FGL J0136.5+3905,-27.950251,-26.4513042,1.6956023,0.727997202,4.13198351,-0.538383754,-0.359489694,-0.293665578,-0.210905596,-22.943954,AGN,bll,2535.1694,PowerLaw,B3 0133+388,0.936188075,0.0638119251,0.926145402,0.0738545984,0.922981179,0.0770188211,0.925484592,0.0745154081,270,132.41331,0,AGN
3FGL J0137.6-2430,-25.435464,-27.7533022,2.5176365,0.990188196,5.13509525,-0.601661131,-0.736273414,-0.794154518,-0.742052035,-79.27844,AGN,fsrq,497.2947,PowerLaw,PKS 0135-247,0.911118612,0.0888813875,0.914182318,0.0858176824,0.913470416,0.0865295837,0.911764006,0.0882359942,290,201.37692,0,AGN
3FGL J0137.8+5813,-29.428262,-27.3099764,2.0572364,-0.74733884,3.85772976,-0.408124623,-0.652984571,-0.470444117,-0.442364506,-4.0902557,AGN,bcu,2651.6235,PowerLaw,1RXS J013748.0+581422,0.909541634,0.0904583656,0.904618601,0.0953813985,0.907038443,0.0929615571,0.905579119,0.0944208811,306,129.02429,0,AGN
3FGL J0139.9+8735,-31.8524486,-27.8276579,1.8912491,0.23740513,3.73843226,-0.960845577,0.428014858,-0.611845536,-0.169327523,24.780745,AGN,bcu,4739.778,PowerLaw,NVSS J013913+873754,0.937141067,0.0628589331,0.927919505,0.0720804951,0.927149046,0.0728509541,0.928469752,0.0715302479,295,123.48726,0,AGN
3FGL J0141.4-0929,-26.7272502,-27.3207414,2.122884,0.451257577,4.58987714,-0.389798668,-0.631020097,-0.544007447,-0.619313045,-68.76911,AGN,bll,973.3902,PowerLaw,PKS 0139-09,0.880829951,0.119170049,0.887870833,0.112129167,0.877841603,0.122158397,0.879296031,0.120703969,298,159.08075,0,AGN
3FGL J0143.7-5845,-29.5490446,-27.4081979,1.8384199,-1.67435784,4.25147879,-0.40154658,-0.408103978,-0.564689805,-0.041231364,-57.07946,AGN,bll,2584.0032,PowerLaw,SUMSS J014347-584550,0.92888392,0.0711160796,0.926525723,0.0734742768,0.930461355,0.0695386451,0.923592373,0.0764076271,295,290.472,0,AGN
3FGL J0145.1-2732,-24.6386204,-27.6716951,2.5696132,1.11789694,5.74759136,-0.639100421,-0.748461159,-0.779149018,-0.879884862,-78.065575,AGN,fsrq,418.88208,PowerLaw,PKS 0142-278,0.930453318,0.0695466817,0.922700842,0.0772991579,0.922878341,0.0771216592,0.923253902,0.0767460978,313,217.96492,0,AGN
3FGL J0145.6+8600,-28.0154411,-27.8534693,2.5188813,0.232901468,3.54960836,-0.66553711,-0.533527801,-0.705181595,-0.707809043,23.238138,AGN,bcu,810.0965,PowerLaw,NVSS J014929+860114,0.918693124,0.0813068758,0.914027986,0.0859720138,0.910791075,0.089208925,0.91709983,0.0829001702,285,123.95126,0,AGN
3FGL J0146.4-6746,-28.4984435,-27.9685894,2.390704,-0.764943507,3.71988035,-0.615921525,-0.664908727,-0.788752533,-0.349770761,-48.51751,AGN,bcu,1021.56537,PowerLaw,SUMSS J014554-674646,0.914065004,0.0859349964,0.908588206,0.0914117938,0.905972952,0.0940270475,0.910743413,0.0892565871,313,295.1236,0,AGN
3FGL J0147.0-5204,-29.3278041,-27.9941588,2.1995776,-0.931010539,3.90333409,-0.160145133,-0.591889716,-0.735158573,-0.126710234,-62.9545,AGN,bcu,1461.9944,PowerLaw,PKS 0144-522,0.931329815,0.0686701847,0.926820967,0.0731790327,0.928302959,0.0716970413,0.925785718,0.0742142819,312,283.9759,0,AGN
3FGL J0148.3+5200,-31.402032,-27.4966585,1.770252,0.351796363,4.09717284,0.999746457,-0.124244847,-0.613546083,0.0423086248,-9.883248,AGN,bcu,5169.5464,PowerLaw,GB6 J0148+5202,0.8910711,0.1089289,0.892307631,0.107692369,0.885246766,0.114753234,0.887978578,0.112021422,298,131.76463,0,AGN
3FGL J0148.6+0128,-29.9598282,-27.6232683,2.0207543,-0.396021242,4.13179876,-0.417228675,-0.690623909,-0.444728983,-0.140841077,-58.254112,AGN,bll,2470.504,PowerLaw,PMN J0148+0129,0.940471801,0.0595281987,0.932870863,0.0671291367,0.933836148,0.066163852,0.93397309,0.0660269104,298,150.9243,0,AGN
3FGL J0150.5-5447,-30.7554136,-28.1646716,2.1181767,-1.9356325,3.7829292,-0.935525981,-0.463217487,0.00210708373,-0.756181653,-60.316322,AGN,bcu,2183.121,PowerLaw,PMN J0150-5450,0.916057296,0.0839427037,0.91209221,0.0879077896,0.917751082,0.0822489184,0.911614047,0.0883859531,344,285.66757,0,AGN
3FGL J0151.0+0537,-29.2664427,-27.8264551,2.3591862,-0.477824791,3.68346502,-0.851114284,-0.570525479,-0.49099435,-0.53021839,-54.21323,AGN,bcu,1287.1068,PowerLaw,PMN J0151+0540,0.930624968,0.0693750321,0.925496211,0.074503789,0.924026664,0.0759733363,0.924407157,0.0755928432,293,148.88637,0,AGN
3FGL J0151.0-3609,-28.1751327,-28.044547,2.4591627,-3.1123398,3.52100592,-0.742883362,-0.662771811,-0.675647474,-0.351851745,-74.46135,AGN,bcu,810.5427,PowerLaw,PMN J0151-3605,0.92213112,0.0778688798,0.911081418,0.0889185825,0.909022705,0.0909772953,0.91308637,0.0869136296,299,252.12495,1,AGN
3FGL J0151.6+2205,-26.0785237,-27.7290498,2.6539824,0.555208605,3.95051455,-0.714578285,-0.745814685,-0.706647815,-0.999945431,-38.670277,AGN,fsrq,461.6704,PowerLaw,PKS 0149+21,0.934583634,0.0654163658,0.920742348,0.0792576521,0.921933267,0.0780667333,0.924663586,0.0753364144,296,140.89043,0,AGN
3FGL J0152.2+3707,-28.4051378,-27.884565,2.4064765,-0.145800581,3.87507384,-0.475750589,-0.646276399,-0.67286172,-0.674595753,-24.168026,AGN,bcu,965.483,PowerLaw,B2 0149+37,0.945999418,0.0540005816,0.93003239,0.0699676102,0.93672841,0.0632715899,0.937412863,0.0625871373,306,136.1883,0,AGN
3FGL J0152.6+0148,-30.2852972,-27.4485491,1.8866125,0.0182057648,3.94658025,-0.609128946,-0.236990241,-0.693596058,-0.0227834632,-57.524715,AGN,bll,3349.3484,PowerLaw,PMN J0152+0146,0.929849292,0.0701507079,0.926345985,0.0736540145,0.921811428,0.0781885724,0.919164126,0.0808358737,320,152.35736,0,AGN
3FGL J0152.8+7517,-32.1242923,-27.6936541,1.7702929,0.988878037,3.89925626,0.977139321,0.0372747113,-0.296031397,-0.427422229,12.892233,AGN,bll,6436.0547,PowerLaw,1RXS J015308.4+751756,0.92097957,0.0790204304,0.923621785,0.0763782154,0.92118817,0.0788118296,0.918635591,0.0813644091,297,126.888,0,AGN
3FGL J0153.4+7114,-33.6976578,-27.6344972,1.5670155,-2.07570214,3.60079012,0.390649873,-0.666755913,-0.227299303,-0.259856466,8.97331,AGN,bcu,14309.396,PowerLaw,TXS 0149+710,0.92927283,0.0707271699,0.919133732,0.0808662682,0.923133856,0.0768661438,0.924628209,0.0753717913,329,127.923515,0,AGN
3FGL J0154.0+0824,-28.6495472,-27.0546097,1.8594136,1.15763638,4.1718044,-0.180904215,-0.478338069,-0.300647865,-0.53887269,-51.360203,AGN,bll,2218.5317,PowerLaw,GB6 J0154+0823,0.953934721,0.0460652793,0.93501368,0.0649863197,0.937473459,0.0625265415,0.939946368,0.0600536323,288,148.23508,0,AGN
3FGL J0154.9+4433,-29.290152,-27.8234228,2.1833498,-1.44966092,4.34978638,-0.476203197,-0.588507588,-0.766230553,-0.0952459732,-16.86372,AGN,bll,1588.4592,PowerLaw,GB6 J0154+4433,0.931970912,0.0680290883,0.924108843,0.0758911572,0.915452032,0.0845479675,0.92035393,0.0796460696,298,134.68655,0,AGN
