flux,unc,signif_curv,Spectral_Index_1,var,GLAT,CLASS
-31.086578254,-27.523834254,-2.8425926546,1.8669777,3.9428677556,-10.794465,AGN
-32.7944966747,-27.5757271747,0.1250479521,1.6092138,3.5685247863,-30.197136,AGN
-30.5045808914,-27.7662623043,0.6843458449,2.0589967,3.8915298718,-35.895763,AGN
-27.1046561234,-27.486178224,0.3141547031,2.4032507,4.3535407449,-20.675896,AGN
-29.4576649407,-27.5789871886,0.6011890609,2.0669215,3.6426597645,-24.00959,AGN
-27.3780111487,-27.6472225695,0.1864848458,2.577328,4.4717655641,-38.93877,AGN
-32.1357636698,-27.6192807448,1.9655679991573144E-4,1.7330041,3.6224817024,-27.052588,AGN
-32.129933521,-27.3898466336,0.4473016787,1.6247876,3.8008163225,-27.407537,AGN
-22.9336739395,-27.0604997654,1.7490596134,2.2647004,7.0304676602,-40.380795,AGN
-31.1066396258,-26.8961149221,0.7829072296,1.7832723,3.794657325,2.7444854,AGN
-27.2864498502,-27.6560475924,-0.4370098947,2.363093,4.7647036262,-41.399784,AGN
-28.3208738554,-27.3961948016,0.7882309671,1.9754117,4.3374899828,-38.96227,AGN
-33.3659803239,-27.6960431965,0.774033021,1.5239964,3.5176603959,-30.284906,AGN
-27.6547642055,-27.5659489546,0.3800380536,2.527667,3.9523610938,-14.680529,AGN
-26.8216971496,-27.6665480819,-0.1928445933,2.7111645,3.7988539143,-42.22589,AGN
-31.3741600925,-27.5516483066,0.414040391,1.9340574,3.6935692911,-7.211473,AGN
-31.5856176153,-27.8796919273,0.5010353326,1.9378606,3.7038241204,-31.5805,AGN
-33.280636705,-27.8325554842,-0.8739309999,1.7400016,3.5609315484,-29.160488,AGN
-29.2860565762,-27.6646575931,-0.318047526,2.0057156,4.0086244239,-38.175934,AGN
-27.2258088797,-27.4036193148,0.8598151176,2.3252745,4.550103027,-25.84195,AGN
-26.7135919302,-27.4201193717,0.0480296149,2.6446986,3.9882411056,-8.394399,AGN
-25.5049349857,-27.5962424432,0.9193019977,2.711878,3.8657375335,-35.433144,AGN
-31.2059109148,-27.3836767547,-0.1338537184,1.8062974,3.9310160657,-26.310297,AGN
-28.9256239291,-27.5258916094,-1.6724583832,2.3489888,3.5339099641,-11.883619,AGN
-26.7965870562,-27.4236925426,0.5408898568,2.372584,4.1979428143,-13.2996,AGN
-27.7353019076,-26.8397283758,0.8415117642,1.9074515,5.3138082567,-10.646517,AGN
-31.0035953966,-26.9014968201,0.4303481428,2.3106139,3.6581912206,-43.90024,AGN
-31.6182911066,-27.8276572763,-0.5633913056,1.9385674,4.0098745643,-32.043343,AGN
-30.1593178884,-26.9145543188,-0.7566126311,2.3515677,3.8266714883,-44.22591,AGN
-26.7586337657,-27.2758784922,0.951451069,2.1582634,4.0729822934,-21.254625,AGN
-29.0236313462,-27.6831245158,0.2552008378,2.1720572,4.0709841571,-30.126154,AGN
-29.7159609939,-27.9032539336,0.4603685528,2.2030427,3.6744839027,-46.060703,AGN
-24.4801359616,-27.5202340152,1.1123241924,2.5022886,6.3575424406,-45.643753,AGN
-29.5681349071,-27.2686799665,0.612682219,1.8990947,3.842162568,-10.574122,AGN
-31.3075367258,-27.4989963713,1.0036137211,1.6985779,3.7046709341,-45.823296,AGN
-29.2537997747,-27.5223406673,0.3860450837,2.0244122,3.9841361259,-39.66656,AGN
-30.5954914539,-27.8408033276,-1.4858974746,2.0131836,3.7610870878,-45.47955,AGN
-25.7356715772,-27.7173249407,-0.8669437344,2.634446,4.8482877271,-44.884922,AGN
-31.4194376684,-27.6476080923,-0.9060552193,2.009719,3.7027352726,-18.942165,AGN
-29.3123228782,-27.276971665,-2.8415420596,2.077785,4.4287804032,11.006269,AGN
-27.404365896,-27.5382410389,0.8405733209,2.2074988,5.2796622282,-36.485188,AGN
-26.9248615893,-27.4547281904,0.676552511,2.4698315,4.296636957,-46.38513,AGN
-25.4024259047,-26.9912531759,1.4359232479,1.9592105,5.485110924,-48.326622,AGN
-25.8269098232,-27.6523255142,1.0938091147,2.495175,5.7525162524,-42.259003,AGN
-26.4350237895,-27.7608961507,-0.2991091898,2.5915022,4.4992560469,-49.045094,AGN
-28.6423879188,-27.8085683801,0.5935727102,2.2312193,4.1667684814,-47.8948,AGN
-29.756356669,-27.7381589928,0.25353376,2.072968,4.1857673018,-49.264652,AGN
-22.7972717886,-27.0843772954,1.3480439555,2.4037237,6.0823103893,-26.080494,AGN
-27.9431427968,-27.6315510015,0.0778899299,2.3621793,3.9069172963,-16.296494,AGN
-26.5492066659,-27.6160986019,0.7306496533,2.295209,5.5996711558,-49.60681,AGN
-26.7952466283,-27.5441644344,-2.4385539801,2.6564586,3.8239263618,-33.41761,AGN
-30.5096422829,-27.0681848051,1.1245816373,1.6634502,3.9993766166,-44.96935,AGN
-27.670622339,-27.7078545673,0.370707547,2.4585013,4.2534820027,-45.69448,AGN
-23.6149501363,-27.2495784019,1.4081135457,2.3770216,6.423552588,-32.27459,AGN
-22.4851564422,-27.1856522983,1.5372381814,2.3408935,7.7139743283,-36.532627,AGN
-26.7563186107,-27.4502463251,0.0024001382,2.568639,4.8315222685,-26.042406,AGN
-28.7880870292,-27.6630352802,-0.3535430483,2.1506405,4.2092677453,-36.634167,AGN
-31.0308503413,-27.5309502434,-1.2015473159,1.8286458,4.1899319049,-45.95347,AGN
-27.6178957646,-27.7937866019,0.424803316,2.5123796,4.0010497528,-50.33523,AGN
-22.3170942024,-27.3901552258,1.8093328745,2.610141,6.395190269,-50.75606,AGN
-31.2027341335,-27.8091126871,0.3040747766,2.0513668,3.4123390388,-27.693352,AGN
-31.2881392855,-27.6662725466,-2.2990241623,1.9476503,3.386836047,-39.74043,AGN
-26.1666640284,-27.6667009901,0.955607138,2.4888468,4.8728540447,-45.662716,AGN
-30.8512087713,-27.603473498,0.1826292085,1.9140915,3.965021613,-27.78921,AGN
-30.9506128333,-27.7759309931,0.1329608134,1.9016486,3.7879322091,-45.008427,AGN
-24.276421518,-26.9555628623,1.8168280689,2.1150517,6.9181923827,-18.241001,AGN
-27.2580940736,-27.5752411285,-1.2466001319,2.26945,4.7737981259,-48.024265,AGN
-24.5383042868,-25.8086544056,1.0534001008,1.750328,6.4273006457,-52.249123,AGN
-30.8671064035,-27.7061556744,-0.5591974508,1.9378241,3.9806617289,-52.13857,AGN
-27.1836409585,-27.7088170676,-0.296953948,2.6319067,3.8720477535,-33.954617,AGN
-31.7279291186,-27.8647589158,-2.2728579062,1.9773973,3.5695278609,-26.02036,AGN
-28.3314963192,-27.8856982031,0.0424592948,2.4539554,4.0020690822,-51.65521,AGN
-24.209653539,-27.2074765644,0.9506531263,2.5892713,7.8618247857,-3.5461497,AGN
-25.6989784655,-27.0613349646,1.6403804549,2.4296157,5.9325206981,-31.734743,AGN
-22.2081081842,-26.5212217421,1.3163957105,2.1611412,7.7579989566,-10.439758,AGN
-24.034100431,-27.0294563356,1.1186275035,2.1522524,6.2134862536,-29.637815,AGN
-25.0235552947,-27.3125365979,-2.5777902639,3.065688,4.1418373119,-18.8692,AGN
-29.4147870869,-27.7634687739,-0.1479085064,2.1241415,4.0926043098,-38.655502,AGN
-28.1098713029,-27.6656311234,0.2554248749,2.2484782,4.2142674148,-42.429394,AGN
-25.4748672077,-27.7994825426,-1.4392697447,2.5834453,5.2579245128,-49.94083,AGN
-27.8601461925,-27.5238645459,0.3327584339,2.2123187,4.0439402993,-26.076801,AGN
-27.0378891697,-27.7059892509,0.9057113618,2.7590284,3.5280167505,-41.05873,AGN
-31.2314073802,-27.5637508371,0.4760640966,1.7905167,3.6848816818,-22.981182,AGN
-26.3755924637,-27.8169999301,0.1118023915,2.547068,4.2811806738,-54.64004,AGN
-31.4273808932,-27.9463083007,0.185172591,1.8894062,3.5975528189,-53.031693,AGN
-28.0705770395,-27.5467159198,0.6429414746,2.2151077,3.4463805191,-26.459587,AGN
-27.5534536877,-27.7699954963,-0.6756956397,2.5046113,4.2671520774,-31.62863,AGN
-32.0818215967,-27.7967331044,-0.816623751,1.8333766,3.6354138415,-23.857822,AGN
-29.4609713659,-27.5540083557,-1.7871920704,1.92636,3.7714602015,-52.398315,AGN
-28.5624686434,-28.0631892376,-0.8289877668,2.3720157,4.7174540523,-57.31988,AGN
-27.8485183417,-27.7458507904,-1.9514410813,2.446126,3.711581886,-52.147835,AGN
-25.5928047423,-27.4029185145,1.0747793002,2.3586047,4.5684288125,-48.830036,AGN
-28.4368678781,-27.5800349784,1.1057316548,2.1365075,3.7515694178,-45.68452,AGN
-22.6006197389,-27.283847408,1.6134661195,2.3886871,6.3865012204,-51.71737,AGN
-26.3477629547,-27.6406917592,-4.167349422,2.5079658,4.4615172913,-36.439713,AGN
-27.4060515322,-28.0091252866,-0.6125436129,2.572416,3.8816191685,-57.026012,AGN
-22.5093037957,-27.139626169,1.7918649242,2.3391623,7.3791820741,-38.58276,AGN
-29.9879178862,-27.8113319649,-2.2847540095,2.0810432,3.4800788083,-57.70157,AGN
-29.2366417501,-27.7091471337,-1.7512820108,2.3726223,3.8098094055,-54.646217,AGN
-29.3537105146,-27.9106791265,-0.0952749422,2.1872826,4.0436659144,-59.516823,AGN
-26.1937720422,-27.8093871873,0.6769035775,2.48768,4.6790411447,-56.08744,AGN
-25.2194480436,-27.8217965547,0.8423707773,2.8172297,4.5047027868,-59.14876,AGN
-30.1348160061,-27.827188791,-1.278273049,2.1299803,3.8878190944,-57.2074,AGN
-27.7757664526,-27.7612218822,0.4392529144,2.2011619,4.4698539286,-59.92455,AGN
-27.2143983712,-27.8889837544,0.3522243897,2.6065981,3.6444240632,-55.148777,AGN
-23.9078647384,-27.1832993031,1.5401255431,2.1153767,6.694742957,-25.635443,AGN
-24.3420425449,-26.8274653046,1.5141199602,2.0432312,8.1694645771,-56.20315,AGN
-28.286322955,-27.8023957759,-0.4049563033,2.2339284,5.3137834664,-59.60155,AGN
-30.4337865085,-27.4847802588,-0.1073085299,2.202245,3.7603090313,-15.156062,AGN
-30.1473118369,-27.9378412815,-2.8649882841,2.1184902,3.5230012085,-60.685154,AGN
-26.3897559502,-27.5109382229,0.711745518,2.2747674,4.2408173745,-61.385483,AGN
-30.1367549523,-27.7571440688,0.354424472,2.1405096,3.8047750625,-56.733467,AGN
-27.8250888145,-26.6188861743,1.1868267833,1.7897582,4.0796290066,-33.36061,AGN
-27.4178409837,-27.2463357874,0.8392650028,2.2892144,5.7301958889,-15.789992,AGN
-30.2858890176,-27.2355431535,0.731426463,2.1827276,4.2127890454,-37.420963,AGN
-33.4936144938,-27.5153282478,-0.4470640566,1.442415,3.7177017301,-55.85335,AGN
-31.6417530903,-27.4884962836,0.3459606545,1.7956038,3.9533772313,-13.25162,AGN
-25.7963731525,-27.9422768678,0.2391481948,2.8220785,4.0118862227,-62.921185,AGN
-29.5574115644,-27.3408919639,0.1385957897,1.9122832,3.9592343832,-18.571732,AGN
-29.0657449257,-27.750802343,0.7819360067,2.0334895,3.9624887786,-61.161217,AGN
-25.8515121904,-27.0795192464,0.991871543,2.177323,6.2605173263,-63.310257,AGN
-29.5405957211,-27.7122610424,0.9523893083,1.9669636,3.8891881213,-57.95608,AGN
-28.0520711833,-27.5303653716,-0.3012835876,2.2492225,4.0721493388,-16.878561,AGN
-30.4417358243,-27.3799386294,-0.5300096926,2.2405012,4.0839499067,-39.917545,AGN
-20.4371592462,-25.9441651551,2.9018713338,1.6346319,11.0142576657,-38.191814,AGN
-29.4712069613,-27.5028039451,-0.3028703707,2.0193453,4.6372961296,-31.512611,AGN
-28.2176436826,-27.5923294998,-0.5915299317,2.0925255,3.6484134744,-62.906258,AGN
-23.5362457741,-27.2412827974,2.0195222336,2.173132,6.7169403088,-64.91031,AGN
-29.18171749,-27.461198275,0.2920534751,2.193824,4.0037193467,-33.402348,AGN
-29.2594561739,-28.0504640713,0.2804124369,2.310879,3.852636797,-55.105545,AGN
-29.7305321271,-27.3921868807,1.1583465678,1.8500044,4.2555531879,-25.562664,AGN
-30.8378948182,-27.4114054464,0.4676357306,1.8173224,4.160966954,-21.060867,AGN
-31.1526109721,-28.1147153219,-0.8182941708,2.0478663,3.7156776083,-63.610676,AGN
-32.0441657581,-27.7779148144,-0.4494458462,1.7715518,3.4302403137,-61.386425,AGN
-27.9642895161,-27.4057212053,0.2433054997,2.2384834,3.9281294745,-41.08516,AGN
-30.6692340811,-27.67816113,-1.0684692989,1.8544027,4.0915245165,-66.51156,AGN
-28.4958416211,-27.7740706196,-1.252683027,2.271184,4.34838652,-52.082527,AGN
-23.2504303053,-27.1522719906,1.7173396948,2.1915698,7.5505232466,-24.020988,AGN
-32.3982292101,-28.038460502,0.6127116756,1.8040268,3.6393397835,-45.362984,AGN
-31.1686981392,-27.3988582514,-1.0478365546,1.7579002,3.8583403038,-41.933743,AGN
-28.6135518486,-27.7905984371,0.6623146358,2.1904702,3.7189187002,-60.510536,AGN
-32.5625478209,-27.8693801489,-0.7695814197,1.7348921,3.5522130298,-59.33949,AGN
-28.0539029419,-27.7605436825,-0.204249742,2.1861305,4.2208468888,-63.755108,AGN
-25.9813826556,-27.7056102266,0.5153537731,2.7411096,4.008945294,-38.492645,AGN
-29.8220355536,-27.8861110356,-0.7206152422,2.0950906,3.9253857782,-65.95075,AGN
-29.3241059513,-28.0389512701,0.3933103917,2.400856,3.8137984266,-49.805927,AGN
-26.601925959,-27.7297233947,-0.4112820622,2.6396503,3.927555587,-15.366419,AGN
-27.6499845735,-27.6343388552,-3.1481273975,2.2823808,3.7856434501,-31.256466,AGN
-25.3907084751,-27.4168137334,1.427963165,2.0703168,6.0559237194,-27.081558,AGN
-33.5867705433,-27.4614330569,0.7289639176,1.4386417,3.5645837149,-24.781063,AGN
-30.5060269049,-27.6595484965,0.6958469611,1.9572726,3.761742454,-62.053204,AGN
-24.2748868728,-27.2944313937,1.3713020577,2.156618,5.9152535938,-58.21534,AGN
-28.7925974338,-27.1496036293,0.2687497376,1.8875756,4.7371185048,-17.805115,AGN
-28.748301578,-27.5592365408,-1.677319797,2.1513176,4.2959207342,-49.050686,AGN
-29.9292954598,-27.0391797352,0.8511610123,1.7558997,3.7212959514,-67.58581,AGN
-27.3466947207,-27.3681340397,1.5386927308,1.8543594,5.1483846792,-19.984337,AGN
-25.6150569251,-27.5457150922,1.8012380355,1.998635,5.6690319636,-69.71268,AGN
-27.6828038402,-27.4666539253,-0.1414428164,2.3107846,4.565691969,-63.26182,AGN
-29.907105945,-27.8508158446,0.2900113,2.1012516,4.2020031174,-41.36689,AGN
-24.9669523009,-27.327875848,0.8410849624,2.6781123,6.1381432062,-47.96796,AGN
-26.4234788864,-27.301715195,0.9913539451,2.3085752,5.9526159815,-68.23892,AGN
-30.0533622444,-27.4491245161,-0.0685763175,1.9274441,3.9738547482,-22.167076,AGN
-22.3563105625,-26.7933066677,2.2273948486,2.120081,8.2001081887,-62.31445,AGN
-29.9505564433,-27.7418581281,-2.0554642313,2.2316408,4.0017135651,-64.08397,AGN
-29.037432071,-27.9619518991,-0.5217459541,2.3193483,3.895953804,-70.075424,AGN
-27.2632814363,-27.5447838918,0.170736046,2.5550227,4.1220536748,-47.050915,AGN
-24.7746358639,-27.5712338782,1.3484196065,2.231593,5.9235277617,-70.90823,AGN
-26.3824920207,-27.6114666612,-0.1222436857,2.5047622,4.2913747585,-50.604427,AGN
-29.0384279556,-27.234528525,1.1908007332,1.8775426,4.8162338664,-44.379578,AGN
-28.0456128758,-27.5874194031,0.6423133512,2.4610803,4.2648062159,-58.55839,AGN
-30.2898839183,-27.8787923947,-0.3191308903,2.1337345,3.6896857467,-35.829533,AGN
-27.4384774014,-27.6736179373,1.2404838538,2.239264,5.707973813,-69.11285,AGN
-28.2166455578,-27.8071114455,-2.3590501403,2.3301742,3.8271057975,-39.95737,AGN
-25.9223474545,-27.4311028777,0.5030087824,2.4959373,5.1132365744,-59.76684,AGN
-30.3236053992,-27.6512190214,-5.8126933471,1.8878508,4.3256075275,-42.157406,AGN
-29.1440178391,-27.7522031328,-0.0282746898,2.1791162,3.6013220796,-38.42126,AGN
-28.1958302952,-27.1408159475,0.8877350741,1.9157082,3.9147281597,17.82508,AGN
-26.9169531301,-27.8287949313,0.8124675226,2.6648674,4.0192448249,-43.971653,AGN
-32.0683276102,-27.7366880058,-0.0164446908,1.7543932,3.9397095953,-26.198704,AGN
-29.5385511662,-27.7170989813,0.5763677335,2.1931376,3.5726733267,-53.26987,AGN
-24.621876113,-26.5570964475,1.837157009,2.0177245,7.7468181529,-70.98568,AGN
-30.4248332779,-27.1929437061,-1.059299172,1.778724,3.9905735115,-52.368374,AGN
-28.9204310179,-26.9135736522,-1.1208283546,1.7824879,4.6148142366,-9.904081,AGN
-33.4142360666,-27.6999588767,-3.7099362519,1.7333778,3.6012359901,-7.1294775,AGN
-27.1474095858,-27.0898022444,0.7822245937,2.2028456,5.8506852722,-71.879715,AGN
-28.6074490326,-27.9551069505,0.7022545377,2.3056912,4.1212589525,-63.297142,AGN
-29.7936151106,-27.7612593642,-0.8758937134,2.0805116,4.2459222457,-76.29966,AGN
-29.8640372088,-27.7404525123,0.3333618149,2.0136497,4.0318288013,-42.74439,AGN
-30.8502114264,-28.0314070578,0.8251162183,2.010483,3.3543852023,-66.18382,AGN
-29.1439611691,-27.7407130905,-2.2553203698,2.2824354,4.0598620871,-76.880615,AGN
-29.2203594299,-28.0930964824,-0.9601832633,2.2809358,3.8132396457,-72.97784,AGN
-27.1811754823,-27.8170610439,0.8377730179,2.479054,3.9412871067,-15.635946,AGN
-25.327521552,-27.7924190007,0.4073785722,2.86911,3.7353327493,19.253418,AGN
-31.8277255578,-27.5349824443,-1.3659014902,1.7224538,3.7768468457,-21.031487,AGN
-30.08442665,-27.9033703778,-0.1092789361,2.1233728,3.5877410419,-61.59291,AGN
-31.2139715695,-27.6339269882,-1.0298005721,1.8025085,3.7859343753,-74.10297,AGN
-26.9943305467,-27.4830757079,1.113638487,2.4554737,5.1011241145,-62.11323,AGN
-27.0053970783,-27.9416728791,-1.4758910637,2.6171062,4.2560567394,-68.46684,AGN
-25.7369156144,-27.8567110558,1.1565799253,2.7962751,4.2284821172,-69.06989,AGN
-30.2268617157,-27.6841765695,-2.6922067841,2.2084725,3.9675113837,-22.30802,AGN
-29.7513466744,-27.713637038,-0.528677019,2.0215902,3.7127674002,-78.06986,AGN
-30.4345102988,-27.9189423237,-2.0006337608,2.0176828,3.59161036,-76.61198,AGN
-23.3061653943,-26.2817651788,3.1201878765,1.2080625,3.8322999564,10.460557,PSR
-26.8127914388,-27.8427888629,1.7461739582,0.97147846,3.939149074,-52.85788,PSR
-24.6460411023,-27.2203826657,2.9599292288,1.2835884,3.9033261634,-57.607098,PSR
-25.74784395,-27.6090705136,1.9252688278,1.6796726,3.862488626,-68.0739,PSR
-26.6084596004,-27.7909966488,1.9226103185,1.4807215,4.0131791844,-52.723022,PSR
-26.9438311246,-27.3019095119,1.6791620991,1.7679878,4.007496857,-14.156179,PSR
-27.0586241381,-27.3276395968,2.2316457182,1.1259878,3.7297890913,-13.8729925,PSR
-24.0165318306,-27.077083124,1.5880878219,1.9756029,3.6223617418,3.070137,PSR
-24.9567823138,-27.0412672752,2.1355135213,1.9380602,3.8136242673,-17.506632,PSR
-27.7115469021,-27.8367356944,0.8358421137,2.4164057,3.6961325779,-15.29612,PSR
-24.9168439775,-26.4468976089,1.9591204065,1.9219251,4.1980292512,0.7239434,PSR
-28.1525509116,-27.6380751492,1.2312103935,2.2861347,3.5958164081,-29.51178,PSR
-27.4654673532,-27.8642721106,2.5034547485,0.500091,3.920154906,14.217493,PSR
-26.8694917758,-27.3493466779,2.1812065313,1.2736529,4.11037733,-11.027795,PSR
-23.7227013639,-27.2404801344,3.1231805001,1.1138439,3.8679358684,-15.987576,PSR
-25.1692162575,-27.7536331575,2.3256639969,1.2780837,3.2087721589,-41.972286,PSR
-27.816841091,-27.7455575028,1.6092463963,1.5524304,4.0946711741,18.196886,PSR
-21.3136214637,-25.2679906844,2.7600316208,2.0450087,6.4328297916,-5.775754,PSR
-26.4063770712,-27.2820590425,2.1347116139,1.178458,4.1304366383,2.6738229,PSR
-27.9049064186,-27.6815352793,1.7339037886,0.73719436,3.6857925144,7.9962716,PSR
-26.7520029939,-26.8640292849,1.8328649319,2.6604702,3.6757390294,0.9296916,PSR
-27.0459190222,-27.5587442207,1.2489171117,2.3361766,3.5552276188,-18.178965,PSR
-25.9116127246,-27.1385361901,2.3747656655,1.4148631,4.0295293779,-9.296783,PSR
-24.6309819688,-26.771786137,2.8737814719,1.3599999,3.8074192936,-21.830885,PSR
-28.6735490535,-27.2286855745,1.3105775674,2.1704955,3.7766041952,5.058525,PSR
-24.7908915025,-27.5211216412,2.2758074406,1.1667109,3.9884088509,10.955746,PSR
-25.9761928232,-26.8508702512,2.0733045706,1.5845954,3.7486381688,0.46719044,PSR
-24.6986430044,-26.3548365945,2.851154088,1.6369828,4.0849007591,-0.9291039,PSR
-20.7877961041,-25.2385458679,4.4423331948,0.9161827,3.8391832787,4.270088,PSR
-22.5663777704,-27.3715213799,1.993205483,1.6609738,3.8134382057,8.217393,PSR
-28.0208003057,-27.0756123237,0.3499173865,2.4202182,3.4828299644,1.5241069,PSR
-24.8700172657,-26.9684458029,2.3251404955,1.6238725,3.462340608,2.0105555,PSR
-28.7491507102,-28.0185617442,1.3583351434,2.2743382,4.0540616192,29.61125,PSR
-25.7081374074,-27.1317469551,1.4179672693,1.7355038,4.0656166715,-2.4757187,PSR
-27.071062597,-27.6585318304,2.0053835445,1.2955108,3.9921246807,21.093014,PSR
-19.8760747664,-24.7777389135,3.9885895715,1.0029477,2.9962035637,-2.7872736,PSR
-27.2784837997,-26.3373212876,0.6259854785,2.447443,3.8568378219,-1.0723352,PSR
-31.397659109,-27.7833770509,1.0912985031,1.8494755,3.655709399,22.968195,PSR
-28.2310447038,-27.3908126863,0.813203944,2.3258662,3.6862756835,-5.6961436,PSR
-29.6074414006,-27.5220915316,1.2889082334,2.0280435,3.6530849099,11.210924,PSR
-26.8062390007,-25.636416165,1.6969046526,1.9087873,3.8420957234,-1.8938813,PSR
-28.2658740592,-25.8198029915,1.1152688277,2.3312647,4.1541654111,-0.6686191,PSR
-26.4107635614,-25.5214110887,2.7262840322,1.6437627,3.9826748801,-0.3917358,PSR
-29.0439586394,-28.2890724943,1.5649347628,0.5000238,3.9013408486,40.51694,PSR
-24.4877022595,-25.8089097474,3.0593070001,1.7158893,4.2638596953,-0.49542904,PSR
-28.1306497194,-27.6815399548,0.8426648212,2.3302157,3.7467974565,-21.497305,PSR
-24.3827345321,-26.2611339563,2.7531635118,1.7905656,4.0950322428,1.1544472,PSR
-24.1784868107,-26.124948999,2.8977760504,1.7233697,4.0368514088,0.5800339,PSR
-27.6979765138,-26.1909027479,1.9825046447,1.3358412,3.9759453347,-0.6879506,PSR
-22.7538111903,-26.5924589458,4.0731122521,1.0172315,3.5538450317,6.6444125,PSR
-26.9502081171,-26.1178275558,0.5925915292,2.432731,4.02658029,-0.9411547,PSR
-28.5692168006,-25.9569449447,1.6575632809,1.6523823,4.2973475813,-0.3943402,PSR
-25.6332875245,-26.2860939529,0.8328424464,2.3592646,4.1391408874,-0.5418009,PSR
-27.3283918556,-27.5482727381,1.9528553589,1.2977781,3.5433052075,22.758741,PSR
-25.2338118107,-26.4862669287,2.1436398636,1.8376412,3.5824453728,1.7629956,PSR
-28.6842644664,-26.6536385154,1.1046671574,2.3899066,3.7218164396,2.6006792,PSR
-29.1248464898,-26.6965543062,0.9420342529,2.373941,3.8703902181,0.9056667,PSR
-25.2416129791,-26.6878011631,2.1921192644,1.7430623,3.8369997797,0.6015774,PSR
-29.9937045347,-28.1643439771,-0.3201312796,2.3011239,3.6090205185,40.82508,PSR
-28.7265506555,-27.8345864899,1.383167087,1.1862577,4.2604207456,59.43674,PSR
-26.7766096764,-26.165116925,1.7507667988,2.5672991,4.0814627473,-0.35415724,PSR
-28.7510269922,-27.4842261693,1.3661226307,2.1421373,4.101042244,11.3940525,PSR
-24.0100784317,-27.1203571421,1.5331161704,2.2349734,4.3170125366,13.788648,PSR
-24.5568856681,-26.8803209959,3.1740931762,1.180397,3.8844075598,48.382957,PSR
-26.8698630419,-27.6597132808,0.953834838,2.3789353,3.731114238,71.25439,PSR
-27.5128210184,-27.5094094193,1.815483067,1.1230651,3.6826303779,29.827606,PSR
-24.4482191491,-26.9945302896,2.203084235,1.9086221,3.9581030273,28.180708,PSR
-26.1805462375,-27.5363755008,1.9708614763,1.5234902,3.8361712182,63.23771,PSR
-24.8542144352,-26.7092661335,1.0730330256,2.560824,4.0003244562,-2.4923613,PSR
-27.5066418689,-27.5417823558,1.1176303795,2.299147,3.6690937658,45.008724,PSR
-28.0490120202,-25.6928395866,1.0373858763,2.2616878,3.565955858,-0.067280926,PSR
-24.685102353,-25.9273926692,2.7711344444,1.6223744,3.8416256392,-0.7285986,PSR
-25.3643233998,-25.113318254,2.7802845108,1.7057203,4.1785413448,0.13021852,PSR
-28.4473696115,-25.1777590485,1.3786399783,2.0321882,4.0372347734,0.22174121,PSR
-27.4111617565,-26.3889790707,2.2423838725,0.9354776,3.9074940273,-0.6472185,PSR
-24.3724376768,-26.4803092373,2.6835925796,1.5729691,3.876402627,1.320338,PSR
-27.3837575258,-27.3663782587,0.9994764713,2.298248,4.1180406393,11.413642,PSR
-24.8932300812,-25.9836397993,2.4258412861,1.8699387,3.6881200411,-1.7984735,PSR
-25.3598730188,-25.9178450455,2.3616527352,1.5070746,3.9638720879,-0.61769414,PSR
-27.423400119,-27.651015368,1.5840264933,2.0390375,3.8761121955,26.965307,PSR
-26.505918198,-26.8773980812,2.2368456965,1.4329672,3.5691859825,6.8033195,PSR
-24.7263370586,-26.2679446109,2.2653285826,1.5500853,3.9184109453,-0.42801675,PSR
-25.1310866387,-26.5162062155,2.1439127222,1.8679227,3.9341856393,4.782099,PSR
-26.3524914049,-26.6767736189,0.824381934,2.4884298,3.6760668374,2.6603649,PSR
-28.7037637334,-28.0744936985,-0.15225309,2.302079,3.8137392546,50.160538,PSR
-29.1568992642,-27.5616634448,1.4528127903,0.9675648,3.7516180544,16.458305,PSR
-26.646132354,-27.2325076646,2.4074530386,0.81645477,4.0377555878,20.197926,PSR
-25.1967116143,-25.7164481428,2.499410455,1.6710888,3.6459158978,0.38579664,PSR
-28.013594806,-27.3868224138,0.8321117407,2.233893,3.7204374173,30.714058,PSR
-26.6305806611,-27.2379567098,1.6960160367,2.2686658,3.922436658,11.515115,PSR
-28.0934351513,-27.6218357898,1.6544089112,0.9855885,3.8328553751,43.29132,PSR
-27.5267077869,-25.9008760741,1.5339901872,2.4443638,4.0595358852,-0.19732177,PSR
-27.6666160507,-25.9296517808,1.8212717934,1.1571171,3.592569763,-0.8019838,PSR
-26.2170604854,-26.9409274816,1.8861597623,1.4449779,3.6375550393,-6.597596,PSR
-21.8933791068,-25.5491215711,3.3490287332,1.0307608,3.9916777594,-2.689189,PSR
-27.6653322773,-27.4097912373,1.5636756626,1.3754778,3.7294043464,25.184214,PSR
-26.9757187148,-27.3712405582,0.0287690194,2.42068,3.8709207503,-11.503227,PSR
-25.2700784145,-25.7469192776,2.1413414784,1.5369393,4.2325512213,-0.42806944,PSR
-24.9270600604,-26.199605504,3.3072394366,0.55788594,4.3193353647,1.0154345,PSR
-27.6245592726,-27.3400014589,0.3243606491,2.4093847,4.0354682843,-9.419463,PSR
-28.7243034699,-27.570321066,1.1097643671,2.225182,3.7666169262,21.63322,PSR
-23.5290426007,-26.5975541403,3.2228227983,1.0439578,3.8870548365,4.8989854,PSR
-24.9357012391,-26.8495006571,2.2724643138,1.4063219,3.9809012565,9.18411,PSR
